
New Run at  01/27/2015 00:45:58
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241420700,586326.0;20301.0;590527.0;24348.0;573671.0;20017.0;1.19081762979;1.00776162063,9944.0 155.0 109536;7624.0 268.0 109572;7465.0 272.0 109574;5341.0 180.0 109575;4865.0 161.0 109576;7054.0 260.0 109577;2781.0 75.0 109578;4639.0 161.0 109580;5469.0 189.0 109517;9471.0 427.0 109582;4491.0 153.0 109581;2635.0 100.0 109584;2249.0 82.0 109585;1310.0 20.0 109586;445.0 5.0 109587;92.0 4.0 109588;100.0 2.0 109589;14509.0 523.0 109476;2322.0 68.0 109583;27890.0 1109.0 109524,109536.0 11950;109476.0 11950;109574.0 11950;109575.0 11950;109576.0 11950;109580.0 11950;109578.0 11950;109581.0 11950;109517.0 11950;109582.0 11950;109583.0 11950;109584.0 11950;109585.0 11950;109586.0 11950;109587.0 11950;109588.0 11950;109589.0 11950;109577.0 11950;109524.0 11950;109572.0 11950,109536 597;109572 617;109574 633;109575 587;109576 626;109577 611;109578 627;109580 563;109517 587;109582 595;109581 616;109584 576;109585 598;109586 601;109587 571;109588 544;109589 597;109476 617;109583 584;109524 603
data,1241421300,587370.0;20316.0;591484.0;24362.0;574695.0;20035.0;1.19081280109;1.00791865884,9951.0 155.0 109536;14546.0 523.0 109476;7587.0 274.0 109574;5400.0 183.0 109575;4913.0 161.0 109576;7175.0 261.0 109577;2811.0 76.0 109578;4708.0 162.0 109580;4513.0 154.0 109581;9504.0 428.0 109582;2384.0 68.0 109583;2735.0 103.0 109584;2269.0 82.0 109585;1328.0 20.0 109586;464.0 5.0 109587;105.0 4.0 109588;113.0 2.0 109589;27903.0 1109.0 109524;5545.0 189.0 109517;7699.0 269.0 109572,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 963;109476 1080;109574 1002;109575 1045;109576 994;109577 1002;109578 986;109580 1036;109581 1048;109582 979;109583 980;109584 1045;109585 976;109586 954;109587 970;109588 974;109589 989;109524 984;109517 1024;109572 969
data,1241421900,588434.0;20333.0;592505.0;24387.0;575653.0;20048.0;1.19113958173;1.00787478278,9964.0 155.0 109536;7787.0 272.0 109572;7678.0 274.0 109574;5451.0 183.0 109575;4973.0 163.0 109576;7299.0 265.0 109577;2857.0 78.0 109578;4797.0 165.0 109580;4533.0 154.0 109581;9548.0 429.0 109582;5616.0 189.0 109517;2864.0 108.0 109584;2293.0 84.0 109585;1341.0 20.0 109586;482.0 5.0 109587;27921.0 1109.0 109524;138.0 2.0 109589;122.0 5.0 109588;2439.0 69.0 109583;14571.0 524.0 109476,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1013;109572 1039;109574 984;109575 912;109576 1032;109577 947;109578 1065;109580 1018;109581 1027;109582 1014;109517 1047;109584 1018;109585 969;109586 999;109587 935;109524 1013;109589 1015;109588 1032;109583 1003;109476 918
data,1241422800,589435.0;20351.0;593507.0;24401.0;576639.0;20062.0;1.19078113397;1.00767475904,9980.0 157.0 109536;7860.0 272.0 109572;7792.0 277.0 109574;5524.0 184.0 109575;5016.0 165.0 109576;7405.0 265.0 109577;2893.0 78.0 109578;4868.0 165.0 109580;5673.0 189.0 109517;9584.0 429.0 109582;2463.0 69.0 109583;3028.0 112.0 109584;2326.0 84.0 109585;1367.0 20.0 109586;500.0 5.0 109587;139.0 5.0 109588;152.0 3.0 109589;27941.0 1110.0 109524;14612.0 524.0 109476;4553.0 154.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1009;109572 981;109574 1056;109575 1047;109576 932;109577 1025;109578 1007;109580 958;109517 1003;109582 995;109583 936;109584 1029;109585 1010;109586 999;109587 1010;109588 1035;109589 997;109524 981;109476 1004;109581 986
data,1241423400,590430.0;20368.0;594524.0;24425.0;577644.0;20084.0;1.19092719088;1.0078826653,9988.0 157.0 109536;7942.0 273.0 109572;7879.0 279.0 109574;5590.0 185.0 109575;5116.0 170.0 109576;7512.0 267.0 109577;2940.0 79.0 109578;4936.0 167.0 109580;4569.0 155.0 109581;9624.0 430.0 109582;2519.0 70.0 109583;3180.0 115.0 109584;2356.0 85.0 109585;1377.0 20.0 109586;518.0 5.0 109587;155.0 6.0 109588;168.0 3.0 109589;27958.0 1111.0 109524;14636.0 524.0 109476;5730.0 190.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 992;109572 1004;109574 1008;109575 982;109576 975;109577 1028;109578 1001;109580 1006;109581 1027;109582 1021;109583 1032;109584 977;109585 1019;109586 962;109587 946;109588 1028;109589 966;109524 1016;109476 984;109517 1026
data,1241424300,591420.0;20382.0;595560.0;24438.0;578634.0;20096.0;1.19066434565;1.00775481748,9998.0 157.0 109536;8004.0 273.0 109572;7994.0 279.0 109574;5643.0 186.0 109575;5217.0 171.0 109576;7632.0 267.0 109577;2984.0 79.0 109578;5018.0 170.0 109580;4582.0 155.0 109581;9664.0 431.0 109582;2557.0 70.0 109583;3331.0 117.0 109584;2391.0 86.0 109585;1395.0 20.0 109586;531.0 5.0 109587;27984.0 1112.0 109524;176.0 3.0 109589;178.0 7.0 109588;14664.0 525.0 109476;5786.0 191.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1005;109572 1048;109574 992;109575 968;109576 953;109577 1061;109578 929;109580 943;109581 1016;109582 1033;109583 977;109584 1012;109585 981;109586 1044;109587 976;109524 1034;109589 1021;109588 954;109476 991;109517 1062
data,1241425200,592400.0;20399.0;596553.0;24453.0;579587.0;20113.0;1.19039004331;1.00777687763,10012.0 157.0 109536;8051.0 274.0 109572;8079.0 282.0 109574;5690.0 186.0 109575;5310.0 172.0 109576;7729.0 270.0 109577;3010.0 79.0 109578;5122.0 170.0 109580;5825.0 191.0 109517;9723.0 433.0 109582;2616.0 72.0 109583;3486.0 119.0 109584;2424.0 86.0 109585;1410.0 20.0 109586;545.0 5.0 109587;28009.0 1112.0 109524;201.0 3.0 109589;196.0 7.0 109588;14692.0 526.0 109476;4592.0 155.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1003;109572 1019;109574 1004;109575 1029;109576 1002;109577 997;109578 964;109580 967;109517 1014;109582 1017;109583 1024;109584 1061;109585 969;109586 1007;109587 974;109524 1002;109589 1034;109588 973;109476 978;109581 962
