
New Run at  01/27/2015 01:34:50
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241507400,844493.0;30415.0;845131.0;33708.0;824227.0;29744.0;1.10743230011;1.00198395853,4345.0 167.0 109601;3823.0 209.0 109603;23068.0 784.0 109476;10676.0 749.0 109605;3952.0 167.0 109608;2369.0 62.0 109610;1598.0 65.0 109611;2945.0 165.0 109612;16515.0 553.0 109517;5966.0 365.0 109614;2357.0 43.0 109613;4526.0 268.0 109617;1260.0 23.0 109618;443.0 6.0 109619;7205.0 305.0 109594;2296.0 128.0 109615;6883.0 340.0 109596;7340.0 362.0 109598;5170.0 230.0 109599,109601.0 19389;109603.0 19389;109476.0 19389;109605.0 19389;109608.0 19389;109610.0 19389;109611.0 19389;109612.0 19389;109613.0 19389;109614.0 19389;109517.0 19389;109617.0 19389;109618.0 19389;109619.0 19389;109594.0 19389;109615.0 19389;109596.0 19389;109598.0 19389;109599.0 19389,109601 1028;109603 1017;109476 957;109605 1040;109608 999;109610 1044;109611 1017;109612 1138;109517 1087;109614 1078;109613 968;109617 1048;109618 972;109619 1018;109594 1044;109615 936;109596 1009;109598 1051;109599 938
data,1241508000,845536.0;30439.0;846124.0;33737.0;825313.0;29768.0;1.10757761507;1.00191918685,4382.0 167.0 109601;3858.0 210.0 109603;23103.0 784.0 109476;10715.0 750.0 109605;3989.0 167.0 109608;2405.0 62.0 109610;1633.0 66.0 109611;3233.0 184.0 109612;16549.0 553.0 109517;6025.0 367.0 109614;2395.0 43.0 109613;4564.0 269.0 109617;1304.0 23.0 109618;488.0 7.0 109619;7236.0 307.0 109594;2333.0 128.0 109615;6922.0 340.0 109596;7377.0 362.0 109598;5219.0 231.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1035;109603 995;109476 1068;109605 1036;109608 999;109610 1051;109611 997;109612 1059;109517 1032;109614 1071;109613 1104;109617 1053;109618 1056;109619 1090;109594 1089;109615 1044;109596 1132;109598 1042;109599 1047
data,1241508600,846572.0;30473.0;847208.0;33770.0;826326.0;29790.0;1.10736221649;1.00153878909,4418.0 168.0 109601;3898.0 214.0 109603;23136.0 784.0 109476;10762.0 751.0 109605;4029.0 167.0 109608;2451.0 64.0 109610;1683.0 67.0 109611;3566.0 197.0 109612;16605.0 555.0 109517;6060.0 369.0 109614;2385.0 129.0 109615;2430.0 43.0 109613;4609.0 270.0 109617;1356.0 24.0 109618;513.0 7.0 109619;7277.0 307.0 109594;6961.0 343.0 109596;7417.0 363.0 109598;5258.0 231.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1010;109603 1071;109476 1055;109605 1084;109608 1025;109610 1063;109611 1057;109612 1041;109517 1018;109614 1033;109615 1042;109613 1064;109617 1057;109618 1054;109619 1036;109594 1099;109596 1048;109598 1048;109599 1095
data,1241509500,847586.0;30503.0;848290.0;33795.0;827393.0;29809.0;1.10700433941;1.00109844003,4463.0 171.0 109601;3936.0 216.0 109603;23176.0 786.0 109476;10803.0 752.0 109605;4070.0 167.0 109608;2494.0 64.0 109610;1725.0 68.0 109611;3925.0 205.0 109612;2472.0 43.0 109613;6119.0 372.0 109614;2409.0 129.0 109615;4645.0 270.0 109617;1394.0 25.0 109618;560.0 8.0 109619;7315.0 308.0 109594;7000.0 344.0 109596;16644.0 555.0 109517;7454.0 363.0 109598;5292.0 232.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1046;109603 1084;109476 1080;109605 1096;109608 1080;109610 1072;109611 1049;109612 1093;109613 1061;109614 1052;109615 998;109617 1074;109618 1021;109619 1064;109594 1008;109596 1020;109517 1049;109598 1024;109599 1029
data,1241510100,848666.0;30520.0;849324.0;33818.0;828491.0;29845.0;1.10720183659;1.00169628337,4518.0 172.0 109601;3987.0 220.0 109603;23212.0 786.0 109476;10849.0 753.0 109605;4107.0 167.0 109608;2531.0 64.0 109610;1768.0 69.0 109611;4206.0 212.0 109612;2514.0 43.0 109613;6193.0 373.0 109614;2443.0 130.0 109615;4685.0 271.0 109617;1435.0 26.0 109618;602.0 8.0 109619;7351.0 310.0 109594;7029.0 344.0 109596;16681.0 557.0 109517;7494.0 364.0 109598;5325.0 232.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1092;109476 1045;109605 1125;109608 1048;109610 1040;109611 1075;109612 979;109613 1041;109614 1041;109615 1026;109617 1044;109618 1035;109619 1063;109594 1076;109596 1026;109517 1086;109598 1034;109599 1065
data,1241511000,849716.0;30543.0;850395.0;33854.0;829589.0;29878.0;1.10751953605;1.00196059487,4557.0 174.0 109601;4022.0 221.0 109603;23245.0 786.0 109476;10888.0 754.0 109605;4134.0 167.0 109608;2573.0 65.0 109610;1806.0 71.0 109611;4493.0 227.0 109612;2560.0 44.0 109613;6325.0 378.0 109614;2481.0 133.0 109615;4735.0 271.0 109617;1478.0 26.0 109618;633.0 8.0 109619;7387.0 310.0 109594;7068.0 346.0 109596;16718.0 559.0 109517;7532.0 364.0 109598;5366.0 233.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1048;109603 1023;109476 1052;109605 1059;109608 1076;109610 1050;109611 1015;109612 1058;109613 1070;109614 1121;109615 995;109617 1067;109618 1080;109619 980;109594 1100;109596 1052;109517 1060;109598 1060;109599 1034
data,1241511900,850773.0;30563.0;851487.0;33892.0;830635.0;29903.0;1.10799268519;1.00212581861,4595.0 174.0 109601;4078.0 223.0 109603;23280.0 787.0 109476;10924.0 755.0 109605;4176.0 169.0 109608;2613.0 67.0 109610;1844.0 71.0 109611;4819.0 241.0 109612;2604.0 45.0 109613;6417.0 381.0 109614;16747.0 562.0 109517;4768.0 273.0 109617;1516.0 29.0 109618;678.0 8.0 109619;7427.0 311.0 109594;2516.0 133.0 109615;7108.0 348.0 109596;7570.0 364.0 109598;5413.0 234.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1088;109476 1054;109605 1127;109608 999;109610 1076;109611 1021;109612 1056;109613 1053;109614 978;109517 1056;109617 1026;109618 1092;109619 1021;109594 1093;109615 1024;109596 1051;109598 1056;109599 1070
