
New Run at  02/04/2015 22:50:49
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241420100,1.06692921088;1.06692921088;1.06692921088;1.06692921088;1.06692921088;1.06692921088;1.06692921088;1.06692921088;1.06692921088;1.09914150583;1.07140158982;0.959435836059;0.930116717131;0.920806788801;1.03635646864;1.10420533371;1.02280895053;1.07150115068;1.01781020076
