
New Run at  03/15/2015 21:48:08
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241248200,221600.0;9030.0;221821.0;10972.0;1.21385034434
data,1241249100,222651.0;9055.0;222862.0;11006.0;1.214310304
data,1241249700,223701.0;9079.0;223855.0;11033.0;1.21438593449
data,1241250900,224763.0;9103.0;224974.0;11069.0;1.21483231222
data,1241251800,225798.0;9127.0;225996.0;11093.0;1.21434000022
data,1241252700,226848.0;9146.0;227066.0;11131.0;1.21586632673
data,1241253600,227894.0;9163.0;228122.0;11162.0;1.21694248275
data,1241254800,228962.0;9185.0;229203.0;11200.0;1.21809728251
data,1241255700,230045.0;9205.0;230270.0;11231.0;1.21890559855
data,1241256900,231153.0;9233.0;231366.0;11266.0;1.21906512544
data,1241257800,232184.0;9251.0;232431.0;11291.0;1.21921968103
data,1241259000,233261.0;9264.0;233506.0;11326.0;1.2212992761
data,1241259900,234294.0;9293.0;234573.0;11367.0;1.22172389377
data,1241260800,235380.0;9318.0;235629.0;11404.0;1.22257446542
data,1241261700,236392.0;9348.0;236659.0;11452.0;1.22369274603
data,1241262300,237435.0;9370.0;237703.0;11496.0;1.22551107258
data,1241263200,238443.0;9398.0;238772.0;11536.0;1.22580386634
data,1241263800,239483.0;9423.0;239839.0;11581.0;1.22718985302
data,1241264400,240522.0;9450.0;240886.0;11628.0;1.22861683238
data,1241265000,241613.0;9482.0;241947.0;11673.0;1.2293699432
data,1241265600,242678.0;9506.0;243053.0;11718.0;1.23079324741
data,1241266200,243718.0;9538.0;244089.0;11754.0;1.23046075234
data,1241266800,244806.0;9563.0;245126.0;11803.0;1.23262488351
data,1241267400,245874.0;9600.0;246136.0;11860.0;1.23410162471
data,1241267700,246912.0;9633.0;247212.0;11906.0;1.23445984348
data,1241268300,247943.0;9656.0;248316.0;11956.0;1.23633395547
data,1241268900,248997.0;9691.0;249359.0;12006.0;1.23708292468
data,1241269200,250047.0;9713.0;250462.0;12056.0;1.23916647336
data,1241269800,251113.0;9744.0;251561.0;12106.0;1.24019300744
data,1241270100,252199.0;9774.0;252629.0;12157.0;1.24169301838
data,1241270400,253234.0;9805.0;253678.0;12207.0;1.24279803104
data,1241271000,254251.0;9844.0;254694.0;12263.0;1.24356668505
data,1241271300,255302.0;9871.0;255805.0;12315.0;1.24514076627
data,1241271600,256388.0;9907.0;256904.0;12363.0;1.24539906271
data,1241272200,257430.0;9941.0;257923.0;12421.0;1.2470836146
data,1241272500,258498.0;9970.0;258907.0;12472.0;1.24897670606
data,1241272800,259574.0;10008.0;259958.0;12509.0;1.24805377541
data,1241273400,260665.0;10041.0;260990.0;12564.0;1.24971163957
data,1241273700,261734.0;10076.0;262061.0;12614.0;1.25032356462
data,1241274000,262707.0;10111.0;263138.0;12663.0;1.25034704486
data,1241274300,263626.0;10149.0;264096.0;12714.0;1.25050482364
data,1241274600,264588.0;10173.0;265016.0;12751.0;1.25139164213
data,1241275200,265565.0;10209.0;265581.0;12760.0;1.2498022598
data,1241275500,266470.0;10241.0;266532.0;12812.0;1.25075868616
data,1241275800,267419.0;10276.0;267512.0;12861.0;1.25112192484
data,1241276100,268396.0;10302.0;268443.0;12904.0;1.25235301103
data,1241276400,269362.0;10326.0;269378.0;12948.0;1.25384766022
data,1241277000,270352.0;10346.0;270320.0;12992.0;1.25589966845
data,1241277300,271300.0;10371.0;271250.0;13050.0;1.25854840709
data,1241277600,272267.0;10397.0;272224.0;13088.0;1.25902350258
data,1241277900,273210.0;10433.0;273172.0;13137.0;1.25935276929
data,1241278200,274203.0;10476.0;274131.0;13193.0;1.25968548273
data,1241278500,275187.0;10505.0;275105.0;13243.0;1.26101354733
data,1241279100,276215.0;10528.0;276122.0;13280.0;1.26182302484
data,1241279400,277173.0;10552.0;277130.0;13343.0;1.26469582301
data,1241279700,278125.0;10578.0;278088.0;13393.0;1.26628681769
data,1241280000,279123.0;10609.0;279078.0;13446.0;1.26761882397
data,1241280300,280025.0;10636.0;280046.0;13493.0;1.26852089049
data,1241280600,280941.0;10666.0;280976.0;13533.0;1.26864000103
data,1241281200,281924.0;10703.0;281916.0;13586.0;1.26939975084
data,1241281500,282862.0;10733.0;282881.0;13623.0;1.2691777692
data,1241281800,283777.0;10770.0;283825.0;13668.0;1.26886615517
data,1241282100,284699.0;10801.0;284774.0;13732.0;1.27102892769
data,1241282400,285697.0;10838.0;285725.0;13785.0;1.27178899434
data,1241282700,286665.0;10871.0;286642.0;13837.0;1.27293811733
data,1241283300,287533.0;10902.0;287620.0;13886.0;1.27332597035
data,1241283600,288481.0;10935.0;288576.0;13935.0;1.27392890355
data,1241283900,289400.0;10964.0;289549.0;13977.0;1.27415245606
data,1241284200,290358.0;10985.0;290551.0;14016.0;1.27507417385
data,1241284500,291304.0;11014.0;291509.0;14064.0;1.27602230531
data,1241285100,292192.0;11036.0;292487.0;14118.0;1.27797759156
data,1241285400,293091.0;11071.0;293414.0;14169.0;1.27842130686
data,1241285700,294033.0;11102.0;294369.0;14217.0;1.27911839014
data,1241286000,294976.0;11122.0;295374.0;14262.0;1.28059546395
data,1241286300,295907.0;11158.0;296322.0;14307.0;1.28042328341
