
New Run at  03/16/2015 01:55:02
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241789400,1630911.0;59296.0;1628261.0;64730.0;1.09341858275
data,1241789700,1631936.0;59329.0;1629320.0;64773.0;1.09351241534
data,1241790000,1632957.0;59351.0;1630317.0;64819.0;1.09389837589
data,1241790300,1633936.0;59385.0;1631334.0;64854.0;1.0938358679
data,1241790600,1634926.0;59412.0;1632324.0;64885.0;1.09386032608
data,1241790900,1635987.0;59450.0;1633291.0;64928.0;1.09394741345
data,1241791200,1636945.0;59485.0;1634234.0;64968.0;1.09398628547
data,1241791500,1637953.0;59512.0;1635255.0;65012.0;1.09422071198
data,1241791800,1638887.0;59544.0;1636266.0;65058.0;1.09435394099
data,1241791800,1639859.0;59575.0;1637221.0;65099.0;1.09448412696
data,1241792100,1640839.0;59606.0;1638179.0;65135.0;1.0945334904
data,1241792400,1641812.0;59646.0;1639166.0;65172.0;1.09441040402
data,1241792700,1642816.0;59676.0;1640119.0;65219.0;1.09468204402
data,1241793000,1643812.0;59710.0;1641150.0;65254.0;1.09462140618
data,1241793300,1644734.0;59745.0;1642163.0;65311.0;1.09487408284
data,1241793600,1645717.0;59779.0;1643171.0;65350.0;1.09488710263
data,1241793600,1646688.0;59810.0;1644170.0;65389.0;1.09495304146
data,1241793900,1647682.0;59850.0;1645152.0;65426.0;1.09484737666
data,1241794200,1648689.0;59893.0;1646149.0;65472.0;1.0948361742
data,1241794500,1649743.0;59938.0;1647163.0;65513.0;1.09472479803
data,1241794800,1650727.0;59973.0;1648164.0;65558.0;1.09482511907
data,1241795100,1651662.0;60024.0;1649122.0;65602.0;1.09461283965
data,1241795400,1652606.0;60067.0;1650086.0;65655.0;1.09469871751
data,1241795400,1653624.0;60112.0;1651081.0;65712.0;1.09484312322
data,1241795700,1654636.0;60147.0;1652055.0;65759.0;1.09501280306
data,1241796000,1655652.0;60186.0;1653132.0;65805.0;1.0950272783
data,1241796300,1656628.0;60226.0;1654122.0;65849.0;1.09502144324
data,1241796600,1657627.0;60271.0;1655185.0;65902.0;1.09504122088
data,1241796900,1658586.0;60318.0;1656183.0;65943.0;1.09484197841
data,1241797200,1659566.0;60351.0;1657204.0;65983.0;1.0948790419
data,1241797200,1660524.0;60381.0;1658179.0;66029.0;1.09508584392
data,1241797500,1661525.0;60419.0;1659135.0;66085.0;1.0953540456
data,1241797800,1662522.0;60464.0;1660126.0;66123.0;1.09517122489
data,1241798100,1663554.0;60515.0;1661098.0;66173.0;1.09511425984
data,1241798400,1664595.0;60545.0;1662094.0;66213.0;1.09526191394
data,1241798700,1665572.0;60578.0;1663106.0;66264.0;1.09548440233
data,1241799000,1666595.0;60620.0;1664102.0;66320.0;1.09566734316
data,1241799000,1667622.0;60648.0;1665094.0;66365.0;1.09592661764
data,1241799300,1668617.0;60677.0;1666066.0;66417.0;1.09627526923
data,1241799600,1669606.0;60721.0;1667087.0;66470.0;1.09633302198
data,1241799900,1670570.0;60750.0;1668135.0;66523.0;1.09662723545
data,1241800200,1671529.0;60776.0;1669103.0;66568.0;1.09689276926
data,1241800500,1672546.0;60805.0;1670162.0;66619.0;1.09718102771
data,1241800800,1673529.0;60843.0;1671209.0;66661.0;1.09714412346
data,1241800800,1674467.0;60875.0;1672204.0;66696.0;1.09710488623
data,1241801100,1675430.0;60911.0;1673154.0;66722.0;1.0968915677
data,1241801400,1676434.0;60945.0;1674195.0;66767.0;1.09699387084
data,1241801700,1677453.0;60978.0;1675162.0;66812.0;1.09717232483
data,1241802000,1678439.0;61019.0;1676138.0;66855.0;1.09714643725
data,1241802300,1679428.0;61051.0;1677186.0;66896.0;1.09720437159
data,1241802600,1680420.0;61088.0;1678198.0;66952.0;1.09744380361
data,1241802900,1681424.0;61128.0;1679227.0;67001.0;1.09751112574
data,1241803200,1682366.0;61162.0;1680264.0;67054.0;1.09770583278
data,1241803200,1683373.0;61204.0;1681230.0;67097.0;1.09768194883
data,1241803500,1684348.0;61241.0;1682290.0;67147.0;1.0977799694
data,1241803800,1685334.0;61269.0;1683297.0;67193.0;1.09801550438
data,1241804100,1686388.0;61302.0;1684288.0;67240.0;1.09823229289
data,1241804400,1687332.0;61337.0;1685286.0;67298.0;1.09851643021
data,1241804700,1688273.0;61374.0;1686301.0;67345.0;1.09857194944
data,1241805000,1689272.0;61420.0;1687310.0;67402.0;1.09867103359
data,1241805300,1690258.0;61461.0;1688340.0;67446.0;1.09862547769
data,1241805300,1691203.0;61498.0;1689332.0;67485.0;1.09856811972
data,1241805600,1692098.0;61530.0;1690263.0;67519.0;1.09852593277
data,1241805900,1693034.0;61570.0;1691178.0;67543.0;1.09821545773
data,1241806200,1693987.0;61613.0;1692164.0;67592.0;1.0982230719
data,1241806500,1694924.0;61640.0;1693063.0;67638.0;1.09851309371
data,1241806800,1695822.0;61670.0;1694048.0;67687.0;1.09871706736
data,1241807100,1696782.0;61703.0;1694978.0;67723.0;1.09873229801
data,1241807400,1697729.0;61736.0;1695937.0;67767.0;1.09885003123
data,1241807700,1698651.0;61771.0;1696891.0;67807.0;1.09885429744
data,1241807700,1699539.0;61803.0;1697840.0;67862.0;1.09913609962
data,1241808000,1700531.0;61844.0;1698781.0;67913.0;1.09926525786
data,1241808300,1701494.0;61875.0;1699778.0;67960.0;1.09945225993
data,1241808600,1702459.0;61908.0;1700666.0;68015.0;1.09980467352
data,1241808900,1703413.0;61941.0;1701652.0;68055.0;1.09984386002
data,1241809200,1704376.0;61976.0;1702625.0;68119.0;1.10024936101
data,1241809500,1705361.0;62002.0;1703578.0;68157.0;1.10042151103
data,1241809800,1706366.0;62044.0;1704512.0;68212.0;1.10060915293
data,1241810100,1707364.0;62074.0;1705397.0;68248.0;1.10073004877
data,1241810100,1708313.0;62106.0;1706320.0;68300.0;1.1010172146
data,1241810400,1709269.0;62135.0;1707239.0;68347.0;1.10128379012
data,1241810700,1710250.0;62171.0;1708223.0;68391.0;1.10135197544
data,1241811000,1711193.0;62195.0;1709201.0;68436.0;1.10162809236
data,1241811300,1712097.0;62233.0;1710137.0;68481.0;1.10165806813
data,1241811600,1712982.0;62267.0;1711121.0;68543.0;1.10198896298
data,1241811900,1713892.0;62296.0;1712066.0;68599.0;1.10235270488
data,1241812200,1714742.0;62333.0;1712990.0;68638.0;1.10227650035
data,1241812200,1715611.0;62368.0;1713891.0;68685.0;1.1023911272
data,1241812500,1716520.0;62419.0;1714804.0;68732.0;1.10224098331
data,1241812800,1717442.0;62462.0;1715698.0;68772.0;1.1021406048
data,1241813100,1718331.0;62495.0;1716675.0;68814.0;1.10217428281
data,1241813400,1719240.0;62524.0;1717578.0;68858.0;1.10237076752
data,1241813700,1720171.0;62552.0;1718489.0;68896.0;1.10249765185
data,1241814000,1721027.0;62585.0;1719442.0;68951.0;1.10273323909
data,1241814300,1721945.0;62607.0;1720341.0;68991.0;1.1029968752
data,1241814300,1722857.0;62644.0;1721284.0;69040.0;1.10310791758
data,1241814600,1723786.0;62679.0;1722224.0;69086.0;1.10321892035
data,1241814900,1724728.0;62719.0;1723163.0;69133.0;1.10326675374
data,1241815200,1725614.0;62752.0;1724064.0;69181.0;1.10344206377
data,1241815500,1726531.0;62776.0;1724986.0;69229.0;1.10378178934
data,1241815800,1727444.0;62797.0;1725923.0;69276.0;1.10414590973
data,1241816100,1728334.0;62825.0;1726786.0;69317.0;1.10432375862
data,1241816400,1729254.0;62857.0;1727737.0;69354.0;1.10433037999
data,1241816700,1730114.0;62883.0;1728631.0;69396.0;1.1045200631
data,1241817000,1731080.0;62920.0;1729576.0;69439.0;1.10456742812
data,1241817300,1731996.0;62956.0;1730444.0;69488.0;1.10474493889
data,1241817600,1732899.0;62969.0;1731407.0;69525.0;1.10506616848
data,1241817900,1733783.0;63000.0;1732326.0;69568.0;1.1051827184
data,1241818200,1734741.0;63033.0;1733296.0;69608.0;1.10523107304
data,1241818500,1735633.0;63068.0;1734172.0;69652.0;1.1053256835
data,1241818800,1736522.0;63088.0;1735134.0;69707.0;1.1058008067
data,1241819100,1737417.0;63122.0;1736048.0;69747.0;1.10582682072
data,1241819400,1738357.0;63154.0;1736950.0;69795.0;1.1060508722
data,1241819700,1739265.0;63188.0;1737833.0;69842.0;1.10621559216
data,1241820000,1740157.0;63220.0;1738732.0;69883.0;1.10629980235
data,1241820300,1741085.0;63251.0;1739702.0;69933.0;1.10652154431
data,1241820600,1742030.0;63276.0;1740613.0;69971.0;1.10670652479
data,1241820900,1742938.0;63305.0;1741470.0;70011.0;1.10686386372
data,1241821200,1743830.0;63342.0;1742404.0;70052.0;1.10683797832
data,1241821500,1744678.0;63369.0;1743273.0;70092.0;1.10698434588
data,1241821800,1745472.0;63393.0;1744143.0;70135.0;1.1071954535
data,1241822100,1746338.0;63431.0;1745011.0;70179.0;1.10722466739
data,1241822400,1747184.0;63460.0;1745926.0;70220.0;1.10732108314
data,1241822700,1748046.0;63486.0;1746775.0;70260.0;1.10750595481
data,1241823300,1748928.0;63511.0;1747628.0;70295.0;1.10763946432
data,1241823600,1749771.0;63538.0;1748450.0;70331.0;1.10774870033
data,1241823900,1750542.0;63560.0;1749070.0;70348.0;1.10772819667
data,1241824200,1751421.0;63590.0;1749866.0;70386.0;1.10785575999
data,1241824500,1752172.0;63613.0;1750698.0;70416.0;1.10787554028
data,1241824800,1753097.0;63643.0;1751581.0;70433.0;1.10764671729
data,1241825100,1753974.0;63680.0;1752450.0;70448.0;1.10724347321
data,1241825700,1754803.0;63719.0;1753308.0;70464.0;1.1067983304
data,1241826000,1755664.0;63747.0;1754152.0;70477.0;1.10652655025
data,1241826300,1756574.0;63780.0;1755029.0;70492.0;1.10620972146
data,1241826600,1757466.0;63810.0;1755894.0;70513.0;1.10603554623
data,1241826900,1758302.0;63849.0;1756755.0;70529.0;1.10559457313
data,1241827500,1759161.0;63872.0;1757605.0;70551.0;1.10554638168
data,1241827800,1760030.0;63900.0;1758498.0;70567.0;1.10529699267
data,1241828100,1760871.0;63936.0;1759351.0;70581.0;1.10488580462
data,1241828400,1761787.0;63952.0;1760161.0;70599.0;1.10495712226
data,1241828700,1762671.0;63984.0;1761042.0;70620.0;1.10473438593
data,1241829300,1763513.0;64012.0;1761899.0;70633.0;1.10444453942
data,1241829600,1764342.0;64031.0;1762760.0;70650.0;1.10436203222
data,1241829900,1765172.0;64053.0;1763662.0;70662.0;1.10412469213
data,1241830200,1766020.0;64078.0;1764517.0;70673.0;1.10386089824
data,1241830500,1766875.0;64105.0;1765398.0;70683.0;1.10353538915
data,1241831100,1767748.0;64140.0;1766253.0;70696.0;1.10314684805
data,1241831400,1768535.0;64171.0;1767123.0;70742.0;1.10327913869
data,1241831700,1769357.0;64203.0;1767935.0;70758.0;1.10298448134
data,1241832000,1770198.0;64231.0;1768786.0;70771.0;1.10269956274
data,1241832300,1771064.0;64265.0;1769668.0;70789.0;1.10238608572
data,1241832900,1771981.0;64301.0;1770506.0;70801.0;1.10200438518
data,1241833200,1772866.0;64330.0;1771439.0;70823.0;1.1018195579
data,1241833500,1773707.0;64360.0;1772276.0;70835.0;1.10149463566
data,1241833800,1774563.0;64391.0;1773171.0;70848.0;1.10114174509
data,1241834100,1775469.0;64422.0;1774090.0;70862.0;1.10082085353
data,1241834700,1776313.0;64451.0;1774971.0;70876.0;1.10051957494
data,1241835000,1777214.0;64481.0;1775895.0;70888.0;1.10017912603
data,1241835300,1778090.0;64507.0;1776786.0;70905.0;1.09998973519
data,1241835600,1778973.0;64539.0;1777615.0;70913.0;1.09960138255
data,1241835900,1779764.0;64580.0;1778121.0;70926.0;1.09928052447
data,1241836500,1780640.0;64604.0;1778998.0;70939.0;1.09907244277
data,1241836800,1781494.0;64648.0;1779861.0;70954.0;1.09855060326
data,1241837100,1782336.0;64678.0;1780678.0;70965.0;1.09822622744
data,1241837400,1783192.0;64706.0;1781546.0;70972.0;1.09785139264
data,1241838000,1784040.0;64730.0;1782410.0;70984.0;1.09761956299
data,1241838300,1784868.0;64754.0;1783289.0;70995.0;1.09735092806
data,1241838600,1785727.0;64775.0;1784146.0;71011.0;1.09724315805
data,1241839200,1786564.0;64806.0;1784987.0;71026.0;1.09694704253
data,1241839500,1787437.0;64841.0;1785872.0;71041.0;1.09657862825
data,1241839800,1788252.0;64867.0;1786729.0;71052.0;1.09628261542
data,1241840400,1789087.0;64897.0;1787593.0;71071.0;1.09605063947
data,1241840700,1789930.0;64919.0;1788465.0;71088.0;1.09592308718
data,1241841300,1790785.0;64956.0;1789305.0;71099.0;1.09547707062
data,1241841600,1791637.0;64986.0;1790177.0;71111.0;1.09514349885
data,1241842200,1792496.0;65013.0;1791015.0;71128.0;1.09496279403
data,1241842500,1793367.0;65043.0;1791897.0;71143.0;1.0946814084
data,1241843100,1794250.0;65075.0;1792770.0;71156.0;1.09434870521
data,1241843400,1795096.0;65101.0;1793589.0;71166.0;1.0940814231
data,1241844000,1795941.0;65136.0;1794440.0;71182.0;1.09373528919
data,1241844300,1796785.0;65162.0;1795284.0;71191.0;1.09343668595
data,1241844900,1797662.0;65199.0;1796176.0;71199.0;1.09292939873
data,1241845500,1798527.0;65228.0;1797043.0;71211.0;1.09262596
data,1241846100,1799437.0;65257.0;1797932.0;71227.0;1.0923980904
data,1241846700,1800282.0;65281.0;1798805.0;71249.0;1.09231633403
data,1241847300,1801162.0;65312.0;1799642.0;71262.0;1.09202273351
data,1241847900,1802024.0;65350.0;1800454.0;71283.0;1.09173923395
data,1241848500,1802877.0;65375.0;1801329.0;71295.0;1.09149167822
data,1241849100,1803770.0;65419.0;1802223.0;71313.0;1.0910318709
data,1241849700,1804639.0;65447.0;1803111.0;71335.0;1.09088959019
data,1241850600,1805505.0;65475.0;1803942.0;71348.0;1.09064251186
data,1241851200,1806338.0;65501.0;1804770.0;71353.0;1.09028857746
data,1241852100,1807197.0;65515.0;1805612.0;71363.0;1.09021817564
data,1241852100,1807335.0;65517.0;1805741.0;71364.0;1.09020553238
