
New Run at  03/17/2015 03:04:21
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio; ucb1_1CTRRatio; ucb1AlphaCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241161800,959.0;17.0;966.0;22.0;1.28473998295
data,1241162700,1921.0;47.0;1850.0;48.0;1.06047153537
data,1241163600,2931.0;83.0;2866.0;70.0;0.862500945863
data,1241164800,3978.0;112.0;3899.0;96.0;0.874509947606
data,1241165700,4992.0;139.0;4932.0;107.0;0.779148943619
data,1241166900,6004.0;165.0;5964.0;129.0;0.787061764527
data,1241167800,6952.0;183.0;6965.0;165.0;0.899956456757
data,1241169000,7960.0;205.0;8001.0;189.0;0.917226810063
data,1241169900,8957.0;236.0;8999.0;208.0;0.877242480803
data,1241171100,9952.0;271.0;10027.0;237.0;0.86799736652
data,1241172000,10987.0;306.0;11046.0;264.0;0.858136917631
data,1241172900,11941.0;336.0;12003.0;292.0;0.864558661922
data,1241173500,12880.0;362.0;12971.0;320.0;0.877776220732
data,1241174400,13881.0;396.0;13913.0;346.0;0.871727771498
data,1241175000,14838.0;427.0;14819.0;376.0;0.88169106279
data,1241175600,15850.0;457.0;15796.0;412.0;0.904613693299
data,1241176200,16835.0;483.0;16791.0;451.0;0.936194251751
data,1241176800,17838.0;520.0;17766.0;484.0;0.93454134518
data,1241177400,18778.0;554.0;18824.0;526.0;0.947138302589
data,1241177700,19695.0;592.0;19500.0;561.0;0.957111486486
data,1241178300,20766.0;635.0;20354.0;593.0;0.952761166719
data,1241178600,21746.0;682.0;21346.0;634.0;0.947038777104
data,1241179200,22805.0;723.0;22391.0;682.0;0.960732901662
data,1241179500,23838.0;759.0;23357.0;723.0;0.972185806119
data,1241179800,24867.0;800.0;24303.0;758.0;0.969488643377
data,1241180400,25847.0;842.0;25276.0;808.0;0.98129834278
data,1241180700,26864.0;873.0;26296.0;847.0;0.991174577486
