data,1241922300,1949622.0;69833.0;1949671.0;80635.0;1.1546542959
data,1241922300,1949681.0;69835.0;1949723.0;80636.0;1.15463969325
data,1241922900,1950607.0;69871.0;1950652.0;80678.0;1.15464411304
data,1241923200,1951505.0;69903.0;1951574.0;80713.0;1.15460203861
data,1241923500,1952454.0;69925.0;1952499.0;80750.0;1.15478210831
data,1241924100,1953345.0;69953.0;1953402.0;80776.0;1.1546844734
data,1241924400,1954283.0;69981.0;1954309.0;80813.0;1.154769507
data,1241925000,1955233.0;70000.0;1955223.0;80855.0;1.15507733619
data,1241925300,1956141.0;70028.0;1956114.0;80878.0;1.15495396626
data,1241925900,1957014.0;70052.0;1957028.0;80915.0;1.15506225601
data,1241926200,1957960.0;70088.0;1957969.0;80942.0;1.15485715018
data,1241926800,1958890.0;70111.0;1958913.0;80966.0;1.15481235985
data,1241927100,1959834.0;70134.0;1959835.0;81003.0;1.15497417327
data,1241927700,1960775.0;70171.0;1960786.0;81037.0;1.15484381558
data,1241928000,1961705.0;70204.0;1961729.0;81062.0;1.15464942566
data,1241928600,1962673.0;70229.0;1962664.0;81090.0;1.15465650724
data,1241928900,1963563.0;70257.0;1963569.0;81120.0;1.15461451706
