
New Run at  03/17/2015 05:20:58
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio; ucb1_1CTRRatio; ucb1AlphaCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241334600,397637.0;14594.0;375503.0;15468.0;1.12236263242
data,1241335500,398709.0;14620.0;376548.0;15485.0;1.12150065324
data,1241336400,399766.0;14633.0;377611.0;15515.0;1.12248261921
data,1241337300,400796.0;14654.0;378643.0;15552.0;1.12337177143
data,1241338200,401850.0;14677.0;379661.0;15570.0;1.12284369245
data,1241339100,402892.0;14697.0;380755.0;15596.0;1.12286504185
data,1241340300,403919.0;14717.0;381808.0;15617.0;1.12260656853
data,1241341200,404997.0;14739.0;382853.0;15649.0;1.12315145322
data,1241342400,405989.0;14757.0;383893.0;15672.0;1.12313101246
data,1241343600,407026.0;14778.0;384901.0;15698.0;1.12331556093
data,1241344500,408095.0;14796.0;385957.0;15715.0;1.12303273218
data,1241345700,409119.0;14814.0;387003.0;15733.0;1.12272791237
data,1241346600,410117.0;14837.0;388036.0;15754.0;1.12222644158
data,1241347500,411214.0;14859.0;389103.0;15773.0;1.1218325409
data,1241348400,412263.0;14878.0;390116.0;15793.0;1.12176188013
data,1241349300,413301.0;14902.0;391106.0;15820.0;1.12184768895
data,1241350200,414389.0;14932.0;392159.0;15839.0;1.12087145595
data,1241351100,415480.0;14970.0;393240.0;15873.0;1.12028791588
data,1241351700,416555.0;14996.0;394290.0;15901.0;1.12022586259
data,1241352300,417635.0;15036.0;395319.0;15943.0;1.12017771534
data,1241352900,418714.0;15063.0;396369.0;15977.0;1.12047342407
data,1241353500,419728.0;15101.0;397485.0;16020.0;1.12022175332
data,1241354100,420782.0;15129.0;398501.0;16043.0;1.11970366202
data,1241354700,421838.0;15157.0;399573.0;16079.0;1.11994152986
data,1241355300,422833.0;15183.0;400653.0;16113.0;1.12000326973
data,1241355600,423886.0;15208.0;401663.0;16143.0;1.12020985306
data,1241356200,424947.0;15235.0;402673.0;16181.0;1.12084396203
data,1241356800,425989.0;15266.0;403724.0;16201.0;1.11977400479
data,1241357100,427054.0;15293.0;404746.0;16225.0;1.11941789579
data,1241357700,428146.0;15334.0;405823.0;16257.0;1.11851079707
data,1241358000,429204.0;15375.0;406872.0;16284.0;1.1172540208
data,1241358600,430194.0;15413.0;407970.0;16319.0;1.11645824271
data,1241358900,431236.0;15449.0;409014.0;16361.0;1.11657090462
data,1241359200,432306.0;15481.0;410040.0;16396.0;1.11661623336
data,1241359800,433360.0;15510.0;411128.0;16421.0;1.11598811709
data,1241360100,434404.0;15537.0;412007.0;16446.0;1.11604663154
data,1241360400,435402.0;15561.0;412923.0;16491.0;1.11745703672
data,1241361000,436449.0;15592.0;413971.0;16529.0;1.11765647339
data,1241361300,437526.0;15627.0;415026.0;16568.0;1.11769429749
data,1241361600,438562.0;15668.0;416082.0;16601.0;1.1167931902
data,1241362200,439578.0;15695.0;417151.0;16632.0;1.11667248709
data,1241362500,440641.0;15724.0;418254.0;16667.0;1.11670690459
data,1241362800,441679.0;15759.0;419327.0;16689.0;1.1154640625
data,1241363100,442723.0;15789.0;420404.0;16715.0;1.11485144565
data,1241363700,443765.0;15825.0;421432.0;16743.0;1.1140767106
data,1241364000,444811.0;15857.0;422464.0;16773.0;1.11371875361
data,1241364300,445823.0;15894.0;423450.0;16805.0;1.11318063036
data,1241364600,446833.0;15921.0;424516.0;16829.0;1.11260022712
data,1241365200,447901.0;15950.0;425581.0;16861.0;1.11255744006
data,1241365500,448951.0;15980.0;426671.0;16894.0;1.11240141445
data,1241365800,449993.0;16018.0;427762.0;16924.0;1.11147137866
data,1241366100,451053.0;16046.0;428809.0;16956.0;1.11152773519
data,1241366400,452125.0;16077.0;429832.0;16990.0;1.11159899202
data,1241367000,453157.0;16106.0;430839.0;17024.0;1.11175118151
data,1241367300,454248.0;16141.0;431927.0;17057.0;1.11136031031
data,1241367600,455292.0;16178.0;433008.0;17088.0;1.11060724794
data,1241367900,456328.0;16208.0;434017.0;17112.0;1.1100479023
data,1241368200,457270.0;16237.0;434911.0;17138.0;1.10975386251
data,1241368800,458273.0;16266.0;435898.0;17181.0;1.11047059808
data,1241369100,459237.0;16302.0;436726.0;17222.0;1.1108886239
data,1241369400,460190.0;16322.0;436999.0;17233.0;1.11184500283
data,1241369700,461153.0;16348.0;437978.0;17274.0;1.11255381785
data,1241370000,462162.0;16386.0;438982.0;17305.0;1.111849933
data,1241370300,463136.0;16424.0;439948.0;17347.0;1.11186647303
data,1241370900,464092.0;16462.0;440923.0;17386.0;1.11162525876
data,1241371200,465021.0;16492.0;441300.0;17400.0;1.11176900058
data,1241371500,466002.0;16523.0;442380.0;17442.0;1.11198691188
data,1241371800,466960.0;16553.0;443394.0;17485.0;1.11244561875
data,1241372100,467935.0;16585.0;444392.0;17520.0;1.11234094571
data,1241372400,468858.0;16626.0;444591.0;17522.0;1.11141579267
data,1241373000,469811.0;16662.0;445479.0;17565.0;1.11177516605
data,1241373300,470797.0;16696.0;446386.0;17619.0;1.11299173913
data,1241373600,471737.0;16722.0;447307.0;17665.0;1.11408844253
data,1241373900,472687.0;16763.0;448257.0;17696.0;1.11319165683
data,1241374200,473644.0;16797.0;449165.0;17732.0;1.11319727078
data,1241374500,474655.0;16846.0;450172.0;17759.0;1.11153026405
data,1241375100,475678.0;16889.0;451151.0;17795.0;1.11092617162
data,1241375400,476659.0;16915.0;452091.0;17823.0;1.11094035056
data,1241375700,477602.0;16950.0;453001.0;17861.0;1.1109718222
data,1241376000,478597.0;16976.0;453913.0;17891.0;1.11121117454
data,1241376300,479578.0;17004.0;454869.0;17923.0;1.11130308684
data,1241376900,480536.0;17026.0;455827.0;17947.0;1.11123296548
data,1241377200,481508.0;17058.0;456691.0;17984.0;1.11157619575
data,1241377500,482452.0;17091.0;457518.0;18019.0;1.11175511732
data,1241377800,483385.0;17121.0;458297.0;18040.0;1.11135692805
data,1241378100,484287.0;17150.0;459207.0;18063.0;1.1107595837
data,1241378700,485199.0;17180.0;460208.0;18096.0;1.11051687232
