
New Run at  03/16/2015 01:10:42
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241679900,1344850.0;49528.0;1341410.0;53020.0;1.07325084748
data,1241680500,1345865.0;49552.0;1342397.0;53037.0;1.07309529028
data,1241681400,1346849.0;49571.0;1343374.0;53057.0;1.0730920553
data,1241682000,1347825.0;49603.0;1344353.0;53080.0;1.07286025699
data,1241682900,1348817.0;49627.0;1345406.0;53099.0;1.07267458411
data,1241683500,1349778.0;49644.0;1346407.0;53123.0;1.07275811954
data,1241684400,1350754.0;49667.0;1347401.0;53145.0;1.07268913043
data,1241685300,1351764.0;49685.0;1348430.0;53172.0;1.07282817831
data,1241686200,1352735.0;49706.0;1349465.0;53196.0;1.07280617264
data,1241686800,1353704.0;49728.0;1350450.0;53209.0;1.0725790432
data,1241687700,1354702.0;49751.0;1351413.0;53230.0;1.07253217941
data,1241688600,1355706.0;49774.0;1352435.0;53252.0;1.07246344106
data,1241689200,1356767.0;49792.0;1353372.0;53275.0;1.07263502066
data,1241690100,1357745.0;49813.0;1354356.0;53301.0;1.07269939363
data,1241690700,1358771.0;49838.0;1355331.0;53327.0;1.07272263357
data,1241691600,1359744.0;49863.0;1356371.0;53355.0;1.07269282421
data,1241692200,1360748.0;49896.0;1357371.0;53390.0;1.07268776757
data,1241692800,1361743.0;49921.0;1358373.0;53428.0;1.07290619206
data,1241693400,1362678.0;49953.0;1359437.0;53460.0;1.07275744517
data,1241694000,1363651.0;49977.0;1360444.0;53491.0;1.07283541092
data,1241694300,1364623.0;50006.0;1361439.0;53530.0;1.07297505727
data,1241694900,1365573.0;50029.0;1362476.0;53580.0;1.07341323952
data,1241695500,1366517.0;50051.0;1363469.0;53612.0;1.07354195224
data,1241695800,1367472.0;50075.0;1364479.0;53645.0;1.07364295376
data,1241696400,1368478.0;50111.0;1365524.0;53688.0;1.0736992228
data,1241696700,1369459.0;50145.0;1366578.0;53739.0;1.07393143451
data,1241697300,1370473.0;50178.0;1367655.0;53777.0;1.07393290724
data,1241697600,1371441.0;50209.0;1368690.0;53828.0;1.0742335368
data,1241697900,1372453.0;50240.0;1369723.0;53867.0;1.07433046413
data,1241698200,1373476.0;50260.0;1370747.0;53907.0;1.07469802331
data,1241698500,1374494.0;50300.0;1371778.0;53955.0;1.07478779648
data,1241699100,1375507.0;50330.0;1372781.0;53998.0;1.07500946818
data,1241699400,1376547.0;50361.0;1373786.0;54040.0;1.07520915413
data,1241699700,1377525.0;50400.0;1374759.0;54092.0;1.07541334344
data,1241700000,1378454.0;50436.0;1375727.0;54130.0;1.07536874101
data,1241700300,1379441.0;50467.0;1376691.0;54175.0;1.07561806553
data,1241700600,1380453.0;50498.0;1377695.0;54221.0;1.07587517763
data,1241700900,1381416.0;50537.0;1378716.0;54261.0;1.07579123604
data,1241701200,1382403.0;50563.0;1379690.0;54302.0;1.07605914543
data,1241701500,1383344.0;50588.0;1380667.0;54359.0;1.07662682137
data,1241701800,1384290.0;50623.0;1381631.0;54402.0;1.07671806615
data,1241702100,1385274.0;50651.0;1382633.0;54440.0;1.07685903796
data,1241702400,1386261.0;50684.0;1383638.0;54482.0;1.07697267386
data,1241702700,1387289.0;50728.0;1384600.0;54522.0;1.07687836953
data,1241702700,1388271.0;50768.0;1385606.0;54571.0;1.07697681461
data,1241703000,1389302.0;50808.0;1386621.0;54616.0;1.07702721594
data,1241703300,1390320.0;50841.0;1387614.0;54661.0;1.07723284289
data,1241703600,1391318.0;50874.0;1388570.0;54706.0;1.07745142825
data,1241703900,1392314.0;50908.0;1389610.0;54739.0;1.0773457013
data,1241704200,1393301.0;50941.0;1390629.0;54788.0;1.07758527421
data,1241704500,1394288.0;50971.0;1391649.0;54823.0;1.07761200458
data,1241704800,1395270.0;50994.0;1392645.0;54857.0;1.07778170167
data,1241704800,1396348.0;51042.0;1393676.0;54879.0;1.07723474327
data,1241705100,1397309.0;51086.0;1394682.0;54922.0;1.07711408552
data,1241705400,1398255.0;51119.0;1395696.0;54975.0;1.07740363315
data,1241705700,1399185.0;51152.0;1396719.0;55018.0;1.07747767295
data,1241706000,1400108.0;51193.0;1397728.0;55061.0;1.07738862447
data,1241706300,1401064.0;51238.0;1398708.0;55104.0;1.07726331663
data,1241706300,1402008.0;51272.0;1399740.0;55155.0;1.07747635545
data,1241706600,1402908.0;51296.0;1400791.0;55208.0;1.07788980119
data,1241706900,1403884.0;51330.0;1401734.0;55248.0;1.07798052184
data,1241707200,1404840.0;51366.0;1402750.0;55297.0;1.07813317538
data,1241707500,1405808.0;51398.0;1403769.0;55347.0;1.07839590109
data,1241707800,1406833.0;51422.0;1404786.0;55392.0;1.07877397003
data,1241707800,1407817.0;51456.0;1405802.0;55436.0;1.07889184823
data,1241708100,1408793.0;51486.0;1406813.0;55481.0;1.07911055405
data,1241708400,1409834.0;51523.0;1407830.0;55522.0;1.07914977297
data,1241708700,1410775.0;51562.0;1408809.0;55561.0;1.07906085205
data,1241709000,1411766.0;51587.0;1409838.0;55604.0;1.07934247592
data,1241709000,1412780.0;51627.0;1410830.0;55649.0;1.07939481485
data,1241709300,1413725.0;51663.0;1411787.0;55690.0;1.07942719626
data,1241709600,1414709.0;51706.0;1412865.0;55742.0;1.07946373035
data,1241709900,1415705.0;51752.0;1413836.0;55781.0;1.0792769146
