data,1241262000,235787.0;9326.0;225648.0;9210.0;220308.0;8697.0;235397.0;12708.0;1.03193558146;0.998076081181;1.36489966803,3584.0 70.0 109536;2882.0 100.0 109542;8860.0 379.0 109510;4462.0 79.0 109543;6529.0 250.0 109544;3084.0 128.0 109417;3740.0 117.0 109546;4520.0 222.0 109547;5896.0 102.0 109548;8747.0 185.0 109550;4390.0 122.0 109552;9082.0 434.0 109524;8085.0 415.0 109525;2479.0 59.0 109545;4617.0 134.0 109529;5353.0 210.0 109530;7483.0 247.0 109531;2689.0 45.0 109533;7870.0 349.0 109534,109536.0 8635;109542.0 8635;109510.0 8635;109543.0 8635;109544.0 8635;109417.0 8635;109546.0 8635;109547.0 8635;109548.0 8635;109550.0 8635;109552.0 8635;109524.0 8635;109525.0 8635;109545.0 8635;109529.0 8635;109530.0 8635;109531.0 8635;109533.0 8635;109534.0 8635,109536 434;109542 463;109510 467;109543 444;109544 467;109417 457;109546 464;109547 434;109548 429;109550 497;109552 481;109524 476;109525 457;109545 448;109529 412;109530 448;109531 461;109533 458;109534 438
data,1241262300,236324.0;9337.0;226250.0;9227.0;220942.0;8714.0;235968.0;12734.0;1.0322203166;0.998250978724;1.36587892473,3620.0 71.0 109536;2902.0 100.0 109542;8914.0 383.0 109510;4488.0 79.0 109543;6573.0 253.0 109544;3132.0 130.0 109417;3770.0 117.0 109546;4551.0 223.0 109547;5917.0 102.0 109548;8772.0 185.0 109550;4430.0 123.0 109552;9118.0 435.0 109524;8115.0 417.0 109525;2505.0 59.0 109545;4653.0 134.0 109529;5375.0 210.0 109530;7512.0 248.0 109531;2709.0 45.0 109533;7898.0 350.0 109534,109536.0 11365;109542.0 11365;109510.0 11365;109543.0 11365;109544.0 11365;109417.0 11365;109546.0 11365;109547.0 11365;109548.0 11365;109550.0 11365;109552.0 11365;109524.0 11365;109525.0 11365;109545.0 11365;109529.0 11365;109530.0 11365;109531.0 11365;109533.0 11365;109534.0 11365,109536 598;109542 565;109510 616;109543 580;109544 586;109417 586;109546 574;109547 568;109548 619;109550 611;109552 594;109524 624;109525 587;109545 559;109529 600;109530 616;109531 635;109533 619;109534 628
data,1241263200,237421.0;9365.0;227323.0;9260.0;221997.0;8741.0;237046.0;12766.0;1.03271136393;0.998217921787;1.36531718604,3644.0 71.0 109536;8957.0 385.0 109510;2964.0 104.0 109542;4543.0 80.0 109543;6646.0 254.0 109544;3209.0 132.0 109417;3877.0 121.0 109546;4672.0 226.0 109547;5941.0 104.0 109548;8797.0 185.0 109550;4582.0 128.0 109552;9180.0 437.0 109524;8147.0 420.0 109525;2531.0 60.0 109545;4691.0 135.0 109529;5392.0 211.0 109530;7592.0 248.0 109531;2725.0 45.0 109533;7937.0 351.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,238471.0;9397.0;228346.0;9286.0;223049.0;8763.0;238101.0;12809.0;1.03200456173;0.99700853742;1.36521280242,3660.0 71.0 109536;9006.0 387.0 109510;2994.0 104.0 109542;4576.0 81.0 109543;6718.0 254.0 109544;2626.0 63.0 109545;4047.0 126.0 109546;4778.0 228.0 109547;5958.0 104.0 109548;8854.0 185.0 109550;4680.0 129.0 109552;9252.0 441.0 109524;8224.0 424.0 109525;3223.0 132.0 109417;4708.0 135.0 109529;5410.0 211.0 109530;7628.0 250.0 109531;2748.0 46.0 109533;7960.0 352.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,239476.0;9425.0;229473.0;9326.0;224149.0;8787.0;239145.0;12851.0;1.03262932536;0.996057608658;1.36538854506,3679.0 72.0 109536;3016.0 104.0 109542;9089.0 392.0 109510;4593.0 81.0 109543;6766.0 254.0 109544;3281.0 134.0 109417;4188.0 130.0 109546;4811.0 229.0 109547;5981.0 104.0 109548;8944.0 186.0 109550;4731.0 130.0 109552;9378.0 448.0 109524;8455.0 437.0 109525;2667.0 64.0 109545;4754.0 136.0 109529;5426.0 212.0 109530;7674.0 252.0 109531;2765.0 46.0 109533;7979.0 352.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,240505.0;9455.0;230560.0;9353.0;225238.0;8822.0;240212.0;12897.0;1.03188083707;0.996295038363;1.36570398642,3694.0 74.0 109536;3027.0 104.0 109542;9215.0 396.0 109510;4607.0 81.0 109543;6790.0 254.0 109544;2683.0 64.0 109545;4228.0 131.0 109546;4832.0 229.0 109547;6001.0 104.0 109548;9017.0 189.0 109550;4763.0 130.0 109552;9401.0 448.0 109524;8679.0 449.0 109525;3360.0 137.0 109417;4938.0 136.0 109529;5445.0 213.0 109530;7812.0 253.0 109531;2779.0 46.0 109533;7993.0 352.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,241519.0;9472.0;231623.0;9390.0;226299.0;8842.0;241290.0;12938.0;1.03369763439;0.996270998551;1.36721695615,3722.0 74.0 109536;3040.0 104.0 109542;9411.0 407.0 109510;4618.0 81.0 109543;6822.0 254.0 109544;2707.0 64.0 109545;4338.0 133.0 109546;4847.0 229.0 109547;6021.0 105.0 109548;9070.0 190.0 109550;4781.0 131.0 109552;9426.0 449.0 109524;8797.0 453.0 109525;3384.0 138.0 109417;5048.0 140.0 109529;5457.0 213.0 109530;8033.0 263.0 109531;2791.0 46.0 109533;8014.0 353.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,242565.0;9507.0;232697.0;9420.0;227354.0;8868.0;242335.0;12968.0;1.03286785334;0.995193950136;1.3653421606,3737.0 74.0 109536;3067.0 104.0 109542;9730.0 420.0 109510;4632.0 81.0 109543;6853.0 257.0 109544;2729.0 64.0 109545;4391.0 134.0 109546;4868.0 229.0 109547;6042.0 105.0 109548;9090.0 190.0 109550;4798.0 131.0 109552;9537.0 451.0 109524;8858.0 455.0 109525;3403.0 139.0 109417;5086.0 140.0 109529;5471.0 213.0 109530;8269.0 268.0 109531;2809.0 47.0 109533;8031.0 355.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,243611.0;9538.0;233746.0;9447.0;228366.0;8904.0;243384.0;13007.0;1.03226048793;0.995848521165;1.36497498442,3753.0 74.0 109536;9827.0 424.0 109510;3085.0 104.0 109542;4653.0 81.0 109543;6927.0 260.0 109544;3425.0 140.0 109417;4463.0 137.0 109546;4888.0 231.0 109547;6054.0 105.0 109548;9103.0 190.0 109550;4819.0 132.0 109552;9684.0 454.0 109524;8883.0 455.0 109525;2767.0 65.0 109545;5123.0 142.0 109529;5495.0 213.0 109530;8629.0 275.0 109531;2821.0 47.0 109533;8051.0 355.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,244673.0;9565.0;234767.0;9481.0;229366.0;8936.0;244388.0;13055.0;1.03304245216;0.996586940836;1.36646361303,3759.0 74.0 109536;9929.0 429.0 109510;3098.0 104.0 109542;4677.0 81.0 109543;7032.0 263.0 109544;3444.0 141.0 109417;4571.0 143.0 109546;4907.0 232.0 109547;6249.0 109.0 109548;9123.0 191.0 109550;4836.0 132.0 109552;9747.0 456.0 109524;8934.0 460.0 109525;2874.0 66.0 109545;5152.0 142.0 109529;5510.0 214.0 109530;8735.0 277.0 109531;2832.0 47.0 109533;8062.0 357.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,245737.0;9591.0;235798.0;9516.0;230480.0;8977.0;245461.0;13099.0;1.03400104397;0.997940483314;1.36729524663,3779.0 74.0 109536;3109.0 104.0 109542;9987.0 434.0 109510;4695.0 82.0 109543;7092.0 264.0 109544;3460.0 142.0 109417;4723.0 146.0 109546;4923.0 233.0 109547;6436.0 112.0 109548;9143.0 191.0 109550;4856.0 133.0 109552;9773.0 456.0 109524;9101.0 470.0 109525;2957.0 68.0 109545;5170.0 142.0 109529;5522.0 215.0 109530;8850.0 283.0 109531;2853.0 47.0 109533;8073.0 357.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
