
New Run at  02/23/2015 04:17:04
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241428500,597890.0;20786.0;599151.0;24494.0;1.17590920965,6775.0 65.0 109536;4504.0 157.0 109476;1873.0 64.0 109574;1846.0 60.0 109575;1714.0 67.0 109576;1639.0 52.0 109577;1550.0 36.0 109578;1450.0 48.0 109580;1329.0 39.0 109581;1350.0 62.0 109582;1948.0 71.0 109517;748.0 38.0 109584;991.0 25.0 109585;982.0 19.0 109586;456.0 5.0 109587;209640.0 7440.0 109524;255.0 4.0 109589;244.0 3.0 109588;1125.0 23.0 109583;2393.0 84.0 109572,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1015;109476 966;109574 1007;109575 1007;109576 1016;109577 993;109578 1010;109580 993;109581 1040;109582 979;109517 1037;109584 989;109585 1007;109586 1007;109587 995;109524 982;109589 951;109588 992;109583 1011;109572 1003
data,1241429100,598879.0;20799.0;600175.0;24513.0;1.17602131635,6783.0 65.0 109536;2413.0 84.0 109572;1887.0 64.0 109574;1863.0 61.0 109575;1727.0 67.0 109576;1661.0 52.0 109577;1566.0 37.0 109578;1467.0 48.0 109580;1355.0 39.0 109581;1364.0 62.0 109582;1966.0 71.0 109517;756.0 38.0 109584;1013.0 25.0 109585;1004.0 19.0 109586;476.0 5.0 109587;254.0 4.0 109588;272.0 4.0 109589;4517.0 158.0 109476;1137.0 23.0 109583;210355.0 7455.0 109524,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 983;109572 980;109574 1037;109575 971;109576 990;109577 988;109578 979;109580 1027;109581 974;109582 1048;109517 955;109584 1025;109585 1049;109586 963;109587 1009;109588 997;109589 1019;109476 983;109583 1016;109524 1007
data,1241430000,599921.0;20813.0;601226.0;24532.0;1.1761279827,6801.0 65.0 109536;4534.0 158.0 109476;1907.0 65.0 109574;1874.0 61.0 109575;1735.0 68.0 109576;1680.0 52.0 109577;1579.0 37.0 109578;1485.0 49.0 109580;1375.0 40.0 109581;1376.0 62.0 109582;1153.0 23.0 109583;773.0 38.0 109584;1028.0 26.0 109585;1014.0 19.0 109586;504.0 5.0 109587;263.0 4.0 109588;288.0 4.0 109589;211097.0 7469.0 109524;1989.0 71.0 109517;2432.0 84.0 109572,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1039;109476 1068;109574 1018;109575 999;109576 978;109577 1006;109578 1022;109580 990;109581 963;109582 994;109583 930;109584 976;109585 1044;109586 996;109587 1013;109588 1004;109589 1000;109524 1011;109517 962;109572 987
data,1241430900,600928.0;20826.0;602234.0;24550.0;1.17625857388,6817.0 65.0 109536;4557.0 158.0 109476;1924.0 66.0 109574;1885.0 61.0 109575;1750.0 68.0 109576;1697.0 52.0 109577;1601.0 37.0 109578;1505.0 49.0 109580;2011.0 71.0 109517;1392.0 62.0 109582;1389.0 41.0 109581;781.0 38.0 109584;1045.0 26.0 109585;1032.0 19.0 109586;524.0 5.0 109587;211784.0 7483.0 109524;311.0 5.0 109589;274.0 4.0 109588;1170.0 23.0 109583;2446.0 85.0 109572,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1070;109476 942;109574 1058;109575 980;109576 992;109577 1072;109578 990;109580 958;109517 961;109582 993;109581 1030;109584 1022;109585 1023;109586 998;109587 975;109524 964;109589 943;109588 960;109583 1027;109572 1042
data,1241431500,601947.0;20838.0;603256.0;24574.0;1.176728913,6831.0 65.0 109536;2462.0 85.0 109572;1944.0 67.0 109574;1900.0 62.0 109575;1768.0 69.0 109576;1522.0 49.0 109580;1615.0 37.0 109578;1401.0 41.0 109581;2029.0 71.0 109517;1407.0 62.0 109582;1194.0 24.0 109583;798.0 38.0 109584;1054.0 27.0 109585;1041.0 19.0 109586;537.0 5.0 109587;212518.0 7500.0 109524;320.0 6.0 109589;1715.0 52.0 109577;4570.0 159.0 109476;291.0 4.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 980;109572 1029;109574 986;109575 995;109576 983;109580 1018;109578 999;109581 994;109517 1011;109582 1005;109583 987;109584 957;109585 1019;109586 1017;109587 992;109524 1006;109589 950;109577 1054;109476 1007;109588 1011
data,1241432100,602927.0;20857.0;604303.0;24584.0;1.17600911674,6848.0 65.0 109536;4590.0 159.0 109476;1959.0 67.0 109574;1913.0 62.0 109575;1780.0 69.0 109576;1732.0 52.0 109577;1629.0 37.0 109578;1530.0 49.0 109580;1419.0 41.0 109581;1425.0 62.0 109582;2039.0 71.0 109517;809.0 38.0 109584;1070.0 27.0 109585;1064.0 19.0 109586;549.0 5.0 109587;213282.0 7510.0 109524;330.0 6.0 109589;2480.0 85.0 109572;1210.0 24.0 109583;306.0 4.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 953;109476 1034;109574 979;109575 1020;109576 982;109577 1029;109578 962;109580 1010;109581 1006;109582 1008;109517 978;109584 1013;109585 1035;109586 1013;109587 994;109524 1032;109589 1020;109572 998;109583 949;109588 985
data,1241433000,603944.0;20873.0;605273.0;24593.0;1.17563364469,6864.0 65.0 109536;2497.0 85.0 109572;1979.0 68.0 109574;1924.0 62.0 109575;1792.0 69.0 109576;1744.0 52.0 109577;1644.0 37.0 109578;1542.0 50.0 109580;1438.0 41.0 109581;1445.0 62.0 109582;2056.0 71.0 109517;825.0 38.0 109584;1091.0 27.0 109585;1071.0 19.0 109586;563.0 5.0 109587;213953.0 7517.0 109524;350.0 6.0 109589;0.0 0.0 109591;4608.0 159.0 109476;1231.0 24.0 109583;317.0 4.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 998;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 983;109572 985;109574 1029;109575 955;109576 1059;109577 1047;109578 1018;109580 960;109581 1012;109582 979;109517 1034;109584 975;109585 1016;109586 1037;109587 975;109524 959;109589 1000;109591 13;109476 1001;109583 1005;109588 958
data,1241433600,604848.0;20884.0;606285.0;24615.0;1.17585990257,6876.0 65.0 109536;2502.0 85.0 109572;1990.0 68.0 109574;1935.0 63.0 109575;1810.0 70.0 109576;1754.0 52.0 109577;1659.0 37.0 109578;1556.0 51.0 109580;1451.0 42.0 109581;1463.0 63.0 109582;2071.0 71.0 109517;840.0 39.0 109584;1106.0 28.0 109585;1084.0 20.0 109586;581.0 6.0 109587;214684.0 7528.0 109524;371.0 6.0 109589;13.0 1.0 109591;4628.0 160.0 109476;1244.0 24.0 109583;328.0 4.0 109588,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 8092,109536 917;109572 334;109574 1016;109575 1014;109576 992;109577 987;109578 996;109580 1006;109581 993;109582 1011;109517 965;109584 1021;109585 999;109586 975;109587 1046;109524 995;109589 1014;109591 709;109476 1034;109583 976;109588 1000
data,1241434200,605870.0;20909.0;607291.0;24638.0;1.17558704636,6893.0 65.0 109536;4639.0 161.0 109476;2008.0 69.0 109574;1953.0 63.0 109575;1821.0 70.0 109576;1774.0 53.0 109577;1671.0 37.0 109578;1577.0 51.0 109580;2084.0 71.0 109517;1478.0 63.0 109582;1468.0 42.0 109581;858.0 39.0 109584;1118.0 28.0 109585;1092.0 21.0 109586;593.0 7.0 109587;215396.0 7546.0 109524;396.0 6.0 109589;32.0 1.0 109591;345.0 4.0 109588;1254.0 24.0 109583,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000,109536 1008;109476 964;109574 1001;109575 956;109576 1046;109577 1004;109578 980;109580 1024;109517 1006;109582 1047;109581 961;109584 981;109585 1004;109586 974;109587 1019;109524 999;109589 1051;109591 992;109588 1018;109583 965
data,1241434800,606882.0;20928.0;608300.0;24659.0;1.17553123732,6915.0 65.0 109536;4656.0 161.0 109476;2025.0 70.0 109574;1966.0 63.0 109575;1836.0 70.0 109576;1785.0 53.0 109577;1700.0 37.0 109578;1594.0 52.0 109580;2100.0 72.0 109517;1492.0 65.0 109582;1272.0 24.0 109583;873.0 39.0 109584;1136.0 28.0 109585;1112.0 21.0 109586;607.0 7.0 109587;362.0 4.0 109588;404.0 6.0 109589;43.0 1.0 109591;216099.0 7561.0 109524;1482.0 43.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000,109536 952;109476 975;109574 957;109575 1016;109576 998;109577 990;109578 986;109580 1001;109517 1069;109582 1021;109583 948;109584 1033;109585 1043;109586 981;109587 1015;109588 1027;109589 948;109591 1031;109524 1001;109581 1008
data,1241435400,607844.0;20945.0;609291.0;24687.0;1.17585920526,6925.0 65.0 109536;4671.0 161.0 109476;2041.0 70.0 109574;1978.0 64.0 109575;1852.0 71.0 109576;1799.0 53.0 109577;1722.0 37.0 109578;1606.0 52.0 109580;2113.0 73.0 109517;1514.0 67.0 109582;1497.0 44.0 109581;890.0 39.0 109584;1152.0 28.0 109585;1130.0 21.0 109586;627.0 7.0 109587;371.0 4.0 109588;413.0 6.0 109589;58.0 2.0 109591;216808.0 7582.0 109524;1283.0 24.0 109583,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000,109536 1013;109476 1000;109574 989;109575 960;109576 1027;109577 1020;109578 1037;109580 991;109517 970;109582 1020;109581 998;109584 1007;109585 989;109586 989;109587 1016;109588 1000;109589 964;109591 1024;109524 1009;109583 977
data,1241435700,608840.0;20954.0;610289.0;24716.0;1.17673557186,6937.0 65.0 109536;4683.0 162.0 109476;2057.0 70.0 109574;1992.0 65.0 109575;1871.0 71.0 109576;1815.0 53.0 109577;1738.0 38.0 109578;1622.0 52.0 109580;2132.0 73.0 109517;1531.0 69.0 109582;1510.0 44.0 109581;906.0 39.0 109584;1171.0 28.0 109585;1149.0 23.0 109586;637.0 7.0 109587;217526.0 7604.0 109524;424.0 6.0 109589;67.0 2.0 109591;383.0 4.0 109588;1297.0 24.0 109583,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000,109536 1063;109476 1020;109574 1015;109575 1015;109576 1001;109577 978;109578 904;109580 1024;109517 954;109582 1012;109581 989;109584 998;109585 1020;109586 1058;109587 960;109524 1017;109589 988;109591 994;109588 973;109583 1017
data,1241436300,609867.0;20980.0;611272.0;24744.0;1.17669810619,6951.0 65.0 109536;4689.0 162.0 109476;2069.0 70.0 109574;2007.0 65.0 109575;1891.0 72.0 109576;1829.0 54.0 109577;1750.0 38.0 109578;1636.0 52.0 109580;2153.0 73.0 109517;1547.0 69.0 109582;1310.0 24.0 109583;917.0 39.0 109584;1177.0 28.0 109585;1161.0 24.0 109586;651.0 7.0 109587;218255.0 7627.0 109524;442.0 6.0 109589;81.0 3.0 109591;394.0 4.0 109588;1521.0 45.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000,109536 1031;109476 972;109574 972;109575 1051;109576 1024;109577 1005;109578 984;109580 967;109517 1048;109582 1001;109583 983;109584 1037;109585 955;109586 932;109587 1062;109524 1012;109589 974;109591 1000;109588 965;109581 1025
data,1241436600,610868.0;21000.0;612300.0;24773.0;1.17690775328,6968.0 65.0 109536;4706.0 162.0 109476;2085.0 70.0 109574;2026.0 66.0 109575;1900.0 72.0 109576;1841.0 54.0 109577;1771.0 39.0 109578;1650.0 52.0 109580;1537.0 47.0 109581;1563.0 71.0 109582;2163.0 74.0 109517;934.0 39.0 109584;1203.0 30.0 109585;1175.0 24.0 109586;665.0 7.0 109587;218995.0 7644.0 109524;456.0 8.0 109589;93.0 3.0 109591;405.0 5.0 109588;1323.0 24.0 109583,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000,109536 994;109476 1048;109574 981;109575 979;109576 977;109577 990;109578 1024;109580 1007;109581 1045;109582 1044;109517 1010;109584 975;109585 969;109586 1013;109587 996;109524 1022;109589 974;109591 960;109588 997;109583 995
data,1241437200,611789.0;21017.0;613299.0;24792.0;1.17671217381,6981.0 65.0 109536;4721.0 162.0 109476;2104.0 70.0 109574;2036.0 66.0 109575;1547.0 48.0 109581;1851.0 54.0 109577;1782.0 39.0 109578;1670.0 53.0 109580;2173.0 74.0 109517;1576.0 71.0 109582;1344.0 25.0 109583;956.0 39.0 109584;1218.0 30.0 109585;1186.0 24.0 109586;680.0 7.0 109587;417.0 5.0 109588;473.0 8.0 109589;1912.0 72.0 109576;105.0 3.0 109591;219726.0 7660.0 109524,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000,109536 998;109476 970;109574 986;109575 974;109581 979;109577 1015;109578 1031;109580 983;109517 963;109582 1037;109583 982;109584 993;109585 976;109586 1015;109587 1014;109588 1009;109589 983;109576 1054;109591 1024;109524 1014
