
New Run at  01/31/2015 15:26:36
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241420700,586780.0;20359.0;567358.0;21114.0;551474.0;18799.0;589237.0;26333.0;1.07258617447;0.982490967627;1.28803952436,11231.0 181.0 109536;12270.0 466.0 109572;6291.0 222.0 109574;4183.0 150.0 109575;10891.0 464.0 109576;3612.0 126.0 109577;3267.0 76.0 109578;5854.0 211.0 109580;3821.0 130.0 109517;12966.0 708.0 109582;6385.0 237.0 109581;8324.0 420.0 109584;1569.0 65.0 109585;4965.0 77.0 109586;6166.0 107.0 109587;1886.0 26.0 109588;2665.0 46.0 109589;17754.0 675.0 109476;3773.0 98.0 109583;21062.0 876.0 109524,109536.0 11950;109476.0 11950;109574.0 11950;109575.0 11950;109576.0 11950;109580.0 11950;109578.0 11950;109581.0 11950;109517.0 11950;109582.0 11950;109583.0 11950;109584.0 11950;109585.0 11950;109586.0 11950;109587.0 11950;109588.0 11950;109589.0 11950;109577.0 11950;109524.0 11950;109572.0 11950,109536 597;109572 617;109574 633;109575 587;109576 626;109577 611;109578 627;109580 563;109517 587;109582 595;109581 616;109584 576;109585 598;109586 601;109587 571;109588 544;109589 597;109476 617;109583 584;109524 603
data,1241421300,587789.0;20383.0;568401.0;21134.0;552473.0;18813.0;590254.0;26360.0;1.07221090425;0.981974809369;1.28783379314,11242.0 181.0 109536;17775.0 676.0 109476;6310.0 222.0 109574;4195.0 152.0 109575;10913.0 466.0 109576;3633.0 127.0 109577;3281.0 76.0 109578;5870.0 211.0 109580;6405.0 237.0 109581;12982.0 708.0 109582;3790.0 98.0 109583;8341.0 421.0 109584;1587.0 65.0 109585;4979.0 77.0 109586;6182.0 107.0 109587;2330.0 32.0 109588;2963.0 51.0 109589;21077.0 877.0 109524;3834.0 131.0 109517;12289.0 466.0 109572,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 963;109476 1080;109574 1002;109575 1045;109576 994;109577 1002;109578 986;109580 1036;109581 1048;109582 979;109583 980;109584 1045;109585 976;109586 954;109587 970;109588 974;109589 989;109524 984;109517 1024;109572 969
data,1241421900,588802.0;20407.0;569423.0;21146.0;553474.0;18829.0;591218.0;26373.0;1.07147818861;0.981567438668;1.28706950001,11252.0 181.0 109536;12306.0 467.0 109572;6331.0 222.0 109574;4205.0 152.0 109575;10928.0 468.0 109576;3654.0 127.0 109577;3302.0 77.0 109578;5884.0 211.0 109580;6418.0 237.0 109581;12996.0 709.0 109582;3853.0 131.0 109517;8354.0 421.0 109584;1604.0 65.0 109585;4990.0 77.0 109586;6193.0 107.0 109587;21092.0 877.0 109524;3409.0 53.0 109589;2626.0 36.0 109588;3810.0 99.0 109583;17793.0 676.0 109476,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1013;109572 1039;109574 984;109575 912;109576 1032;109577 947;109578 1065;109580 1018;109581 1027;109582 1014;109517 1047;109584 1018;109585 969;109586 999;109587 935;109524 1013;109589 1015;109588 1032;109583 1003;109476 918
data,1241422800,589774.0;20425.0;570414.0;21158.0;554439.0;18850.0;592253.0;26399.0;1.07104568131;0.981705311384;1.28707473247,11269.0 181.0 109536;12318.0 467.0 109572;6351.0 222.0 109574;4219.0 152.0 109575;10944.0 468.0 109576;3669.0 127.0 109577;3316.0 77.0 109578;5901.0 211.0 109580;3874.0 132.0 109517;13016.0 709.0 109582;3826.0 99.0 109583;8371.0 422.0 109584;1615.0 65.0 109585;5000.0 77.0 109586;6210.0 107.0 109587;2727.0 37.0 109588;4017.0 60.0 109589;21102.0 877.0 109524;17808.0 676.0 109476;6438.0 239.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1009;109572 981;109574 1056;109575 1047;109576 932;109577 1025;109578 1007;109580 958;109517 1003;109582 995;109583 936;109584 1029;109585 1010;109586 999;109587 1010;109588 1035;109589 997;109524 981;109476 1004;109581 986
data,1241423400,590748.0;20452.0;571421.0;21180.0;555441.0;18867.0;593231.0;26426.0;1.07062217616;0.981140925028;1.28669042476,11289.0 181.0 109536;12330.0 467.0 109572;6371.0 224.0 109574;4240.0 152.0 109575;10955.0 468.0 109576;3693.0 127.0 109577;3329.0 77.0 109578;5918.0 211.0 109580;6459.0 241.0 109581;13029.0 709.0 109582;3840.0 100.0 109583;8384.0 422.0 109584;1629.0 66.0 109585;5013.0 77.0 109586;6224.0 107.0 109587;2836.0 40.0 109588;4626.0 72.0 109589;21123.0 878.0 109524;17823.0 676.0 109476;3887.0 132.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 992;109572 1004;109574 1008;109575 982;109576 975;109577 1028;109578 1001;109580 1006;109581 1027;109582 1021;109583 1032;109584 977;109585 1019;109586 962;109587 946;109588 1028;109589 966;109524 1016;109476 984;109517 1026
data,1241424300,591777.0;20471.0;572409.0;21194.0;556450.0;18880.0;594218.0;26441.0;1.07034922764;0.980832542865;1.28632614369,11302.0 181.0 109536;12345.0 468.0 109572;6394.0 224.0 109574;4257.0 152.0 109575;10970.0 468.0 109576;3703.0 127.0 109577;3346.0 77.0 109578;5936.0 212.0 109580;6471.0 241.0 109581;13045.0 709.0 109582;3853.0 102.0 109583;8401.0 422.0 109584;1642.0 66.0 109585;5028.0 77.0 109586;6233.0 107.0 109587;21134.0 878.0 109524;5203.0 79.0 109589;2979.0 41.0 109588;17840.0 677.0 109476;3904.0 133.0 109517,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1005;109572 1048;109574 992;109575 968;109576 953;109577 1061;109578 929;109580 943;109581 1016;109582 1033;109583 977;109584 1012;109585 981;109586 1044;109587 976;109524 1034;109589 1021;109588 954;109476 991;109517 1062
data,1241425200,592829.0;20480.0;573408.0;21211.0;557438.0;18891.0;595211.0;26461.0;1.07077169929;0.980974831979;1.2868703422,11319.0 181.0 109536;12359.0 468.0 109572;6407.0 224.0 109574;4273.0 152.0 109575;10984.0 469.0 109576;3713.0 127.0 109577;3357.0 78.0 109578;5961.0 213.0 109580;3919.0 133.0 109517;13065.0 709.0 109582;3867.0 102.0 109583;8425.0 422.0 109584;1660.0 68.0 109585;5046.0 77.0 109586;6246.0 108.0 109587;21150.0 879.0 109524;5532.0 83.0 109589;3366.0 47.0 109588;17852.0 677.0 109476;6484.0 241.0 109581,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109587.0 20000;109588.0 20000;109589.0 20000;109577.0 20000;109524.0 20000;109572.0 20000,109536 1003;109572 1019;109574 1004;109575 1029;109576 1002;109577 997;109578 964;109580 967;109517 1014;109582 1017;109583 1024;109584 1061;109585 969;109586 1007;109587 974;109524 1002;109589 1034;109588 973;109476 978;109581 962
