
New Run at  01/31/2015 14:09:32
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241248200,220542.0;8992.0;211697.0;8343.0;207140.0;9247.0;222960.0;13297.0;0.966590562391;1.09489354703;1.46272176452,2237.0 41.0 109536;2325.0 85.0 109542;3267.0 151.0 109510;3994.0 74.0 109543;5169.0 247.0 109544;1245.0 64.0 109417;3180.0 98.0 109546;2289.0 144.0 109547;10894.0 173.0 109548;15531.0 311.0 109550;4378.0 133.0 109552;7605.0 339.0 109524;5262.0 313.0 109525;1323.0 22.0 109545;3769.0 117.0 109529;13653.0 592.0 109530;6745.0 244.0 109531;2005.0 41.0 109533;3537.0 220.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221555.0;9021.0;212794.0;8365.0;208178.0;9263.0;224008.0;13333.0;0.965458120373;1.09280759548;1.46181099212,2252.0 41.0 109536;2342.0 85.0 109542;3288.0 151.0 109510;4017.0 74.0 109543;5183.0 248.0 109544;1265.0 64.0 109417;3199.0 99.0 109546;2304.0 146.0 109547;10911.0 173.0 109548;15538.0 311.0 109550;5165.0 146.0 109552;7623.0 339.0 109524;5279.0 313.0 109525;1339.0 23.0 109545;3784.0 118.0 109529;13677.0 592.0 109530;6764.0 246.0 109531;2014.0 41.0 109533;3561.0 221.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,222629.0;9041.0;213836.0;8386.0;209304.0;9289.0;225034.0;13364.0;0.965693487151;1.09284029786;1.46235762319,2270.0 41.0 109536;3307.0 151.0 109510;2356.0 85.0 109542;4039.0 75.0 109543;5203.0 248.0 109544;1284.0 65.0 109417;3213.0 99.0 109546;2317.0 146.0 109547;10920.0 173.0 109548;15561.0 312.0 109550;5903.0 162.0 109552;7636.0 341.0 109524;5293.0 313.0 109525;1357.0 23.0 109545;3796.0 118.0 109529;13700.0 592.0 109530;6773.0 246.0 109531;2036.0 41.0 109533;3583.0 221.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,223739.0;9063.0;214879.0;8410.0;210391.0;9315.0;226102.0;13400.0;0.966210458887;1.09301321821;1.46308685049,2285.0 42.0 109536;3325.0 151.0 109510;2371.0 85.0 109542;4063.0 76.0 109543;5213.0 248.0 109544;1383.0 24.0 109545;3222.0 99.0 109546;2331.0 146.0 109547;10937.0 173.0 109548;15584.0 312.0 109550;6645.0 174.0 109552;7655.0 342.0 109524;5308.0 313.0 109525;1308.0 68.0 109417;3809.0 119.0 109529;13714.0 594.0 109530;6783.0 246.0 109531;2052.0 42.0 109533;3602.0 222.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,224799.0;9090.0;215933.0;8436.0;211384.0;9334.0;227111.0;13427.0;0.966157755296;1.09200889651;1.4620805883,2298.0 43.0 109536;3344.0 151.0 109510;2392.0 85.0 109542;4080.0 77.0 109543;5229.0 248.0 109544;1319.0 69.0 109417;3237.0 99.0 109546;2342.0 147.0 109547;10961.0 173.0 109548;15598.0 312.0 109550;7412.0 190.0 109552;7670.0 343.0 109524;5330.0 314.0 109525;1402.0 25.0 109545;3817.0 119.0 109529;13735.0 594.0 109530;6797.0 247.0 109531;2064.0 42.0 109533;3617.0 224.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,225858.0;9110.0;216987.0;8450.0;212483.0;9359.0;228156.0;13459.0;0.965472914738;1.09199929744;1.46250715684,2312.0 43.0 109536;3362.0 151.0 109510;2411.0 86.0 109542;4095.0 77.0 109543;5249.0 248.0 109544;1425.0 25.0 109545;3254.0 100.0 109546;2360.0 147.0 109547;10972.0 173.0 109548;15617.0 312.0 109550;8129.0 201.0 109552;7693.0 343.0 109524;5352.0 314.0 109525;1344.0 70.0 109417;3838.0 119.0 109529;13757.0 594.0 109530;6810.0 247.0 109531;2084.0 42.0 109533;3634.0 224.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,226878.0;9130.0;218004.0;8473.0;213505.0;9380.0;229240.0;13490.0;0.965815902008;1.09173289405;1.46232248357,2325.0 43.0 109536;2428.0 87.0 109542;3382.0 152.0 109510;4116.0 77.0 109543;5263.0 248.0 109544;1360.0 70.0 109417;3270.0 100.0 109546;2381.0 149.0 109547;10989.0 173.0 109548;15635.0 312.0 109550;8835.0 218.0 109552;7708.0 343.0 109524;5371.0 315.0 109525;1437.0 25.0 109545;3856.0 119.0 109529;13776.0 595.0 109530;6824.0 247.0 109531;2104.0 42.0 109533;3655.0 224.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,227963.0;9149.0;219108.0;8492.0;214549.0;9402.0;230252.0;13516.0;0.965700568116;1.09190407874;1.46263347209,2342.0 43.0 109536;2443.0 87.0 109542;3400.0 152.0 109510;4137.0 78.0 109543;5279.0 250.0 109544;1453.0 25.0 109545;3289.0 100.0 109546;2400.0 150.0 109547;11007.0 173.0 109548;15651.0 313.0 109550;9632.0 231.0 109552;7729.0 344.0 109524;5390.0 315.0 109525;1376.0 70.0 109417;3870.0 119.0 109529;13787.0 595.0 109530;6845.0 247.0 109531;2118.0 42.0 109533;3671.0 224.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,229054.0;9175.0;220196.0;8515.0;215623.0;9416.0;231327.0;13538.0;0.965399421462;1.09019245759;1.46103288609,2361.0 43.0 109536;3426.0 153.0 109510;2456.0 87.0 109542;4154.0 79.0 109543;5299.0 250.0 109544;1471.0 25.0 109545;3308.0 101.0 109546;2417.0 150.0 109547;11026.0 174.0 109548;15669.0 314.0 109550;10387.0 246.0 109552;7742.0 344.0 109524;5409.0 315.0 109525;1392.0 71.0 109417;3891.0 120.0 109529;13806.0 595.0 109530;6859.0 247.0 109531;2143.0 43.0 109533;3691.0 224.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230122.0;9190.0;221256.0;8534.0;216653.0;9435.0;232418.0;13568.0;0.965828930829;1.09048532585;1.46180251144,2376.0 43.0 109536;3446.0 154.0 109510;2474.0 87.0 109542;4174.0 79.0 109543;5318.0 251.0 109544;1488.0 25.0 109545;3325.0 101.0 109546;2440.0 152.0 109547;11048.0 174.0 109548;15689.0 314.0 109550;11109.0 260.0 109552;7762.0 344.0 109524;5428.0 316.0 109525;1413.0 71.0 109417;3906.0 120.0 109529;13823.0 595.0 109530;6877.0 247.0 109531;2162.0 43.0 109533;3709.0 224.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
