
New Run at  02/23/2015 12:25:29
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241248200,220881.0;9063.0;211916.0;8310.0;0.955704554612,3216.0 49.0 109536;2404.0 98.0 109542;3220.0 151.0 109510;3973.0 80.0 109543;5126.0 240.0 109544;1249.0 51.0 109417;3232.0 95.0 109546;2288.0 139.0 109547;10948.0 181.0 109548;15750.0 320.0 109550;4419.0 139.0 109552;7572.0 323.0 109524;5272.0 306.0 109525;1351.0 24.0 109545;3753.0 115.0 109529;13496.0 593.0 109530;6835.0 227.0 109531;1816.0 38.0 109533;3419.0 227.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,221902.0;9084.0;212990.0;8336.0;0.95605435341,3231.0 49.0 109536;2427.0 98.0 109542;3237.0 152.0 109510;3991.0 80.0 109543;5137.0 241.0 109544;1264.0 52.0 109417;3244.0 95.0 109546;2311.0 141.0 109547;10966.0 181.0 109548;15766.0 320.0 109550;5205.0 158.0 109552;7589.0 323.0 109524;5288.0 308.0 109525;1366.0 24.0 109545;3766.0 115.0 109529;13509.0 593.0 109530;6850.0 227.0 109531;1832.0 38.0 109533;3434.0 227.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,222929.0;9106.0;214040.0;8368.0;0.957118368707,3249.0 50.0 109536;3256.0 153.0 109510;2445.0 99.0 109542;4003.0 82.0 109543;5162.0 241.0 109544;1275.0 52.0 109417;3263.0 95.0 109546;2334.0 141.0 109547;10988.0 183.0 109548;15786.0 320.0 109550;5932.0 176.0 109552;7606.0 323.0 109524;5306.0 308.0 109525;1382.0 26.0 109545;3783.0 116.0 109529;13524.0 593.0 109530;6862.0 227.0 109531;1856.0 39.0 109533;3451.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,223905.0;9129.0;215115.0;8387.0;0.956261195998,3273.0 51.0 109536;3267.0 153.0 109510;2463.0 99.0 109542;4024.0 82.0 109543;5182.0 241.0 109544;1397.0 27.0 109545;3273.0 95.0 109546;2350.0 141.0 109547;10995.0 183.0 109548;15804.0 320.0 109550;6687.0 190.0 109552;7635.0 323.0 109524;5325.0 309.0 109525;1291.0 53.0 109417;3800.0 116.0 109529;13550.0 594.0 109530;6880.0 227.0 109531;1872.0 39.0 109533;3470.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,224947.0;9150.0;216161.0;8411.0;0.956597857148,3286.0 52.0 109536;3288.0 154.0 109510;2477.0 99.0 109542;4042.0 83.0 109543;5202.0 241.0 109544;1306.0 54.0 109417;3284.0 95.0 109546;2367.0 142.0 109547;11014.0 183.0 109548;15817.0 320.0 109550;7440.0 207.0 109552;7651.0 323.0 109524;5341.0 309.0 109525;1410.0 27.0 109545;3822.0 117.0 109529;13563.0 595.0 109530;6895.0 227.0 109531;1888.0 39.0 109533;3491.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,226030.0;9173.0;217168.0;8427.0;0.956162823019,3298.0 52.0 109536;3302.0 154.0 109510;2489.0 99.0 109542;4067.0 83.0 109543;5217.0 241.0 109544;1426.0 27.0 109545;3301.0 96.0 109546;2385.0 144.0 109547;11026.0 183.0 109548;15837.0 321.0 109550;8170.0 217.0 109552;7665.0 324.0 109524;5359.0 309.0 109525;1321.0 54.0 109417;3836.0 117.0 109529;13577.0 595.0 109530;6910.0 228.0 109531;1902.0 39.0 109533;3503.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,227107.0;9191.0;218174.0;8447.0;0.95668123276,3313.0 52.0 109536;2504.0 100.0 109542;3316.0 155.0 109510;4082.0 83.0 109543;5239.0 241.0 109544;1343.0 55.0 109417;3321.0 96.0 109546;2412.0 146.0 109547;11045.0 183.0 109548;15854.0 322.0 109550;8881.0 230.0 109552;7685.0 324.0 109524;5370.0 309.0 109525;1439.0 27.0 109545;3853.0 117.0 109529;13588.0 596.0 109530;6921.0 228.0 109531;1916.0 39.0 109533;3515.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,228203.0;9206.0;219268.0;8463.0;0.956752188788,3334.0 52.0 109536;2528.0 100.0 109542;3334.0 155.0 109510;4103.0 83.0 109543;5261.0 241.0 109544;1457.0 27.0 109545;3335.0 96.0 109546;2429.0 146.0 109547;11059.0 183.0 109548;15862.0 323.0 109550;9666.0 242.0 109552;7701.0 325.0 109524;5394.0 310.0 109525;1361.0 55.0 109417;3866.0 117.0 109529;13601.0 596.0 109530;6938.0 229.0 109531;1938.0 39.0 109533;3524.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,229257.0;9229.0;220376.0;8493.0;0.957336874124,3350.0 52.0 109536;3351.0 155.0 109510;2556.0 101.0 109542;4116.0 83.0 109543;5280.0 242.0 109544;1476.0 28.0 109545;3344.0 96.0 109546;2448.0 149.0 109547;11080.0 183.0 109548;15887.0 323.0 109550;10464.0 257.0 109552;7723.0 327.0 109524;5405.0 312.0 109525;1376.0 57.0 109417;3879.0 117.0 109529;13618.0 598.0 109530;6954.0 229.0 109531;1951.0 40.0 109533;3541.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230257.0;9257.0;221405.0;8515.0;0.956620770496,3361.0 52.0 109536;3374.0 156.0 109510;2577.0 101.0 109542;4132.0 84.0 109543;5294.0 242.0 109544;1493.0 28.0 109545;3363.0 96.0 109546;2467.0 150.0 109547;11098.0 183.0 109548;15909.0 323.0 109550;11185.0 273.0 109552;7737.0 327.0 109524;5420.0 312.0 109525;1393.0 57.0 109417;3893.0 117.0 109529;13634.0 599.0 109530;6969.0 230.0 109531;1974.0 41.0 109533;3555.0 230.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
