data,1241334900,398158.0;14497.0;398895.0;17300.0;373560.0;13148.0;400931.0;16045.0;1.19114550946;0.966666428092;1.09912577283,1457.0 56.0 109568;5522.0 76.0 109536;9460.0 671.0 109571;10692.0 451.0 109476;4100.0 128.0 109541;14716.0 583.0 109542;368.0 8.0 109569;5666.0 194.0 109551;5883.0 186.0 109553;19977.0 837.0 109524;4225.0 146.0 109557;3465.0 112.0 109560;5793.0 236.0 109561;2587.0 73.0 109562;1663.0 29.0 109563;2364.0 73.0 109564;1103.0 29.0 109565;1097.0 21.0 109566;2314.0 75.0 109567,109536.0 5597;109568.0 5597;109571.0 5597;109476.0 5597;109541.0 5597;109542.0 5597;109569.0 5597;109551.0 5597;109553.0 5597;109524.0 5597;109557.0 5597;109560.0 5597;109561.0 5597;109562.0 5597;109563.0 5597;109564.0 5597;109565.0 5597;109566.0 5597;109567.0 5597,109568 296;109536 299;109571 303;109476 271;109541 278;109542 304;109569 294;109551 300;109553 304;109524 308;109557 280;109560 340;109561 298;109562 327;109563 286;109564 259;109565 276;109566 289;109567 285
data,1241335500,398888.0;14520.0;399631.0;17317.0;374322.0;13168.0;401677.0;16062.0;1.19041349667;0.966404225598;1.09851758075,1500.0 57.0 109568;5557.0 77.0 109536;9513.0 673.0 109571;10732.0 451.0 109476;4127.0 128.0 109541;14757.0 584.0 109542;407.0 10.0 109569;5704.0 195.0 109551;5922.0 186.0 109553;20009.0 837.0 109524;4270.0 148.0 109557;3497.0 112.0 109560;5821.0 236.0 109561;2619.0 73.0 109562;1705.0 30.0 109563;2407.0 75.0 109564;1152.0 31.0 109565;1141.0 23.0 109566;2348.0 75.0 109567,109536.0 14403;109568.0 14403;109571.0 14403;109476.0 14403;109541.0 14403;109542.0 14403;109569.0 14403;109551.0 14403;109553.0 14403;109524.0 14403;109557.0 14403;109560.0 14403;109561.0 14403;109562.0 14403;109563.0 14403;109564.0 14403;109565.0 14403;109566.0 14403;109567.0 14403,109568 767;109536 789;109571 791;109476 747;109541 779;109542 715;109569 753;109551 773;109553 804;109524 720;109557 790;109560 735;109561 743;109562 718;109563 726;109564 759;109565 786;109566 770;109567 738
data,1241336400,399910.0;14536.0;400671.0;17338.0;375340.0;13189.0;402705.0;16087.0;1.19049736486;0.966728157665;1.09901947853,5603.0 78.0 109536;1562.0 60.0 109568;9581.0 675.0 109571;10776.0 451.0 109476;4173.0 128.0 109541;14798.0 584.0 109542;489.0 12.0 109569;5755.0 197.0 109551;5977.0 188.0 109553;20044.0 837.0 109524;4335.0 149.0 109557;3549.0 113.0 109560;5870.0 237.0 109561;2656.0 73.0 109562;1758.0 32.0 109563;2484.0 77.0 109564;1223.0 32.0 109565;1199.0 23.0 109566;2396.0 76.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1073;109568 1034;109571 1066;109476 997;109541 1003;109542 1087;109569 1085;109551 1039;109553 1141;109524 1010;109557 1060;109560 1078;109561 1057;109562 1046;109563 1072;109564 1037;109565 1057;109566 1030;109567 1028
data,1241337300,400995.0;14553.0;401725.0;17359.0;376347.0;13208.0;403781.0;16109.0;1.19064494325;0.967019050543;1.09928203441,5653.0 78.0 109536;1622.0 60.0 109568;9723.0 685.0 109571;10796.0 451.0 109476;4206.0 129.0 109541;14862.0 585.0 109542;564.0 13.0 109569;5826.0 198.0 109551;6028.0 188.0 109553;20077.0 837.0 109524;4390.0 150.0 109557;3582.0 113.0 109560;5928.0 239.0 109561;2681.0 73.0 109562;1843.0 35.0 109563;2557.0 77.0 109564;1268.0 32.0 109565;1242.0 23.0 109566;2434.0 77.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109568 1083;109571 1111;109476 987;109541 1050;109542 1047;109569 1069;109551 1059;109553 1021;109524 1023;109557 1069;109560 1052;109561 1076;109562 1019;109563 1076;109564 1056;109565 1060;109566 1010;109567 1076
data,1241338200,402034.0;14576.0;402732.0;17383.0;377337.0;13230.0;404796.0;16122.0;1.19050990918;0.967063239935;1.09851787401,1683.0 62.0 109568;619.0 13.0 109569;9941.0 695.0 109571;5678.0 78.0 109536;4235.0 129.0 109541;14910.0 585.0 109542;5889.0 199.0 109551;6067.0 188.0 109553;10823.0 452.0 109476;20111.0 838.0 109524;4438.0 151.0 109557;3613.0 113.0 109560;5980.0 242.0 109561;2701.0 74.0 109562;1931.0 38.0 109563;2614.0 77.0 109564;1319.0 33.0 109565;1275.0 23.0 109566;2462.0 77.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1024;109571 1088;109536 994;109541 1090;109542 1093;109551 1033;109553 1054;109476 1113;109524 1028;109557 1058;109560 1072;109561 1088;109562 1039;109563 1029;109564 1080;109565 1043;109566 1002;109567 1015
data,1241339100,403053.0;14595.0;403783.0;17407.0;378376.0;13248.0;405843.0;16140.0;1.19051249427;0.966907204938;1.09825586061,5700.0 78.0 109536;666.0 13.0 109569;10169.0 701.0 109571;10846.0 452.0 109476;4269.0 129.0 109541;14933.0 585.0 109542;1745.0 62.0 109568;5956.0 201.0 109551;6101.0 188.0 109553;20151.0 840.0 109524;4490.0 151.0 109557;3648.0 114.0 109560;6069.0 245.0 109561;2727.0 75.0 109562;2007.0 39.0 109563;2649.0 78.0 109564;1408.0 38.0 109565;1304.0 23.0 109566;2502.0 79.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1071;109571 1085;109476 1075;109541 1068;109542 1090;109568 1034;109551 1033;109553 1053;109524 1079;109557 1051;109560 1069;109561 1092;109562 1009;109563 1065;109564 1012;109565 1003;109566 988;109567 1047
data,1241340300,404115.0;14616.0;404844.0;17429.0;379428.0;13266.0;406927.0;16150.0;1.1903130618;0.966689614743;1.0973178821,5724.0 78.0 109536;693.0 13.0 109569;10437.0 711.0 109571;10868.0 452.0 109476;4293.0 129.0 109541;1821.0 65.0 109568;14966.0 586.0 109542;6007.0 202.0 109551;6126.0 189.0 109553;20200.0 841.0 109524;4528.0 152.0 109557;3674.0 114.0 109560;6165.0 245.0 109561;2763.0 75.0 109562;2106.0 41.0 109563;2688.0 78.0 109564;1485.0 40.0 109565;1320.0 23.0 109566;2537.0 79.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1022;109569 1059;109571 1045;109476 995;109541 1056;109568 1100;109542 1025;109551 1067;109553 1031;109524 1027;109557 1070;109560 1074;109561 1113;109562 1008;109563 1034;109564 1090;109565 1022;109566 1078;109567 1084
data,1241341200,405159.0;14638.0;405930.0;17455.0;380502.0;13296.0;407979.0;16174.0;1.19017946311;0.967181120189;1.09729494216,1893.0 67.0 109568;716.0 14.0 109569;10801.0 728.0 109571;10894.0 453.0 109476;4319.0 129.0 109541;14995.0 586.0 109542;6053.0 202.0 109551;6148.0 189.0 109553;20241.0 841.0 109524;4566.0 152.0 109557;5748.0 78.0 109536;3709.0 116.0 109560;6218.0 246.0 109561;2795.0 75.0 109562;2174.0 42.0 109563;2728.0 78.0 109564;1574.0 41.0 109565;1342.0 23.0 109566;2573.0 79.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1059;109569 1072;109571 1046;109476 976;109541 1057;109542 1106;109551 1070;109553 1106;109524 1063;109557 1017;109536 1076;109560 1079;109561 994;109562 1063;109563 1016;109564 1066;109565 1041;109566 1041;109567 1052
data,1241342400,406262.0;14661.0;407015.0;17492.0;381555.0;13323.0;409001.0;16193.0;1.19089003777;0.967581346637;1.09709833124,1950.0 67.0 109568;737.0 14.0 109569;11253.0 749.0 109571;10919.0 454.0 109476;4342.0 129.0 109541;15019.0 587.0 109542;3734.0 116.0 109560;6094.0 204.0 109551;6172.0 189.0 109553;20264.0 841.0 109524;4603.0 155.0 109557;5766.0 78.0 109536;6279.0 248.0 109561;2824.0 76.0 109562;2250.0 45.0 109563;2755.0 78.0 109564;1646.0 42.0 109565;1367.0 24.0 109566;2598.0 80.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1049;109571 1070;109476 1000;109541 1066;109542 1066;109560 1065;109551 1045;109553 1024;109524 1048;109557 1055;109536 1083;109561 1089;109562 1021;109563 1082;109564 1021;109565 1065;109566 1060;109567 1022
data,1241343600,407311.0;14684.0;408044.0;17533.0;382605.0;13346.0;410048.0;16205.0;1.19187579398;0.967569661478;1.09621590896,5787.0 78.0 109536;1981.0 67.0 109568;11735.0 778.0 109571;10949.0 457.0 109476;4356.0 129.0 109541;15051.0 589.0 109542;753.0 14.0 109569;6130.0 205.0 109551;6198.0 190.0 109553;20291.0 841.0 109524;4652.0 155.0 109557;3754.0 116.0 109560;6320.0 249.0 109561;2857.0 76.0 109562;2330.0 49.0 109563;2773.0 78.0 109564;1672.0 42.0 109565;1385.0 24.0 109566;2627.0 80.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109568 1055;109571 1035;109476 1073;109541 1050;109542 1059;109569 1043;109551 1019;109553 1075;109524 1084;109557 1016;109560 1012;109561 1041;109562 1092;109563 1026;109564 1094;109565 1083;109566 1024;109567 1047
data,1241344500,408372.0;14704.0;409044.0;17564.0;383632.0;13368.0;411153.0;16216.0;1.19254249823;0.9677698189;1.09536973,5803.0 78.0 109536;779.0 15.0 109569;12268.0 800.0 109571;10992.0 457.0 109476;4375.0 129.0 109541;15074.0 589.0 109542;2017.0 69.0 109568;6172.0 207.0 109551;6219.0 191.0 109553;20314.0 841.0 109524;4683.0 155.0 109557;3774.0 116.0 109560;6350.0 249.0 109561;2871.0 77.0 109562;2385.0 50.0 109563;2791.0 78.0 109564;1693.0 43.0 109565;1402.0 24.0 109566;2639.0 80.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1057;109569 1111;109571 1033;109476 998;109541 1099;109542 1036;109568 1031;109551 1044;109553 1043;109524 1076;109557 1031;109560 1061;109561 1056;109562 1052;109563 1012;109564 1052;109565 1037;109566 1066;109567 1105
