
New Run at  03/15/2015 21:50:38
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241248200,220389.0;8997.0;221846.0;10973.0;1.21161870812
data,1241249100,221431.0;9020.0;222930.0;11008.0;1.21219304718
data,1241249700,222486.0;9056.0;223999.0;11043.0;1.21117602892
data,1241250900,223559.0;9084.0;225026.0;11069.0;1.21057226538
data,1241251800,224576.0;9105.0;226070.0;11093.0;1.21029007189
data,1241252700,225634.0;9123.0;227097.0;11120.0;1.21104493546
data,1241253600,226722.0;9144.0;228168.0;11145.0;1.21110775159
data,1241254800,227785.0;9161.0;229239.0;11170.0;1.21156552327
data,1241255700,228835.0;9173.0;230333.0;11198.0;1.21281722238
data,1241256900,229918.0;9191.0;231392.0;11226.0;1.21363168109
data,1241257800,230890.0;9201.0;232460.0;11254.0;1.21486709822
data,1241259000,231921.0;9221.0;233555.0;11291.0;1.21592080951
data,1241259900,233027.0;9243.0;234627.0;11320.0;1.21635888059
data,1241260800,234047.0;9260.0;235677.0;11340.0;1.21615224358
data,1241261700,235119.0;9282.0;236748.0;11369.0;1.21641595947
data,1241262300,236169.0;9312.0;237776.0;11403.0;1.21627290171
data,1241263200,237208.0;9345.0;238809.0;11437.0;1.21565812524
data,1241263800,238227.0;9370.0;239808.0;11471.0;1.21615520672
data,1241264400,239275.0;9392.0;240917.0;11506.0;1.21673545734
data,1241265000,240337.0;9417.0;241900.0;11544.0;1.21794735081
data,1241265600,241416.0;9448.0;242917.0;11576.0;1.21766205973
data,1241266200,242401.0;9470.0;243951.0;11609.0;1.21808231159
data,1241266800,243429.0;9504.0;245032.0;11650.0;1.21778047862
data,1241267400,244494.0;9542.0;246050.0;11688.0;1.21715427034
data,1241267700,245575.0;9575.0;247134.0;11726.0;1.2169220529
data,1241268300,246692.0;9603.0;248215.0;11757.0;1.21679280283
data,1241268900,247778.0;9649.0;249315.0;11797.0;1.21507646092
data,1241269200,248819.0;9681.0;250361.0;11832.0;1.21466020606
data,1241269800,249823.0;9712.0;251498.0;11873.0;1.21436621902
data,1241270100,250906.0;9748.0;252582.0;11919.0;1.2145990815
data,1241270400,251941.0;9779.0;253649.0;11965.0;1.21530126839
data,1241271000,252991.0;9815.0;254676.0;11999.0;1.21442808153
data,1241271300,254060.0;9848.0;255772.0;12058.0;1.21621549989
data,1241271600,255142.0;9877.0;256849.0;12096.0;1.21652433462
data,1241272200,256145.0;9904.0;257927.0;12137.0;1.21699780868
data,1241272500,257228.0;9929.0;258951.0;12177.0;1.21824726169
data,1241272800,258221.0;9966.0;260036.0;12223.0;1.21790947927
data,1241273400,259275.0;10003.0;261072.0;12255.0;1.21669967915
data,1241273700,260306.0;10032.0;262117.0;12287.0;1.21631853467
data,1241274000,261259.0;10065.0;263171.0;12320.0;1.2151507467
data,1241274300,262183.0;10094.0;264140.0;12357.0;1.21512260822
data,1241274600,263105.0;10122.0;265055.0;12385.0;1.21457063873
data,1241275200,264008.0;10152.0;265624.0;12397.0;1.21370954344
data,1241275500,264923.0;10177.0;266585.0;12411.0;1.21191163863
data,1241275800,265837.0;10207.0;267497.0;12426.0;1.20984503348
data,1241276100,266765.0;10238.0;268469.0;12447.0;1.20804821521
data,1241276400,267693.0;10276.0;269412.0;12462.0;1.20499079748
