data,1241324100,382736.0;13966.0;357866.0;12953.0;0.991921268713
data,1241324100,382930.0;13974.0;358078.0;12959.0;0.991727836618
data,1241324700,383856.0;13999.0;358972.0;12985.0;0.991865305028
data,1241325300,384785.0;14023.0;359859.0;13015.0;0.992405136226
data,1241325600,385690.0;14060.0;360732.0;13045.0;0.992001826805
data,1241326200,386588.0;14093.0;361595.0;13074.0;0.991815705652
data,1241326800,387523.0;14125.0;362502.0;13104.0;0.991750674406
data,1241327400,388435.0;14149.0;363379.0;13123.0;0.991438802181
data,1241328000,389360.0;14182.0;364322.0;13150.0;0.990955625936
data,1241328600,390224.0;14212.0;365238.0;13175.0;0.990452027728
data,1241329200,391166.0;14237.0;366130.0;13214.0;0.991611605281
data,1241329800,392013.0;14250.0;367068.0;13238.0;0.992113721651
data,1241330700,392916.0;14276.0;368028.0;13264.0;0.991943250094
data,1241331300,393734.0;14297.0;368874.0;13283.0;0.991690445981
data,1241332200,394613.0;14319.0;369770.0;13307.0;0.991761358109
data,1241332800,395520.0;14342.0;370621.0;13328.0;0.991730549263
data,1241333700,396439.0;14367.0;371472.0;13355.0;0.992037498428
data,1241333700,396518.0;14369.0;371554.0;13357.0;0.992026667757
