
New Run at  03/17/2015 11:37:45
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio; ucb1_1CTRRatio; ucb1AlphaCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241766300,1585962.0;57991.0;1498443.0;67326.0;1.22878178523
data,1241766900,1586989.0;58007.0;1499462.0;67348.0;1.22880437891
data,1241767800,1587934.0;58035.0;1500393.0;67371.0;1.22859975201
data,1241768700,1588908.0;58057.0;1501403.0;67398.0;1.22855298373
data,1241769300,1589920.0;58077.0;1502390.0;67413.0;1.2283781087
data,1241770200,1590911.0;58097.0;1503399.0;67432.0;1.22824204925
data,1241771100,1591894.0;58115.0;1504419.0;67447.0;1.22806041121
data,1241772000,1592890.0;58137.0;1505399.0;67460.0;1.2278007152
data,1241772900,1593885.0;58162.0;1506406.0;67478.0;1.22754611617
data,1241773800,1594889.0;58184.0;1507402.0;67491.0;1.22728002009
data,1241774700,1595877.0;58202.0;1508420.0;67516.0;1.2272864222
data,1241775600,1596858.0;58218.0;1509414.0;67544.0;1.22740367441
data,1241776500,1597841.0;58234.0;1510352.0;67558.0;1.22731360315
data,1241777100,1598832.0;58255.0;1511343.0;67585.0;1.22731743735
data,1241778000,1599811.0;58278.0;1512296.0;67597.0;1.22702852252
data,1241778600,1600777.0;58297.0;1513186.0;67617.0;1.22701031358
data,1241779200,1601800.0;58328.0;1514055.0;67633.0;1.2267277912
data,1241779800,1602806.0;58352.0;1515033.0;67655.0;1.22660016652
data,1241780400,1603807.0;58374.0;1516026.0;67678.0;1.22651684565
data,1241781000,1604861.0;58402.0;1517037.0;67703.0;1.22636978904
data,1241781600,1605788.0;58433.0;1518024.0;67735.0;1.22620906245
data,1241781900,1606766.0;58450.0;1519025.0;67769.0;1.22640601954
data,1241782500,1607737.0;58473.0;1519851.0;67794.0;1.22645007993
data,1241782800,1608718.0;58488.0;1520857.0;67819.0;1.22652428337
data,1241783400,1609689.0;58516.0;1521840.0;67843.0;1.22631882245
data,1241783700,1610711.0;58545.0;1522839.0;67868.0;1.22613665251
data,1241784000,1611750.0;58584.0;1523838.0;67901.0;1.22590277658
data,1241784600,1612765.0;58613.0;1524822.0;67937.0;1.22592628037
data,1241784900,1613798.0;58645.0;1525786.0;67965.0;1.22577251143
data,1241785200,1614790.0;58672.0;1526750.0;67992.0;1.22567420498
data,1241785500,1615783.0;58699.0;1527725.0;68019.0;1.22556793281
data,1241785800,1616684.0;58732.0;1527946.0;68026.0;1.22551118399
data,1241786400,1617597.0;58756.0;1528858.0;68066.0;1.22569154401
data,1241786700,1618592.0;58789.0;1529865.0;68128.0;1.22606599482
data,1241787000,1619547.0;58821.0;1530912.0;68177.0;1.22616470861
data,1241787300,1620481.0;58851.0;1531914.0;68210.0;1.22603751988
data,1241787600,1621456.0;58883.0;1532901.0;68239.0;1.22583999252
data,1241787900,1622432.0;58936.0;1533933.0;68282.0;1.22542204602
data,1241788200,1623394.0;58965.0;1534926.0;68321.0;1.22545228343
data,1241788500,1624388.0;59000.0;1535941.0;68347.0;1.22513143669
