
New Run at  03/15/2015 21:12:37
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241161800,972.0;22.0;978.0;20.0;0.90351366425
data,1241162700,1941.0;50.0;1931.0;52.0;1.04538581046
data,1241163600,3008.0;76.0;3003.0;84.0;1.10710342289
data,1241164800,4043.0;105.0;3956.0;113.0;1.09985796138
data,1241165700,5038.0;132.0;4963.0;149.0;1.14584592652
data,1241166900,5994.0;157.0;5921.0;177.0;1.14128810657
data,1241167800,7062.0;185.0;6878.0;200.0;1.11000212192
data,1241169000,8023.0;204.0;7831.0;223.0;1.11993873018
data,1241169900,9095.0;233.0;8839.0;255.0;1.12611781478
data,1241171100,10070.0;253.0;9847.0;279.0;1.12774059714
data,1241172000,11078.0;272.0;10815.0;302.0;1.13729433521
data,1241172900,12081.0;301.0;11819.0;333.0;1.13083668703
data,1241173500,13126.0;329.0;12830.0;366.0;1.13812753638
data,1241174400,14111.0;356.0;13870.0;417.0;1.19170123053
data,1241175000,15085.0;384.0;14929.0;449.0;1.18148908305
data,1241175600,16079.0;426.0;15936.0;490.0;1.16055625082
data,1241176200,17107.0;461.0;16923.0;529.0;1.15998199321
data,1241176800,18058.0;503.0;17940.0;563.0;1.12664636484
data,1241177400,19118.0;553.0;18933.0;589.0;1.07550686255
data,1241177700,20109.0;585.0;19963.0;630.0;1.08479918619
data,1241178300,21135.0;629.0;20938.0;671.0;1.07680963146
data,1241178600,22174.0;675.0;21949.0;722.0;1.080594442
data,1241179200,23158.0;720.0;22920.0;771.0;1.08195280686
data,1241179500,24143.0;760.0;23882.0;820.0;1.09073889606
data,1241179800,25080.0;788.0;24920.0;862.0;1.10093211984
data,1241180400,26085.0;827.0;25960.0;922.0;1.12024126039
data,1241180700,27052.0;876.0;26980.0;971.0;1.1114055397
data,1241181000,28013.0;913.0;27968.0;1014.0;1.11241128964
data,1241181300,29036.0;962.0;28901.0;1072.0;1.11955035259
data,1241181600,30033.0;1001.0;29859.0;1118.0;1.12339162897
data,1241182200,31023.0;1051.0;30821.0;1170.0;1.12052154932
data,1241182500,32048.0;1095.0;31848.0;1225.0;1.12574684087
data,1241182800,33096.0;1137.0;32843.0;1279.0;1.13355544492
data,1241183100,34103.0;1185.0;33818.0;1327.0;1.1292685617
data,1241183400,35124.0;1228.0;34809.0;1374.0;1.12901779586
data,1241183700,36107.0;1276.0;35784.0;1425.0;1.1268515613
data,1241184000,37093.0;1323.0;36808.0;1464.0;1.11514405081
data,1241184300,38123.0;1373.0;37893.0;1518.0;1.11231889218
data,1241184600,39145.0;1422.0;38861.0;1571.0;1.11285585239
data,1241184900,40104.0;1458.0;39856.0;1620.0;1.1180248896
data,1241185200,41118.0;1502.0;40883.0;1677.0;1.12292914863
data,1241185500,42102.0;1554.0;41929.0;1739.0;1.12366483477
data,1241185500,43057.0;1598.0;42960.0;1797.0;1.12706975724
data,1241185800,44116.0;1635.0;43937.0;1843.0;1.13180942493
data,1241186100,45071.0;1681.0;44916.0;1885.0;1.1252260085
data,1241186400,46004.0;1716.0;45891.0;1934.0;1.12981480034
data,1241186700,47034.0;1766.0;46943.0;1987.0;1.12732267361
data,1241187000,48011.0;1812.0;47937.0;2038.0;1.12646029021
data,1241187300,49055.0;1854.0;48940.0;2090.0;1.12994127058
data,1241187600,50040.0;1903.0;49937.0;2147.0;1.13054566463
data,1241187900,51027.0;1940.0;50951.0;2192.0;1.13158229445
data,1241188200,52011.0;1980.0;51963.0;2244.0;1.13438023209
data,1241188200,53050.0;2018.0;52968.0;2289.0;1.13604737921
data,1241188500,54063.0;2066.0;53966.0;2344.0;1.13659882442
data,1241188800,55104.0;2102.0;54975.0;2398.0;1.14349522251
data,1241189100,56074.0;2147.0;55975.0;2448.0;1.14221222504
data,1241189400,57007.0;2198.0;56954.0;2484.0;1.13116994981
data,1241189700,58001.0;2231.0;58001.0;2552.0;1.14388166741
data,1241190000,58989.0;2275.0;59020.0;2601.0;1.14269619164
data,1241190000,60014.0;2317.0;59990.0;2650.0;1.1441778924
data,1241190300,61062.0;2376.0;61006.0;2703.0;1.13867053812
data,1241190600,62048.0;2420.0;61505.0;2719.0;1.13347306978
data,1241190900,63056.0;2459.0;62303.0;2752.0;1.13268033122
data,1241191200,64079.0;2499.0;63291.0;2795.0;1.13237252683
data,1241191500,65099.0;2559.0;64253.0;2843.0;1.12560880391
data,1241191800,66037.0;2589.0;65303.0;2891.0;1.12919837264
data,1241191800,67008.0;2638.0;66348.0;2938.0;1.12480132669
data,1241192100,68009.0;2681.0;67364.0;2992.0;1.12668703563
data,1241192400,68953.0;2730.0;68378.0;3032.0;1.11996208964
data,1241192700,69912.0;2773.0;69372.0;3073.0;1.11681233392
data,1241193000,70892.0;2811.0;70364.0;3106.0;1.11323618581
data,1241193300,71849.0;2865.0;71375.0;3155.0;1.10853483219
data,1241193600,72828.0;2903.0;72374.0;3192.0;1.10644964633
data,1241193600,73846.0;2953.0;73428.0;3233.0;1.10105125014
data,1241193900,74808.0;2993.0;74419.0;3282.0;1.10229052397
data,1241194200,75761.0;3044.0;75439.0;3334.0;1.09994437465
data,1241194500,76782.0;3090.0;76442.0;3376.0;1.09741612589
data,1241194800,77744.0;3134.0;77439.0;3424.0;1.0968365384
data,1241195100,78682.0;3169.0;78402.0;3470.0;1.09889319691
data,1241195400,79640.0;3212.0;79353.0;3504.0;1.09485463688
data,1241195400,80616.0;3260.0;80387.0;3569.0;1.09790401204
data,1241195700,81627.0;3317.0;81343.0;3638.0;1.10060345816
data,1241196000,82675.0;3358.0;82319.0;3686.0;1.10242424695
data,1241196300,83651.0;3403.0;83268.0;3751.0;1.10733268365
data,1241196600,84631.0;3449.0;84206.0;3827.0;1.11519728293
data,1241196900,85555.0;3502.0;85157.0;3881.0;1.11340340049
data,1241197200,86474.0;3547.0;86138.0;3949.0;1.11767801895
data,1241197500,87421.0;3593.0;87102.0;4018.0;1.1223811339
data,1241197500,88436.0;3645.0;88058.0;4082.0;1.12469752991
data,1241197800,89362.0;3688.0;88995.0;4123.0;1.1225603415
data,1241198100,90308.0;3733.0;89940.0;4187.0;1.12620723248
data,1241198400,91295.0;3778.0;90926.0;4256.0;1.13109367163
data,1241198700,92206.0;3813.0;91768.0;4321.0;1.13863722136
data,1241199000,93145.0;3853.0;92673.0;4392.0;1.14569666072
data,1241199300,94048.0;3885.0;93601.0;4437.0;1.14753907152
data,1241199600,94966.0;3916.0;94530.0;4477.0;1.14853146911
data,1241199600,95918.0;3958.0;95477.0;4549.0;1.15462643691
data,1241199900,96915.0;4003.0;96461.0;4607.0;1.15630355897
data,1241200200,97882.0;4045.0;97387.0;4666.0;1.15938600984
data,1241200500,98846.0;4087.0;98378.0;4745.0;1.1665213432
data,1241200800,99813.0;4140.0;99327.0;4798.0;1.16460779597
data,1241201100,100791.0;4189.0;100278.0;4853.0;1.16443706644
data,1241201400,101777.0;4239.0;101241.0;4906.0;1.16347577845
data,1241201700,102769.0;4277.0;102186.0;4958.0;1.165837454
data,1241201700,103709.0;4322.0;103136.0;5026.0;1.16934828902
data,1241202000,104634.0;4362.0;104176.0;5095.0;1.17317737024
data,1241202300,105585.0;4398.0;105115.0;5149.0;1.17599424498
data,1241202600,106512.0;4440.0;106080.0;5209.0;1.17797592842
data,1241202900,107474.0;4496.0;107058.0;5277.0;1.17827070107
data,1241203200,108424.0;4540.0;108043.0;5329.0;1.17792776338
data,1241203500,109345.0;4584.0;109019.0;5386.0;1.17846984724
data,1241203800,110220.0;4616.0;109966.0;5455.0;1.18448873168
data,1241203800,111079.0;4653.0;110929.0;5516.0;1.18707475285
data,1241204100,111951.0;4691.0;111974.0;5593.0;1.19203819459
data,1241204400,112791.0;4727.0;113002.0;5658.0;1.19471869028
data,1241204700,113654.0;4773.0;113938.0;5722.0;1.19583855775
data,1241205000,114549.0;4813.0;114853.0;5765.0;1.19462722681
data,1241205300,115497.0;4852.0;115802.0;5828.0;1.19799055621
data,1241205600,116385.0;4890.0;116690.0;5877.0;1.19869916464
data,1241205900,117300.0;4927.0;117596.0;5925.0;1.19953038917
data,1241205900,118136.0;4961.0;118491.0;5982.0;1.20219267876
data,1241206200,118977.0;4999.0;119429.0;6035.0;1.20267243126
data,1241206500,119875.0;5036.0;120352.0;6089.0;1.20430242555
data,1241206800,120749.0;5064.0;121295.0;6137.0;1.20643261695
data,1241207100,121640.0;5100.0;122169.0;6190.0;1.20846997706
data,1241207400,122494.0;5135.0;123054.0;6228.0;1.20733346079
data,1241207700,123388.0;5178.0;123943.0;6282.0;1.2077771443
data,1241207700,124262.0;5223.0;124887.0;6338.0;1.20740595947
data,1241208000,125160.0;5272.0;125850.0;6382.0;1.20390919893
data,1241208300,126104.0;5316.0;126764.0;6421.0;1.20157428512
data,1241208600,127023.0;5358.0;127721.0;6467.0;1.20038402487
data,1241208900,127969.0;5401.0;128620.0;6508.0;1.19886322358
data,1241209200,128826.0;5435.0;129521.0;6569.0;1.20216214117
data,1241209500,129633.0;5469.0;130395.0;6618.0;1.20302173128
data,1241209500,130480.0;5500.0;131285.0;6661.0;1.20366486513
data,1241209800,131325.0;5531.0;132229.0;6714.0;1.20558649506
data,1241210100,132169.0;5562.0;133144.0;6770.0;1.2082747172
data,1241210400,133010.0;5613.0;134127.0;6826.0;1.20597783065
data,1241210700,133864.0;5643.0;135070.0;6878.0;1.20797242183
data,1241211000,134745.0;5681.0;135951.0;6927.0;1.20851111941
data,1241211300,135633.0;5709.0;136823.0;6981.0;1.21217090087
data,1241211600,136538.0;5745.0;137760.0;7046.0;1.21557849627
data,1241211600,137504.0;5792.0;138710.0;7104.0;1.21585548927
data,1241211900,138416.0;5835.0;139570.0;7155.0;1.2160823742
data,1241212200,139357.0;5871.0;140534.0;7204.0;1.21677143204
data,1241212500,140242.0;5912.0;141453.0;7254.0;1.21649144721
data,1241212800,141054.0;5944.0;142339.0;7306.0;1.21804227878
data,1241213100,141985.0;5982.0;143261.0;7354.0;1.21840508904
data,1241213400,142919.0;6020.0;144197.0;7414.0;1.22064628639
data,1241213700,143804.0;6055.0;145103.0;7459.0;1.22084642139
data,1241214000,144651.0;6091.0;145990.0;7503.0;1.22051937716
data,1241214300,145512.0;6146.0;146852.0;7547.0;1.21674827271
data,1241214600,146396.0;6194.0;147768.0;7606.0;1.21656112724
data,1241214900,147250.0;6230.0;148700.0;7654.0;1.21659141128
data,1241215200,148115.0;6271.0;149563.0;7699.0;1.21582870868
data,1241215500,148993.0;6309.0;150450.0;7734.0;1.2139961602
data,1241215800,149883.0;6336.0;151352.0;7773.0;1.21489211145
data,1241216100,150769.0;6366.0;152258.0;7818.0;1.21607669402
data,1241216400,151640.0;6409.0;153203.0;7857.0;1.21342513758
data,1241216700,152551.0;6448.0;154119.0;7897.0;1.2122605871
data,1241217000,153486.0;6492.0;155017.0;7943.0;1.21142209828
data,1241217300,154390.0;6532.0;155947.0;7982.0;1.20978359226
data,1241217600,155280.0;6567.0;156834.0;8021.0;1.20930765862
data,1241218200,156143.0;6606.0;157730.0;8063.0;1.20827643743
data,1241218500,157065.0;6651.0;158629.0;8110.0;1.20734319489
data,1241218800,157995.0;6689.0;159544.0;8162.0;1.20836534482
data,1241219100,158875.0;6720.0;160472.0;8219.0;1.21089366076
data,1241219400,159750.0;6760.0;161442.0;8263.0;1.20952651836
data,1241219700,160686.0;6796.0;162353.0;8306.0;1.20964038689
data,1241220000,161588.0;6830.0;163265.0;8348.0;1.20970019235
data,1241220300,162443.0;6870.0;164185.0;8387.0;1.20786231086
data,1241220600,163312.0;6906.0;165110.0;8427.0;1.20695517155
data,1241221200,164215.0;6948.0;166024.0;8475.0;1.20648478304
data,1241221500,165099.0;6977.0;166938.0;8523.0;1.20812814545
data,1241221800,166003.0;7025.0;167906.0;8567.0;1.20568028468
data,1241222100,166887.0;7071.0;168761.0;8607.0;1.20370865525
data,1241222400,167794.0;7107.0;169714.0;8658.0;1.20445346056
data,1241222700,168656.0;7137.0;170638.0;8702.0;1.20511759128
data,1241223300,169553.0;7176.0;171558.0;8749.0;1.20495406252
data,1241223600,170436.0;7213.0;172484.0;8811.0;1.20704034633
data,1241223900,171358.0;7240.0;173362.0;8848.0;1.20797243414
data,1241224200,172254.0;7268.0;174311.0;8885.0;1.20805591131
data,1241224500,173150.0;7309.0;175240.0;8937.0;1.20815609008
data,1241224800,174019.0;7341.0;176016.0;8972.0;1.20831053538
data,1241225400,174901.0;7377.0;176906.0;9011.0;1.20765514511
data,1241225700,175746.0;7403.0;177820.0;9052.0;1.20848604346
data,1241226000,176615.0;7443.0;178406.0;9088.0;1.2087554046
data,1241226300,177526.0;7472.0;178905.0;9093.0;1.20756305444
data,1241226600,178429.0;7508.0;179754.0;9125.0;1.20641155252
data,1241226900,179371.0;7544.0;180639.0;9159.0;1.20555516561
data,1241227500,180265.0;7578.0;181584.0;9202.0;1.20548403253
data,1241227800,181134.0;7615.0;182482.0;9247.0;1.20534368142
data,1241228100,182042.0;7646.0;183394.0;9296.0;1.20683611078
data,1241228400,182971.0;7687.0;184319.0;9335.0;1.20550661361
data,1241228700,183849.0;7714.0;185231.0;9376.0;1.20638398934
data,1241229000,184712.0;7754.0;186183.0;9418.0;1.20500257864
data,1241229600,185602.0;7802.0;187123.0;9470.0;1.20392522278
