
New Run at  03/15/2015 22:54:50
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241420700,586645.0;20288.0;587412.0;21872.0;1.07666803668
data,1241421300,587640.0;20302.0;588401.0;21885.0;1.07657843311
data,1241421900,588631.0;20315.0;589416.0;21895.0;1.07633963343
data,1241422800,589605.0;20330.0;590413.0;21909.0;1.07619364478
data,1241423400,590624.0;20352.0;591379.0;21928.0;1.07606156769
data,1241424300,591648.0;20363.0;592400.0;21940.0;1.07607666299
data,1241425200,592675.0;20374.0;593434.0;21950.0;1.07597555842
data,1241425800,593678.0;20391.0;594398.0;21967.0;1.07598406955
data,1241426700,594733.0;20408.0;595397.0;21975.0;1.07558276119
data,1241427600,595713.0;20422.0;596436.0;21985.0;1.07523013283
data,1241428500,596681.0;20435.0;597387.0;21994.0;1.07501870294
data,1241429100,597680.0;20451.0;598406.0;22006.0;1.07472993065
data,1241430000,598663.0;20468.0;599406.0;22017.0;1.07434573952
data,1241430900,599688.0;20483.0;600349.0;22033.0;1.07448816526
data,1241431500,600714.0;20508.0;601299.0;22045.0;1.07390055387
data,1241432100,601684.0;20526.0;602319.0;22055.0;1.07335809832
data,1241433000,602723.0;20543.0;603286.0;22071.0;1.07337793159
data,1241433600,603672.0;20556.0;603995.0;22095.0;1.07429384114
data,1241434200,604669.0;20574.0;604987.0;22128.0;1.07496689192
data,1241434800,605630.0;20596.0;606018.0;22162.0;1.07534525588
data,1241435400,606647.0;20622.0;607042.0;22200.0;1.07581973337
data,1241435700,607665.0;20649.0;608036.0;22231.0;1.07595697155
data,1241436300,608653.0;20675.0;609036.0;22273.0;1.07661394641
data,1241436600,609643.0;20693.0;609996.0;22304.0;1.07722866895
data,1241437200,610607.0;20724.0;611020.0;22341.0;1.07729681985
data,1241437500,611656.0;20750.0;612018.0;22375.0;1.07767544596
data,1241438100,612594.0;20779.0;613056.0;22411.0;1.07772804437
data,1241438400,613630.0;20802.0;614097.0;22453.0;1.07854654614
data,1241438700,614606.0;20829.0;615056.0;22497.0;1.07929042581
data,1241439300,615578.0;20861.0;616071.0;22539.0;1.07957257854
data,1241439600,616561.0;20888.0;616999.0;22578.0;1.08014037512
data,1241439900,617571.0;20914.0;617992.0;22618.0;1.08073977936
data,1241440200,618602.0;20939.0;618959.0;22668.0;1.08194878777
data,1241440500,619576.0;20972.0;619995.0;22711.0;1.08218823364
data,1241440800,620562.0;21013.0;621020.0;22761.0;1.08238775258
data,1241441100,621564.0;21044.0;622008.0;22809.0;1.08309820109
data,1241441400,622526.0;21071.0;622984.0;22855.0;1.08386871332
data,1241441700,623503.0;21103.0;623990.0;22898.0;1.08421214988
data,1241442000,624471.0;21138.0;624992.0;22938.0;1.08425010117
data,1241442300,625453.0;21171.0;625985.0;22993.0;1.08513812077
data,1241442600,626473.0;21215.0;627003.0;23047.0;1.08543570955
data,1241442900,627493.0;21256.0;628052.0;23093.0;1.08545568264
data,1241443200,628458.0;21280.0;629052.0;23166.0;1.08759985219
data,1241443500,629417.0;21317.0;630106.0;23222.0;1.08817411051
data,1241443800,630410.0;21343.0;631122.0;23274.0;1.08924441022
data,1241444100,631454.0;21385.0;632150.0;23332.0;1.08984387949
data,1241444400,632441.0;21439.0;633149.0;23381.0;1.08936307167
data,1241444400,633462.0;21474.0;634137.0;23431.0;1.08997201898
data,1241444700,634419.0;21510.0;635163.0;23488.0;1.09067816197
data,1241445000,635414.0;21535.0;636234.0;23548.0;1.09206642848
data,1241445300,636422.0;21567.0;637206.0;23601.0;1.09296434395
data,1241445600,637376.0;21592.0;638222.0;23656.0;1.09413869073
data,1241445900,638401.0;21629.0;639177.0;23701.0;1.09446694416
data,1241446200,639421.0;21666.0;640162.0;23747.0;1.09478041098
data,1241446200,640388.0;21687.0;641148.0;23789.0;1.09562415937
data,1241446500,641390.0;21724.0;642154.0;23843.0;1.09623609334
data,1241446800,642359.0;21750.0;643177.0;23887.0;1.09685610277
data,1241447100,643331.0;21780.0;644129.0;23938.0;1.09772009349
data,1241447400,644283.0;21814.0;645168.0;23985.0;1.09801498663
data,1241447400,645291.0;21850.0;646189.0;24036.0;1.09851704806
data,1241447700,646259.0;21879.0;647204.0;24082.0;1.09908301215
data,1241448000,647283.0;21918.0;648254.0;24131.0;1.09931813611
data,1241448300,648298.0;21956.0;649225.0;24180.0;1.09972100724
data,1241448600,649321.0;21990.0;650234.0;24224.0;1.10004487684
data,1241448600,650275.0;22020.0;651257.0;24287.0;1.10128877237
data,1241448900,651380.0;22055.0;652325.0;24337.0;1.10187004555
data,1241449200,652412.0;22083.0;653378.0;24385.0;1.10261049226
data,1241449500,653528.0;22121.0;654446.0;24449.0;1.10368903153
data,1241449800,654569.0;22156.0;655488.0;24492.0;1.10388436534
data,1241449800,655599.0;22187.0;656540.0;24545.0;1.10469285409
data,1241450100,656649.0;22225.0;657623.0;24602.0;1.10531213412
data,1241450400,657702.0;22265.0;658702.0;24655.0;1.10566226489
data,1241450700,658792.0;22303.0;659793.0;24706.0;1.10606274839
data,1241451000,659875.0;22342.0;660918.0;24772.0;1.10701401432
data,1241451000,660935.0;22378.0;661983.0;24830.0;1.10781531304
data,1241451300,661982.0;22413.0;663044.0;24882.0;1.10838113638
data,1241451600,663022.0;22444.0;664093.0;24932.0;1.10906217774
data,1241451900,663990.0;22484.0;665152.0;24989.0;1.10947095663
data,1241451900,665068.0;22522.0;666199.0;25042.0;1.11000294928
data,1241452200,666134.0;22560.0;667241.0;25089.0;1.11025600953
data,1241452500,667195.0;22606.0;668364.0;25173.0;1.11160626567
data,1241452800,668258.0;22646.0;669433.0;25235.0;1.112368944
data,1241453100,669306.0;22696.0;670476.0;25273.0;1.11160106999
data,1241453100,670359.0;22740.0;671487.0;25315.0;1.11136651278
data,1241453400,671339.0;22779.0;672583.0;25387.0;1.11243006998
data,1241453700,672432.0;22815.0;673609.0;25440.0;1.11310754218
data,1241454000,673531.0;22868.0;674707.0;25507.0;1.11345731326
data,1241454000,674520.0;22905.0;675774.0;25564.0;1.11401712134
data,1241454300,675549.0;22951.0;676805.0;25625.0;1.11443709129
data,1241454600,676623.0;22986.0;677921.0;25696.0;1.11575743714
data,1241454900,677694.0;23024.0;678950.0;25747.0;1.11619919347
data,1241455200,678706.0;23055.0;679998.0;25797.0;1.11680700741
data,1241455200,679724.0;23089.0;681070.0;25867.0;1.1181029493
data,1241455500,680747.0;23128.0;682147.0;25927.0;1.11872141511
data,1241455800,681831.0;23172.0;683168.0;25984.0;1.11915880296
data,1241456100,682821.0;23212.0;684234.0;26054.0;1.1201187458
data,1241456400,683808.0;23254.0;685227.0;26106.0;1.12032073961
data,1241456400,684760.0;23291.0;686259.0;26173.0;1.12128419328
data,1241456700,685695.0;23331.0;687311.0;26229.0;1.12156918219
data,1241457000,686615.0;23372.0;688342.0;26279.0;1.12155861291
data,1241457300,687590.0;23411.0;689325.0;26329.0;1.12181158823
data,1241457300,688491.0;23453.0;690292.0;26386.0;1.12212330402
data,1241457600,689464.0;23493.0;691274.0;26441.0;1.12253727083
data,1241457900,690486.0;23540.0;692268.0;26487.0;1.12229475586
data,1241458200,691474.0;23590.0;693332.0;26544.0;1.12220716608
data,1241458500,692503.0;23631.0;694275.0;26598.0;1.1226826563
data,1241458500,693546.0;23673.0;695279.0;26646.0;1.12278055971
data,1241458800,694543.0;23720.0;696257.0;26695.0;1.12265109582
data,1241459100,695542.0;23771.0;697280.0;26749.0;1.12247389601
data,1241459400,696596.0;23811.0;698278.0;26804.0;1.12298664429
data,1241459700,697578.0;23845.0;699268.0;26857.0;1.12359369482
data,1241459700,698599.0;23895.0;700227.0;26905.0;1.12334994527
data,1241460000,699610.0;23940.0;701238.0;26954.0;1.12328418414
data,1241460300,700565.0;23972.0;702188.0;26991.0;1.12333616044
data,1241460600,701570.0;24011.0;703143.0;27034.0;1.12338187851
data,1241460900,702587.0;24057.0;704152.0;27101.0;1.12402906322
data,1241460900,703563.0;24098.0;705135.0;27144.0;1.1238893785
data,1241461200,704588.0;24154.0;706106.0;27194.0;1.12343867789
data,1241461500,705546.0;24198.0;707180.0;27251.0;1.12356534544
data,1241461800,706553.0;24227.0;708137.0;27296.0;1.12415663507
data,1241462100,707556.0;24265.0;709128.0;27351.0;1.12468032592
data,1241462100,708576.0;24310.0;710173.0;27402.0;1.1246556895
data,1241462400,709577.0;24346.0;711213.0;27451.0;1.12494268425
data,1241462700,710576.0;24385.0;712234.0;27498.0;1.12503538133
data,1241463000,711515.0;24427.0;713216.0;27543.0;1.12487455371
data,1241463000,712501.0;24469.0;714225.0;27595.0;1.12503130681
data,1241463300,713542.0;24509.0;715215.0;27647.0;1.12539594978
data,1241463600,714562.0;24550.0;716219.0;27697.0;1.12557726815
data,1241463900,715570.0;24590.0;717238.0;27748.0;1.12580193524
data,1241464200,716586.0;24634.0;718273.0;27794.0;1.1256280155
data,1241464200,717563.0;24671.0;719242.0;27832.0;1.12549264003
data,1241464500,718540.0;24713.0;720233.0;27881.0;1.12553968094
data,1241464800,719546.0;24752.0;721236.0;27922.0;1.12542716456
data,1241465100,720569.0;24802.0;722272.0;27976.0;1.12531397219
data,1241465400,721563.0;24841.0;723269.0;28013.0;1.12503219487
data,1241465400,722506.0;24878.0;724227.0;28062.0;1.12530410477
data,1241465700,723456.0;24928.0;724983.0;28144.0;1.12663356559
data,1241466000,724442.0;24978.0;725816.0;28258.0;1.12917393009
data,1241466300,725376.0;25020.0;726878.0;28430.0;1.13394296793
data,1241466300,726351.0;25066.0;727902.0;28582.0;1.13784002265
data,1241466600,727275.0;25111.0;728871.0;28702.0;1.14050223322
data,1241466900,728218.0;25151.0;729829.0;28823.0;1.14346853321
data,1241467200,729196.0;25185.0;730755.0;28930.0;1.14624897557
data,1241467200,730099.0;25225.0;731668.0;29023.0;1.14809762683
data,1241467500,731020.0;25267.0;732638.0;29084.0;1.14852452676
data,1241467800,731973.0;25316.0;733603.0;29137.0;1.14837494873
data,1241468100,732843.0;25364.0;734566.0;29175.0;1.14755429116
data,1241468100,733689.0;25416.0;735560.0;29222.0;1.14682364438
data,1241468400,734577.0;25457.0;736414.0;29271.0;1.14695301423
data,1241468700,735538.0;25509.0;737317.0;29313.0;1.14635123024
data,1241469000,736436.0;25549.0;738240.0;29362.0;1.14643428532
data,1241469300,737333.0;25596.0;739104.0;29393.0;1.14559189421
data,1241469300,738239.0;25661.0;739954.0;29436.0;1.14445172987
data,1241469600,739151.0;25705.0;740810.0;29467.0;1.14378566051
data,1241469900,740082.0;25743.0;741741.0;29511.0;1.14380588195
data,1241470200,741001.0;25793.0;742625.0;29558.0;1.14346378727
data,1241470200,741963.0;25839.0;743501.0;29605.0;1.14337858828
data,1241470500,742895.0;25892.0;744407.0;29660.0;1.14320084125
data,1241470800,743806.0;25942.0;745344.0;29707.0;1.14276849498
data,1241471100,744717.0;25993.0;746278.0;29757.0;1.14241360644
data,1241471400,745637.0;26032.0;747212.0;29804.0;1.14248532844
data,1241471400,746594.0;26078.0;748090.0;29851.0;1.14239225334
data,1241471700,747528.0;26125.0;749034.0;29895.0;1.14200548987
data,1241472000,748433.0;26172.0;749967.0;29945.0;1.14182140449
data,1241472300,749357.0;26208.0;750920.0;29982.0;1.1416206526
data,1241472600,750184.0;26251.0;751842.0;30031.0;1.14147171994
data,1241472600,751088.0;26299.0;752678.0;30081.0;1.14139150452
data,1241472900,751986.0;26344.0;753518.0;30119.0;1.14097191617
data,1241473200,752879.0;26373.0;754413.0;30150.0;1.14089007413
data,1241473500,753732.0;26414.0;755275.0;30193.0;1.14073282249
data,1241473800,754601.0;26446.0;756125.0;30233.0;1.14089329904
data,1241474100,755447.0;26472.0;756995.0;30272.0;1.14120942696
data,1241474100,756325.0;26529.0;757908.0;30317.0;1.1404002631
data,1241474400,757202.0;26574.0;758782.0;30358.0;1.14001603097
data,1241474700,758054.0;26619.0;759655.0;30391.0;1.13929711424
data,1241475000,758998.0;26675.0;760454.0;30428.0;1.13850950927
data,1241475300,759857.0;26723.0;761294.0;30474.0;1.13821344985
data,1241475600,760723.0;26768.0;762156.0;30516.0;1.13787447869
data,1241475900,761608.0;26796.0;763017.0;30557.0;1.13825096771
data,1241476200,762481.0;26828.0;763888.0;30598.0;1.13842410006
data,1241476500,763388.0;26866.0;764712.0;30637.0;1.1383888928
data,1241476500,764281.0;26898.0;765615.0;30676.0;1.13846941933
data,1241476800,765180.0;26937.0;766490.0;30718.0;1.13841556926
data,1241477100,766013.0;26989.0;767334.0;30763.0;1.1378724707
data,1241477400,766846.0;27029.0;768224.0;30808.0;1.13776825714
data,1241477700,767746.0;27072.0;769103.0;30858.0;1.1378381486
data,1241478000,768589.0;27110.0;770002.0;30918.0;1.13837195167
data,1241478300,769434.0;27155.0;770829.0;30961.0;1.13809496015
data,1241478600,770301.0;27196.0;771728.0;31005.0;1.13794928463
data,1241478900,771144.0;27241.0;772557.0;31053.0;1.13785119248
data,1241479200,772010.0;27275.0;773435.0;31098.0;1.13806431185
data,1241479200,772875.0;27317.0;774294.0;31138.0;1.13778728786
data,1241479500,773737.0;27349.0;775149.0;31182.0;1.1380744937
data,1241479800,774585.0;27373.0;776070.0;31238.0;1.13901386356
data,1241480100,775423.0;27410.0;776906.0;31277.0;1.1389017431
data,1241480400,776279.0;27439.0;777760.0;31323.0;1.13937662342
data,1241480700,777176.0;27476.0;778634.0;31378.0;1.13987641503
data,1241481000,778072.0;27513.0;779508.0;31413.0;1.13964785228
data,1241481300,778979.0;27552.0;780356.0;31452.0;1.13953616629
data,1241481600,779848.0;27578.0;781200.0;31497.0;1.14012941703
data,1241481600,780715.0;27616.0;782037.0;31536.0;1.14001628566
data,1241481900,781606.0;27654.0;782937.0;31569.0;1.13963015888
data,1241482200,782523.0;27685.0;783780.0;31605.0;1.13976207203
data,1241482500,783353.0;27714.0;784667.0;31639.0;1.13971341077
data,1241482800,784204.0;27755.0;785487.0;31675.0;1.13937173981
data,1241483100,785050.0;27783.0;786408.0;31701.0;1.13905112756
data,1241483400,785931.0;27822.0;787259.0;31739.0;1.13886351009
data,1241483700,786784.0;27853.0;788105.0;31787.0;1.13932860022
data,1241484000,787649.0;27886.0;789017.0;31827.0;1.13934656292
data,1241484000,788527.0;27927.0;789857.0;31867.0;1.13916069684
data,1241484300,789421.0;27973.0;790703.0;31909.0;1.13885763406
data,1241484600,790275.0;28024.0;791575.0;31953.0;1.13832870876
data,1241484900,791118.0;28061.0;792493.0;31994.0;1.13818072824
data,1241485200,792007.0;28105.0;793394.0;32031.0;1.13769805606
data,1241485500,792867.0;28138.0;794238.0;32079.0;1.13809175424
data,1241485800,793771.0;28171.0;795114.0;32116.0;1.13811202859
data,1241485800,794614.0;28203.0;795960.0;32154.0;1.13816353962
data,1241486100,795494.0;28234.0;796860.0;32209.0;1.13883213215
data,1241486400,796349.0;28270.0;797757.0;32253.0;1.13887778977
data,1241486700,797256.0;28305.0;798612.0;32301.0;1.13923881464
data,1241487000,798104.0;28338.0;799470.0;32340.0;1.13927386697
data,1241487300,798979.0;28374.0;800331.0;32380.0;1.13925778642
data,1241487600,799853.0;28420.0;801223.0;32420.0;1.138795408
data,1241487900,800714.0;28467.0;802115.0;32459.0;1.13824098292
data,1241488200,801570.0;28497.0;803005.0;32498.0;1.13836280511
data,1241488200,802438.0;28541.0;803888.0;32536.0;1.13791786256
data,1241488500,803400.0;28579.0;804768.0;32585.0;1.13823470995
