
New Run at  03/17/2015 12:51:16
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio; ucb1_1CTRRatio; ucb1AlphaCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241853000,1807407.0;65506.0;1715658.0;78450.0;1.26164481529
data,1241853600,1808380.0;65523.0;1716583.0;78466.0;1.26157370494
data,1241854500,1809410.0;65560.0;1717616.0;78501.0;1.26138352227
data,1241855400,1810476.0;65585.0;1718729.0;78523.0;1.26118189624
data,1241856300,1811416.0;65612.0;1719780.0;78551.0;1.26099611175
data,1241857500,1812428.0;65637.0;1720847.0;78569.0;1.26072686247
data,1241858400,1813490.0;65657.0;1721941.0;78581.0;1.26047261438
data,1241859300,1814493.0;65680.0;1722985.0;78595.0;1.26018868169
data,1241860500,1815583.0;65703.0;1724033.0;78628.0;1.26026699362
data,1241861400,1816651.0;65728.0;1725105.0;78645.0;1.26001776278
data,1241862600,1817731.0;65749.0;1726126.0;78663.0;1.25990695392
data,1241863500,1818808.0;65769.0;1727139.0;78695.0;1.26004328992
data,1241864400,1819848.0;65802.0;1728187.0;78724.0;1.25983143523
data,1241865300,1820876.0;65827.0;1729209.0;78751.0;1.25975154244
data,1241866200,1821973.0;65860.0;1730237.0;78782.0;1.25962600305
data,1241867100,1823116.0;65888.0;1731281.0;78815.0;1.25964827019
data,1241867700,1824203.0;65920.0;1732342.0;78851.0;1.25959096729
data,1241868300,1825245.0;65943.0;1733311.0;78882.0;1.2596615891
data,1241869200,1826261.0;65973.0;1734338.0;78920.0;1.25965016638
data,1241869800,1827316.0;66009.0;1735419.0;78969.0;1.25968742502
data,1241870400,1828331.0;66040.0;1736440.0;79013.0;1.2597562695
data,1241871000,1829352.0;66069.0;1737439.0;79067.0;1.26004263752
data,1241871300,1830420.0;66096.0;1738499.0;79116.0;1.26027537759
data,1241871900,1831490.0;66130.0;1739596.0;79167.0;1.26038090961
data,1241872500,1832553.0;66167.0;1740721.0;79209.0;1.2602608973
data,1241872800,1833645.0;66210.0;1741790.0;79254.0;1.26013498324
data,1241873400,1834689.0;66248.0;1742908.0;79300.0;1.26005183018
data,1241873700,1835756.0;66293.0;1743922.0;79340.0;1.25983138453
data,1241874300,1836809.0;66330.0;1744961.0;79368.0;1.25954507217
data,1241874600,1837833.0;66369.0;1745974.0;79421.0;1.25961652697
data,1241875200,1838907.0;66403.0;1747042.0;79465.0;1.25963467478
data,1241875500,1839981.0;66443.0;1748091.0;79521.0;1.25974284716
data,1241876100,1841063.0;66486.0;1749176.0;79580.0;1.25982107651
data,1241876400,1842127.0;66524.0;1750251.0;79629.0;1.25983056454
data,1241876700,1843207.0;66559.0;1751302.0;79665.0;1.25971946347
data,1241877300,1844199.0;66586.0;1752334.0;79702.0;1.25972917529
data,1241877600,1845271.0;66622.0;1753389.0;79763.0;1.25998592215
data,1241877900,1846323.0;66663.0;1754468.0;79806.0;1.2598328203
data,1241878200,1847377.0;66705.0;1755519.0;79854.0;1.25976136501
data,1241878800,1848388.0;66731.0;1756512.0;79897.0;1.25992547954
data,1241879100,1849444.0;66762.0;1757332.0;79926.0;1.25992910533
data,1241879400,1850427.0;66790.0;1757891.0;79939.0;1.25987448798
data,1241879700,1851404.0;66821.0;1758843.0;79961.0;1.25961948217
data,1241880000,1852439.0;66867.0;1759851.0;79988.0;1.25916027997
data,1241880600,1853395.0;66893.0;1760829.0;80031.0;1.25929759757
data,1241880900,1854382.0;66925.0;1761820.0;80053.0;1.25900338937
data,1241881200,1855441.0;66962.0;1762842.0;80092.0;1.25890941667
data,1241881500,1856407.0;66992.0;1763893.0;80125.0;1.25876905999
data,1241881800,1857340.0;67033.0;1764699.0;80144.0;1.25835485876
data,1241882400,1858294.0;67071.0;1765636.0;80168.0;1.25799674404
data,1241882700,1859220.0;67091.0;1766547.0;80182.0;1.25781915898
data,1241883000,1860163.0;67121.0;1767517.0;80217.0;1.25775311018
data,1241883300,1861157.0;67159.0;1768497.0;80238.0;1.2573452828
data,1241883600,1862146.0;67185.0;1769441.0;80258.0;1.25716897249
data,1241883900,1863108.0;67217.0;1770422.0;80277.0;1.25682045967
data,1241884500,1864073.0;67249.0;1771332.0;80306.0;1.25668118041
data,1241884800,1865035.0;67276.0;1771680.0;80311.0;1.25665648133
data,1241885100,1865965.0;67301.0;1772666.0;80323.0;1.25630469218
