
New Run at  03/16/2015 01:05:44
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241679900,1343463.0;49100.0;1342418.0;51121.0;1.04197138373
data,1241680500,1344414.0;49129.0;1343391.0;51161.0;1.04215350194
data,1241681400,1345387.0;49145.0;1344401.0;51190.0;1.04237548819
data,1241682000,1346371.0;49175.0;1345350.0;51232.0;1.04262085396
data,1241682900,1347384.0;49196.0;1346285.0;51274.0;1.04309000764
data,1241683500,1348359.0;49212.0;1347351.0;51315.0;1.04351358471
data,1241684400,1349359.0;49233.0;1348379.0;51355.0;1.04385929647
data,1241685300,1350305.0;49257.0;1349354.0;51383.0;1.04389657912
data,1241686200,1351277.0;49273.0;1350336.0;51419.0;1.04428047875
data,1241686800,1352294.0;49290.0;1351363.0;51470.0;1.0449474424
data,1241687700,1353302.0;49308.0;1352390.0;51515.0;1.04546401684
data,1241688600,1354327.0;49327.0;1353394.0;51565.0;1.046091345
data,1241689200,1355315.0;49350.0;1354422.0;51612.0;1.04652540869
data,1241690100,1356351.0;49376.0;1355397.0;51649.0;1.04677076503
data,1241690700,1357341.0;49403.0;1356330.0;51686.0;1.0469916083
data,1241691600,1358319.0;49433.0;1357330.0;51727.0;1.04716869649
data,1241692200,1359305.0;49464.0;1358374.0;51787.0;1.04768101414
data,1241692800,1360259.0;49484.0;1359347.0;51841.0;1.04833442455
data,1241693400,1361260.0;49503.0;1360310.0;51906.0;1.04927478344
data,1241694000,1362225.0;49539.0;1361360.0;51970.0;1.04973902233
data,1241694300,1363254.0;49560.0;1362376.0;52035.0;1.05061611374
data,1241694900,1364238.0;49588.0;1363417.0;52101.0;1.05131026301
data,1241695500,1365230.0;49611.0;1364450.0;52172.0;1.05222278504
data,1241695800,1366249.0;49648.0;1365471.0;52255.0;1.0531093531
data,1241696400,1367256.0;49669.0;1366486.0;52318.0;1.05392660662
data,1241696700,1368257.0;49700.0;1367479.0;52396.0;1.05484526485
data,1241697300,1369234.0;49730.0;1368527.0;52467.0;1.05558224771
data,1241697600,1370227.0;49755.0;1369553.0;52540.0;1.05649395201
data,1241697900,1371198.0;49782.0;1370517.0;52603.0;1.05719211865
data,1241698200,1372243.0;49819.0;1371573.0;52666.0;1.05766327759
data,1241698500,1373237.0;49849.0;1372568.0;52745.0;1.05861117196
data,1241699100,1374258.0;49898.0;1373611.0;52843.0;1.05951922276
data,1241699400,1375268.0;49939.0;1374625.0;52934.0;1.06046898448
data,1241699700,1376291.0;49969.0;1375647.0;53013.0;1.06141443062
data,1241700000,1377334.0;50001.0;1376660.0;53097.0;1.06243866723
data,1241700300,1378306.0;50029.0;1377644.0;53185.0;1.06359425566
data,1241700600,1379324.0;50071.0;1378635.0;53267.0;1.06436103199
data,1241700900,1380311.0;50099.0;1379679.0;53346.0;1.06529943923
data,1241701200,1381253.0;50134.0;1380726.0;53410.0;1.06575150004
data,1241701500,1382214.0;50176.0;1381722.0;53490.0;1.0664271082
data,1241701800,1383239.0;50212.0;1382754.0;53566.0;1.06717095987
data,1241702100,1384276.0;50252.0;1383729.0;53643.0;1.0679018853
data,1241702400,1385330.0;50297.0;1384728.0;53721.0;1.06853996854
data,1241702700,1386376.0;50326.0;1385708.0;53791.0;1.06936634556
data,1241702700,1387386.0;50368.0;1386686.0;53869.0;1.07004830659
data,1241703000,1388393.0;50403.0;1387682.0;53936.0;1.07064331351
data,1241703300,1389441.0;50447.0;1388717.0;54021.0;1.07140491114
data,1241703600,1390376.0;50481.0;1389651.0;54096.0;1.07217017543
data,1241703900,1391373.0;50523.0;1390700.0;54178.0;1.07286222716
data,1241704200,1392322.0;50555.0;1391677.0;54249.0;1.07356626967
data,1241704500,1393314.0;50590.0;1392700.0;54335.0;1.07449999378
data,1241704800,1394332.0;50614.0;1393708.0;54417.0;1.07561868125
data,1241704800,1395309.0;50652.0;1394699.0;54492.0;1.07628194712
data,1241705100,1396288.0;50679.0;1395706.0;54560.0;1.07702896964
data,1241705400,1397211.0;50706.0;1396709.0;54633.0;1.07783370787
data,1241705700,1398230.0;50745.0;1397721.0;54720.0;1.07872553093
data,1241706000,1399123.0;50777.0;1398714.0;54794.0;1.07942616526
data,1241706300,1400006.0;50813.0;1399738.0;54871.0;1.08006820781
data,1241706300,1400981.0;50842.0;1400776.0;54949.0;1.0809378397
data,1241706600,1401898.0;50871.0;1401775.0;55004.0;1.08133959181
data,1241706900,1402858.0;50907.0;1402759.0;55068.0;1.08181362947
data,1241707200,1403843.0;50939.0;1403790.0;55146.0;1.08262985205
data,1241707500,1404820.0;50984.0;1404861.0;55230.0;1.08324941446
data,1241707800,1405823.0;51021.0;1405942.0;55295.0;1.08367769721
data,1241707800,1406833.0;51050.0;1406879.0;55362.0;1.08443075136
data,1241708100,1407837.0;51086.0;1407911.0;55440.0;1.08517179004
data,1241708400,1408800.0;51124.0;1408868.0;55510.0;1.08573900264
data,1241708700,1409739.0;51164.0;1409897.0;55579.0;1.08616940708
data,1241709000,1410759.0;51198.0;1410933.0;55658.0;1.08697871221
data,1241709000,1411728.0;51244.0;1411926.0;55737.0;1.087526028
data,1241709300,1412641.0;51281.0;1412937.0;55810.0;1.08808931596
data,1241709600,1413615.0;51325.0;1413942.0;55893.0;1.08874960973
data,1241709900,1414641.0;51360.0;1414985.0;55970.0;1.08949363347
data,1241710200,1415661.0;51399.0;1416014.0;56039.0;1.09000233397
data,1241710200,1416663.0;51437.0;1417017.0;56118.0;1.09073197444
data,1241710500,1417685.0;51474.0;1418074.0;56192.0;1.09135846545
data,1241710800,1418635.0;51521.0;1419047.0;56258.0;1.09162606111
data,1241711100,1419632.0;51549.0;1420066.0;56332.0;1.09245152839
data,1241711400,1420592.0;51593.0;1421057.0;56408.0;1.09296885441
data,1241711400,1421545.0;51633.0;1422050.0;56485.0;1.09358241789
data,1241711700,1422462.0;51676.0;1423058.0;56556.0;1.09397618664
data,1241712000,1423473.0;51730.0;1424070.0;56635.0;1.09436028263
data,1241712300,1424460.0;51779.0;1425115.0;56710.0;1.09472827597
data,1241712600,1425449.0;51811.0;1426145.0;56774.0;1.09525569177
data,1241712600,1426445.0;51857.0;1427212.0;56850.0;1.09569485628
data,1241712900,1427431.0;51907.0;1428232.0;56936.0;1.09626964374
data,1241713200,1428446.0;51955.0;1429245.0;57003.0;1.09654765176
data,1241713500,1429397.0;51990.0;1430287.0;57087.0;1.09735482704
data,1241713800,1430369.0;52029.0;1431335.0;57158.0;1.09783821301
data,1241714100,1431387.0;52075.0;1432369.0;57236.0;1.09835353403
data,1241714100,1432382.0;52120.0;1433438.0;57319.0;1.09894039991
data,1241714400,1433313.0;52162.0;1434431.0;57396.0;1.09948363518
data,1241714700,1434307.0;52208.0;1435458.0;57488.0;1.10025099847
data,1241715000,1435233.0;52251.0;1436439.0;57560.0;1.10068082896
data,1241715300,1436138.0;52293.0;1437423.0;57619.0;1.10086418575
data,1241715300,1437145.0;52334.0;1438363.0;57700.0;1.10160010456
data,1241715600,1438089.0;52379.0;1439334.0;57771.0;1.10198799222
data,1241715900,1438941.0;52423.0;1440306.0;57819.0;1.10188665377
data,1241716200,1439905.0;52464.0;1441219.0;57867.0;1.1019792815
data,1241716500,1440831.0;52505.0;1442160.0;57910.0;1.10192617741
data,1241716800,1441817.0;52543.0;1443115.0;57958.0;1.10206630893
data,1241716800,1442733.0;52574.0;1444090.0;57996.0;1.10209422177
data,1241717100,1443719.0;52612.0;1445009.0;58037.0;1.10212857798
data,1241717400,1444727.0;52655.0;1445960.0;58067.0;1.10184189665
data,1241717700,1445663.0;52704.0;1446873.0;58110.0;1.10165079322
data,1241718000,1446562.0;52739.0;1447826.0;58142.0;1.10148543033
data,1241718000,1447533.0;52786.0;1448750.0;58186.0;1.10137388231
data,1241718300,1448523.0;52825.0;1449697.0;58232.0;1.10146412316
data,1241718600,1449438.0;52857.0;1450669.0;58282.0;1.10169974478
data,1241718900,1450345.0;52888.0;1451628.0;58324.0;1.10180856135
data,1241719200,1451330.0;52930.0;1452582.0;58378.0;1.10197776715
data,1241719500,1452262.0;52971.0;1453492.0;58419.0;1.10191545617
data,1241719500,1453222.0;53022.0;1454435.0;58468.0;1.10179241898
data,1241719800,1454163.0;53068.0;1455385.0;58522.0;1.10184786625
data,1241720100,1455097.0;53100.0;1456413.0;58580.0;1.10220466491
data,1241720400,1456078.0;53151.0;1457379.0;58645.0;1.10238090908
data,1241720700,1457042.0;53195.0;1458320.0;58686.0;1.10225717592
data,1241721000,1458002.0;53232.0;1459259.0;58740.0;1.10252106991
data,1241721000,1458947.0;53269.0;1460213.0;58794.0;1.10276194015
data,1241721300,1459860.0;53297.0;1461133.0;58836.0;1.10296526302
data,1241721600,1460818.0;53325.0;1462099.0;58879.0;1.10318638332
data,1241721900,1461804.0;53358.0;1463054.0;58921.0;1.10331457776
data,1241722200,1462706.0;53393.0;1464002.0;58958.0;1.10324963466
data,1241722500,1463652.0;53429.0;1464928.0;58990.0;1.10312036139
data,1241722500,1464634.0;53470.0;1465877.0;59035.0;1.10314084319
data,1241722800,1465517.0;53505.0;1466821.0;59088.0;1.10336362814
data,1241723100,1466513.0;53548.0;1467765.0;59126.0;1.10322637008
data,1241723400,1467432.0;53584.0;1468695.0;59172.0;1.10333523459
data,1241723700,1468358.0;53616.0;1469644.0;59229.0;1.10372224982
data,1241724000,1469347.0;53656.0;1470605.0;59271.0;1.1037031794
data,1241724000,1470249.0;53694.0;1471514.0;59321.0;1.10384780755
data,1241724300,1471233.0;53730.0;1472416.0;59363.0;1.10395133644
data,1241724600,1472211.0;53774.0;1473398.0;59412.0;1.10395612118
data,1241724900,1473201.0;53806.0;1474384.0;59454.0;1.10408311255
data,1241725200,1474140.0;53845.0;1475309.0;59502.0;1.10418519864
data,1241725200,1475130.0;53895.0;1476275.0;59548.0;1.10403218344
data,1241725500,1476086.0;53931.0;1477238.0;59582.0;1.10392049002
data,1241725800,1476972.0;53979.0;1478231.0;59632.0;1.10378502385
data,1241726100,1477924.0;54029.0;1479178.0;59670.0;1.1034706116
data,1241726400,1478886.0;54068.0;1480123.0;59706.0;1.10335320757
data,1241726400,1479902.0;54109.0;1481085.0;59752.0;1.10340745091
data,1241726700,1480856.0;54151.0;1482003.0;59798.0;1.10342780716
data,1241727000,1481760.0;54186.0;1482950.0;59838.0;1.10342122917
data,1241727300,1482690.0;54223.0;1483854.0;59882.0;1.10349899377
data,1241727600,1483631.0;54266.0;1484865.0;59933.0;1.10351219109
data,1241727600,1484625.0;54308.0;1485810.0;59974.0;1.10345010035
data,1241727900,1485533.0;54346.0;1486781.0;60030.0;1.10366192504
data,1241728200,1486494.0;54386.0;1487684.0;60082.0;1.1038491587
data,1241728500,1487435.0;54423.0;1488628.0;60125.0;1.10388650532
data,1241728800,1488403.0;54463.0;1489577.0;60169.0;1.10389765917
data,1241729100,1489281.0;54504.0;1490462.0;60209.0;1.10379590651
data,1241729100,1490197.0;54538.0;1491328.0;60250.0;1.10389650034
data,1241729400,1491104.0;54579.0;1492234.0;60289.0;1.10378251562
data,1241729700,1491994.0;54615.0;1493080.0;60326.0;1.10376492813
data,1241730000,1492872.0;54660.0;1493937.0;60359.0;1.10347550654
data,1241730300,1493775.0;54688.0;1494860.0;60396.0;1.10357232567
data,1241730300,1494665.0;54720.0;1495840.0;60447.0;1.10379236416
data,1241730600,1495604.0;54758.0;1496762.0;60510.0;1.10418907233
data,1241730900,1496480.0;54783.0;1497622.0;60550.0;1.10442706805
data,1241731200,1497402.0;54821.0;1498534.0;60595.0;1.10448963421
data,1241731500,1498329.0;54852.0;1499414.0;60639.0;1.1047021193
data,1241731800,1499215.0;54880.0;1500309.0;60685.0;1.1049699257
data,1241732100,1500067.0;54909.0;1501220.0;60749.0;1.10550806274
data,1241732100,1500990.0;54937.0;1502135.0;60792.0;1.10573313787
data,1241732400,1501884.0;54974.0;1503025.0;60840.0;1.1058648485
data,1241732700,1502821.0;55011.0;1503952.0;60872.0;1.1057101874
data,1241733000,1503734.0;55044.0;1504844.0;60918.0;1.10589829568
data,1241733300,1504626.0;55074.0;1505813.0;60963.0;1.10605629114
data,1241733600,1505534.0;55104.0;1506680.0;60991.0;1.10599247729
data,1241733900,1506461.0;55139.0;1507595.0;61036.0;1.10611525863
data,1241734200,1507366.0;55164.0;1508480.0;61072.0;1.10628124924
data,1241734500,1508242.0;55193.0;1509355.0;61113.0;1.10644348392
data,1241734800,1509206.0;55232.0;1510307.0;61152.0;1.10637711383
data,1241735100,1510103.0;55275.0;1511133.0;61193.0;1.10631009273
data,1241735400,1510965.0;55298.0;1511766.0;61220.0;1.10650589454
data,1241735700,1511913.0;55323.0;1512704.0;61275.0;1.1070071944
data,1241736000,1512847.0;55352.0;1513638.0;61310.0;1.10705955515
data,1241736300,1513779.0;55378.0;1514532.0;61353.0;1.10734400509
data,1241736300,1514665.0;55403.0;1515476.0;61402.0;1.10768624447
data,1241736600,1515568.0;55425.0;1516405.0;61443.0;1.10796726595
data,1241736900,1516411.0;55452.0;1517306.0;61481.0;1.10807066907
data,1241737200,1517326.0;55483.0;1518242.0;61515.0;1.10804906356
data,1241737500,1518212.0;55523.0;1519101.0;61551.0;1.10791887073
data,1241737800,1519077.0;55557.0;1520043.0;61588.0;1.10785068151
data,1241738100,1520056.0;55586.0;1520986.0;61618.0;1.10783873553
data,1241738400,1520978.0;55622.0;1521884.0;61657.0;1.10784032718
data,1241738700,1521837.0;55652.0;1522805.0;61692.0;1.10782692994
data,1241739000,1522744.0;55697.0;1523730.0;61727.0;1.10754720521
data,1241739300,1523633.0;55731.0;1524660.0;61758.0;1.10739804159
data,1241739600,1524551.0;55778.0;1525542.0;61806.0;1.10735147373
data,1241739900,1525435.0;55811.0;1526384.0;61845.0;1.10742593855
data,1241740200,1526353.0;55848.0;1527284.0;61890.0;1.10751097919
data,1241740500,1527264.0;55877.0;1528216.0;61922.0;1.10749370542
data,1241740800,1528172.0;55915.0;1529133.0;61967.0;1.10753923233
data,1241741100,1529103.0;55949.0;1530061.0;62004.0;1.10752968111
data,1241741400,1530032.0;55987.0;1530953.0;62033.0;1.10732280371
data,1241741700,1530981.0;56015.0;1531858.0;62071.0;1.10747949469
data,1241742000,1531870.0;56040.0;1532759.0;62108.0;1.10763699802
data,1241742300,1532761.0;56069.0;1533652.0;62153.0;1.10786515199
data,1241742600,1533654.0;56094.0;1534508.0;62188.0;1.10802207904
data,1241742900,1534590.0;56118.0;1535371.0;62226.0;1.10827804601
data,1241743200,1535484.0;56146.0;1536329.0;62259.0;1.10826696075
data,1241743500,1536365.0;56181.0;1537243.0;62290.0;1.10810457126
data,1241743800,1537193.0;56207.0;1538079.0;62329.0;1.10828003276
data,1241744100,1537984.0;56235.0;1538946.0;62365.0;1.10831360259
data,1241744400,1538886.0;56266.0;1539804.0;62400.0;1.10835670533
data,1241744700,1539764.0;56289.0;1540697.0;62441.0;1.10862135762
data,1241745000,1540600.0;56331.0;1541550.0;62468.0;1.10826193911
data,1241745300,1541397.0;56358.0;1542411.0;62500.0;1.10825280758
