
New Run at  03/16/2015 00:25:11
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241593200,1094963.0;40214.0;1093291.0;45355.0;1.12956588872
data,1241593800,1095840.0;40228.0;1094155.0;45381.0;1.12983212673
data,1241594400,1096716.0;40250.0;1094839.0;45402.0;1.12993385146
data,1241595300,1097810.0;40274.0;1095916.0;45439.0;1.13019638611
data,1241595900,1098818.0;40300.0;1096941.0;45454.0;1.12982077778
data,1241596800,1099825.0;40318.0;1097933.0;45475.0;1.12985178465
data,1241597700,1100834.0;40338.0;1098991.0;45490.0;1.12961193918
data,1241598300,1101862.0;40355.0;1100095.0;45519.0;1.12977608108
data,1241599200,1102869.0;40375.0;1101095.0;45537.0;1.12966850104
data,1241600100,1103931.0;40403.0;1102175.0;45562.0;1.12948518649
data,1241601000,1105006.0;40423.0;1103228.0;45579.0;1.12936834664
data,1241601600,1106066.0;40454.0;1104269.0;45600.0;1.12904053572
data,1241602500,1107141.0;40474.0;1105316.0;45626.0;1.12915287876
data,1241603100,1108265.0;40509.0;1106291.0;45643.0;1.12874775137
data,1241604000,1109311.0;40535.0;1107338.0;45665.0;1.12856454015
data,1241604600,1110418.0;40559.0;1108415.0;45696.0;1.12869095765
data,1241605500,1111506.0;40592.0;1109451.0;45729.0;1.12863870564
data,1241606100,1112557.0;40621.0;1110460.0;45752.0;1.12844091428
data,1241606700,1113605.0;40638.0;1111484.0;45777.0;1.12860756925
data,1241607300,1114669.0;40665.0;1112562.0;45803.0;1.12848255158
data,1241607600,1115786.0;40692.0;1113631.0;45825.0;1.12832194235
data,1241608200,1116854.0;40726.0;1114651.0;45853.0;1.12811530776
data,1241608800,1117898.0;40754.0;1115724.0;45887.0;1.12814475399
data,1241609100,1118944.0;40784.0;1116772.0;45918.0;1.12807241842
data,1241609700,1120017.0;40821.0;1117824.0;45940.0;1.12760900676
data,1241610000,1121028.0;40849.0;1118889.0;45969.0;1.12749099745
data,1241610600,1122013.0;40878.0;1119878.0;46002.0;1.12749402773
data,1241610900,1122970.0;40902.0;1120863.0;46030.0;1.12748832001
data,1241611200,1123955.0;40935.0;1121842.0;46062.0;1.12736675735
data,1241611500,1125002.0;40971.0;1122884.0;46087.0;1.12699055342
data,1241611800,1125996.0;40999.0;1123866.0;46114.0;1.12689083319
data,1241612400,1127001.0;41043.0;1124874.0;46145.0;1.1264345829
data,1241612700,1128000.0;41070.0;1125887.0;46167.0;1.12621484226
data,1241613000,1128999.0;41104.0;1126872.0;46191.0;1.12588036944
data,1241613300,1129957.0;41147.0;1127844.0;46224.0;1.12549153083
data,1241613600,1130975.0;41194.0;1128852.0;46263.0;1.12516399268
data,1241613900,1132041.0;41230.0;1129879.0;46292.0;1.12492308466
data,1241614200,1133058.0;41272.0;1130864.0;46330.0;1.12473069572
data,1241614500,1134021.0;41300.0;1131881.0;46357.0;1.12456768132
data,1241614800,1135029.0;41330.0;1132895.0;46388.0;1.12449503195
data,1241615100,1136038.0;41378.0;1133911.0;46417.0;1.12388393367
data,1241615400,1137011.0;41408.0;1134895.0;46451.0;1.12387962252
data,1241615700,1137998.0;41452.0;1135878.0;46484.0;1.12348638491
data,1241616000,1138976.0;41485.0;1136870.0;46516.0;1.12334985599
data,1241616300,1139990.0;41531.0;1137856.0;46548.0;1.12290334383
