
New Run at  03/16/2015 02:52:16
, Time, randomAccesses; randomClicks; ucb1Accesses; ucb1Clicks; ucb1CTRRatio 
data,1241939400,1979168.0;70601.0;1980866.0;75682.0;1.07104892744
data,1241940300,1980143.0;70620.0;1981844.0;75695.0;1.07094352336
data,1241941200,1981156.0;70641.0;1982871.0;75713.0;1.07087265552
data,1241942100,1982107.0;70666.0;1983876.0;75733.0;1.07074788063
data,1241943000,1983121.0;70683.0;1984896.0;75750.0;1.07072790211
data,1241943900,1984153.0;70709.0;1985871.0;75762.0;1.07053497315
data,1241945100,1985157.0;70737.0;1986844.0;75782.0;1.07041088283
data,1241946000,1986150.0;70761.0;1987851.0;75795.0;1.07022430965
data,1241947200,1987145.0;70772.0;1988873.0;75813.0;1.07029801484
data,1241948400,1988198.0;70793.0;1989866.0;75829.0;1.07023909903
data,1241949300,1989173.0;70812.0;1990837.0;75840.0;1.07010973708
data,1241950500,1990196.0;70833.0;1991867.0;75854.0;1.06998666176
data,1241951400,1991215.0;70857.0;1992857.0;75871.0;1.0698799927
data,1241952600,1992180.0;70875.0;1993906.0;75882.0;1.06971871164
data,1241953500,1993170.0;70907.0;1994892.0;75902.0;1.06952037236
data,1241954100,1994156.0;70933.0;1995854.0;75915.0;1.06932477519
data,1241955000,1995176.0;70959.0;1996809.0;75936.0;1.06926392951
data,1241955600,1996225.0;70988.0;1997874.0;75958.0;1.06912866943
data,1241956500,1997240.0;71016.0;1998886.0;75981.0;1.06903279243
data,1241957100,1998221.0;71049.0;1999912.0;76000.0;1.06877984451
data,1241957700,1999159.0;71080.0;2000908.0;76030.0;1.06870486687
data,1241958300,2000168.0;71116.0;2001906.0;76058.0;1.06856359365
data,1241958900,2001126.0;71145.0;2002896.0;76076.0;1.06836418707
data,1241959500,2002120.0;71178.0;2003894.0;76098.0;1.0681760128
data,1241959800,2003126.0;71193.0;2004929.0;76122.0;1.06827278981
data,1241960400,2004099.0;71223.0;2005893.0;76138.0;1.06805252315
data,1241961000,2005083.0;71249.0;2006972.0;76169.0;1.06804738729
data,1241961300,2006085.0;71282.0;2007983.0;76189.0;1.0678289623
data,1241961900,2007064.0;71312.0;2008987.0;76205.0;1.06759110197
data,1241962200,2008047.0;71340.0;2010011.0;76223.0;1.06740288498
data,1241962800,2009063.0;71361.0;2011000.0;76245.0;1.06741162027
data,1241963100,2010030.0;71385.0;2012003.0;76262.0;1.06727206487
data,1241963700,2011054.0;71413.0;2013002.0;76274.0;1.06703525926
data,1241964000,2012135.0;71442.0;2014013.0;76296.0;1.06694740521
data,1241964600,2013076.0;71469.0;2015007.0;76315.0;1.06678233393
data,1241964900,2014149.0;71499.0;2016053.0;76343.0;1.066740796
data,1241965200,2015097.0;71527.0;2017019.0;76371.0;1.06670525442
data,1241965800,2016106.0;71556.0;2018005.0;76390.0;1.066550881
data,1241966100,2017151.0;71585.0;2018970.0;76412.0;1.06646862148
data,1241966400,2018165.0;71617.0;2019985.0;76438.0;1.06635477062
data,1241967000,2019177.0;71658.0;2020957.0;76454.0;1.065989304
data,1241967300,2020186.0;71677.0;2021967.0;76481.0;1.06608303345
data,1241967600,2021158.0;71712.0;2022980.0;76508.0;1.06591773976
data,1241968200,2022211.0;71737.0;2023947.0;76539.0;1.06602381206
data,1241968500,2023223.0;71769.0;2024907.0;76558.0;1.06584083748
data,1241968800,2024198.0;71800.0;2025850.0;76576.0;1.06564840281
data,1241969400,2025143.0;71832.0;2026798.0;76587.0;1.06532551233
data,1241969700,2026115.0;71858.0;2027763.0;76600.0;1.06512490999
data,1241970000,2027074.0;71893.0;2028713.0;76609.0;1.06473658749
data,1241970300,2028053.0;71921.0;2029651.0;76632.0;1.06466352694
data,1241970900,2028984.0;71956.0;2030624.0;76653.0;1.0644156494
data,1241971200,2029952.0;71984.0;2031556.0;76672.0;1.06428462144
data,1241971500,2030862.0;72018.0;2032531.0;76686.0;1.06394276119
data,1241971800,2031746.0;72041.0;2033496.0;76703.0;1.06379687128
data,1241972400,2032665.0;72083.0;2034454.0;76717.0;1.0633511202
data,1241972700,2033603.0;72117.0;2035386.0;76732.0;1.06306117417
data,1241973000,2034505.0;72147.0;2036317.0;76749.0;1.06283983438
data,1241973600,2035417.0;72182.0;2037292.0;76763.0;1.06248582736
data,1241973900,2036316.0;72218.0;2037998.0;76784.0;1.06234773392
data,1241974200,2037275.0;72256.0;2038974.0;76821.0;1.0622922382
data,1241974500,2038292.0;72292.0;2040010.0;76865.0;1.06236192013
data,1241975100,2039294.0;72334.0;2040999.0;76906.0;1.06231861411
data,1241975400,2040271.0;72372.0;2042034.0;76952.0;1.06236615149
data,1241975700,2041270.0;72408.0;2043016.0;76981.0;1.06224741169
data,1241976000,2042200.0;72450.0;2044022.0;77032.0;1.06229586236
data,1241976600,2043167.0;72486.0;2044949.0;77071.0;1.06232705827
data,1241976900,2044168.0;72525.0;2045922.0;77098.0;1.06214274683
data,1241977200,2045162.0;72568.0;2046831.0;77129.0;1.06198473826
data,1241977800,2046099.0;72588.0;2047781.0;77167.0;1.06220886109
data,1241978100,2047048.0;72620.0;2048669.0;77209.0;1.06235071235
data,1241978400,2047994.0;72653.0;2049548.0;77238.0;1.06230213365
data,1241979000,2048943.0;72694.0;2050533.0;77280.0;1.06226203618
data,1241979300,2049972.0;72741.0;2051461.0;77330.0;1.06231522822
data,1241979600,2050982.0;72776.0;2052478.0;77365.0;1.06228166678
data,1241979900,2052016.0;72799.0;2053481.0;77403.0;1.06248408551
data,1241980500,2053010.0;72833.0;2054481.0;77431.0;1.06236952646
data,1241980800,2054074.0;72872.0;2055488.0;77469.0;1.06235190405
data,1241981100,2055056.0;72899.0;2056461.0;77507.0;1.06248434469
data,1241981700,2056120.0;72944.0;2057493.0;77538.0;1.06227047566
data,1241982000,2057104.0;72984.0;2058528.0;77568.0;1.06207308227
data,1241982300,2058099.0;73012.0;2059493.0;77599.0;1.0621058991
data,1241982900,2059142.0;73050.0;2060490.0;77637.0;1.06209731472
data,1241983200,2060100.0;73094.0;2061538.0;77676.0;1.06194514022
data,1241983500,2061139.0;73125.0;2062559.0;77710.0;1.06196922219
data,1241984100,2062112.0;73161.0;2063560.0;77748.0;1.06195164405
data,1241984400,2063052.0;73196.0;2064535.0;77788.0;1.06197228267
data,1241984700,2064055.0;73235.0;2065491.0;77827.0;1.06196343288
data,1241985300,2065071.0;73276.0;2066483.0;77857.0;1.0617910552
data,1241985600,2065998.0;73306.0;2067497.0;77898.0;1.06187108167
data,1241985900,2066914.0;73330.0;2068507.0;77928.0;1.0618844407
data,1241986500,2067906.0;73367.0;2069478.0;77954.0;1.06171419328
data,1241986800,2068953.0;73413.0;2070486.0;77991.0;1.06157295037
data,1241987400,2069931.0;73444.0;2071482.0;78027.0;1.06160582373
data,1241987700,2070995.0;73486.0;2072517.0;78055.0;1.06139507573
data,1241988000,2071956.0;73512.0;2073506.0;78105.0;1.06168536386
data,1241988600,2072906.0;73545.0;2074485.0;78138.0;1.06164287232
data,1241988900,2073895.0;73574.0;2075523.0;78176.0;1.06171582708
data,1241989200,2074899.0;73608.0;2076563.0;78219.0;1.06179112636
data,1241989800,2075842.0;73640.0;2077430.0;78250.0;1.06178958757
data,1241990100,2076810.0;73667.0;2078392.0;78276.0;1.06175653984
data,1241990400,2077714.0;73698.0;2079346.0;78306.0;1.06169150565
data,1241991000,2078659.0;73733.0;2080323.0;78350.0;1.0617678615
data,1241991300,2079614.0;73768.0;2081319.0;78385.0;1.06171765034
data,1241991600,2080547.0;73805.0;2082355.0;78436.0;1.06182369922
data,1241992200,2081525.0;73844.0;2083305.0;78469.0;1.06172410994
data,1241992500,2082474.0;73871.0;2084240.0;78498.0;1.06173583357
data,1241992800,2083403.0;73904.0;2085171.0;78539.0;1.06181542816
data,1241993400,2084361.0;73940.0;2086091.0;78565.0;1.06166954108
data,1241993700,2085276.0;73970.0;2087031.0;78606.0;1.06178044648
data,1241994000,2086209.0;74010.0;2087939.0;78642.0;1.06170571185
data,1241994600,2087184.0;74060.0;2088903.0;78672.0;1.06139966568
data,1241994900,2088129.0;74087.0;2089920.0;78706.0;1.06143522172
data,1241995200,2089110.0;74121.0;2090839.0;78736.0;1.06138462773
data,1241995800,2089977.0;74145.0;2091757.0;78765.0;1.06140635503
data,1241996100,2090872.0;74190.0;2092749.0;78798.0;1.06115818262
data,1241996400,2091813.0;74223.0;2093679.0;78826.0;1.06106929124
data,1241997000,2092705.0;74252.0;2093925.0;78839.0;1.0611574828
data,1241997300,2093634.0;74283.0;2094854.0;78880.0;1.06126653347
