
New Run at  04/02/2015 00:59:48
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241507400,822201.0;41592.0;1.40709247029
data,1241508000,823260.0;41645.0;1.40779856506
data,1241508600,824310.0;41672.0;1.40732138601
data,1241509500,825401.0;41704.0;1.40723296435
data,1241510100,826472.0;41729.0;1.40699095063
data,1241511000,827571.0;41765.0;1.40702446517
data,1241511900,828662.0;41803.0;1.4072165237
data,1241512500,829693.0;41828.0;1.40693753488
data,1241513400,830697.0;41858.0;1.4073351944
data,1241514300,831701.0;41889.0;1.40782238884
data,1241515200,832727.0;41933.0;1.40825060914
data,1241515800,833788.0;41972.0;1.40852538687
data,1241516700,834821.0;42018.0;1.40891062687
data,1241517300,835914.0;42067.0;1.40958718384
data,1241518200,837022.0;42109.0;1.40932476805
data,1241518800,838119.0;42165.0;1.40934617258
data,1241519400,838798.0;42195.0;1.40928990682
data,1241520000,839822.0;42254.0;1.40943740515
data,1241520600,840815.0;42316.0;1.41003393253
data,1241521200,841815.0;42393.0;1.41048766084
data,1241521500,842868.0;42463.0;1.4109825876
data,1241522100,843863.0;42535.0;1.41199196217
data,1241522700,844845.0;42611.0;1.41244768532
data,1241523000,845883.0;42692.0;1.41307010177
data,1241523600,846949.0;42786.0;1.41444303703
data,1241523900,847932.0;42858.0;1.41461973538
data,1241524200,848937.0;42959.0;1.41666419621
data,1241524800,849941.0;43043.0;1.4175042441
data,1241525100,850966.0;43137.0;1.41816169087
data,1241525400,851989.0;43225.0;1.4190789112
data,1241525700,853028.0;43306.0;1.41972932459
data,1241526000,854029.0;43389.0;1.42043538505
data,1241526300,855001.0;43466.0;1.4212211001
data,1241526600,855981.0;43551.0;1.42235471423
data,1241527200,856985.0;43653.0;1.42403618778
data,1241527500,858068.0;43753.0;1.42540078955
data,1241527800,859078.0;43836.0;1.42615360726
data,1241528100,859997.0;43913.0;1.42648097531
data,1241528400,860963.0;43987.0;1.42706901251
data,1241528700,861983.0;44084.0;1.42750756562
data,1241528700,862990.0;44159.0;1.42765675688
data,1241529000,864033.0;44255.0;1.42920010377
data,1241529300,865015.0;44355.0;1.4303059537
data,1241529600,865990.0;44448.0;1.43118645448
data,1241529900,867074.0;44531.0;1.4319701994
data,1241530200,868082.0;44617.0;1.43224801028
data,1241530500,869029.0;44699.0;1.43321201142
data,1241530800,870037.0;44794.0;1.43414740378
data,1241531100,871056.0;44880.0;1.43411263255
data,1241531100,872029.0;44974.0;1.43534336235
data,1241531400,873058.0;45073.0;1.43636222805
data,1241531700,874119.0;45171.0;1.43765066158
data,1241532000,875146.0;45262.0;1.43857682618
data,1241532300,876175.0;45348.0;1.4394738237
data,1241532600,877173.0;45445.0;1.44041293105
data,1241532600,878243.0;45534.0;1.44081268885
data,1241532900,879280.0;45618.0;1.44193623878
data,1241533200,880324.0;45722.0;1.44292940672
data,1241533500,881362.0;45802.0;1.4431726204
data,1241533800,882334.0;45882.0;1.44364319223
data,1241534100,883376.0;45963.0;1.44427286026
data,1241534100,884370.0;46039.0;1.44431361215
data,1241534400,885431.0;46124.0;1.44499454462
data,1241534700,886436.0;46212.0;1.44546570762
data,1241535000,887396.0;46306.0;1.4464670801
data,1241535300,888379.0;46401.0;1.44767202615
data,1241535300,889326.0;46474.0;1.44799186894
data,1241535600,890288.0;46553.0;1.44855210139
data,1241535900,890924.0;46592.0;1.44815954901
data,1241536200,891950.0;46680.0;1.44874946528
data,1241536500,892986.0;46770.0;1.44923742886
data,1241536500,894006.0;46848.0;1.44944279739
data,1241536800,895059.0;46916.0;1.44958223557
data,1241537100,896092.0;47012.0;1.45038275885
data,1241537400,896962.0;47084.0;1.45065828147
data,1241537400,897740.0;47141.0;1.45164837704
data,1241537700,898746.0;47236.0;1.45255536192
data,1241538000,899747.0;47316.0;1.45326547078
data,1241538300,900804.0;47415.0;1.45406293895
data,1241538600,901841.0;47498.0;1.45446731593
data,1241538600,902828.0;47597.0;1.45551304024
data,1241538900,903800.0;47674.0;1.45571577076
data,1241539200,904770.0;47756.0;1.45642733213
data,1241539500,905786.0;47847.0;1.45707380997
data,1241539500,906826.0;47932.0;1.45730964282
data,1241539800,907812.0;48000.0;1.45756497109
data,1241540100,908793.0;48077.0;1.45802209534
data,1241540400,909804.0;48165.0;1.45866896873
data,1241540700,910806.0;48264.0;1.45973236849
data,1241540700,911747.0;48329.0;1.45954180822
data,1241541000,912805.0;48418.0;1.46024035428
data,1241541300,913389.0;48471.0;1.46043997414
data,1241541600,913550.0;48478.0;1.46039624208
data,1241541600,914533.0;48566.0;1.46061835796
data,1241541900,915518.0;48682.0;1.46163130821
data,1241542200,916486.0;48772.0;1.46255023403
data,1241542500,917421.0;48857.0;1.46351518918
data,1241542800,918447.0;48944.0;1.46421008533
data,1241542800,919401.0;49022.0;1.46472492956
data,1241543100,920289.0;49111.0;1.46604823831
data,1241543400,921234.0;49180.0;1.46632744061
data,1241543700,922203.0;49253.0;1.46677047599
data,1241544000,923198.0;49344.0;1.46774290802
data,1241544000,924168.0;49430.0;1.46860502728
data,1241544300,925112.0;49506.0;1.46876262675
data,1241544600,926081.0;49582.0;1.4692769964
data,1241544900,927058.0;49671.0;1.46986828203
data,1241545200,928015.0;49769.0;1.47100391233
data,1241545200,928974.0;49848.0;1.47128414043
data,1241545500,929969.0;49939.0;1.4725444866
data,1241545800,930878.0;50013.0;1.47291491206
data,1241546100,931779.0;50093.0;1.47369876354
data,1241546100,932741.0;50187.0;1.47437113202
data,1241546400,933645.0;50276.0;1.47478834899
data,1241546700,934605.0;50362.0;1.47534706929
data,1241547000,935584.0;50441.0;1.47581597295
data,1241547300,936508.0;50524.0;1.47682484694
data,1241547300,937438.0;50600.0;1.47767387521
data,1241547600,938403.0;50688.0;1.47835012776
data,1241547900,939334.0;50767.0;1.47903450521
data,1241548200,940255.0;50851.0;1.47984679144
data,1241548500,941189.0;50932.0;1.48000483385
data,1241548500,942150.0;51015.0;1.48075536691
data,1241548800,943082.0;51109.0;1.4820717608
data,1241549100,944083.0;51193.0;1.48252283852
data,1241549400,945061.0;51270.0;1.48289101637
data,1241549700,945990.0;51361.0;1.4833884977
data,1241549700,946946.0;51434.0;1.48364253517
data,1241550000,947894.0;51526.0;1.48486076712
data,1241550300,948843.0;51617.0;1.4857102052
data,1241550600,949480.0;51657.0;1.48513754493
data,1241550900,949811.0;51682.0;1.48477780369
data,1241550900,950741.0;51760.0;1.48535042275
data,1241551200,951675.0;51843.0;1.48508235286
data,1241551500,952580.0;51912.0;1.48526625986
data,1241551800,953487.0;51982.0;1.48575713085
data,1241552100,954415.0;52067.0;1.48640932106
data,1241552100,955298.0;52146.0;1.48687650371
data,1241552400,956255.0;52203.0;1.48643874482
data,1241552700,957145.0;52289.0;1.4877606862
data,1241553000,958077.0;52372.0;1.48810129422
data,1241553000,958935.0;52439.0;1.48834113725
data,1241553300,959800.0;52508.0;1.48908921393
data,1241553600,960729.0;52588.0;1.48942131528
data,1241553900,961644.0;52656.0;1.48985725885
data,1241554200,962551.0;52737.0;1.49037374857
data,1241554200,963397.0;52805.0;1.49050826667
data,1241554500,964313.0;52886.0;1.49132744059
data,1241554800,965205.0;52969.0;1.49249166641
data,1241555100,966168.0;53049.0;1.49293006607
data,1241555100,967111.0;53120.0;1.49313620368
data,1241555400,967989.0;53190.0;1.49316665783
data,1241555700,968634.0;53251.0;1.49323012466
data,1241556000,969210.0;53308.0;1.49367671886
data,1241556300,970098.0;53354.0;1.49303021255
data,1241556300,971027.0;53399.0;1.49282942918
data,1241556600,971901.0;53459.0;1.49297314421
data,1241556900,972825.0;53510.0;1.49262002876
data,1241557200,973749.0;53572.0;1.49294548476
data,1241557200,974633.0;53617.0;1.49255819157
data,1241557500,974702.0;53618.0;1.49229865635
data,1241557800,975350.0;53659.0;1.49157709282
data,1241558100,976268.0;53703.0;1.4913522411
data,1241558400,977158.0;53751.0;1.49136501181
data,1241558700,978048.0;53812.0;1.49171103869
data,1241558700,979030.0;53877.0;1.49231053788
data,1241559000,979139.0;53883.0;1.49194731378
data,1241559300,979768.0;53922.0;1.49219311812
data,1241559600,980625.0;53988.0;1.49254293404
data,1241559900,981504.0;54031.0;1.49235452209
data,1241560200,982375.0;54070.0;1.49182925485
data,1241560500,983197.0;54131.0;1.49214425403
data,1241560500,983937.0;54191.0;1.49212128789
data,1241560800,984802.0;54247.0;1.4919620271
data,1241561100,985687.0;54306.0;1.49208571132
data,1241561400,986588.0;54355.0;1.49221072512
data,1241561700,987518.0;54412.0;1.49199410168
data,1241562000,988090.0;54440.0;1.49135150391
data,1241562300,989016.0;54505.0;1.49134688796
data,1241562600,989880.0;54566.0;1.49127001103
data,1241562900,990786.0;54630.0;1.49119455514
data,1241563200,991705.0;54698.0;1.49167220697
data,1241563200,992559.0;54738.0;1.49159827321
data,1241563500,993396.0;54785.0;1.49127037023
data,1241563800,994240.0;54839.0;1.49131613251
data,1241564100,995161.0;54892.0;1.49126006528
data,1241564400,996031.0;54957.0;1.49157555951
