
New Run at  04/02/2015 01:21:33
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241593200,1065554.0;58387.0;1.48578157831
data,1241593800,1066376.0;58410.0;1.48553367073
data,1241594400,1067258.0;58432.0;1.4853819358
data,1241595300,1068322.0;58469.0;1.48526578676
data,1241595900,1069341.0;58494.0;1.48522045968
data,1241596800,1070456.0;58523.0;1.48497490949
data,1241597700,1071475.0;58564.0;1.48511578972
data,1241598300,1072480.0;58590.0;1.48498239042
data,1241599200,1073511.0;58607.0;1.48445255697
data,1241600100,1074508.0;58630.0;1.48416537996
data,1241601000,1075518.0;58656.0;1.48405358472
data,1241601600,1076584.0;58700.0;1.48433815407
data,1241602500,1077567.0;58727.0;1.48455212259
data,1241603100,1078622.0;58757.0;1.48485060088
data,1241604000,1079665.0;58791.0;1.48483737751
data,1241604600,1080709.0;58826.0;1.48459135458
data,1241605500,1081810.0;58867.0;1.48446830525
data,1241606100,1082829.0;58906.0;1.48462708757
data,1241606700,1083868.0;58937.0;1.4844336873
data,1241607300,1084963.0;58969.0;1.48401329696
data,1241607600,1085989.0;59014.0;1.48423795417
data,1241608200,1087056.0;59063.0;1.48424787113
data,1241608800,1088069.0;59115.0;1.4844378498
data,1241609100,1089119.0;59163.0;1.48427917858
data,1241609700,1090170.0;59200.0;1.48398126539
data,1241610000,1091149.0;59243.0;1.48417606133
data,1241610600,1092130.0;59296.0;1.48409163664
data,1241610900,1093145.0;59338.0;1.48382645379
data,1241611200,1094215.0;59391.0;1.48396169858
data,1241611500,1095200.0;59439.0;1.48371089854
data,1241611800,1096172.0;59487.0;1.48394464124
data,1241612400,1097199.0;59549.0;1.48426917382
data,1241612700,1098188.0;59615.0;1.4844962231
data,1241613000,1099243.0;59688.0;1.48468483521
data,1241613300,1100224.0;59741.0;1.48428775522
data,1241613600,1101228.0;59808.0;1.48487898327
data,1241613900,1102214.0;59872.0;1.48496918326
data,1241614200,1103227.0;59920.0;1.48478220008
data,1241614500,1104229.0;59979.0;1.48448615417
data,1241614800,1105299.0;60048.0;1.48502268454
data,1241615100,1106153.0;60115.0;1.4854946708
data,1241615400,1106968.0;60205.0;1.48602933091
data,1241615700,1107917.0;60306.0;1.48733151787
data,1241616000,1108885.0;60417.0;1.48827541865
data,1241616300,1109908.0;60515.0;1.48900686092
data,1241616300,1110877.0;60615.0;1.48993093233
data,1241616600,1111905.0;60711.0;1.49053179472
data,1241616900,1112917.0;60810.0;1.49103223723
data,1241617200,1113908.0;60905.0;1.49226176838
data,1241617500,1114949.0;60987.0;1.49308817934
data,1241617800,1115952.0;61077.0;1.49333673314
data,1241618100,1116975.0;61168.0;1.49393515688
data,1241618100,1117963.0;61244.0;1.49436484144
data,1241618400,1118990.0;61322.0;1.49480599861
data,1241618700,1120056.0;61406.0;1.49522761631
data,1241619000,1121074.0;61491.0;1.49591450261
data,1241619300,1122079.0;61571.0;1.49627417415
data,1241619600,1123097.0;61641.0;1.49659513131
data,1241619600,1124102.0;61703.0;1.49683108689
data,1241619900,1125143.0;61786.0;1.49719599024
data,1241620200,1126099.0;61862.0;1.49758322243
data,1241620500,1127100.0;61938.0;1.49786807756
data,1241620800,1128089.0;61997.0;1.49781749283
data,1241620800,1129092.0;62063.0;1.49727821862
data,1241621100,1130042.0;62113.0;1.49700105958
data,1241621400,1131056.0;62183.0;1.49757670695
data,1241621700,1132013.0;62247.0;1.49769343813
data,1241622000,1133020.0;62308.0;1.49734468069
data,1241622000,1134040.0;62362.0;1.49719666672
data,1241622300,1135063.0;62421.0;1.49712413075
data,1241622600,1136085.0;62485.0;1.49668193089
data,1241622900,1137073.0;62543.0;1.49624710708
data,1241623200,1138109.0;62607.0;1.49597874656
data,1241623200,1139116.0;62670.0;1.49585815318
data,1241623500,1140147.0;62727.0;1.49573449111
data,1241623800,1141135.0;62785.0;1.49561576933
data,1241624100,1142150.0;62846.0;1.49548299926
data,1241624400,1143140.0;62898.0;1.49539403239
data,1241624400,1144124.0;62955.0;1.49554561488
data,1241624700,1145122.0;63025.0;1.49576018141
data,1241625000,1145746.0;63061.0;1.49551337917
data,1241625300,1146732.0;63110.0;1.49531024409
data,1241625300,1147731.0;63164.0;1.49537228963
data,1241625600,1148798.0;63214.0;1.49513209773
data,1241625900,1149392.0;63239.0;1.49480468903
data,1241626200,1150397.0;63295.0;1.49490409519
data,1241626500,1151432.0;63357.0;1.49462798858
data,1241626500,1152450.0;63404.0;1.49404363991
data,1241626800,1152690.0;63419.0;1.49399921844
data,1241627100,1153685.0;63473.0;1.49374643397
data,1241627400,1154629.0;63520.0;1.49322144354
data,1241627700,1155541.0;63570.0;1.49271330627
data,1241628000,1156508.0;63622.0;1.49257937445
data,1241628000,1157419.0;63668.0;1.49227851926
data,1241628300,1158384.0;63716.0;1.49238364381
data,1241628600,1159185.0;63763.0;1.49225629775
data,1241628900,1160102.0;63802.0;1.49158622239
data,1241629200,1161085.0;63849.0;1.49122981558
data,1241629200,1162045.0;63897.0;1.49080248173
data,1241629500,1163014.0;63958.0;1.4904868132
data,1241629800,1163971.0;63993.0;1.4895882236
data,1241630100,1164943.0;64041.0;1.48921376228
data,1241630400,1165854.0;64075.0;1.48866874641
data,1241630400,1166776.0;64111.0;1.48787277403
data,1241630700,1167743.0;64161.0;1.48784288103
data,1241631000,1168674.0;64202.0;1.48719202701
data,1241631300,1169596.0;64233.0;1.48633114107
data,1241631600,1170586.0;64278.0;1.48596762197
data,1241631600,1171552.0;64330.0;1.48576967637
data,1241631900,1172501.0;64381.0;1.4855460458
data,1241632200,1173464.0;64427.0;1.48476907483
data,1241632500,1174443.0;64480.0;1.48450903839
data,1241632800,1175384.0;64528.0;1.48413571786
data,1241632800,1176349.0;64570.0;1.48377113826
data,1241633100,1177288.0;64611.0;1.48300721162
data,1241633400,1178232.0;64656.0;1.48247168742
data,1241633700,1179240.0;64694.0;1.48162664791
data,1241634000,1180244.0;64747.0;1.48127125422
data,1241634000,1181154.0;64782.0;1.48097657536
data,1241634300,1182113.0;64829.0;1.48040251237
data,1241634600,1183033.0;64875.0;1.4799325343
data,1241634900,1183896.0;64916.0;1.4795975337
data,1241635200,1184838.0;64961.0;1.47892207415
data,1241635500,1185814.0;65000.0;1.47845943266
data,1241635500,1186755.0;65041.0;1.47831716934
data,1241635800,1187732.0;65086.0;1.47812668116
data,1241636100,1188684.0;65130.0;1.47764188874
data,1241636400,1189605.0;65162.0;1.47720293473
data,1241636700,1190591.0;65199.0;1.47662307273
data,1241636700,1191570.0;65246.0;1.47642908596
data,1241637000,1191941.0;65261.0;1.47626076801
data,1241637300,1192605.0;65297.0;1.47608300004
data,1241637600,1193534.0;65329.0;1.47568146464
data,1241637900,1194441.0;65374.0;1.47564207319
data,1241637900,1195337.0;65416.0;1.47560626983
data,1241638200,1196230.0;65449.0;1.47478056228
data,1241638500,1197097.0;65488.0;1.47445455618
data,1241638800,1198002.0;65530.0;1.47413769854
data,1241639100,1198920.0;65572.0;1.47377787172
data,1241639100,1199852.0;65616.0;1.47320496371
data,1241639400,1200725.0;65669.0;1.47334091295
data,1241639700,1201626.0;65721.0;1.47318606893
data,1241640000,1202518.0;65761.0;1.4724318521
data,1241640000,1203451.0;65809.0;1.47243734424
data,1241640300,1203582.0;65813.0;1.47239424918
data,1241640600,1204138.0;65838.0;1.47171512611
data,1241640900,1205026.0;65886.0;1.47145425801
data,1241640900,1205940.0;65943.0;1.47131459808
data,1241641200,1206932.0;65995.0;1.47117606873
data,1241641500,1207885.0;66033.0;1.470878773
data,1241641800,1208860.0;66079.0;1.47042467611
data,1241642100,1209808.0;66132.0;1.47038655663
data,1241642100,1210767.0;66201.0;1.47049945186
data,1241642400,1211680.0;66255.0;1.47062397505
data,1241642700,1212644.0;66316.0;1.47104904662
data,1241643000,1213540.0;66365.0;1.47047152356
data,1241643000,1214384.0;66426.0;1.47077986372
data,1241643300,1215283.0;66472.0;1.4712193615
data,1241643600,1216236.0;66529.0;1.47135366977
data,1241643900,1217116.0;66599.0;1.4718022547
data,1241644200,1218013.0;66650.0;1.47157042892
data,1241644200,1218941.0;66689.0;1.47132907626
data,1241644500,1219901.0;66721.0;1.47077679992
data,1241644800,1220835.0;66758.0;1.47040996914
data,1241645100,1221781.0;66799.0;1.47021890461
data,1241645400,1222675.0;66842.0;1.46991637996
data,1241645400,1223584.0;66882.0;1.46998800774
data,1241645700,1224504.0;66922.0;1.46955194672
data,1241646000,1225397.0;66957.0;1.46960539224
data,1241646300,1226186.0;66987.0;1.46911572721
data,1241646600,1227039.0;67024.0;1.46906766906
data,1241646900,1227901.0;67068.0;1.4689261049
data,1241647200,1228759.0;67106.0;1.46896734612
data,1241647200,1229629.0;67141.0;1.46875311177
data,1241647500,1230424.0;67176.0;1.46865300996
data,1241647800,1231272.0;67208.0;1.46833400059
data,1241648100,1232122.0;67259.0;1.46829339802
data,1241648400,1232922.0;67301.0;1.4680305047
data,1241648700,1233766.0;67352.0;1.46780472312
data,1241649000,1234623.0;67419.0;1.46813603271
data,1241649300,1235474.0;67481.0;1.46846997418
data,1241649600,1236308.0;67525.0;1.46832747728
data,1241649900,1237178.0;67571.0;1.46834960417
data,1241650200,1238042.0;67636.0;1.4686612247
data,1241650200,1238908.0;67684.0;1.46877130679
data,1241650500,1239802.0;67734.0;1.46903898477
data,1241650800,1240655.0;67786.0;1.4691518606
data,1241651100,1241551.0;67836.0;1.4692832424
data,1241651400,1242409.0;67883.0;1.46935664681
data,1241651700,1243292.0;67931.0;1.46913948426
data,1241652000,1244228.0;67982.0;1.469138364
data,1241652300,1245113.0;68027.0;1.46903460175
data,1241652600,1246030.0;68085.0;1.46924113668
data,1241652900,1246949.0;68134.0;1.46931060046
data,1241653200,1247544.0;68167.0;1.46908036555
data,1241653500,1247986.0;68211.0;1.46959789015
data,1241653800,1248737.0;68272.0;1.47011976255
data,1241654100,1249573.0;68338.0;1.47034342377
data,1241654400,1250422.0;68401.0;1.47093464125
data,1241654400,1251282.0;68462.0;1.47157903403
data,1241654700,1252137.0;68522.0;1.47198794911
data,1241655000,1252230.0;68530.0;1.47223771448
data,1241655300,1252981.0;68587.0;1.47250963905
data,1241655600,1253857.0;68646.0;1.47251778894
data,1241655900,1254707.0;68705.0;1.47288358816
data,1241656200,1255546.0;68761.0;1.47306061474
data,1241656500,1256460.0;68820.0;1.47336060265
data,1241656800,1257340.0;68885.0;1.47349850398
data,1241657100,1258216.0;68955.0;1.47415356119
data,1241657400,1259120.0;69026.0;1.474768252
data,1241657700,1260020.0;69087.0;1.47513353255
data,1241658000,1260904.0;69155.0;1.47547209547
data,1241658000,1261648.0;69198.0;1.47543846968
data,1241658300,1262513.0;69245.0;1.47571751062
data,1241658600,1263416.0;69304.0;1.47615739966
data,1241658900,1264261.0;69364.0;1.47641040129
data,1241659200,1265093.0;69439.0;1.47694402169
data,1241659500,1265963.0;69507.0;1.47762720889
data,1241659800,1266814.0;69557.0;1.47781232452
data,1241660100,1267686.0;69618.0;1.4783159558
data,1241660400,1268548.0;69686.0;1.47875043181
data,1241660700,1269344.0;69736.0;1.4790945177
data,1241661000,1270234.0;69790.0;1.47938205474
data,1241661300,1271075.0;69849.0;1.47981409224
data,1241661600,1271945.0;69910.0;1.48016164612
data,1241661600,1272796.0;69971.0;1.48040518783
data,1241661900,1273657.0;70030.0;1.48037431649
data,1241662200,1274511.0;70078.0;1.48073544695
data,1241662500,1275380.0;70134.0;1.4810864071
