
New Run at  04/02/2015 01:43:07
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241679900,1311353.0;72120.0;1.48513223018
data,1241680500,1312325.0;72157.0;1.48522178828
data,1241681400,1313321.0;72185.0;1.48529101671
data,1241682000,1314267.0;72225.0;1.48512282954
data,1241682900,1315224.0;72266.0;1.48528491496
data,1241683500,1316274.0;72306.0;1.48542722272
data,1241684400,1317307.0;72346.0;1.48568996779
data,1241685300,1318271.0;72375.0;1.48557649448
data,1241686200,1319267.0;72413.0;1.48546427301
data,1241686800,1320302.0;72462.0;1.48569008195
data,1241687700,1321319.0;72506.0;1.48611184128
data,1241688600,1322316.0;72554.0;1.48643741464
data,1241689200,1323339.0;72597.0;1.48658146166
data,1241690100,1324326.0;72635.0;1.48661087482
data,1241690700,1325267.0;72672.0;1.48684190329
data,1241691600,1326283.0;72712.0;1.48693914395
data,1241692200,1327326.0;72771.0;1.48726938424
data,1241692800,1328302.0;72824.0;1.48748112026
data,1241693400,1329265.0;72886.0;1.4877577179
data,1241694000,1330314.0;72949.0;1.48836222165
data,1241694300,1331326.0;73009.0;1.48890370583
data,1241694900,1332119.0;73057.0;1.48938259372
data,1241695500,1333150.0;73123.0;1.48991553766
data,1241695800,1334161.0;73202.0;1.49042105619
data,1241696400,1335179.0;73264.0;1.4908913525
data,1241696700,1336186.0;73341.0;1.49144628168
data,1241697300,1337219.0;73410.0;1.49208588409
data,1241697600,1338242.0;73481.0;1.49253359895
data,1241697900,1339213.0;73540.0;1.49283665295
data,1241698200,1340265.0;73603.0;1.49289814425
data,1241698500,1341263.0;73675.0;1.49314494822
data,1241699100,1342300.0;73766.0;1.4936182762
data,1241699400,1343332.0;73854.0;1.49465257388
data,1241699700,1344346.0;73933.0;1.4952387932
data,1241700000,1345367.0;74013.0;1.49605713904
data,1241700300,1346342.0;74097.0;1.49650878864
data,1241700600,1347319.0;74172.0;1.49697098427
data,1241700900,1348359.0;74249.0;1.49748699982
data,1241701200,1349398.0;74309.0;1.49785168963
data,1241701500,1350282.0;74369.0;1.49786467566
data,1241701800,1351313.0;74445.0;1.49819443602
data,1241702100,1352283.0;74522.0;1.49866651248
data,1241702400,1353286.0;74597.0;1.4991401065
data,1241702700,1354264.0;74663.0;1.49919782932
data,1241702700,1355259.0;74743.0;1.49960799324
data,1241703000,1356232.0;74809.0;1.49975257626
data,1241703300,1357274.0;74891.0;1.50062730267
data,1241703600,1357618.0;74920.0;1.50094982121
data,1241703900,1358232.0;74967.0;1.50132510755
data,1241704200,1359194.0;75036.0;1.50196199766
data,1241704500,1360213.0;75115.0;1.50198438745
data,1241704800,1361226.0;75195.0;1.50254205335
data,1241704800,1362205.0;75269.0;1.50306380753
data,1241705100,1363169.0;75327.0;1.50304824278
data,1241705400,1364172.0;75394.0;1.50313756176
data,1241705700,1365168.0;75479.0;1.5039906441
data,1241706000,1366161.0;75550.0;1.5043304298
data,1241706300,1367184.0;75622.0;1.50450025507
data,1241706300,1368218.0;75696.0;1.50473155856
data,1241706600,1369235.0;75750.0;1.50478594291
data,1241706900,1370226.0;75813.0;1.50489205404
data,1241707200,1371260.0;75888.0;1.5051748895
data,1241707500,1372331.0;75969.0;1.50570092335
data,1241707800,1373426.0;76032.0;1.50599692572
data,1241707800,1374372.0;76096.0;1.50633655364
data,1241708100,1375411.0;76171.0;1.50667317022
data,1241708400,1376029.0;76205.0;1.50680810831
data,1241708700,1377051.0;76274.0;1.50710348196
data,1241709000,1378076.0;76353.0;1.50778148568
data,1241709000,1379056.0;76428.0;1.50815337281
data,1241709300,1379763.0;76482.0;1.50852775589
data,1241709600,1380632.0;76541.0;1.50864784756
data,1241709900,1381647.0;76616.0;1.50908661431
data,1241710200,1382703.0;76696.0;1.50933240972
data,1241710200,1383704.0;76778.0;1.50972651375
data,1241710500,1384721.0;76851.0;1.51014139952
data,1241710800,1385453.0;76926.0;1.51065603551
data,1241711100,1386278.0;77006.0;1.51114532601
data,1241711400,1387287.0;77112.0;1.51168403076
data,1241711400,1388284.0;77241.0;1.51301144928
data,1241711700,1389152.0;77330.0;1.51368206155
data,1241712000,1390214.0;77467.0;1.51535519197
data,1241712300,1391184.0;77556.0;1.51589506119
data,1241712600,1392159.0;77656.0;1.51657269583
data,1241712600,1393186.0;77780.0;1.51744101352
data,1241712900,1394191.0;77884.0;1.51813212024
data,1241713200,1395199.0;77980.0;1.51851033973
data,1241713500,1396036.0;78058.0;1.51886903219
data,1241713800,1397037.0;78147.0;1.51922451971
data,1241714100,1398043.0;78250.0;1.51985503138
data,1241714100,1399035.0;78330.0;1.51986982269
data,1241714400,1399759.0;78384.0;1.51956196614
data,1241714700,1400762.0;78497.0;1.52039398092
data,1241715000,1401720.0;78601.0;1.52125561991
data,1241715300,1402689.0;78708.0;1.52223417167
data,1241715300,1403663.0;78809.0;1.5230495651
data,1241715600,1404679.0;78898.0;1.52339937214
data,1241715900,1405428.0;78955.0;1.52361975612
data,1241716200,1406367.0;79040.0;1.52461889038
data,1241716500,1407311.0;79139.0;1.52545062621
data,1241716800,1408312.0;79238.0;1.52616455419
data,1241716800,1409359.0;79338.0;1.5268733263
data,1241717100,1410370.0;79433.0;1.52738149924
data,1241717400,1411385.0;79527.0;1.52816847001
