
New Run at  04/01/2015 23:45:54
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241161800,949.0;23.0;0.756458153718
data,1241162700,1790.0;43.0;0.791936685289
data,1241163600,2792.0;83.0;1.08745003361
data,1241164800,3808.0;113.0;1.15125030595
data,1241165700,4853.0;137.0;1.04973632194
data,1241166900,5817.0;164.0;1.10469538798
data,1241167800,6777.0;195.0;1.16335424585
data,1241169000,7761.0;235.0;1.16167482204
data,1241169900,8788.0;267.0;1.20998662328
data,1241171100,9813.0;304.0;1.23341747597
data,1241172000,10810.0;343.0;1.27446441155
data,1241172900,11840.0;392.0;1.25894101649
data,1241173500,12847.0;423.0;1.24966884699
data,1241174400,13831.0;471.0;1.26482220414
data,1241175000,14838.0;512.0;1.25565336402
data,1241175600,15865.0;568.0;1.3074628692
data,1241176200,16801.0;611.0;1.31887493134
data,1241176800,17841.0;647.0;1.29832207686
data,1241177400,18834.0;693.0;1.29436738795
data,1241177700,19530.0;730.0;1.29073658321
data,1241178300,20547.0;781.0;1.27512032483
data,1241178600,21549.0;857.0;1.31494908337
data,1241179200,22531.0;921.0;1.32459768587
data,1241179500,23529.0;992.0;1.36675291416
data,1241179800,24572.0;1058.0;1.37267025345
data,1241180400,25600.0;1138.0;1.39920741532
data,1241180700,26542.0;1201.0;1.40762736168
data,1241181000,27524.0;1278.0;1.41640812735
data,1241181300,28491.0;1333.0;1.414547095
data,1241181600,29518.0;1413.0;1.43341614607
data,1241182200,30494.0;1478.0;1.41784126993
data,1241182500,31467.0;1541.0;1.41636509798
data,1241182800,32457.0;1602.0;1.4300831468
data,1241183100,33459.0;1678.0;1.43090386587
data,1241183400,34460.0;1744.0;1.43327123684
data,1241183700,35416.0;1793.0;1.43191473142
data,1241184000,36413.0;1850.0;1.43923416673
data,1241184300,37413.0;1914.0;1.4464231167
data,1241184600,38455.0;1979.0;1.45102816726
data,1241184900,39495.0;2055.0;1.46436787454
data,1241185200,40521.0;2115.0;1.4464114963
data,1241185500,41524.0;2184.0;1.44574353495
data,1241185500,42542.0;2241.0;1.4352675203
data,1241185800,43526.0;2307.0;1.43020519491
data,1241186100,44428.0;2365.0;1.43926906802
data,1241186400,45452.0;2423.0;1.43084899313
data,1241186700,46536.0;2497.0;1.43642060734
data,1241187000,47552.0;2554.0;1.4343261806
data,1241187300,48588.0;2609.0;1.42819042277
data,1241187600,49597.0;2659.0;1.42016991161
data,1241187900,50603.0;2719.0;1.41967619097
data,1241188200,51634.0;2790.0;1.42616369239
data,1241188200,52592.0;2844.0;1.42221363884
data,1241188500,53573.0;2893.0;1.42434408979
