
New Run at  03/31/2015 21:19:08
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241766300,1596092.0;82064.0;1.40632130256
data,1241766900,1597031.0;82089.0;1.40638020332
data,1241767800,1597982.0;82111.0;1.40615836483
data,1241768700,1599033.0;82133.0;1.40593780328
data,1241769300,1600057.0;82159.0;1.40603760923
data,1241770200,1601065.0;82181.0;1.40586541907
data,1241771100,1602037.0;82200.0;1.4059890343
data,1241772000,1603056.0;82215.0;1.40606112139
data,1241772900,1604107.0;82237.0;1.40587512717
data,1241773800,1605072.0;82258.0;1.40574350215
data,1241774700,1606061.0;82276.0;1.40556521278
data,1241775600,1607099.0;82299.0;1.40555458075
data,1241776500,1608140.0;82321.0;1.40532217355
data,1241777100,1609102.0;82342.0;1.40543327997
data,1241778000,1610092.0;82370.0;1.40539484328
data,1241778600,1611073.0;82398.0;1.40557577749
data,1241779200,1612050.0;82431.0;1.40577967102
data,1241779800,1613026.0;82459.0;1.4056267231
data,1241780400,1614026.0;82484.0;1.40540057778
data,1241781000,1615036.0;82513.0;1.40541291251
data,1241781600,1616013.0;82552.0;1.4053911993
data,1241781900,1617061.0;82587.0;1.40545603436
data,1241782500,1618048.0;82633.0;1.40547305826
data,1241782800,1619018.0;82667.0;1.40514587983
data,1241783400,1620036.0;82719.0;1.40518007011
data,1241783700,1621005.0;82768.0;1.40532651453
data,1241784000,1621955.0;82816.0;1.40545135902
data,1241784600,1622937.0;82864.0;1.40571258028
data,1241784900,1623958.0;82908.0;1.40593133581
data,1241785200,1624940.0;82945.0;1.40588255449
data,1241785500,1625941.0;82983.0;1.40573592819
data,1241785800,1626987.0;83034.0;1.40586863948
data,1241786400,1627940.0;83084.0;1.40608507237
data,1241786700,1628958.0;83132.0;1.40619826034
data,1241787000,1629926.0;83176.0;1.40617442806
data,1241787300,1630886.0;83226.0;1.40641547138
data,1241787600,1631867.0;83276.0;1.40662827978
data,1241787900,1632842.0;83320.0;1.40649958448
data,1241788200,1633847.0;83360.0;1.40630256141
data,1241788500,1634789.0;83407.0;1.40632245474
data,1241788800,1635776.0;83453.0;1.40622113045
data,1241789100,1636795.0;83504.0;1.40630943956
data,1241789400,1637736.0;83551.0;1.40660453211
data,1241789400,1638731.0;83597.0;1.40668177619
data,1241789700,1639729.0;83645.0;1.40681206028
data,1241790000,1640746.0;83703.0;1.40728938955
data,1241790300,1641774.0;83756.0;1.4075464657
data,1241790600,1642801.0;83812.0;1.40750835255
data,1241790900,1643796.0;83867.0;1.40724528498
data,1241791200,1644830.0;83918.0;1.40725214911
data,1241791500,1645808.0;83965.0;1.40730924445
data,1241791800,1646840.0;84011.0;1.40733566259
data,1241791800,1647858.0;84057.0;1.40749536308
data,1241792100,1648877.0;84103.0;1.40736655538
data,1241792400,1649883.0;84160.0;1.40763987916
data,1241792700,1650880.0;84201.0;1.40753694523
data,1241793000,1651885.0;84242.0;1.40735401599
data,1241793300,1652898.0;84298.0;1.40753867178
data,1241793600,1653927.0;84352.0;1.40756973259
data,1241793600,1654898.0;84391.0;1.40736386315
data,1241793900,1655942.0;84438.0;1.40713594296
data,1241794200,1656971.0;84491.0;1.40691280101
data,1241794500,1657979.0;84561.0;1.40737238701
data,1241794800,1658984.0;84639.0;1.40764069104
data,1241795100,1659989.0;84711.0;1.40792256585
data,1241795400,1660977.0;84772.0;1.40832680531
data,1241795400,1661999.0;84836.0;1.40869766534
data,1241795700,1663017.0;84892.0;1.40864843094
data,1241796000,1664049.0;84943.0;1.40849838876
data,1241796300,1665085.0;84989.0;1.40844166239
data,1241796600,1666120.0;85039.0;1.40844854001
data,1241796900,1667146.0;85091.0;1.40853891225
data,1241797200,1668225.0;85164.0;1.40883048771
data,1241797200,1669239.0;85216.0;1.40863222736
data,1241797500,1670237.0;85278.0;1.40865497487
data,1241797800,1671268.0;85346.0;1.40885260497
data,1241798100,1672284.0;85399.0;1.40883394307
data,1241798400,1673302.0;85447.0;1.40872412043
data,1241798700,1674336.0;85500.0;1.40861519948
data,1241799000,1675334.0;85546.0;1.40859240493
data,1241799000,1676342.0;85607.0;1.40859784023
data,1241799300,1677312.0;85663.0;1.40835730018
data,1241799600,1678334.0;85714.0;1.40804853672
data,1241799900,1679295.0;85756.0;1.40782026002
data,1241800200,1680318.0;85813.0;1.40796292405
data,1241800500,1681314.0;85860.0;1.40781170889
data,1241800800,1682312.0;85909.0;1.40778034075
data,1241800800,1683252.0;85942.0;1.40772183096
data,1241801100,1684219.0;85982.0;1.40769754116
data,1241801400,1685239.0;86032.0;1.40755355845
data,1241801700,1686241.0;86075.0;1.40748616465
data,1241802000,1687266.0;86128.0;1.40746317895
data,1241802300,1688302.0;86176.0;1.40723544316
data,1241802600,1689274.0;86215.0;1.40702149478
data,1241802900,1690297.0;86255.0;1.40687978453
data,1241803200,1691249.0;86293.0;1.40665983087
data,1241803200,1692260.0;86333.0;1.40651461703
data,1241803500,1693243.0;86374.0;1.40646611472
data,1241803800,1694263.0;86417.0;1.40630935843
data,1241804100,1695201.0;86452.0;1.40604484579
data,1241804400,1696191.0;86492.0;1.40590700207
data,1241804700,1697158.0;86533.0;1.4058595603
data,1241805000,1698148.0;86570.0;1.40553004231
data,1241805300,1699168.0;86622.0;1.40558436359
data,1241805300,1700136.0;86653.0;1.4053372446
data,1241805600,1701043.0;86703.0;1.40555876174
data,1241805900,1701994.0;86740.0;1.40528120609
data,1241806200,1702976.0;86786.0;1.40526929066
data,1241806500,1703889.0;86826.0;1.40528258204
data,1241806800,1704779.0;86858.0;1.40467531799
data,1241807100,1705734.0;86903.0;1.40459189762
data,1241807400,1706655.0;86946.0;1.40457762547
data,1241807700,1707680.0;86983.0;1.40443799488
data,1241807700,1708597.0;87019.0;1.40423919395
data,1241808000,1709522.0;87062.0;1.40428836394
data,1241808300,1710428.0;87098.0;1.40437655173
data,1241808600,1711343.0;87146.0;1.40445604365
data,1241808900,1712276.0;87188.0;1.40410626652
data,1241809200,1713200.0;87221.0;1.40369471657
data,1241809500,1714208.0;87262.0;1.40355920171
data,1241809800,1715120.0;87306.0;1.40329546313
data,1241810100,1716086.0;87350.0;1.40300039201
data,1241810100,1716995.0;87386.0;1.40287354412
data,1241810400,1717924.0;87433.0;1.40276927577
data,1241810700,1718853.0;87471.0;1.40253195349
data,1241811000,1719798.0;87517.0;1.40262973638
data,1241811300,1720783.0;87570.0;1.40276973126
data,1241811600,1721719.0;87609.0;1.40274184649
data,1241811900,1722708.0;87650.0;1.4025171201
data,1241812200,1723593.0;87699.0;1.40255883517
data,1241812200,1724497.0;87753.0;1.40290179158
data,1241812500,1725446.0;87805.0;1.40289807822
data,1241812800,1726354.0;87850.0;1.40294073278
data,1241813100,1727291.0;87908.0;1.40339429123
data,1241813400,1728238.0;87963.0;1.40338101476
data,1241813700,1729149.0;88006.0;1.40340501035
data,1241814000,1730080.0;88042.0;1.40316445537
data,1241814300,1730977.0;88091.0;1.40312516481
data,1241814300,1731874.0;88128.0;1.40291175873
data,1241814600,1732846.0;88183.0;1.40283232262
data,1241814900,1733762.0;88225.0;1.40272992844
data,1241815200,1734672.0;88257.0;1.40253266792
data,1241815500,1735545.0;88299.0;1.40242736342
data,1241815800,1736439.0;88334.0;1.40234666346
data,1241816100,1737290.0;88372.0;1.40214429384
data,1241816400,1738199.0;88406.0;1.40204268217
data,1241816700,1739073.0;88442.0;1.40205164936
data,1241817000,1739913.0;88482.0;1.40212073649
data,1241817300,1740816.0;88514.0;1.40206156493
data,1241817600,1741712.0;88547.0;1.40204448404
data,1241817900,1742574.0;88586.0;1.40194936548
data,1241818200,1743461.0;88628.0;1.40208113715
data,1241818500,1744425.0;88659.0;1.4017072259
data,1241818800,1745367.0;88701.0;1.40167714372
data,1241819100,1746278.0;88739.0;1.40171945542
data,1241819400,1747211.0;88778.0;1.40142513545
data,1241819700,1748206.0;88828.0;1.40162348867
data,1241820000,1749119.0;88877.0;1.40187888689
data,1241820300,1750039.0;88914.0;1.40204553765
data,1241820600,1750925.0;88944.0;1.40205073523
data,1241820900,1751789.0;88987.0;1.40197605778
data,1241821200,1752691.0;89025.0;1.40194443342
data,1241821500,1753482.0;89056.0;1.40170080209
data,1241821800,1754360.0;89090.0;1.40175840478
data,1241822100,1755225.0;89114.0;1.40126118016
data,1241822400,1756107.0;89151.0;1.4014116085
data,1241822700,1756983.0;89199.0;1.4016016432
data,1241823300,1757859.0;89243.0;1.40172148657
data,1241823600,1758688.0;89280.0;1.40157694995
data,1241823900,1759550.0;89310.0;1.40143834215
data,1241824200,1760406.0;89337.0;1.40120810959
data,1241824500,1761280.0;89379.0;1.40121700934
data,1241824800,1762129.0;89408.0;1.40116937095
data,1241825100,1762989.0;89451.0;1.40122934546
data,1241825700,1763841.0;89490.0;1.4012510447
data,1241826000,1764670.0;89544.0;1.40139448925
data,1241826300,1765592.0;89599.0;1.40154711367
data,1241826600,1766411.0;89644.0;1.40157153782
data,1241826900,1767276.0;89693.0;1.4017422046
data,1241827500,1768159.0;89743.0;1.40199304031
data,1241827800,1769017.0;89795.0;1.40208794232
data,1241828100,1769906.0;89836.0;1.40210840912
data,1241828400,1770781.0;89880.0;1.40202671301
data,1241828700,1771648.0;89914.0;1.40163574433
data,1241829300,1772531.0;89966.0;1.40211586777
data,1241829600,1773383.0;90002.0;1.40207096398
data,1241829900,1774305.0;90048.0;1.40214019803
data,1241830200,1775167.0;90100.0;1.40231402108
data,1241830500,1776131.0;90160.0;1.40262507117
data,1241831100,1777038.0;90207.0;1.40258140637
data,1241831400,1777965.0;90260.0;1.40264805128
data,1241831700,1778836.0;90307.0;1.40271017815
data,1241832000,1779716.0;90350.0;1.40271860086
data,1241832300,1780617.0;90401.0;1.40255469541
data,1241832900,1781492.0;90442.0;1.40237350561
data,1241833200,1782344.0;90478.0;1.40241849153
data,1241833500,1783205.0;90515.0;1.40225644261
data,1241833800,1784013.0;90549.0;1.40222829948
data,1241834100,1784889.0;90575.0;1.40207908187
data,1241834700,1785795.0;90604.0;1.40180025179
data,1241835000,1786705.0;90648.0;1.40179123992
data,1241835300,1787560.0;90692.0;1.4019925218
data,1241835600,1788429.0;90724.0;1.40183193765
data,1241835900,1789253.0;90769.0;1.40184569133
data,1241836500,1790140.0;90826.0;1.40208678116
data,1241836800,1791005.0;90895.0;1.40252718203
data,1241837100,1791910.0;90945.0;1.40237279135
data,1241837400,1792786.0;91005.0;1.4024762769
data,1241838000,1793635.0;91051.0;1.40245625679
data,1241838300,1794606.0;91112.0;1.40256239989
data,1241838600,1795505.0;91151.0;1.40254773911
data,1241839200,1796380.0;91192.0;1.40260142837
data,1241839500,1797262.0;91234.0;1.40260486241
data,1241839800,1798197.0;91290.0;1.40282071523
data,1241840400,1799052.0;91340.0;1.40285047289
data,1241840700,1799937.0;91373.0;1.40268253024
data,1241841300,1800809.0;91419.0;1.40278456175
data,1241841600,1801697.0;91463.0;1.40285119893
data,1241842200,1802587.0;91499.0;1.40270581495
data,1241842500,1803451.0;91540.0;1.40274384083
data,1241843100,1804304.0;91561.0;1.40249206168
data,1241843400,1805222.0;91607.0;1.40232000129
data,1241844000,1806078.0;91640.0;1.40215565854
data,1241844300,1806949.0;91680.0;1.40184144573
data,1241844900,1807823.0;91711.0;1.40175257903
data,1241845500,1808732.0;91742.0;1.40167164278
data,1241846100,1809570.0;91775.0;1.40148838713
data,1241846700,1810427.0;91815.0;1.40156978005
data,1241847300,1811314.0;91855.0;1.40154910821
data,1241847900,1812214.0;91892.0;1.40166840436
data,1241848500,1813138.0;91929.0;1.40162310997
data,1241849100,1814001.0;91968.0;1.40164226332
data,1241849700,1814839.0;91990.0;1.40129085103
data,1241850600,1815714.0;92008.0;1.4010542019
data,1241851200,1816580.0;92030.0;1.40085148054
data,1241852100,1817466.0;92065.0;1.40083076534
data,1241852100,1817584.0;92069.0;1.40077362144
