
New Run at  04/02/2015 02:22:47
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241853000,1765875.0;97424.0;1.51970526777
data,1241853600,1766943.0;97455.0;1.51952170793
data,1241854500,1767961.0;97484.0;1.51933241662
data,1241855400,1769031.0;97513.0;1.51914326396
data,1241856300,1770101.0;97545.0;1.51918475262
data,1241857500,1771161.0;97584.0;1.51929220524
data,1241858400,1772193.0;97603.0;1.51910562156
data,1241859300,1773232.0;97628.0;1.51902156898
data,1241860500,1774260.0;97651.0;1.51901182514
data,1241861400,1775339.0;97671.0;1.51871794579
data,1241862600,1776359.0;97697.0;1.51856269344
data,1241863500,1777390.0;97725.0;1.51856479373
data,1241864400,1778480.0;97755.0;1.51828289759
data,1241865300,1779573.0;97788.0;1.51843078662
data,1241866200,1780689.0;97831.0;1.51821291242
data,1241867100,1781761.0;97869.0;1.51827220811
data,1241867700,1782837.0;97900.0;1.51814306018
data,1241868300,1783918.0;97943.0;1.51822600625
data,1241869200,1784954.0;97977.0;1.51794559698
data,1241869800,1786052.0;98023.0;1.51792031434
data,1241870400,1787115.0;98058.0;1.51779627247
data,1241871000,1788135.0;98091.0;1.51750438436
data,1241871300,1789201.0;98131.0;1.51735878516
data,1241871900,1790293.0;98193.0;1.5174981846
data,1241872500,1791324.0;98253.0;1.51769822338
data,1241872800,1792398.0;98307.0;1.51779081788
data,1241873400,1793496.0;98357.0;1.51793333014
data,1241873700,1794554.0;98415.0;1.51789872827
data,1241874300,1795593.0;98447.0;1.51770741565
data,1241874600,1796652.0;98495.0;1.51762459096
data,1241875200,1797710.0;98537.0;1.51755533871
data,1241875500,1798731.0;98582.0;1.51759461232
data,1241876100,1799785.0;98641.0;1.51757109384
data,1241876400,1800862.0;98699.0;1.51769134426
data,1241876700,1801916.0;98757.0;1.517671095
data,1241877300,1803040.0;98814.0;1.51778647403
data,1241877600,1804042.0;98865.0;1.51810266297
data,1241877900,1805112.0;98920.0;1.51779951955
data,1241878200,1806161.0;98977.0;1.51785718366
data,1241878800,1807198.0;99020.0;1.51767025187
data,1241879100,1808069.0;99049.0;1.5171425558
data,1241879400,1808611.0;99066.0;1.51678288404
data,1241879700,1809657.0;99113.0;1.5166516456
data,1241880000,1810663.0;99161.0;1.51666594542
data,1241880600,1811651.0;99204.0;1.51653080959
data,1241880900,1812639.0;99242.0;1.51654678978
data,1241881200,1813617.0;99292.0;1.51645876249
data,1241881500,1814611.0;99342.0;1.51631029337
data,1241881800,1815536.0;99381.0;1.51596448266
data,1241882400,1816539.0;99433.0;1.51604833649
data,1241882700,1817443.0;99465.0;1.51575878984
data,1241883000,1818414.0;99509.0;1.51570839962
data,1241883300,1819378.0;99560.0;1.51567355229
data,1241883600,1820338.0;99606.0;1.51569245869
data,1241883900,1821333.0;99650.0;1.51576929317
data,1241884500,1822247.0;99687.0;1.51553225646
data,1241884800,1822851.0;99705.0;1.51522033067
data,1241885100,1823835.0;99746.0;1.5148889713
data,1241885400,1824809.0;99786.0;1.51449723885
data,1241885700,1825750.0;99821.0;1.51427185656
data,1241886000,1826700.0;99865.0;1.51410550757
data,1241886600,1827032.0;99884.0;1.51401122982
data,1241886900,1827792.0;99947.0;1.51424373769
data,1241887200,1828152.0;99968.0;1.51409464837
data,1241887500,1829076.0;100035.0;1.51454186023
data,1241887800,1830062.0;100099.0;1.51480250282
data,1241888400,1830978.0;100159.0;1.51475447731
data,1241888700,1831957.0;100222.0;1.51492487151
data,1241889000,1832923.0;100266.0;1.5149304943
data,1241889300,1833855.0;100323.0;1.51528651393
data,1241889600,1834802.0;100378.0;1.51537522931
data,1241890200,1835751.0;100434.0;1.51552250517
data,1241890500,1836624.0;100486.0;1.51566832982
data,1241890800,1837464.0;100531.0;1.51568683402
data,1241891100,1838245.0;100582.0;1.51565716958
data,1241891400,1839155.0;100630.0;1.51574988492
data,1241892000,1840124.0;100681.0;1.51584463356
data,1241892300,1841045.0;100713.0;1.51570125297
data,1241892600,1841949.0;100752.0;1.51565342339
data,1241892900,1842826.0;100803.0;1.51567479665
data,1241893500,1843676.0;100833.0;1.515533271
data,1241893800,1844470.0;100861.0;1.51517860746
data,1241894100,1844960.0;100882.0;1.51533433155
data,1241894400,1845586.0;100906.0;1.51533699131
data,1241895000,1846490.0;100942.0;1.51518817214
data,1241895300,1847393.0;100988.0;1.51513935052
data,1241895600,1848372.0;101046.0;1.51513713507
data,1241895900,1849269.0;101074.0;1.51493934247
data,1241896500,1850274.0;101112.0;1.51466601584
data,1241896800,1851256.0;101151.0;1.51455797003
data,1241897100,1852186.0;101199.0;1.51442518264
data,1241897700,1852989.0;101233.0;1.51435978947
data,1241898000,1853870.0;101268.0;1.51424169286
data,1241898300,1854797.0;101308.0;1.51447893387
data,1241898600,1855713.0;101345.0;1.51462408047
data,1241899200,1856665.0;101380.0;1.51444291803
data,1241899500,1857626.0;101426.0;1.51451168731
data,1241899800,1858620.0;101475.0;1.51472991095
data,1241900400,1859543.0;101511.0;1.51460674105
data,1241900700,1860498.0;101567.0;1.51483558485
data,1241901000,1861376.0;101603.0;1.51464703256
data,1241901600,1862290.0;101637.0;1.51440712344
data,1241901900,1863212.0;101684.0;1.51441703728
data,1241902200,1864135.0;101730.0;1.51454647349
data,1241902800,1865068.0;101772.0;1.51439984691
data,1241903100,1865792.0;101808.0;1.51445775314
data,1241903700,1866665.0;101844.0;1.51427987181
data,1241904000,1867527.0;101891.0;1.51436619418
data,1241904300,1868379.0;101914.0;1.51395524432
data,1241904900,1869332.0;101957.0;1.51398245412
data,1241905200,1870252.0;101988.0;1.51379481326
data,1241905800,1871164.0;102025.0;1.51347888476
data,1241906100,1872089.0;102074.0;1.51351464093
data,1241906400,1872950.0;102118.0;1.51357474521
data,1241907000,1873951.0;102160.0;1.51368537656
data,1241907300,1874826.0;102203.0;1.51360431225
data,1241907900,1875693.0;102242.0;1.51370314793
data,1241908200,1876569.0;102284.0;1.5136047801
data,1241908800,1877495.0;102324.0;1.51350630591
data,1241909100,1878402.0;102359.0;1.5132459525
data,1241909700,1879313.0;102416.0;1.51304480279
data,1241910000,1879859.0;102431.0;1.51289589539
data,1241910300,1880770.0;102482.0;1.51302698525
data,1241910900,1881533.0;102514.0;1.51301819474
data,1241911200,1882397.0;102561.0;1.5129744098
data,1241911800,1883311.0;102598.0;1.51268907708
data,1241912100,1884235.0;102652.0;1.5128516272
data,1241912700,1884993.0;102683.0;1.51267205752
data,1241913000,1885865.0;102730.0;1.51265481094
data,1241913600,1886768.0;102768.0;1.51244831121
data,1241913900,1887651.0;102802.0;1.51225442078
data,1241914500,1888566.0;102838.0;1.51210026813
data,1241914800,1889518.0;102891.0;1.51219834916
data,1241915400,1890407.0;102934.0;1.51221293476
data,1241915700,1891366.0;102977.0;1.51227387587
data,1241916000,1892283.0;103024.0;1.51243331481
data,1241916600,1893212.0;103069.0;1.51227870822
data,1241916900,1894151.0;103107.0;1.51221957861
data,1241917500,1895085.0;103158.0;1.51206574391
data,1241917800,1895960.0;103197.0;1.51177944294
data,1241918100,1896838.0;103223.0;1.51160188786
data,1241918700,1897693.0;103248.0;1.51116446174
data,1241919000,1898678.0;103305.0;1.51116622314
data,1241919600,1899590.0;103346.0;1.5109210221
data,1241919900,1900533.0;103384.0;1.51081791512
data,1241920200,1901465.0;103436.0;1.51087030185
data,1241920800,1902349.0;103465.0;1.51063331184
data,1241921100,1903272.0;103499.0;1.51025879516
data,1241921400,1904189.0;103543.0;1.50996828507
data,1241922000,1905079.0;103578.0;1.50984186688
data,1241922300,1906007.0;103613.0;1.5096332136
data,1241922900,1906937.0;103670.0;1.50978590891
data,1241923200,1907851.0;103713.0;1.50959229996
data,1241923500,1908763.0;103739.0;1.50907377017
