
New Run at  04/02/2015 02:23:14
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241507400,840126.0;42967.0;1.42263339295
data,1241508000,841182.0;42998.0;1.42223575529
data,1241508600,842245.0;43032.0;1.42204306058
data,1241509500,843310.0;43055.0;1.42153118702
data,1241510100,844369.0;43089.0;1.42183867667
data,1241511000,845438.0;43109.0;1.42123143051
data,1241511900,846467.0;43137.0;1.42090456288
data,1241512500,847483.0;43161.0;1.42073127828
data,1241513400,848513.0;43188.0;1.42062340504
data,1241514300,849550.0;43213.0;1.42041156862
data,1241515200,850612.0;43237.0;1.41963284271
data,1241515800,851700.0;43267.0;1.41978960817
data,1241516700,852752.0;43294.0;1.41956499078
data,1241517300,853803.0;43312.0;1.41884086123
data,1241518200,854857.0;43340.0;1.41856085634
data,1241518800,855885.0;43367.0;1.41810039718
data,1241519400,856851.0;43390.0;1.41716639798
data,1241520000,857883.0;43441.0;1.41730867822
data,1241520600,858925.0;43476.0;1.41675343397
data,1241521200,859973.0;43510.0;1.41555394911
data,1241521500,860969.0;43557.0;1.41549401197
data,1241522100,861955.0;43593.0;1.41510016452
data,1241522700,862873.0;43622.0;1.41417730464
data,1241523000,863877.0;43656.0;1.41398318779
data,1241523600,864881.0;43687.0;1.4131750744
data,1241523900,865825.0;43728.0;1.41282728242
data,1241524200,866854.0;43761.0;1.41180981931
data,1241524800,867828.0;43795.0;1.41094121861
data,1241525100,868805.0;43830.0;1.41051084548
data,1241525400,869814.0;43866.0;1.40967002146
data,1241525700,870810.0;43909.0;1.40984303339
data,1241526000,871807.0;43951.0;1.40975037056
data,1241526300,872845.0;43990.0;1.409204952
data,1241526600,873856.0;44034.0;1.40890776186
data,1241527200,874878.0;44072.0;1.40817452848
data,1241527500,875881.0;44108.0;1.40785911724
data,1241527800,876864.0;44144.0;1.40753642143
data,1241528100,877833.0;44188.0;1.40717112671
data,1241528400,878809.0;44233.0;1.40645975163
data,1241528700,879807.0;44269.0;1.40580435583
data,1241528700,880723.0;44312.0;1.40535301094
data,1241529000,881695.0;44376.0;1.40545167329
data,1241529300,882699.0;44436.0;1.40557202538
data,1241529600,883789.0;44499.0;1.4052712614
data,1241529900,884759.0;44550.0;1.40519325175
data,1241530200,885784.0;44626.0;1.40572391818
data,1241530500,886799.0;44695.0;1.40594203447
data,1241530800,887854.0;44766.0;1.40590309988
data,1241531100,888880.0;44819.0;1.40599622421
data,1241531100,889918.0;44883.0;1.40626463623
data,1241531400,890926.0;44946.0;1.40578622907
data,1241531700,891929.0;44999.0;1.40576537273
data,1241532000,892918.0;45064.0;1.40597269028
data,1241532300,893891.0;45134.0;1.40626326128
data,1241532600,894939.0;45207.0;1.40647235103
data,1241532600,895985.0;45280.0;1.40685208604
data,1241532900,896956.0;45351.0;1.40689633023
data,1241533200,897930.0;45413.0;1.40632397917
data,1241533500,898935.0;45472.0;1.406163167
data,1241533800,899931.0;45540.0;1.40666634834
data,1241534100,900913.0;45599.0;1.40669443085
data,1241534100,901891.0;45660.0;1.40669460093
data,1241534400,902917.0;45734.0;1.40688207908
data,1241534700,903962.0;45804.0;1.40709451295
data,1241535000,905000.0;45867.0;1.4068075678
data,1241535300,906037.0;45934.0;1.40693068296
data,1241535300,907096.0;46002.0;1.40759853382
data,1241535600,908112.0;46059.0;1.40721048893
data,1241535900,909015.0;46128.0;1.40745517818
data,1241536200,909865.0;46173.0;1.40709490815
data,1241536500,910888.0;46227.0;1.40665671543
data,1241536500,911921.0;46278.0;1.40590646912
data,1241536800,912931.0;46329.0;1.40544177537
data,1241537100,913886.0;46365.0;1.40499202202
data,1241537400,914863.0;46401.0;1.40478322086
data,1241537400,915786.0;46448.0;1.40456181749
data,1241537700,916796.0;46542.0;1.40531250637
data,1241538000,917804.0;46621.0;1.40582198297
data,1241538300,918850.0;46717.0;1.40672839379
data,1241538600,919903.0;46799.0;1.4074674269
data,1241538600,920882.0;46897.0;1.40826385856
data,1241538900,921858.0;46982.0;1.40894209638
data,1241539200,922878.0;47067.0;1.40936029111
data,1241539500,923883.0;47151.0;1.4097675618
data,1241539500,924922.0;47239.0;1.41005350469
data,1241539800,925933.0;47321.0;1.41025656138
data,1241540100,926919.0;47397.0;1.41087081359
data,1241540400,927916.0;47483.0;1.41056017781
data,1241540700,928881.0;47579.0;1.41161801832
data,1241540700,929807.0;47645.0;1.41171364375
data,1241541000,930861.0;47734.0;1.41237359844
data,1241541300,931646.0;47800.0;1.41241791247
data,1241541600,932604.0;47875.0;1.41277498534
data,1241541600,933598.0;47964.0;1.41347868807
data,1241541900,934572.0;48079.0;1.41501584675
data,1241542200,935529.0;48168.0;1.41597043829
data,1241542500,936475.0;48249.0;1.41592829373
data,1241542800,937477.0;48340.0;1.41666418108
data,1241542800,938461.0;48419.0;1.41718903773
data,1241543100,939354.0;48512.0;1.41821564646
data,1241543400,940307.0;48578.0;1.41865223396
data,1241543700,941266.0;48663.0;1.41917909562
data,1241544000,942269.0;48756.0;1.42003310495
data,1241544000,943224.0;48842.0;1.42054387598
data,1241544300,944167.0;48919.0;1.42133144619
data,1241544600,945125.0;48995.0;1.42207031736
data,1241544900,946085.0;49082.0;1.42267634649
data,1241545200,947045.0;49176.0;1.42369266978
data,1241545200,948019.0;49254.0;1.42477246222
data,1241545500,949004.0;49341.0;1.42550248512
data,1241545800,949928.0;49416.0;1.42654970958
data,1241546100,950838.0;49499.0;1.42695615922
data,1241546100,951822.0;49590.0;1.42758609078
data,1241546400,952737.0;49681.0;1.42821787318
data,1241546700,953715.0;49769.0;1.42893282601
data,1241547000,954669.0;49849.0;1.42988128802
