
New Run at  03/31/2015 20:21:35
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241507400,848132.0;40103.0;1.31379949333
data,1241508000,849169.0;40150.0;1.31443089349
data,1241508600,850239.0;40181.0;1.31446475175
data,1241509500,851310.0;40214.0;1.31421138554
data,1241510100,852379.0;40243.0;1.3142012557
data,1241511000,853464.0;40273.0;1.3142423434
data,1241511900,854532.0;40303.0;1.31418929945
data,1241512500,855534.0;40337.0;1.31443751537
data,1241513400,856544.0;40361.0;1.314613622
data,1241514300,857531.0;40390.0;1.31436947124
data,1241515200,858577.0;40430.0;1.31462972342
data,1241515800,859616.0;40468.0;1.31474773395
data,1241516700,860677.0;40511.0;1.31486526182
data,1241517300,861768.0;40555.0;1.31532458917
data,1241518200,862838.0;40598.0;1.31556858692
data,1241518800,863942.0;40643.0;1.31570564059
data,1241519400,865025.0;40678.0;1.31554945568
data,1241520000,865995.0;40719.0;1.31569645422
data,1241520600,867068.0;40772.0;1.31542715576
data,1241521200,868051.0;40823.0;1.31570442156
data,1241521500,869103.0;40879.0;1.31594770703
data,1241522100,870090.0;40937.0;1.31681581916
data,1241522700,871126.0;41005.0;1.31765583371
data,1241523000,872118.0;41078.0;1.31861313263
data,1241523600,873141.0;41158.0;1.31990578387
data,1241523900,874179.0;41227.0;1.32084369616
data,1241524200,875187.0;41320.0;1.32227381225
data,1241524800,876209.0;41393.0;1.32277873152
data,1241525100,877205.0;41474.0;1.32333846587
data,1241525400,878225.0;41550.0;1.32402858768
data,1241525700,879242.0;41622.0;1.32483505268
data,1241526000,880230.0;41693.0;1.32570767718
data,1241526300,881238.0;41770.0;1.32652838728
data,1241526600,882214.0;41842.0;1.32692796168
data,1241527200,883195.0;41932.0;1.32763812378
data,1241527500,884264.0;42027.0;1.32843230974
data,1241527800,885276.0;42103.0;1.32907914743
data,1241528100,886243.0;42188.0;1.3300301484
data,1241528400,887239.0;42270.0;1.33068703902
data,1241528700,888277.0;42354.0;1.33145343714
data,1241528700,889276.0;42429.0;1.331991901
data,1241529000,890291.0;42517.0;1.33258069811
data,1241529300,891286.0;42606.0;1.33361587791
data,1241529600,892267.0;42696.0;1.33476449801
data,1241529900,893316.0;42776.0;1.3355433148
data,1241530200,894325.0;42854.0;1.33612865876
data,1241530500,895248.0;42916.0;1.33672270449
data,1241530800,896283.0;43002.0;1.33726380248
data,1241531100,897298.0;43082.0;1.33824302781
data,1241531100,898276.0;43168.0;1.33978402686
data,1241531400,899267.0;43264.0;1.34136672324
data,1241531700,900286.0;43355.0;1.34260271075
data,1241532000,901311.0;43437.0;1.34297644455
data,1241532300,902365.0;43515.0;1.34404471807
data,1241532600,903376.0;43607.0;1.3450840323
data,1241532600,904391.0;43684.0;1.34577387546
data,1241532900,905431.0;43756.0;1.34623804961
data,1241533200,906506.0;43853.0;1.34721449597
data,1241533500,907524.0;43922.0;1.34743633717
data,1241533800,908507.0;43994.0;1.34761517215
data,1241534100,909513.0;44069.0;1.34770922517
data,1241534100,910486.0;44135.0;1.34802101767
data,1241534400,911526.0;44227.0;1.34906623139
data,1241534700,912530.0;44312.0;1.34954780782
data,1241535000,913502.0;44400.0;1.35105901213
data,1241535300,914467.0;44484.0;1.35187661819
data,1241535300,915457.0;44555.0;1.35276479211
data,1241535600,916418.0;44629.0;1.35339317522
data,1241535900,917402.0;44710.0;1.3540846667
data,1241536200,918404.0;44791.0;1.3547299915
data,1241536500,919395.0;44875.0;1.35548703392
data,1241536500,920369.0;44938.0;1.3558726367
data,1241536800,921406.0;45012.0;1.35619214236
data,1241537100,922413.0;45104.0;1.35709309326
data,1241537400,923449.0;45184.0;1.35799142403
data,1241537400,924464.0;45256.0;1.35845570809
data,1241537700,925488.0;45344.0;1.35907177425
data,1241538000,926486.0;45422.0;1.35927650434
data,1241538300,927518.0;45514.0;1.3602978498
data,1241538600,928530.0;45590.0;1.36063028118
data,1241538600,929519.0;45680.0;1.36142953007
data,1241538900,930464.0;45750.0;1.36168391727
data,1241539200,931440.0;45829.0;1.36167121687
data,1241539500,932481.0;45912.0;1.36212004614
data,1241539500,933515.0;45998.0;1.36266167176
data,1241539800,934520.0;46076.0;1.36294855433
data,1241540100,935477.0;46143.0;1.3633012252
data,1241540400,936475.0;46224.0;1.36403624558
data,1241540700,937444.0;46319.0;1.36519848884
data,1241540700,938395.0;46382.0;1.36516378157
data,1241541000,939439.0;46466.0;1.36554193548
data,1241541300,940478.0;46544.0;1.36575414744
data,1241541600,941463.0;46614.0;1.36625715624
data,1241541600,942448.0;46692.0;1.36680048545
data,1241541900,943450.0;46802.0;1.36813158804
data,1241542200,944402.0;46883.0;1.36865278128
data,1241542500,945327.0;46953.0;1.36948978315
data,1241542800,946340.0;47034.0;1.36999424835
data,1241542800,947285.0;47105.0;1.37024406734
data,1241543100,948171.0;47182.0;1.3708877475
data,1241543400,949110.0;47248.0;1.37155114588
data,1241543700,950091.0;47328.0;1.37191470943
data,1241544000,951078.0;47413.0;1.37236686556
data,1241544000,952036.0;47491.0;1.37297813558
data,1241544300,952973.0;47565.0;1.37349841837
data,1241544600,953913.0;47631.0;1.3737765721
data,1241544900,954846.0;47711.0;1.37442905128
data,1241545200,955839.0;47800.0;1.3750468801
data,1241545200,956797.0;47871.0;1.37502903109
data,1241545500,957783.0;47948.0;1.37543061591
data,1241545800,958702.0;48023.0;1.37598907994
data,1241546100,959594.0;48093.0;1.37606915534
data,1241546100,960591.0;48182.0;1.3767920552
data,1241546400,961514.0;48263.0;1.37778815259
data,1241546700,962475.0;48339.0;1.37821622917
data,1241547000,963432.0;48412.0;1.37896843182
data,1241547300,964368.0;48493.0;1.37968844068
data,1241547300,965340.0;48576.0;1.38069864214
data,1241547600,966257.0;48657.0;1.38137545014
data,1241547900,967221.0;48744.0;1.38244745616
data,1241548200,968186.0;48820.0;1.38295515131
data,1241548500,969127.0;48899.0;1.38310707233
data,1241548500,970088.0;48974.0;1.3837897849
data,1241548800,971044.0;49061.0;1.38454779104
data,1241549100,972030.0;49143.0;1.38533550499
data,1241549400,972989.0;49210.0;1.38584396839
data,1241549700,973910.0;49289.0;1.38639680941
data,1241549700,974857.0;49352.0;1.38701345727
data,1241550000,975797.0;49432.0;1.387527075
data,1241550300,976729.0;49514.0;1.38809289693
data,1241550600,977625.0;49583.0;1.38837130446
data,1241550900,978575.0;49667.0;1.38882466009
data,1241550900,979505.0;49735.0;1.38909263592
data,1241551200,980438.0;49811.0;1.38936340308
data,1241551500,981314.0;49871.0;1.38945228003
data,1241551800,982244.0;49944.0;1.3898534156
data,1241552100,983155.0;50021.0;1.39063369185
data,1241552100,984050.0;50095.0;1.39088269779
data,1241552400,985011.0;50149.0;1.39125293159
data,1241552700,985924.0;50231.0;1.3923134619
data,1241553000,986826.0;50295.0;1.39215445448
data,1241553000,987710.0;50356.0;1.39210842466
data,1241553300,988579.0;50412.0;1.39157189121
data,1241553600,989501.0;50478.0;1.39157148215
data,1241553900,990421.0;50541.0;1.3922397563
data,1241554200,991343.0;50621.0;1.39278537128
data,1241554200,992230.0;50695.0;1.39291218001
data,1241554500,993161.0;50767.0;1.39359041646
data,1241554800,994038.0;50845.0;1.39415549493
data,1241555100,994965.0;50921.0;1.39427800856
data,1241555100,995891.0;50985.0;1.394524708
data,1241555400,996791.0;51048.0;1.39495599904
data,1241555700,997438.0;51103.0;1.39514999501
data,1241556000,998051.0;51145.0;1.39502410761
data,1241556300,998985.0;51213.0;1.39527744746
data,1241556300,999926.0;51293.0;1.39589986724
data,1241556600,1000889.0;51359.0;1.39619274625
data,1241556900,1001816.0;51439.0;1.3968659341
data,1241557200,1002753.0;51514.0;1.39682738039
data,1241557200,1003677.0;51577.0;1.39747337691
data,1241557500,1004603.0;51650.0;1.39808315488
data,1241557800,1005483.0;51718.0;1.39846847368
data,1241558100,1006370.0;51790.0;1.39923167891
data,1241558400,1007271.0;51871.0;1.39990202798
data,1241558700,1008179.0;51932.0;1.4000629289
data,1241558700,1009123.0;52010.0;1.40086231144
data,1241559000,1010044.0;52090.0;1.4015786814
data,1241559300,1010896.0;52139.0;1.40143965243
data,1241559600,1011734.0;52198.0;1.40159465149
data,1241559900,1012604.0;52257.0;1.40166675665
data,1241560200,1013399.0;52314.0;1.40239455141
