
New Run at  03/31/2015 21:41:38
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241939400,1984834.0;82966.0;1.1721140284
data,1241940300,1985804.0;82988.0;1.17205423722
data,1241941200,1986774.0;83014.0;1.17207873971
data,1241942100,1987807.0;83035.0;1.17200848331
data,1241943000,1988800.0;83049.0;1.17175967444
data,1241943900,1989783.0;83065.0;1.17168569595
data,1241945100,1990741.0;83091.0;1.17169361904
data,1241946000,1991749.0;83116.0;1.1717555309
data,1241947200,1992782.0;83142.0;1.17180846838
data,1241948400,1993804.0;83164.0;1.17180624152
data,1241949300,1994762.0;83183.0;1.1718053561
data,1241950500,1995755.0;83206.0;1.17183307852
data,1241951400,1996725.0;83239.0;1.17200437699
data,1241952600,1997735.0;83258.0;1.17196339775
data,1241953500,1998770.0;83290.0;1.17201706356
data,1241954100,1999739.0;83317.0;1.17212384168
data,1241955000,2000728.0;83356.0;1.17229974157
data,1241955600,2001708.0;83385.0;1.17227362909
data,1241956500,2002686.0;83403.0;1.17219479496
data,1241957100,2003651.0;83430.0;1.17221240155
data,1241957700,2004649.0;83460.0;1.17207510032
data,1241958300,2005644.0;83484.0;1.17194322275
data,1241958900,2006643.0;83518.0;1.17192236756
data,1241959500,2007593.0;83551.0;1.17203662843
data,1241959800,2008619.0;83589.0;1.17213355697
data,1241960400,2009605.0;83622.0;1.17201622242
data,1241961000,2010630.0;83643.0;1.17172119617
data,1241961300,2011618.0;83675.0;1.17169811746
data,1241961900,2012570.0;83706.0;1.1716869746
data,1241962200,2013549.0;83732.0;1.17143408193
data,1241962800,2014576.0;83760.0;1.17128985019
data,1241963100,2015599.0;83795.0;1.17127810571
data,1241963700,2016655.0;83819.0;1.17109932968
data,1241964000,2017669.0;83851.0;1.17110650308
data,1241964600,2018644.0;83884.0;1.17107783871
data,1241964900,2019642.0;83919.0;1.17082256097
data,1241965200,2020607.0;83952.0;1.17079704387
data,1241965800,2021609.0;83992.0;1.1707379016
data,1241966100,2022652.0;84036.0;1.17084267166
data,1241966400,2023596.0;84067.0;1.17098148275
data,1241967000,2024551.0;84102.0;1.17100114685
data,1241967300,2025483.0;84141.0;1.17119885686
data,1241967600,2026439.0;84171.0;1.17119013446
data,1241968200,2027447.0;84197.0;1.17095182729
data,1241968500,2028437.0;84233.0;1.17087585285
