
New Run at  03/31/2015 19:54:51
, Time, greedyAccesses; greedyClicks; greedyCTRRatio 
data,1241420700,588201.0;21298.0;1.03543190464
data,1241421300,589167.0;21315.0;1.03552231797
data,1241421900,590099.0;21328.0;1.03566349808
data,1241422800,591109.0;21339.0;1.03531297017
data,1241423400,592084.0;21354.0;1.03531822555
data,1241424300,593087.0;21369.0;1.03494097164
data,1241425200,594083.0;21386.0;1.03473059953
data,1241425800,595086.0;21406.0;1.03515815212
data,1241426700,596065.0;21423.0;1.03516520149
data,1241427600,597048.0;21440.0;1.03536766733
data,1241428500,598063.0;21462.0;1.03572149684
data,1241429100,599113.0;21484.0;1.0358621897
data,1241430000,600124.0;21501.0;1.03612244362
data,1241430900,601181.0;21518.0;1.0358962091
data,1241431500,602180.0;21535.0;1.03611988575
data,1241432100,603210.0;21550.0;1.03591664878
data,1241433000,604213.0;21564.0;1.0355849606
data,1241433600,605182.0;21583.0;1.03566867113
data,1241434200,606193.0;21602.0;1.03560336626
data,1241434800,607202.0;21622.0;1.03524701838
data,1241435400,608231.0;21643.0;1.03532779945
data,1241435700,609256.0;21670.0;1.03515173207
data,1241436300,610259.0;21701.0;1.03514956304
data,1241436600,611227.0;21728.0;1.03580708931
data,1241437200,612301.0;21767.0;1.03638691613
data,1241437500,613319.0;21787.0;1.03604987619
data,1241438100,614278.0;21815.0;1.03571515165
data,1241438400,615265.0;21848.0;1.03570857477
data,1241438700,616280.0;21872.0;1.03500734039
data,1241439300,617259.0;21904.0;1.03547854334
data,1241439600,618309.0;21946.0;1.03559171231
data,1241439900,619289.0;21973.0;1.03516101717
data,1241440200,620303.0;22009.0;1.03554367254
data,1241440500,621307.0;22046.0;1.03565793985
data,1241440800,622332.0;22082.0;1.03578601095
data,1241441100,623355.0;22113.0;1.03575645014
data,1241441400,624270.0;22150.0;1.03587619388
data,1241441700,625189.0;22179.0;1.03538280795
data,1241442000,626223.0;22209.0;1.0355389554
data,1241442300,627248.0;22252.0;1.03558183816
data,1241442600,628234.0;22295.0;1.03578032405
data,1241442900,629196.0;22330.0;1.035137907
data,1241443200,630207.0;22358.0;1.03521862136
data,1241443500,631227.0;22396.0;1.0352811871
data,1241443800,632254.0;22439.0;1.03509480565
data,1241444100,633263.0;22479.0;1.03514208237
data,1241444400,634238.0;22539.0;1.03605858051
data,1241444400,635243.0;22559.0;1.03606336292
data,1241444700,636284.0;22592.0;1.03636423395
data,1241445000,637265.0;22628.0;1.03637900186
data,1241445300,638274.0;22664.0;1.03637785359
