data,1241334900,398445.0;14520.0;400582.0;17418.0;374036.0;13411.0;399464.0;19594.0;1.19318729575;0.983896744393;1.34600670167,1293.0 49.0 109568;5593.0 82.0 109536;8191.0 528.0 109571;5837.0 228.0 109476;5184.0 185.0 109541;12857.0 450.0 109542;516.0 19.0 109569;6200.0 222.0 109551;4131.0 107.0 109553;15096.0 574.0 109524;4278.0 150.0 109557;3394.0 112.0 109560;3355.0 111.0 109561;1918.0 47.0 109562;2287.0 57.0 109563;2222.0 64.0 109564;1661.0 52.0 109565;1940.0 62.0 109566;3253.0 121.0 109567,109536.0 5597;109568.0 5597;109571.0 5597;109476.0 5597;109541.0 5597;109542.0 5597;109569.0 5597;109551.0 5597;109553.0 5597;109524.0 5597;109557.0 5597;109560.0 5597;109561.0 5597;109562.0 5597;109563.0 5597;109564.0 5597;109565.0 5597;109566.0 5597;109567.0 5597,109568 296;109536 299;109571 303;109476 271;109541 278;109542 304;109569 294;109551 300;109553 304;109524 308;109557 280;109560 340;109561 298;109562 327;109563 286;109564 259;109565 276;109566 289;109567 285
data,1241335500,399210.0;14543.0;401312.0;17431.0;374793.0;13431.0;400182.0;19615.0;1.19230554634;0.983703656278;1.34548285962,1337.0 51.0 109568;5641.0 82.0 109536;8216.0 529.0 109571;5867.0 228.0 109476;5218.0 186.0 109541;12886.0 450.0 109542;563.0 21.0 109569;6248.0 222.0 109551;4165.0 107.0 109553;15131.0 575.0 109524;4314.0 150.0 109557;3435.0 113.0 109560;3389.0 111.0 109561;1962.0 48.0 109562;2316.0 57.0 109563;2265.0 65.0 109564;1715.0 53.0 109565;1971.0 63.0 109566;3297.0 122.0 109567,109536.0 14403;109568.0 14403;109571.0 14403;109476.0 14403;109541.0 14403;109542.0 14403;109569.0 14403;109551.0 14403;109553.0 14403;109524.0 14403;109557.0 14403;109560.0 14403;109561.0 14403;109562.0 14403;109563.0 14403;109564.0 14403;109565.0 14403;109566.0 14403;109567.0 14403,109568 767;109536 789;109571 791;109476 747;109541 779;109542 715;109569 753;109551 773;109553 804;109524 720;109557 790;109560 735;109561 743;109562 718;109563 726;109564 759;109565 786;109566 770;109567 738
data,1241336400,400213.0;14570.0;402307.0;17450.0;375870.0;13458.0;401257.0;19661.0;1.1914326077;0.983500307016;1.34590566526,5679.0 82.0 109536;1401.0 52.0 109568;8297.0 536.0 109571;5911.0 229.0 109476;5275.0 187.0 109541;12936.0 451.0 109542;630.0 21.0 109569;6301.0 222.0 109551;4222.0 108.0 109553;15170.0 576.0 109524;4355.0 151.0 109557;3475.0 114.0 109560;3439.0 111.0 109561;2001.0 48.0 109562;2379.0 58.0 109563;2331.0 67.0 109564;1757.0 54.0 109565;2018.0 63.0 109566;3354.0 122.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1073;109568 1034;109571 1066;109476 997;109541 1003;109542 1087;109569 1085;109551 1039;109553 1141;109524 1010;109557 1060;109560 1078;109561 1057;109562 1046;109563 1072;109564 1037;109565 1057;109566 1030;109567 1028
data,1241337300,401302.0;14588.0;403391.0;17477.0;376919.0;13484.0;402356.0;19713.0;1.19183531911;0.984115978286;1.34777628203,5708.0 82.0 109536;1462.0 53.0 109568;8485.0 544.0 109571;5976.0 233.0 109476;5327.0 187.0 109541;12980.0 451.0 109542;697.0 22.0 109569;6339.0 225.0 109551;4263.0 108.0 109553;15223.0 577.0 109524;4420.0 154.0 109557;3519.0 114.0 109560;3470.0 111.0 109561;2029.0 48.0 109562;2443.0 61.0 109563;2403.0 68.0 109564;1812.0 54.0 109565;2062.0 64.0 109566;3397.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109568 1083;109571 1111;109476 987;109541 1050;109542 1047;109569 1069;109551 1059;109553 1021;109524 1023;109557 1069;109560 1052;109561 1076;109562 1019;109563 1076;109564 1056;109565 1060;109566 1010;109567 1076
data,1241338200,402349.0;14604.0;404404.0;17500.0;377946.0;13501.0;403438.0;19765.0;1.19221260189;0.984163571939;1.34974310771,1509.0 53.0 109568;742.0 22.0 109569;8682.0 553.0 109571;5734.0 82.0 109536;5353.0 187.0 109541;13012.0 451.0 109542;6397.0 227.0 109551;4304.0 109.0 109553;6055.0 234.0 109476;15267.0 578.0 109524;4489.0 154.0 109557;3548.0 114.0 109560;3513.0 113.0 109561;2059.0 48.0 109562;2495.0 62.0 109563;2450.0 68.0 109564;1851.0 54.0 109565;2108.0 67.0 109566;3460.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1024;109571 1088;109536 994;109541 1090;109542 1093;109551 1033;109553 1054;109476 1113;109524 1028;109557 1058;109560 1072;109561 1088;109562 1039;109563 1029;109564 1080;109565 1043;109566 1002;109567 1015
data,1241339100,403427.0;14627.0;405433.0;17531.0;379029.0;13521.0;404510.0;19816.0;1.19260683521;0.983888925916;1.351127802,5753.0 82.0 109536;777.0 22.0 109569;8946.0 566.0 109571;6111.0 234.0 109476;5381.0 187.0 109541;13044.0 452.0 109542;1547.0 53.0 109568;6447.0 228.0 109551;4339.0 109.0 109553;15324.0 582.0 109524;4545.0 155.0 109557;3584.0 115.0 109560;3549.0 114.0 109561;2076.0 48.0 109562;2577.0 68.0 109563;2487.0 68.0 109564;1872.0 54.0 109565;2173.0 70.0 109566;3525.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1071;109571 1085;109476 1075;109541 1068;109542 1090;109568 1034;109551 1033;109553 1053;109524 1079;109557 1051;109560 1069;109561 1092;109562 1009;109563 1065;109564 1012;109565 1003;109566 988;109567 1047
data,1241340300,404460.0;14650.0;406516.0;17563.0;380049.0;13545.0;405573.0;19851.0;1.19277632553;0.983959828352;1.35129853824,5777.0 82.0 109536;798.0 22.0 109569;9255.0 577.0 109571;6156.0 235.0 109476;5411.0 188.0 109541;1582.0 55.0 109568;13065.0 452.0 109542;6499.0 229.0 109551;4364.0 109.0 109553;15408.0 586.0 109524;4624.0 161.0 109557;3608.0 115.0 109560;3591.0 115.0 109561;2112.0 50.0 109562;2682.0 69.0 109563;2522.0 68.0 109564;1897.0 55.0 109565;2231.0 71.0 109566;3558.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1022;109569 1059;109571 1045;109476 995;109541 1056;109568 1100;109542 1025;109551 1067;109553 1031;109524 1027;109557 1070;109560 1074;109561 1113;109562 1008;109563 1034;109564 1090;109565 1022;109566 1078;109567 1084
data,1241341200,405537.0;14665.0;407525.0;17599.0;381086.0;13573.0;406623.0;19895.0;1.19421398293;0.984920714656;1.35300817321,1649.0 61.0 109568;827.0 23.0 109569;9585.0 596.0 109571;6190.0 236.0 109476;5439.0 189.0 109541;13097.0 453.0 109542;6534.0 229.0 109551;4385.0 109.0 109553;15512.0 591.0 109524;4679.0 161.0 109557;5800.0 82.0 109536;3633.0 115.0 109560;3623.0 115.0 109561;2135.0 50.0 109562;2742.0 70.0 109563;2543.0 68.0 109564;1914.0 56.0 109565;2278.0 71.0 109566;3584.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1059;109569 1072;109571 1046;109476 976;109541 1057;109542 1106;109551 1070;109553 1106;109524 1063;109557 1017;109536 1076;109560 1079;109561 994;109562 1063;109563 1016;109564 1066;109565 1041;109566 1041;109567 1052
data,1241342400,406535.0;14691.0;408588.0;17627.0;382203.0;13605.0;407683.0;19938.0;1.19382145524;0.985033582897;1.35333580558,1761.0 62.0 109568;855.0 23.0 109569;10026.0 619.0 109571;6220.0 236.0 109476;5458.0 189.0 109541;13118.0 453.0 109542;3654.0 115.0 109560;6565.0 230.0 109551;4404.0 110.0 109553;15601.0 592.0 109524;4733.0 162.0 109557;5821.0 82.0 109536;3639.0 115.0 109561;2160.0 50.0 109562;2789.0 70.0 109563;2563.0 68.0 109564;1933.0 56.0 109565;2310.0 71.0 109566;3602.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1049;109571 1070;109476 1000;109541 1066;109542 1066;109560 1065;109551 1045;109553 1024;109524 1048;109557 1055;109536 1083;109561 1089;109562 1021;109563 1082;109564 1021;109565 1065;109566 1060;109567 1022
data,1241343600,407496.0;14712.0;409583.0;17662.0;383266.0;13623.0;408699.0;19981.0;1.19439944129;0.98451898723;1.35414533685,5836.0 83.0 109536;1810.0 62.0 109568;10554.0 649.0 109571;6245.0 236.0 109476;5478.0 191.0 109541;13142.0 453.0 109542;874.0 23.0 109569;6596.0 230.0 109551;4419.0 110.0 109553;15660.0 593.0 109524;4777.0 163.0 109557;3672.0 115.0 109560;3654.0 115.0 109561;2177.0 50.0 109562;2820.0 70.0 109563;2579.0 68.0 109564;1951.0 56.0 109565;2338.0 71.0 109566;3625.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109568 1055;109571 1035;109476 1073;109541 1050;109542 1059;109569 1043;109551 1019;109553 1075;109524 1084;109557 1016;109560 1012;109561 1041;109562 1092;109563 1026;109564 1094;109565 1083;109566 1024;109567 1047
data,1241344500,408550.0;14732.0;410676.0;17695.0;384310.0;13641.0;409745.0;20023.0;1.19490876908;0.984346560988;1.35518625855,5854.0 83.0 109536;902.0 23.0 109569;11159.0 676.0 109571;6267.0 236.0 109476;5510.0 192.0 109541;13158.0 454.0 109542;1851.0 62.0 109568;6622.0 230.0 109551;4439.0 110.0 109553;15734.0 595.0 109524;4804.0 163.0 109557;3705.0 115.0 109560;3674.0 115.0 109561;2197.0 50.0 109562;2855.0 72.0 109563;2598.0 68.0 109564;1970.0 56.0 109565;2361.0 71.0 109566;3640.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1057;109569 1111;109571 1033;109476 998;109541 1099;109542 1036;109568 1031;109551 1044;109553 1043;109524 1076;109557 1031;109560 1061;109561 1056;109562 1052;109563 1012;109564 1052;109565 1037;109566 1066;109567 1105
