
New Run at  01/29/2015 01:00:49
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241161800,1000.0;28.0;1022.0;32.0;1012.0;37.0;984.0;19.0;1.11825552139;1.30575945793;0.689605110337,47.0 2.0 109473;34.0 0.0 109506;48.0 1.0 109508;47.0 0.0 109509;48.0 1.0 109510;76.0 5.0 109511;54.0 2.0 109512;82.0 6.0 109513;64.0 3.0 109514;43.0 0.0 109515;49.0 1.0 109484;48.0 1.0 109453;46.0 0.0 109492;45.0 3.0 109505;49.0 2.0 109494;48.0 1.0 109495;60.0 2.0 109498;33.0 0.0 109501;51.0 2.0 109502;50.0 0.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109505.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109511.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1010;109506 986;109508 1024;109509 960;109510 1058;109511 1019;109512 969;109513 1024;109514 1013;109515 976;109484 1006;109453 982;109492 1019;109505 949;109494 955;109495 1003;109498 1004;109501 984;109502 1002;109503 1057
data,1241162700,2028.0;61.0;2023.0;62.0;1928.0;70.0;1791.0;41.0;1.01890553714;1.20706074417;0.761073125189,103.0 5.0 109473;62.0 1.0 109506;85.0 2.0 109508;73.0 1.0 109509;91.0 1.0 109510;91.0 7.0 109505;98.0 2.0 109512;175.0 9.0 109513;110.0 4.0 109514;73.0 1.0 109515;102.0 2.0 109484;103.0 3.0 109453;10.0 0.0 109519;79.0 0.0 109492;130.0 4.0 109494;123.0 6.0 109495;138.0 6.0 109511;117.0 2.0 109498;63.0 0.0 109501;111.0 5.0 109502;86.0 1.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109505.0 15120;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 11554;109492.0 20000;109494.0 20000;109495.0 20000;109511.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1017;109506 995;109508 1017;109509 1011;109510 982;109505 478;109512 1010;109513 968;109514 975;109515 1068;109484 1026;109453 952;109519 495;109492 983;109494 1060;109495 988;109511 983;109498 1012;109501 1003;109502 962;109503 1015
data,1241163600,3077.0;96.0;3023.0;88.0;2916.0;92.0;2758.0;65.0;0.933041129121;1.01124542753;0.755397177907,159.0 6.0 109473;101.0 3.0 109506;122.0 3.0 109508;107.0 1.0 109509;122.0 1.0 109510;219.0 8.0 109511;128.0 3.0 109512;286.0 15.0 109513;171.0 6.0 109514;109.0 1.0 109515;149.0 4.0 109484;186.0 7.0 109453;33.0 0.0 109519;110.0 0.0 109492;192.0 6.0 109494;182.0 6.0 109495;153.0 3.0 109498;87.0 0.0 109501;185.0 6.0 109502;131.0 2.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1012;109506 1030;109508 1021;109509 933;109510 1020;109511 1022;109512 972;109513 1003;109514 1027;109515 972;109484 954;109453 1072;109519 995;109492 998;109494 1023;109495 964;109498 999;109501 1022;109502 975;109503 986
data,1241164800,4092.0;121.0;4033.0;112.0;3896.0;113.0;3699.0;104.0;0.939161012556;0.980866156431;0.950822089508,213.0 6.0 109473;131.0 3.0 109506;157.0 4.0 109508;134.0 1.0 109509;149.0 1.0 109510;283.0 9.0 109511;197.0 8.0 109512;448.0 23.0 109513;231.0 8.0 109514;131.0 1.0 109515;196.0 4.0 109484;266.0 10.0 109453;63.0 1.0 109519;141.0 1.0 109492;249.0 7.0 109494;239.0 7.0 109495;192.0 3.0 109498;112.0 0.0 109501;246.0 6.0 109502;164.0 2.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 998;109506 1013;109508 1011;109509 1017;109510 1005;109511 1031;109512 990;109513 1050;109514 968;109515 1023;109484 1018;109453 953;109519 996;109492 974;109494 980;109495 938;109498 1030;109501 1006;109502 1018;109503 981
data,1241165700,5072.0;146.0;5006.0;143.0;4864.0;134.0;4677.0;135.0;0.992365325992;0.957056596972;1.00275027019,248.0 6.0 109473;163.0 5.0 109506;188.0 4.0 109508;168.0 4.0 109509;174.0 1.0 109510;350.0 13.0 109511;258.0 8.0 109512;642.0 32.0 109513;284.0 9.0 109514;147.0 1.0 109515;245.0 5.0 109484;386.0 17.0 109453;83.0 1.0 109519;162.0 1.0 109492;305.0 8.0 109494;276.0 7.0 109495;227.0 4.0 109498;125.0 0.0 109501;292.0 7.0 109502;192.0 3.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1013;109506 1022;109508 1062;109509 991;109510 1046;109511 991;109512 991;109513 969;109514 976;109515 965;109484 1036;109453 1007;109519 975;109492 937;109494 981;109495 984;109498 1021;109501 1054;109502 979;109503 1000
data,1241166900,6099.0;180.0;5995.0;166.0;5848.0;159.0;5665.0;170.0;0.938220739505;0.921246580027;1.01679905855,278.0 7.0 109473;204.0 5.0 109506;225.0 4.0 109508;197.0 4.0 109509;202.0 1.0 109510;424.0 14.0 109511;297.0 9.0 109512;840.0 36.0 109513;336.0 10.0 109514;167.0 1.0 109515;277.0 5.0 109484;513.0 20.0 109453;101.0 1.0 109519;178.0 1.0 109492;393.0 14.0 109494;302.0 7.0 109495;252.0 5.0 109498;147.0 0.0 109501;337.0 8.0 109502;234.0 7.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1069;109506 979;109508 971;109509 1037;109510 1013;109511 1017;109512 983;109513 977;109514 982;109515 953;109484 980;109453 958;109519 1012;109492 979;109494 1059;109495 963;109498 982;109501 1095;109502 977;109503 1014
data,1241167800,7076.0;205.0;7019.0;194.0;6810.0;181.0;6664.0;215.0;0.9540265273;0.917414132732;1.11362105818,327.0 9.0 109473;233.0 5.0 109506;255.0 4.0 109508;228.0 5.0 109509;226.0 2.0 109510;501.0 15.0 109511;336.0 10.0 109512;1022.0 43.0 109513;387.0 11.0 109514;196.0 3.0 109515;298.0 5.0 109484;625.0 21.0 109453;122.0 1.0 109519;196.0 1.0 109492;500.0 17.0 109494;337.0 7.0 109495;293.0 8.0 109498;157.0 0.0 109501;374.0 8.0 109502;315.0 12.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 1004;109506 982;109508 976;109509 1019;109510 1053;109511 1108;109512 970;109513 994;109514 1038;109515 983;109484 980;109453 957;109519 997;109492 1005;109494 974;109495 1008;109498 975;109501 1020;109502 945;109503 1012
data,1241169000,8068.0;231.0;8039.0;220.0;7838.0;201.0;7684.0;257.0;0.955816584626;0.895663152872;1.1681528605,383.0 11.0 109473;254.0 5.0 109506;273.0 4.0 109508;271.0 7.0 109509;242.0 2.0 109510;579.0 18.0 109511;381.0 12.0 109512;1222.0 47.0 109513;430.0 11.0 109514;220.0 3.0 109515;322.0 8.0 109484;722.0 24.0 109453;133.0 1.0 109519;208.0 1.0 109492;587.0 18.0 109494;358.0 7.0 109495;348.0 9.0 109498;171.0 1.0 109501;413.0 8.0 109502;431.0 16.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 994;109506 979;109508 987;109509 1014;109510 1003;109511 1009;109512 1052;109513 1015;109514 1023;109515 1028;109484 985;109453 953;109519 930;109492 1015;109494 971;109495 988;109498 1011;109501 985;109502 1050;109503 1008
data,1241169900,9148.0;259.0;9087.0;252.0;8816.0;218.0;8717.0;289.0;0.979504430148;0.873396211872;1.17100079151,455.0 14.0 109473;280.0 6.0 109506;292.0 4.0 109508;314.0 7.0 109509;260.0 3.0 109510;624.0 18.0 109511;440.0 13.0 109512;1423.0 55.0 109513;501.0 17.0 109514;248.0 4.0 109515;379.0 11.0 109484;825.0 28.0 109453;144.0 1.0 109519;223.0 1.0 109492;671.0 19.0 109494;381.0 7.0 109495;391.0 9.0 109498;188.0 2.0 109501;443.0 10.0 109502;514.0 16.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 955;109506 981;109508 1031;109509 966;109510 1001;109511 971;109512 976;109513 992;109514 963;109515 989;109484 1014;109453 1008;109519 1032;109492 962;109494 1067;109495 998;109498 1001;109501 1045;109502 1011;109503 1037
data,1241171100,10150.0;285.0;10105.0;285.0;9811.0;247.0;9683.0;320.0;1.00445324097;0.89661264567;1.17695871404,534.0 20.0 109473;306.0 6.0 109506;313.0 4.0 109508;338.0 7.0 109509;272.0 3.0 109510;659.0 18.0 109511;477.0 13.0 109512;1631.0 61.0 109513;593.0 21.0 109514;278.0 5.0 109515;423.0 12.0 109484;940.0 32.0 109453;157.0 3.0 109519;241.0 1.0 109492;772.0 25.0 109494;395.0 7.0 109495;422.0 10.0 109498;214.0 2.0 109501;478.0 11.0 109502;571.0 17.0 109503,109473.0 20000;109506.0 20000;109508.0 20000;109509.0 20000;109510.0 20000;109511.0 20000;109512.0 20000;109513.0 20000;109514.0 20000;109515.0 20000;109484.0 20000;109453.0 20000;109519.0 20000;109492.0 20000;109494.0 20000;109495.0 20000;109498.0 20000;109501.0 20000;109502.0 20000;109503.0 20000,109473 954;109506 987;109508 1019;109509 995;109510 1028;109511 1011;109512 992;109513 998;109514 958;109515 953;109484 1027;109453 1008;109519 977;109492 1029;109494 1032;109495 960;109498 1030;109501 1011;109502 1051;109503 980
