data,1241247300,220215.0;9064.0;221173.0;10955.0;204329.0;8364.0;220500.0;12443.0;1.20339242662;0.994514261752;1.37101910976,,,
data,1241248200,221170.0;9083.0;222111.0;10974.0;205304.0;8390.0;221435.0;12472.0;1.20307247907;0.995087918946;1.37147134929,1669.0 24.0 109536;2244.0 74.0 109542;9557.0 461.0 109510;1260.0 26.0 109543;1654.0 51.0 109544;3351.0 148.0 109417;1029.0 31.0 109546;1476.0 55.0 109547;854.0 12.0 109548;551.0 13.0 109550;138.0 1.0 109552;4710.0 218.0 109524;8397.0 437.0 109525;1215.0 29.0 109545;3369.0 117.0 109529;2662.0 85.0 109530;2198.0 67.0 109531;2173.0 49.0 109533;4232.0 207.0 109534,109536.0 18008;109542.0 18008;109510.0 18008;109543.0 18008;109544.0 18008;109417.0 18008;109546.0 18008;109547.0 18008;109548.0 18008;109550.0 18008;109552.0 18008;109524.0 18008;109525.0 18008;109545.0 18008;109529.0 18008;109530.0 18008;109531.0 18008;109533.0 18008;109534.0 18008,109536 951;109542 942;109510 954;109543 975;109544 1019;109417 902;109546 948;109547 912;109548 968;109550 914;109552 945;109524 957;109525 890;109545 957;109529 954;109530 953;109531 979;109533 974;109534 914
data,1241249100,222215.0;9118.0;223156.0;11002.0;206379.0;8421.0;222450.0;12501.0;1.20153618935;0.994424801118;1.36957597378,1709.0 24.0 109536;2323.0 77.0 109542;9625.0 463.0 109510;1312.0 27.0 109543;1704.0 54.0 109544;3419.0 151.0 109417;1094.0 33.0 109546;1550.0 59.0 109547;903.0 13.0 109548;595.0 14.0 109550;187.0 2.0 109552;4780.0 219.0 109524;8436.0 438.0 109525;1263.0 30.0 109545;3417.0 119.0 109529;2726.0 86.0 109530;2249.0 67.0 109531;2201.0 49.0 109533;4291.0 208.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1083;109542 1084;109510 1079;109543 1024;109544 1066;109417 1008;109546 1052;109547 1077;109548 1011;109550 1087;109552 1075;109524 1034;109525 1041;109545 1051;109529 1033;109530 1098;109531 1027;109533 980;109534 1090
data,1241249700,223264.0;9145.0;224208.0;11032.0;207454.0;8439.0;223517.0;12529.0;1.20126310892;0.993125573464;1.36848751917,1734.0 24.0 109536;9687.0 464.0 109510;2409.0 80.0 109542;1349.0 27.0 109543;1749.0 55.0 109544;3515.0 155.0 109417;1168.0 34.0 109546;1620.0 61.0 109547;941.0 13.0 109548;630.0 14.0 109550;223.0 4.0 109552;4863.0 222.0 109524;8501.0 442.0 109525;1319.0 32.0 109545;3488.0 121.0 109529;2790.0 88.0 109530;2288.0 67.0 109531;2235.0 50.0 109533;4327.0 210.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1045;109510 1043;109542 1069;109543 989;109544 1076;109417 1118;109546 1088;109547 1085;109548 1051;109550 1069;109552 1027;109524 1021;109525 993;109545 1018;109529 1023;109530 1029;109531 1103;109533 1086;109534 1067
data,1241250900,224321.0;9168.0;225269.0;11055.0;208499.0;8468.0;224581.0;12564.0;1.20075013313;0.993738694174;1.36883229855,1762.0 24.0 109536;9758.0 466.0 109510;2500.0 82.0 109542;1377.0 27.0 109543;1810.0 56.0 109544;1367.0 33.0 109545;1217.0 34.0 109546;1700.0 64.0 109547;972.0 14.0 109548;663.0 15.0 109550;263.0 4.0 109552;4995.0 228.0 109524;8574.0 444.0 109525;3596.0 156.0 109417;3542.0 123.0 109529;2840.0 88.0 109530;2328.0 68.0 109531;2259.0 50.0 109533;4374.0 210.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1095;109510 1020;109542 1027;109543 1046;109544 1019;109545 1048;109546 1090;109547 1012;109548 1054;109550 1034;109552 1038;109524 1086;109525 1119;109417 1082;109529 1052;109530 1036;109531 1039;109533 1072;109534 1031
data,1241251800,225351.0;9188.0;226373.0;11081.0;209465.0;8483.0;225554.0;12590.0;1.20058477492;0.993291008154;1.36903231627,1779.0 24.0 109536;9839.0 468.0 109510;2600.0 86.0 109542;1405.0 27.0 109543;1869.0 58.0 109544;3650.0 157.0 109417;1254.0 34.0 109546;1812.0 67.0 109547;999.0 14.0 109548;693.0 15.0 109550;334.0 7.0 109552;5155.0 233.0 109524;8646.0 445.0 109525;1415.0 34.0 109545;3612.0 124.0 109529;2878.0 88.0 109530;2367.0 69.0 109531;2281.0 50.0 109533;4413.0 212.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1003;109510 1089;109542 1044;109543 1095;109544 1018;109417 991;109546 1053;109547 1047;109548 1056;109550 1020;109552 1055;109524 1060;109525 1022;109545 1121;109529 1073;109530 1078;109531 1079;109533 1045;109534 1051
data,1241252700,226449.0;9213.0;227435.0;11107.0;210456.0;8508.0;226622.0;12625.0;1.20035252056;0.993654732846;1.3693001471,1792.0 25.0 109536;9902.0 469.0 109510;2727.0 92.0 109542;1428.0 27.0 109543;1924.0 59.0 109544;1456.0 34.0 109545;1287.0 36.0 109546;1927.0 71.0 109547;1028.0 14.0 109548;719.0 15.0 109550;397.0 9.0 109552;5299.0 237.0 109524;8709.0 445.0 109525;3734.0 161.0 109417;3665.0 124.0 109529;2908.0 88.0 109530;2403.0 69.0 109531;2299.0 50.0 109533;4459.0 213.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1016;109542 1027;109543 1048;109544 1074;109545 1089;109546 1061;109547 1031;109548 1004;109550 1052;109552 1004;109524 1116;109525 1070;109417 1050;109529 1073;109530 1066;109531 1059;109533 1056;109534 1070
data,1241253600,227499.0;9233.0;228524.0;11129.0;211508.0;8524.0;227639.0;12647.0;1.19994400876;0.993009261089;1.36891822626,1832.0 26.0 109536;2882.0 95.0 109542;9961.0 470.0 109510;1448.0 27.0 109543;1982.0 61.0 109544;3823.0 162.0 109417;1327.0 37.0 109546;2068.0 76.0 109547;1046.0 14.0 109548;738.0 15.0 109550;458.0 11.0 109552;5424.0 238.0 109524;8772.0 447.0 109525;1486.0 34.0 109545;3704.0 125.0 109529;2936.0 88.0 109530;2430.0 70.0 109531;2330.0 50.0 109533;4505.0 214.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1071;109510 1070;109543 1106;109544 1054;109417 1009;109546 1092;109547 1110;109548 1034;109550 1036;109552 988;109524 1027;109525 1056;109545 1014;109529 1051;109530 1042;109531 1057;109533 1029;109534 1078
data,1241254800,228550.0;9248.0;229566.0;11157.0;212626.0;8544.0;228733.0;12680.0;1.20108369281;0.993066370546;1.3700102991,1850.0 26.0 109536;3038.0 101.0 109542;10067.0 477.0 109510;1471.0 28.0 109543;2027.0 61.0 109544;1509.0 34.0 109545;1390.0 40.0 109546;2198.0 78.0 109547;1073.0 15.0 109548;763.0 15.0 109550;535.0 12.0 109552;5520.0 239.0 109524;8836.0 449.0 109525;3890.0 163.0 109417;3739.0 126.0 109529;2951.0 88.0 109530;2452.0 70.0 109531;2347.0 51.0 109533;4538.0 215.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1055;109542 1071;109510 1104;109543 1048;109544 1010;109545 1039;109546 1026;109547 1058;109548 1031;109550 1049;109552 1093;109524 1070;109525 1081;109417 1097;109529 1013;109530 1013;109531 1014;109533 1093;109534 1035
data,1241255700,229546.0;9269.0;230640.0;11179.0;213730.0;8561.0;229794.0;12715.0;1.20034247416;0.99196387948;1.37029643139,1868.0 26.0 109536;10182.0 478.0 109510;3229.0 106.0 109542;1497.0 28.0 109543;2077.0 62.0 109544;1552.0 36.0 109545;1434.0 41.0 109546;2330.0 82.0 109547;1110.0 16.0 109548;783.0 16.0 109550;590.0 12.0 109552;5588.0 240.0 109524;8880.0 449.0 109525;3939.0 164.0 109417;3789.0 128.0 109529;2967.0 88.0 109530;2482.0 70.0 109531;2368.0 51.0 109533;4603.0 217.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1070;109510 1074;109542 1094;109543 1001;109544 1103;109545 1100;109546 1042;109547 1072;109548 1019;109550 1072;109552 1074;109524 1084;109525 1067;109417 1057;109529 999;109530 1034;109531 1003;109533 1032;109534 1003
data,1241256900,230554.0;9292.0;231683.0;11204.0;214833.0;8577.0;230834.0;12739.0;1.19989264801;0.990598981789;1.36930130043,1889.0 26.0 109536;10263.0 480.0 109510;3405.0 110.0 109542;1513.0 28.0 109543;2114.0 62.0 109544;1581.0 37.0 109545;1498.0 44.0 109546;2503.0 89.0 109547;1135.0 16.0 109548;806.0 16.0 109550;649.0 14.0 109552;5679.0 244.0 109524;8921.0 450.0 109525;4001.0 165.0 109417;3835.0 128.0 109529;2984.0 88.0 109530;2507.0 70.0 109531;2381.0 51.0 109533;4647.0 217.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1031;109510 1041;109542 1059;109543 1103;109544 1042;109545 1028;109546 1009;109547 1052;109548 1064;109550 1080;109552 1016;109524 1050;109525 1096;109417 1072;109529 1067;109530 1067;109531 1011;109533 1070;109534 1042
data,1241257800,231613.0;9309.0;232742.0;11224.0;215878.0;8601.0;231935.0;12761.0;1.19986613947;0.991289402526;1.36892079154,1908.0 26.0 109536;10379.0 483.0 109510;3582.0 113.0 109542;1530.0 28.0 109543;2155.0 62.0 109544;4047.0 165.0 109417;1560.0 44.0 109546;2640.0 93.0 109547;1159.0 16.0 109548;824.0 16.0 109550;707.0 16.0 109552;5787.0 244.0 109524;8978.0 452.0 109525;1613.0 37.0 109545;3873.0 129.0 109529;3001.0 89.0 109530;2526.0 70.0 109531;2396.0 51.0 109533;4705.0 221.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1044;109510 1045;109542 1068;109543 1085;109544 1009;109417 1069;109546 1042;109547 1049;109548 1007;109550 1149;109552 1015;109524 1037;109525 1065;109545 1066;109529 1029;109530 1105;109531 985;109533 1082;109534 1049
