data,1241350800,415798.0;14915.0;417855.0;17998.0;391471.0;13822.0;417023.0;20382.0;1.20076434196;0.984306678344;1.36252954223,1986.0 63.0 109568;995.0 24.0 109569;16062.0 933.0 109571;5977.0 84.0 109536;5623.0 195.0 109541;13309.0 461.0 109542;6757.0 234.0 109551;4557.0 112.0 109553;6411.0 242.0 109476;15902.0 597.0 109524;4944.0 165.0 109557;3807.0 116.0 109560;3786.0 121.0 109561;2306.0 50.0 109562;3034.0 75.0 109563;2721.0 69.0 109564;2083.0 57.0 109565;2472.0 74.0 109566;3747.0 128.0 109567,109536.0 16129;109568.0 16129;109571.0 16129;109476.0 16129;109541.0 16129;109542.0 16129;109569.0 16129;109551.0 16129;109553.0 16129;109524.0 16129;109557.0 16129;109560.0 16129;109561.0 16129;109562.0 16129;109563.0 16129;109564.0 16129;109565.0 16129;109566.0 16129;109567.0 16129,109568 847;109569 847;109571 854;109536 839;109541 886;109542 848;109551 857;109553 826;109476 792;109524 823;109557 851;109560 862;109561 831;109562 877;109563 840;109564 851;109565 878;109566 803;109567 917
data,1241351100,415995.0;14917.0;418052.0;18003.0;391689.0;13828.0;417226.0;20392.0;1.20093968689;0.984520166889;1.36299756259,5987.0 84.0 109536;1997.0 63.0 109568;16074.0 933.0 109571;6422.0 243.0 109476;5636.0 195.0 109541;13317.0 461.0 109542;1003.0 25.0 109569;6772.0 235.0 109551;4570.0 112.0 109553;15911.0 598.0 109524;4953.0 166.0 109557;3817.0 116.0 109560;3795.0 121.0 109561;2316.0 50.0 109562;3042.0 75.0 109563;2733.0 69.0 109564;2093.0 57.0 109565;2481.0 74.0 109566;3757.0 128.0 109567,109536.0 3871;109568.0 3871;109571.0 3871;109476.0 3871;109541.0 3871;109542.0 3871;109569.0 3871;109551.0 3871;109553.0 3871;109524.0 3871;109557.0 3871;109560.0 3871;109561.0 3871;109562.0 3871;109563.0 3871;109564.0 3871;109565.0 3871;109566.0 3871;109567.0 3871,109536 190;109568 201;109571 189;109476 190;109541 183;109542 199;109569 226;109551 208;109553 231;109524 193;109557 223;109560 192;109561 215;109562 195;109563 215;109564 207;109565 213;109566 201;109567 200
data,1241351700,417075.0;14950.0;419058.0;18022.0;392758.0;13850.0;418245.0;20427.0;1.19978054458;0.983779343407;1.36253227024,2045.0 64.0 109568;1068.0 26.0 109569;16124.0 937.0 109571;6508.0 246.0 109476;6035.0 84.0 109536;13374.0 463.0 109542;6824.0 235.0 109551;4634.0 114.0 109553;15967.0 598.0 109524;5014.0 167.0 109557;3085.0 76.0 109563;3863.0 118.0 109560;3844.0 121.0 109561;2357.0 51.0 109562;5674.0 196.0 109541;2777.0 69.0 109564;2134.0 57.0 109565;2531.0 74.0 109566;3824.0 128.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1045;109569 1046;109571 998;109476 1097;109536 1011;109542 1073;109551 1013;109553 1049;109524 1090;109557 1069;109563 1071;109560 1043;109561 1093;109562 1054;109541 1074;109564 1010;109565 998;109566 1107;109567 1059
data,1241352300,418100.0;14980.0;420168.0;18058.0;393733.0;13871.0;419266.0;20489.0;1.19954081436;0.983273444027;1.36395320777,6069.0 84.0 109536;1139.0 28.0 109569;16266.0 949.0 109571;6558.0 247.0 109476;13431.0 464.0 109542;2085.0 65.0 109568;6918.0 240.0 109551;4701.0 115.0 109553;5752.0 201.0 109541;16013.0 599.0 109524;5077.0 167.0 109557;3922.0 118.0 109560;3887.0 122.0 109561;2394.0 51.0 109562;3136.0 77.0 109563;2826.0 71.0 109564;2177.0 58.0 109565;2575.0 75.0 109566;3866.0 129.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1055;109569 1022;109571 1026;109476 1030;109542 1050;109568 1008;109551 1070;109553 1088;109541 1057;109524 1023;109557 1059;109560 1054;109561 1079;109562 1037;109563 1123;109564 1089;109565 1067;109566 1036;109567 1027
data,1241352900,419185.0;15015.0;421207.0;18098.0;394758.0;13907.0;420289.0;20546.0;1.19954184027;0.983519356667;1.36477059658,6092.0 84.0 109536;2169.0 71.0 109568;16482.0 965.0 109571;6630.0 250.0 109476;5802.0 202.0 109541;13473.0 466.0 109542;1199.0 31.0 109569;7000.0 244.0 109551;4749.0 115.0 109553;16045.0 600.0 109524;5120.0 168.0 109557;3962.0 119.0 109560;3919.0 122.0 109561;2421.0 52.0 109562;3173.0 77.0 109563;2882.0 72.0 109564;2199.0 58.0 109565;2607.0 75.0 109566;3907.0 129.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1010;109568 1034;109571 1012;109476 1086;109541 1015;109542 1061;109569 1064;109551 1031;109553 1033;109524 1034;109557 1058;109560 1100;109561 1037;109562 1115;109563 1098;109564 1110;109565 1046;109566 1020;109567 1036
data,1241353500,420219.0;15047.0;422277.0;18140.0;395777.0;13947.0;421348.0;20606.0;1.19968055364;0.984138025676;1.36577299921,6109.0 84.0 109536;1265.0 32.0 109569;16838.0 987.0 109571;6681.0 250.0 109476;5859.0 205.0 109541;13519.0 469.0 109542;2231.0 72.0 109568;7072.0 245.0 109551;4788.0 117.0 109553;16115.0 603.0 109524;5142.0 168.0 109557;3999.0 121.0 109560;3940.0 123.0 109561;2441.0 53.0 109562;3201.0 77.0 109563;2912.0 73.0 109564;2222.0 58.0 109565;2639.0 76.0 109566;3928.0 129.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1020;109569 1072;109571 1056;109476 1101;109541 1098;109542 1041;109568 1090;109551 1076;109553 989;109524 1075;109557 1026;109560 1052;109561 1053;109562 1077;109563 1057;109564 1041;109565 994;109566 1033;109567 1049
data,1241354100,421284.0;15078.0;423251.0;18174.0;396815.0;13977.0;422353.0;20662.0;1.19973065853;0.984140514509;1.36687248154,2277.0 73.0 109568;1299.0 32.0 109569;17230.0 1009.0 109571;6706.0 251.0 109476;5912.0 207.0 109541;13559.0 470.0 109542;7129.0 247.0 109551;4817.0 117.0 109553;16162.0 604.0 109524;5165.0 168.0 109557;6124.0 84.0 109536;4048.0 124.0 109560;3959.0 123.0 109561;2470.0 53.0 109562;3225.0 77.0 109563;2949.0 73.0 109564;2236.0 58.0 109565;2662.0 76.0 109566;3946.0 130.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1114;109571 1017;109476 1006;109541 1112;109542 1010;109551 1031;109553 1075;109524 1042;109557 1027;109536 1090;109560 1097;109561 1010;109562 1016;109563 1061;109564 1075;109565 1012;109566 1065;109567 1083
data,1241354700,422330.0;15113.0;424302.0;18222.0;397820.0;13998.0;423393.0;20713.0;1.20011320257;0.983287744383;1.36710093941,6139.0 84.0 109536;1328.0 34.0 109569;17760.0 1045.0 109571;6740.0 252.0 109476;5961.0 208.0 109541;13595.0 470.0 109542;2321.0 73.0 109568;7186.0 248.0 109551;4843.0 117.0 109553;16204.0 607.0 109524;5184.0 168.0 109557;4086.0 124.0 109560;3981.0 123.0 109561;2494.0 53.0 109562;3240.0 77.0 109563;2970.0 75.0 109564;2248.0 58.0 109565;2681.0 78.0 109566;3965.0 130.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1071;109569 1070;109571 1055;109476 1017;109541 1005;109542 1042;109568 1048;109551 1085;109553 1092;109524 1063;109557 1020;109560 1028;109561 1092;109562 1061;109563 1071;109564 1020;109565 1084;109566 1079;109567 997
data,1241355300,423326.0;15144.0;425302.0;18264.0;398885.0;14028.0;424442.0;20759.0;1.20041887491;0.98306536205;1.36716968072,6157.0 84.0 109536;1358.0 34.0 109569;18352.0 1076.0 109571;6762.0 253.0 109476;13622.0 470.0 109542;2350.0 74.0 109568;7216.0 249.0 109551;4861.0 119.0 109553;16242.0 608.0 109524;5197.0 168.0 109557;3252.0 77.0 109563;4120.0 125.0 109560;3999.0 123.0 109561;2513.0 54.0 109562;3987.0 130.0 109567;2992.0 76.0 109564;2261.0 58.0 109565;2690.0 78.0 109566;5995.0 210.0 109541,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1069;109569 1070;109571 1074;109476 1023;109542 1045;109568 1018;109551 1043;109553 1157;109524 1068;109557 1050;109563 1020;109560 1074;109561 1025;109562 960;109567 1091;109564 1042;109565 1035;109566 1111;109541 1025
data,1241355600,424388.0;15172.0;426359.0;18321.0;399956.0;14063.0;425486.0;20813.0;1.20197103181;0.983526399742;1.36826327583,2381.0 76.0 109568;1381.0 35.0 109569;18977.0 1113.0 109571;6794.0 255.0 109476;6174.0 84.0 109536;13646.0 471.0 109542;7245.0 251.0 109551;4879.0 119.0 109553;6045.0 211.0 109541;16293.0 611.0 109524;5218.0 170.0 109557;4137.0 125.0 109560;4014.0 123.0 109561;2526.0 56.0 109562;3265.0 78.0 109563;3014.0 76.0 109564;2276.0 59.0 109565;2710.0 80.0 109566;4008.0 130.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1048;109569 1023;109571 1080;109476 1110;109536 1032;109542 1041;109551 1073;109553 1093;109541 1048;109524 1047;109557 1043;109560 1037;109561 1024;109562 1076;109563 1031;109564 1011;109565 1018;109566 1075;109567 1090
data,1241356200,425458.0;15206.0;427491.0;18384.0;401066.0;14098.0;426596.0;20887.0;1.20324687795;0.983520389292;1.36993826294,2405.0 77.0 109568;1411.0 35.0 109569;19709.0 1166.0 109571;6820.0 255.0 109476;6072.0 212.0 109541;13660.0 471.0 109542;7280.0 252.0 109551;4906.0 120.0 109553;16335.0 612.0 109524;5243.0 170.0 109557;6188.0 84.0 109536;4162.0 126.0 109560;4027.0 124.0 109561;2545.0 56.0 109562;3283.0 79.0 109563;3031.0 76.0 109564;2291.0 61.0 109565;2725.0 80.0 109566;4022.0 130.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109569 1108;109571 1108;109476 976;109541 1051;109542 1043;109551 1024;109553 1082;109524 1112;109557 1091;109536 1020;109560 1062;109561 979;109562 1066;109563 1071;109564 1059;109565 1079;109566 1032;109567 1038
