data,1241922300,1554367.0;55506.0;1557849.0;59255.0;1518564.0;55182.0;1.06515614858;1.0176020493,13573.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;5.0 0.0 109753;8.0 0.0 109754;5.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;2.0 0.0 109758;27329.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;1.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 16976;109723.0 16976;109731.0 16976;109740.0 16976;109741.0 16976;109745.0 16976;109746.0 16976;109753.0 16976;109754.0 16976;109755.0 16976;109756.0 16976;109757.0 16976;109758.0 16976;109760.0 16976;109761.0 16976;109762.0 16976;109763.0 16976;109764.0 16976;109766.0 16976;109767.0 16976;109684.0 16976;109686.0 16976,109697 787;109723 791;109731 806;109740 739;109741 776;109745 761;109746 786;109753 782;109754 740;109755 775;109756 747;109757 763;109758 775;109760 812;109761 796;109762 724;109763 764;109764 801;109766 779;109767 774;109684 769;109686 729
data,1241922300,1554514.0;55512.0;1557961.0;59262.0;1518713.0;55184.0;1.06519099286;1.01752533116,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;108.0 7.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 3024;109723.0 3024;109731.0 3024;109740.0 3024;109741.0 3024;109745.0 3024;109746.0 3024;109753.0 3024;109754.0 3024;109755.0 3024;109756.0 3024;109757.0 3024;109758.0 3024;109760.0 3024;109761.0 3024;109762.0 3024;109763.0 3024;109764.0 3024;109766.0 3024;109767.0 3024;109684.0 3024;109686.0 3024,109697 165;109723 132;109731 135;109740 137;109741 132;109745 135;109746 137;109753 138;109754 135;109755 146;109756 130;109757 142;109758 116;109760 132;109761 117;109762 147;109763 137;109764 148;109766 134;109767 144;109684 135;109686 150
data,1241922900,1555448.0;55549.0;1558893.0;59304.0;1519590.0;55216.0;1.06523869018;1.01746098908,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;1040.0 49.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 865;109723 913;109731 906;109740 930;109741 891;109745 918;109746 940;109753 888;109754 937;109755 917;109756 893;109757 871;109758 932;109760 949;109761 905;109762 913;109763 891;109764 916;109766 882;109767 916;109684 916;109686 911
data,1241923200,1556385.0;55584.0;1559829.0;59338.0;1520497.0;55241.0;1.06518036832;1.01728631912,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;1976.0 83.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 916;109723 873;109731 929;109740 865;109741 901;109745 908;109746 910;109753 908;109754 900;109755 883;109756 919;109757 927;109758 936;109760 891;109761 900;109762 888;109763 931;109764 929;109766 916;109767 939;109684 919;109686 912
data,1241923500,1557240.0;55609.0;1560736.0;59374.0;1521418.0;55267.0;1.06531324229;1.01725025193,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;2883.0 119.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 913;109723 912;109731 904;109740 892;109741 889;109745 933;109746 913;109753 915;109754 896;109755 852;109756 885;109757 910;109758 907;109760 906;109761 927;109762 917;109763 918;109764 903;109766 966;109767 884;109684 936;109686 922
data,1241924100,1558133.0;55634.0;1561653.0;59401.0;1522313.0;55301.0;1.06530375036;1.01740359539,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;3800.0 146.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 956;109723 919;109731 864;109740 924;109741 913;109745 923;109746 942;109753 843;109754 899;109755 935;109756 902;109757 880;109758 917;109760 903;109761 900;109762 878;109763 985;109764 911;109766 897;109767 873;109684 902;109686 934
data,1241924400,1559070.0;55670.0;1562574.0;59438.0;1523252.0;55341.0;1.06529033647;1.01746537536,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;4721.0 183.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 893;109723 903;109731 868;109740 893;109741 872;109745 878;109746 945;109753 866;109754 921;109755 965;109756 970;109757 905;109758 921;109760 951;109761 913;109762 884;109763 939;109764 876;109766 890;109767 855;109684 971;109686 921
data,1241925000,1560026.0;55696.0;1563459.0;59478.0;1524161.0;55365.0;1.06555946305;1.01744815848,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;5606.0 223.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 929;109723 854;109731 938;109740 927;109741 894;109745 853;109746 913;109753 894;109754 868;109755 922;109756 893;109757 934;109758 885;109760 936;109761 948;109762 852;109763 945;109764 947;109766 914;109767 925;109684 888;109686 941
data,1241925300,1560957.0;55724.0;1564373.0;59504.0;1525021.0;55384.0;1.06550257932;1.01731898805,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;6520.0 249.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 876;109723 921;109731 887;109740 924;109741 917;109745 883;109746 870;109753 911;109754 860;109755 976;109756 900;109757 951;109758 914;109760 857;109761 931;109762 904;109763 939;109764 895;109766 937;109767 949;109684 885;109686 913
data,1241925900,1561873.0;55756.0;1565290.0;59539.0;1525969.0;55415.0;1.06551810443;1.0172688228,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;7437.0 284.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 948;109723 932;109731 912;109740 943;109741 901;109745 859;109746 936;109753 910;109754 884;109755 906;109756 906;109757 900;109758 917;109760 955;109761 912;109762 868;109763 899;109764 909;109766 885;109767 896;109684 916;109686 906
data,1241926200,1562828.0;55783.0;1566219.0;59565.0;1526850.0;55439.0;1.06548655698;1.01725148198,13574.0 280.0 109697;32.0 0.0 109723;0.0 0.0 109731;1.0 0.0 109740;5.0 0.0 109741;16889.0 467.0 109745;15861.0 695.0 109746;6.0 0.0 109753;9.0 0.0 109754;6.0 0.0 109755;4.0 0.0 109756;4.0 0.0 109757;8366.0 310.0 109758;27330.0 756.0 109760;13901.0 645.0 109761;1.0 0.0 109762;2.0 0.0 109763;0.0 0.0 109764;2.0 0.0 109766;0.0 0.0 109767;6.0 0.0 109684;5.0 0.0 109686,109697.0 20000;109723.0 20000;109731.0 20000;109740.0 20000;109741.0 20000;109745.0 20000;109746.0 20000;109753.0 20000;109754.0 20000;109755.0 20000;109756.0 20000;109757.0 20000;109758.0 20000;109760.0 20000;109761.0 20000;109762.0 20000;109763.0 20000;109764.0 20000;109766.0 20000;109767.0 20000;109684.0 20000;109686.0 20000,109697 904;109723 895;109731 953;109740 931;109741 896;109745 918;109746 875;109753 886;109754 940;109755 964;109756 837;109757 910;109758 929;109760 909;109761 915;109762 905;109763 896;109764 977;109766 895;109767 845;109684 910;109686 910
