
New Run at  01/25/2015 12:20:20
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; exp3CTRRatio; ucb1CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241506500,446066.0;15836.0;447322.0;16391.0;437663.0;15780.0;1.03214050327;1.01559556247,19545.0 610.0 109601;15.0 0.0 109603;19483.0 579.0 109476;20.0 0.0 109605;10.0 0.0 109608;10.0 0.0 109610;6.0 0.0 109611;2.0 0.0 109612;23164.0 814.0 109517;9.0 0.0 109614;19.0 0.0 109613;1850.0 76.0 109617;5.0 0.0 109618;0.0 0.0 109619;30349.0 1507.0 109594;9.0 0.0 109615;20646.0 907.0 109596;24.0 0.0 109598;11.0 0.0 109599,109601.0 1076;109603.0 1076;109476.0 1076;109605.0 1076;109608.0 1076;109610.0 1076;109611.0 1076;109612.0 1076;109613.0 1076;109614.0 1076;109517.0 1076;109617.0 1076;109618.0 1076;109619.0 1076;109594.0 1076;109615.0 1076;109596.0 1076;109598.0 1076;109599.0 1076,109601 58;109603 53;109476 54;109605 49;109608 52;109610 59;109611 64;109612 72;109517 54;109614 71;109613 57;109617 67;109618 52;109619 50;109594 57;109615 45;109596 65;109598 51;109599 46
data,1241507400,447126.0;15877.0;448389.0;16428.0;438808.0;15812.0;1.03178978526;1.01478432137,19545.0 610.0 109601;15.0 0.0 109603;19483.0 579.0 109476;20.0 0.0 109605;10.0 0.0 109608;10.0 0.0 109610;6.0 0.0 109611;2.0 0.0 109612;23164.0 814.0 109517;9.0 0.0 109614;9.0 0.0 109615;19.0 0.0 109613;2917.0 113.0 109617;5.0 0.0 109618;0.0 0.0 109619;30349.0 1507.0 109594;20646.0 907.0 109596;24.0 0.0 109598;11.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1054;109603 1040;109476 994;109605 1082;109608 1030;109610 1080;109611 1038;109612 1165;109517 1112;109614 1101;109615 984;109613 992;109617 1067;109618 1020;109619 1069;109594 1064;109596 1039;109598 1091;109599 978
data,1241508000,448137.0;15899.0;449442.0;16459.0;439856.0;15836.0;1.03221646896;1.0147895019,19545.0 610.0 109601;15.0 0.0 109603;19483.0 579.0 109476;20.0 0.0 109605;10.0 0.0 109608;10.0 0.0 109610;6.0 0.0 109611;2.0 0.0 109612;19.0 0.0 109613;9.0 0.0 109614;9.0 0.0 109615;3970.0 144.0 109617;5.0 0.0 109618;0.0 0.0 109619;30349.0 1507.0 109594;20646.0 907.0 109596;23164.0 814.0 109517;24.0 0.0 109598;11.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1043;109603 991;109476 1066;109605 1037;109608 1013;109610 1032;109611 1000;109612 1048;109613 1104;109614 1085;109615 1044;109617 1053;109618 1048;109619 1078;109594 1096;109596 1134;109517 1039;109598 1049;109599 1040
data,1241508900,449224.0;15941.0;450500.0;16498.0;440881.0;15856.0;1.03200996962;1.0134904083,19545.0 610.0 109601;15.0 0.0 109603;19483.0 579.0 109476;20.0 0.0 109605;10.0 0.0 109608;23164.0 814.0 109517;6.0 0.0 109611;2.0 0.0 109612;19.0 0.0 109613;9.0 0.0 109614;9.0 0.0 109615;5028.0 183.0 109617;5.0 0.0 109618;0.0 0.0 109619;30349.0 1507.0 109594;20646.0 907.0 109596;10.0 0.0 109610;24.0 0.0 109598;11.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1009;109603 1108;109476 1057;109605 1074;109608 1012;109517 1020;109611 1051;109612 1036;109613 1068;109614 1029;109615 1037;109617 1058;109618 1048;109619 1031;109594 1107;109596 1035;109610 1070;109598 1036;109599 1114
data,1241509500,450273.0;15957.0;451583.0;16523.0;441954.0;15885.0;1.03246652404;1.01422616683,19545.0 610.0 109601;15.0 0.0 109603;19483.0 579.0 109476;20.0 0.0 109605;10.0 0.0 109608;10.0 0.0 109610;6.0 0.0 109611;2.0 0.0 109612;23164.0 814.0 109517;9.0 0.0 109614;19.0 0.0 109613;6111.0 208.0 109617;5.0 0.0 109618;0.0 0.0 109619;30349.0 1507.0 109594;9.0 0.0 109615;20646.0 907.0 109596;24.0 0.0 109598;11.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1047;109603 1059;109476 1086;109605 1096;109608 1093;109610 1063;109611 1066;109612 1089;109517 1053;109614 1020;109613 1052;109617 1083;109618 1032;109619 1057;109594 1013;109615 1009;109596 1032;109598 1031;109599 1019
data,1241510400,451317.0;15982.0;452609.0;16552.0;443024.0;15906.0;1.03270875399;1.01387471064,19545.0 610.0 109601;15.0 0.0 109603;19483.0 579.0 109476;20.0 0.0 109605;10.0 0.0 109608;10.0 0.0 109610;6.0 0.0 109611;2.0 0.0 109612;19.0 0.0 109613;9.0 0.0 109614;23164.0 814.0 109517;7137.0 237.0 109617;5.0 0.0 109618;0.0 0.0 109619;30349.0 1507.0 109594;9.0 0.0 109615;20646.0 907.0 109596;24.0 0.0 109598;11.0 0.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1055;109603 1092;109476 1034;109605 1141;109608 1037;109610 1059;109611 1067;109612 984;109613 1058;109614 1060;109517 1088;109617 1026;109618 1045;109619 1060;109594 1074;109615 1012;109596 1011;109598 1037;109599 1060
