data,1241334900,397183.0;14486.0;399985.0;17449.0;372273.0;13329.0;401492.0;19378.0;1.19610418136;0.981698663614;1.32334849076,972.0 33.0 109568;5876.0 81.0 109536;8575.0 538.0 109571;9201.0 376.0 109476;4525.0 154.0 109541;14789.0 583.0 109542;420.0 11.0 109569;7045.0 244.0 109551;4763.0 143.0 109553;18634.0 765.0 109524;2979.0 77.0 109557;2959.0 97.0 109560;3325.0 119.0 109561;2038.0 48.0 109562;2162.0 55.0 109563;2157.0 68.0 109564;1538.0 38.0 109565;1192.0 25.0 109566;1768.0 56.0 109567,109536.0 5597;109568.0 5597;109571.0 5597;109476.0 5597;109541.0 5597;109542.0 5597;109569.0 5597;109551.0 5597;109553.0 5597;109524.0 5597;109557.0 5597;109560.0 5597;109561.0 5597;109562.0 5597;109563.0 5597;109564.0 5597;109565.0 5597;109566.0 5597;109567.0 5597,109568 296;109536 299;109571 303;109476 271;109541 278;109542 304;109569 294;109551 300;109553 304;109524 308;109557 280;109560 340;109561 298;109562 327;109563 286;109564 259;109565 276;109566 289;109567 285
data,1241335500,397894.0;14511.0;400730.0;17475.0;373036.0;13345.0;402214.0;19392.0;1.19573619678;0.98092969247;1.32201221377,1013.0 34.0 109568;5908.0 81.0 109536;8644.0 543.0 109571;9250.0 378.0 109476;4562.0 154.0 109541;14833.0 585.0 109542;450.0 12.0 109569;7075.0 245.0 109551;4798.0 143.0 109553;18663.0 765.0 109524;3018.0 79.0 109557;2989.0 97.0 109560;3383.0 123.0 109561;2069.0 49.0 109562;2197.0 56.0 109563;2200.0 69.0 109564;1575.0 39.0 109565;1229.0 27.0 109566;1807.0 58.0 109567,109536.0 14403;109568.0 14403;109571.0 14403;109476.0 14403;109541.0 14403;109542.0 14403;109569.0 14403;109551.0 14403;109553.0 14403;109524.0 14403;109557.0 14403;109560.0 14403;109561.0 14403;109562.0 14403;109563.0 14403;109564.0 14403;109565.0 14403;109566.0 14403;109567.0 14403,109568 767;109536 789;109571 791;109476 747;109541 779;109542 715;109569 753;109551 773;109553 804;109524 720;109557 790;109560 735;109561 743;109562 718;109563 726;109564 759;109565 786;109566 770;109567 738
data,1241336400,398977.0;14533.0;401740.0;17497.0;374067.0;13372.0;403292.0;19418.0;1.19566936893;0.981385321902;1.32183569838,5940.0 81.0 109536;1065.0 36.0 109568;8734.0 545.0 109571;9306.0 379.0 109476;4600.0 155.0 109541;14884.0 586.0 109542;524.0 15.0 109569;7122.0 245.0 109551;4841.0 143.0 109553;18695.0 765.0 109524;3063.0 80.0 109557;3030.0 97.0 109560;3460.0 125.0 109561;2111.0 50.0 109562;2263.0 58.0 109563;2245.0 70.0 109564;1612.0 39.0 109565;1305.0 30.0 109566;1873.0 60.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1073;109568 1034;109571 1066;109476 997;109541 1003;109542 1087;109569 1085;109551 1039;109553 1141;109524 1010;109557 1060;109560 1078;109561 1057;109562 1046;109563 1072;109564 1037;109565 1057;109566 1030;109567 1028
data,1241337300,399998.0;14555.0;402805.0;17527.0;375123.0;13396.0;404363.0;19439.0;1.19579943516;0.98140226504;1.3211378038,5978.0 82.0 109536;1137.0 38.0 109568;8858.0 554.0 109571;9351.0 380.0 109476;4638.0 157.0 109541;14929.0 586.0 109542;585.0 15.0 109569;7164.0 246.0 109551;4875.0 143.0 109553;18728.0 765.0 109524;3148.0 83.0 109557;3054.0 97.0 109560;3562.0 128.0 109561;2160.0 51.0 109562;2342.0 61.0 109563;2290.0 71.0 109564;1644.0 39.0 109565;1355.0 30.0 109566;1940.0 63.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109568 1083;109571 1111;109476 987;109541 1050;109542 1047;109569 1069;109551 1059;109553 1021;109524 1023;109557 1069;109560 1052;109561 1076;109562 1019;109563 1076;109564 1056;109565 1060;109566 1010;109567 1076
data,1241338200,401128.0;14579.0;403845.0;17556.0;376188.0;13417.0;405442.0;19459.0;1.19609618208;0.981308869217;1.32052620747,1216.0 42.0 109568;620.0 15.0 109569;9081.0 566.0 109571;5996.0 82.0 109536;4692.0 159.0 109541;14988.0 588.0 109542;7196.0 246.0 109551;4892.0 143.0 109553;9391.0 380.0 109476;18748.0 765.0 109524;3196.0 83.0 109557;3082.0 98.0 109560;3666.0 133.0 109561;2192.0 51.0 109562;2423.0 63.0 109563;2323.0 71.0 109564;1670.0 39.0 109565;1413.0 31.0 109566;1993.0 63.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1024;109571 1088;109536 994;109541 1090;109542 1093;109551 1033;109553 1054;109476 1113;109524 1028;109557 1058;109560 1072;109561 1088;109562 1039;109563 1029;109564 1080;109565 1043;109566 1002;109567 1015
data,1241339100,402115.0;14598.0;404919.0;17577.0;377222.0;13443.0;406516.0;19480.0;1.19573106291;0.981648709019;1.3199826518,6019.0 83.0 109536;671.0 17.0 109569;9372.0 578.0 109571;9419.0 381.0 109476;4748.0 161.0 109541;15045.0 589.0 109542;1277.0 42.0 109568;7223.0 247.0 109551;4917.0 143.0 109553;18767.0 765.0 109524;3248.0 83.0 109557;3111.0 98.0 109560;3766.0 133.0 109561;2224.0 51.0 109562;2499.0 64.0 109563;2347.0 71.0 109564;1695.0 39.0 109565;1450.0 31.0 109566;2054.0 63.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1071;109571 1085;109476 1075;109541 1068;109542 1090;109568 1034;109551 1033;109553 1053;109524 1079;109557 1051;109560 1069;109561 1092;109562 1009;109563 1065;109564 1012;109565 1003;109566 988;109567 1047
data,1241340300,403176.0;14620.0;405984.0;17605.0;378241.0;13461.0;407588.0;19515.0;1.19584367385;0.981422522647;1.32036640444,6045.0 83.0 109536;712.0 17.0 109569;9778.0 597.0 109571;9449.0 382.0 109476;4809.0 161.0 109541;1338.0 44.0 109568;15083.0 589.0 109542;7249.0 247.0 109551;4932.0 143.0 109553;18785.0 765.0 109524;3275.0 84.0 109557;3134.0 98.0 109560;3864.0 137.0 109561;2256.0 52.0 109562;2555.0 64.0 109563;2375.0 71.0 109564;1713.0 39.0 109565;1469.0 31.0 109566;2096.0 63.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1022;109569 1059;109571 1045;109476 995;109541 1056;109568 1100;109542 1025;109551 1067;109553 1031;109524 1027;109557 1070;109560 1074;109561 1113;109562 1008;109563 1034;109564 1090;109565 1022;109566 1078;109567 1084
data,1241341200,404235.0;14640.0;407015.0;17640.0;379248.0;13479.0;408635.0;19563.0;1.19668818344;0.981357420842;1.32188212526,1391.0 45.0 109568;740.0 17.0 109569;10254.0 623.0 109571;9469.0 382.0 109476;4838.0 161.0 109541;15121.0 589.0 109542;7281.0 248.0 109551;4948.0 143.0 109553;18802.0 766.0 109524;3314.0 84.0 109557;6063.0 83.0 109536;3156.0 99.0 109560;3949.0 139.0 109561;2282.0 53.0 109562;2589.0 64.0 109563;2393.0 71.0 109564;1735.0 39.0 109565;1493.0 32.0 109566;2130.0 64.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1059;109569 1072;109571 1046;109476 976;109541 1057;109542 1106;109551 1070;109553 1106;109524 1063;109557 1017;109536 1076;109560 1079;109561 994;109562 1063;109563 1016;109564 1066;109565 1041;109566 1041;109567 1052
data,1241342400,405224.0;14657.0;408101.0;17679.0;380302.0;13501.0;409698.0;19615.0;1.19767809948;0.981493435455;1.32365419361,1433.0 45.0 109568;771.0 18.0 109569;10811.0 654.0 109571;9497.0 382.0 109476;4859.0 161.0 109541;15161.0 591.0 109542;3178.0 99.0 109560;7310.0 248.0 109551;4963.0 143.0 109553;18828.0 767.0 109524;3339.0 84.0 109557;6081.0 83.0 109536;4032.0 141.0 109561;2297.0 53.0 109562;2629.0 65.0 109563;2405.0 71.0 109564;1760.0 40.0 109565;1521.0 32.0 109566;2159.0 64.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1049;109571 1070;109476 1000;109541 1066;109542 1066;109560 1065;109551 1045;109553 1024;109524 1048;109557 1055;109536 1083;109561 1089;109562 1021;109563 1082;109564 1021;109565 1065;109566 1060;109567 1022
data,1241343600,406286.0;14675.0;409118.0;17726.0;381338.0;13521.0;410716.0;19666.0;1.19954323246;0.981640517742;1.32564781596,6096.0 83.0 109536;1469.0 45.0 109568;11437.0 693.0 109571;9519.0 382.0 109476;4883.0 161.0 109541;15190.0 591.0 109542;802.0 20.0 109569;7317.0 248.0 109551;4974.0 143.0 109553;18851.0 767.0 109524;3358.0 84.0 109557;3205.0 101.0 109560;4071.0 142.0 109561;2323.0 55.0 109562;2644.0 65.0 109563;2421.0 71.0 109564;1774.0 41.0 109565;1540.0 32.0 109566;2177.0 64.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109568 1055;109571 1035;109476 1073;109541 1050;109542 1059;109569 1043;109551 1019;109553 1075;109524 1084;109557 1016;109560 1012;109561 1041;109562 1092;109563 1026;109564 1094;109565 1083;109566 1024;109567 1047
data,1241344500,407338.0;14693.0;410139.0;17766.0;382433.0;13540.0;411755.0;19711.0;1.20088947267;0.981539433494;1.327132316,6112.0 83.0 109536;830.0 20.0 109569;12079.0 725.0 109571;9532.0 382.0 109476;4902.0 162.0 109541;15206.0 591.0 109542;1494.0 46.0 109568;7335.0 248.0 109551;4994.0 145.0 109553;18870.0 768.0 109524;3370.0 85.0 109557;3230.0 101.0 109560;4110.0 143.0 109561;2354.0 56.0 109562;2661.0 65.0 109563;2438.0 71.0 109564;1796.0 41.0 109565;1559.0 32.0 109566;2200.0 64.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1057;109569 1111;109571 1033;109476 998;109541 1099;109542 1036;109568 1031;109551 1044;109553 1043;109524 1076;109557 1031;109560 1061;109561 1056;109562 1052;109563 1012;109564 1052;109565 1037;109566 1066;109567 1105
