data,1241490600,809834.0;29080.0;813677.0;34692.0;762099.0;27370.0;815832.0;39464.0;1.18735039661;1.00014970148;1.34710662037,5502.0 259.0 109594;6253.0 327.0 109596;11720.0 654.0 109597;7218.0 369.0 109598;6353.0 339.0 109599;2641.0 83.0 109600;2033.0 70.0 109601;12849.0 847.0 109602;2995.0 158.0 109603;23341.0 820.0 109476;12738.0 947.0 109605;1686.0 50.0 109606;1461.0 53.0 109608;5503.0 317.0 109609;926.0 37.0 109610;236.0 10.0 109611;126.0 13.0 109612;782.0 16.0 109613;924.0 59.0 109614;1038.0 56.0 109615;2535.0 171.0 109617;64.0 0.0 109618;10394.0 335.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241493900,819134.0;29523.0;823164.0;35178.0;771764.0;27790.0;825417.0;40076.0;1.18571207285;0.99907593121;1.34711733532,6064.0 292.0 109594;6415.0 331.0 109596;13542.0 776.0 109597;7566.0 384.0 109598;6647.0 349.0 109599;2843.0 89.0 109600;2358.0 84.0 109601;13062.0 855.0 109602;3330.0 170.0 109603;23625.0 832.0 109476;13182.0 972.0 109605;2025.0 69.0 109606;1742.0 64.0 109608;6716.0 393.0 109609;1161.0 44.0 109610;425.0 14.0 109611;987.0 78.0 109612;937.0 17.0 109613;1228.0 72.0 109614;1244.0 62.0 109615;2857.0 185.0 109617;274.0 3.0 109618;10575.0 341.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 851;109596 887;109597 861;109598 865;109599 886;109600 882;109601 864;109602 901;109603 906;109476 878;109605 829;109606 833;109608 882;109609 848;109610 836;109611 881;109612 879;109613 845;109614 860;109615 952;109617 881;109618 842;109517 851
data,1241494200,820025.0;29563.0;823975.0;35211.0;772608.0;27829.0;826349.0;40139.0;1.18533992775;0.999118474562;1.34735373975,6104.0 293.0 109594;6422.0 331.0 109596;13732.0 785.0 109597;7575.0 384.0 109598;6658.0 351.0 109599;2858.0 89.0 109600;2376.0 85.0 109601;13083.0 855.0 109602;3345.0 170.0 109603;23639.0 832.0 109476;13222.0 975.0 109605;2058.0 69.0 109606;1760.0 66.0 109608;6807.0 398.0 109609;1167.0 44.0 109610;441.0 15.0 109611;1182.0 84.0 109612;951.0 17.0 109613;1245.0 73.0 109614;1253.0 62.0 109615;2876.0 187.0 109617;278.0 3.0 109618;10584.0 341.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 835;109596 880;109597 881;109598 833;109599 874;109600 861;109601 852;109602 860;109603 866;109476 884;109605 886;109606 871;109608 879;109609 860;109610 838;109611 894;109612 911;109613 887;109614 867;109615 861;109617 847;109618 919;109517 854
data,1241494500,820893.0;29591.0;824855.0;35252.0;773460.0;27867.0;827225.0;40186.0;1.18558599508;0.999491877578;1.34765286607,6141.0 293.0 109594;6427.0 331.0 109596;13944.0 791.0 109597;7586.0 385.0 109598;6665.0 351.0 109599;2864.0 89.0 109600;2393.0 85.0 109601;13095.0 855.0 109602;3351.0 171.0 109603;23659.0 833.0 109476;13275.0 978.0 109605;2083.0 69.0 109606;1780.0 67.0 109608;6945.0 409.0 109609;1178.0 44.0 109610;451.0 16.0 109611;1385.0 98.0 109612;957.0 17.0 109613;1260.0 73.0 109614;1266.0 62.0 109615;2898.0 188.0 109617;292.0 4.0 109618;10601.0 341.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 870;109596 864;109597 843;109598 857;109599 833;109600 829;109601 866;109602 845;109603 879;109476 894;109605 880;109606 872;109608 882;109609 869;109610 860;109611 892;109612 853;109613 895;109614 919;109615 878;109617 907;109618 883;109517 830
data,1241494800,821736.0;29619.0;825786.0;35318.0;774397.0;27921.0;828113.0;40246.0;1.18656219836;1.00029760445;1.34832641369,6168.0 293.0 109594;6438.0 332.0 109596;14202.0 818.0 109597;7598.0 385.0 109598;6681.0 352.0 109599;2873.0 89.0 109600;2413.0 85.0 109601;13110.0 857.0 109602;3362.0 171.0 109603;23679.0 835.0 109476;13326.0 980.0 109605;2102.0 69.0 109606;1802.0 67.0 109608;7074.0 418.0 109609;1188.0 44.0 109610;458.0 16.0 109611;1586.0 111.0 109612;969.0 17.0 109613;1274.0 74.0 109614;1279.0 63.0 109615;2928.0 192.0 109617;305.0 4.0 109618;10612.0 344.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 904;109596 859;109597 900;109598 832;109599 862;109600 859;109601 905;109602 838;109603 825;109476 844;109605 913;109606 848;109608 872;109609 811;109610 884;109611 892;109612 890;109613 848;109614 886;109615 876;109617 903;109618 828;109517 921
data,1241495100,822593.0;29657.0;826674.0;35366.0;775283.0;27961.0;828947.0;40293.0;1.18661396786;1.00034597884;1.34821958599,6188.0 294.0 109594;6449.0 332.0 109596;14475.0 835.0 109597;7608.0 386.0 109598;6693.0 352.0 109599;2883.0 90.0 109600;2424.0 85.0 109601;13129.0 858.0 109602;3373.0 172.0 109603;23689.0 835.0 109476;13359.0 983.0 109605;2110.0 69.0 109606;1817.0 68.0 109608;7193.0 423.0 109609;1206.0 45.0 109610;470.0 16.0 109611;1773.0 122.0 109612;982.0 17.0 109613;1289.0 76.0 109614;1289.0 65.0 109615;2978.0 193.0 109617;313.0 4.0 109618;10625.0 344.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 847;109596 886;109597 865;109598 940;109599 895;109600 911;109601 878;109602 908;109603 848;109476 853;109605 815;109606 843;109608 904;109609 864;109610 835;109611 893;109612 913;109613 797;109614 885;109615 813;109617 910;109618 860;109517 837
data,1241495400,823459.0;29693.0;827533.0;35418.0;776128.0;27987.0;829854.0;40354.0;1.18693412017;1.00002509502;1.34856784499,6231.0 300.0 109594;6456.0 332.0 109596;14738.0 853.0 109597;7621.0 386.0 109598;6700.0 352.0 109599;2895.0 90.0 109600;2443.0 86.0 109601;13139.0 858.0 109602;3388.0 172.0 109603;23706.0 835.0 109476;13397.0 985.0 109605;2123.0 69.0 109606;1828.0 68.0 109608;7294.0 431.0 109609;1218.0 46.0 109610;482.0 18.0 109611;1949.0 135.0 109612;992.0 17.0 109613;1300.0 76.0 109614;1300.0 65.0 109615;3009.0 194.0 109617;322.0 4.0 109618;10643.0 344.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 889;109597 871;109598 904;109599 811;109600 856;109601 932;109602 865;109603 821;109476 872;109605 901;109606 863;109608 864;109609 905;109610 871;109611 841;109612 842;109613 861;109614 864;109615 911;109617 893;109618 857;109517 850
data,1241496000,824319.0;29730.0;828409.0;35458.0;777004.0;28024.0;830731.0;40397.0;1.18677893231;1.00001674158;1.34830795898,6272.0 303.0 109594;6473.0 333.0 109596;15026.0 868.0 109597;7626.0 386.0 109598;6715.0 353.0 109599;2909.0 90.0 109600;2457.0 86.0 109601;13146.0 859.0 109602;3394.0 172.0 109603;23716.0 835.0 109476;13443.0 987.0 109605;2136.0 69.0 109606;1846.0 68.0 109608;7395.0 435.0 109609;1230.0 47.0 109610;492.0 18.0 109611;2110.0 141.0 109612;1003.0 18.0 109613;1320.0 77.0 109614;1315.0 67.0 109615;3037.0 196.0 109617;330.0 4.0 109618;10659.0 344.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 855;109596 927;109597 906;109598 885;109599 827;109600 883;109601 854;109602 849;109603 845;109476 863;109605 841;109606 841;109608 873;109609 818;109610 902;109611 883;109612 853;109613 901;109614 939;109615 852;109617 935;109618 792;109517 876
data,1241496300,825220.0;29766.0;829303.0;35510.0;777917.0;28060.0;831575.0;40457.0;1.18709835566;1.00000845493;1.3487812455,6334.0 306.0 109594;6482.0 333.0 109596;15294.0 882.0 109597;7649.0 386.0 109598;6732.0 353.0 109599;2920.0 90.0 109600;2474.0 86.0 109601;13169.0 861.0 109602;3406.0 172.0 109603;23725.0 835.0 109476;13499.0 992.0 109605;2152.0 70.0 109606;1862.0 69.0 109608;7495.0 440.0 109609;1237.0 48.0 109610;500.0 18.0 109611;2234.0 151.0 109612;1018.0 19.0 109613;1338.0 81.0 109614;1330.0 68.0 109615;3085.0 199.0 109617;339.0 5.0 109618;10670.0 344.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 897;109596 870;109597 895;109598 918;109599 901;109600 903;109601 879;109602 872;109603 847;109476 879;109605 843;109606 873;109608 853;109609 898;109610 817;109611 824;109612 852;109613 900;109614 862;109615 863;109617 885;109618 822;109517 847
data,1241496600,826119.0;29803.0;830189.0;35571.0;778782.0;28097.0;832445.0;40508.0;1.18768624769;1.00006142157;1.34886311851,6387.0 309.0 109594;6493.0 334.0 109596;15510.0 897.0 109597;7656.0 387.0 109598;6741.0 353.0 109599;2934.0 90.0 109600;2490.0 86.0 109601;13183.0 862.0 109602;3417.0 173.0 109603;23740.0 835.0 109476;13560.0 997.0 109605;2165.0 71.0 109606;1873.0 69.0 109608;7605.0 449.0 109609;1249.0 48.0 109610;509.0 19.0 109611;2398.0 164.0 109612;1027.0 20.0 109613;1383.0 85.0 109614;1347.0 69.0 109615;3127.0 201.0 109617;355.0 7.0 109618;10681.0 344.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 933;109596 855;109597 858;109598 842;109599 871;109600 902;109601 902;109602 870;109603 853;109476 898;109605 884;109606 863;109608 868;109609 889;109610 874;109611 868;109612 851;109613 814;109614 866;109615 852;109617 852;109618 901;109517 834
data,1241497200,826988.0;29838.0;831120.0;35621.0;779641.0;28132.0;833363.0;40563.0;1.1878780908;1.00008160013;1.34904162801,6448.0 315.0 109594;6507.0 334.0 109596;15731.0 909.0 109597;7672.0 387.0 109598;6759.0 355.0 109599;2946.0 91.0 109600;2500.0 86.0 109601;13205.0 863.0 109602;3427.0 173.0 109603;23754.0 836.0 109476;13619.0 999.0 109605;2172.0 71.0 109606;1886.0 70.0 109608;7716.0 456.0 109609;1264.0 48.0 109610;524.0 19.0 109611;2563.0 172.0 109612;1037.0 20.0 109613;1445.0 88.0 109614;1356.0 69.0 109615;3160.0 203.0 109617;376.0 10.0 109618;10694.0 345.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 843;109596 819;109597 889;109598 905;109599 897;109600 873;109601 918;109602 878;109603 882;109476 829;109605 876;109606 824;109608 871;109609 883;109610 882;109611 874;109612 933;109613 852;109614 846;109615 870;109617 840;109618 892;109517 824
data,1241497500,827945.0;29871.0;832003.0;35665.0;780498.0;28165.0;834254.0;40603.0;1.18814395297;1.00020653316;1.34899876285,6504.0 316.0 109594;6518.0 335.0 109596;15969.0 923.0 109597;7688.0 387.0 109598;6777.0 357.0 109599;2961.0 91.0 109600;2513.0 87.0 109601;13219.0 863.0 109602;3439.0 173.0 109603;23767.0 836.0 109476;13679.0 1004.0 109605;2185.0 72.0 109606;1902.0 70.0 109608;7820.0 461.0 109609;1277.0 48.0 109610;538.0 22.0 109611;2677.0 173.0 109612;1042.0 20.0 109613;1485.0 89.0 109614;1384.0 73.0 109615;3211.0 207.0 109617;385.0 11.0 109618;10704.0 345.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 865;109596 881;109597 835;109598 891;109599 860;109600 868;109601 876;109602 837;109603 855;109476 867;109605 867;109606 943;109608 873;109609 865;109610 863;109611 863;109612 877;109613 871;109614 877;109615 889;109617 861;109618 870;109517 846
data,1241497800,828827.0;29898.0;832808.0;35707.0;781398.0;28207.0;835117.0;40657.0;1.18858495279;1.00070565951;1.3496145697,6568.0 321.0 109594;6529.0 335.0 109596;16181.0 935.0 109597;7699.0 387.0 109598;6792.0 358.0 109599;2972.0 91.0 109600;2521.0 87.0 109601;13228.0 863.0 109602;3448.0 173.0 109603;23776.0 837.0 109476;13780.0 1010.0 109605;2192.0 72.0 109606;1911.0 70.0 109608;7923.0 470.0 109609;1290.0 48.0 109610;547.0 23.0 109611;2744.0 175.0 109612;1057.0 20.0 109613;1520.0 90.0 109614;1409.0 73.0 109615;3248.0 209.0 109617;397.0 11.0 109618;10717.0 347.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 840;109596 870;109597 853;109598 895;109599 943;109600 897;109601 872;109602 823;109603 878;109476 849;109605 919;109606 849;109608 859;109609 864;109610 874;109611 836;109612 847;109613 806;109614 925;109615 904;109617 854;109618 883;109517 860
