data,1241749200,1553177.0;57272.0;1561088.0;72812.0;1457312.0;54485.0;1566805.0;83624.0;1.26489412782;1.01391842583;1.44742006876,2900.0 107.0 109696;2066.0 52.0 109697;2682.0 86.0 109698;6832.0 340.0 109699;2842.0 115.0 109700;2266.0 90.0 109701;1227.0 25.0 109702;15091.0 937.0 109703;4758.0 258.0 109704;1486.0 48.0 109706;441.0 14.0 109707;1068.0 52.0 109708;194.0 9.0 109709;45.0 0.0 109710;40552.0 2005.0 109635;2294.0 70.0 109651;6176.0 64.0 109660;6563.0 134.0 109667;5188.0 203.0 109673;1536.0 64.0 109675;7689.0 271.0 109683;5207.0 219.0 109689;3673.0 153.0 109690,109696.0 8333;109697.0 8333;109698.0 8333;109699.0 8333;109700.0 8333;109701.0 8333;109702.0 8333;109703.0 8333;109704.0 8333;109706.0 8333;109707.0 8333;109708.0 8333;109709.0 8333;109710.0 8333;109635.0 8333;109651.0 8333;109660.0 8333;109667.0 8333;109673.0 8333;109675.0 8333;109683.0 8333;109689.0 8333;109690.0 8333,109696 378;109697 376;109698 325;109699 357;109700 354;109701 333;109702 402;109703 371;109704 370;109706 377;109707 360;109708 358;109709 377;109710 365;109635 371;109651 363;109660 349;109667 340;109673 359;109675 359;109683 346;109689 377;109690 366
data,1241749500,1553702.0;57292.0;1561572.0;72827.0;1457817.0;54502.0;1567288.0;83644.0;1.26474842872;1.01387209624;1.44730388028,2922.0 108.0 109696;2076.0 52.0 109697;2714.0 89.0 109698;6862.0 342.0 109699;2866.0 116.0 109700;2288.0 90.0 109701;1249.0 25.0 109702;15117.0 939.0 109703;4778.0 258.0 109704;1502.0 48.0 109706;460.0 14.0 109707;1091.0 52.0 109708;213.0 9.0 109709;77.0 3.0 109710;40584.0 2006.0 109635;2316.0 71.0 109651;6191.0 64.0 109660;6572.0 134.0 109667;5210.0 204.0 109673;1557.0 64.0 109675;7706.0 271.0 109683;5221.0 219.0 109689;3688.0 153.0 109690,109696.0 11667;109697.0 11667;109698.0 11667;109699.0 11667;109700.0 11667;109701.0 11667;109702.0 11667;109703.0 11667;109704.0 11667;109706.0 11667;109707.0 11667;109708.0 11667;109709.0 11667;109710.0 11667;109635.0 11667;109651.0 11667;109660.0 11667;109667.0 11667;109673.0 11667;109675.0 11667;109683.0 11667;109689.0 11667;109690.0 11667,109696 462;109697 513;109698 510;109699 505;109700 505;109701 524;109702 483;109703 542;109704 496;109706 550;109707 492;109708 476;109709 509;109710 526;109635 523;109651 499;109660 507;109667 469;109673 498;109675 517;109683 510;109689 496;109690 555
data,1241749800,1554555.0;57317.0;1562420.0;72856.0;1458703.0;54530.0;1568132.0;83688.0;1.26470773524;1.01389098691;1.44744880677,2983.0 112.0 109696;2097.0 52.0 109697;2780.0 93.0 109698;6905.0 344.0 109699;2905.0 117.0 109700;2312.0 90.0 109701;1280.0 25.0 109702;15160.0 940.0 109703;4814.0 261.0 109704;1543.0 49.0 109706;488.0 14.0 109707;1118.0 53.0 109708;257.0 10.0 109709;131.0 6.0 109710;40615.0 2007.0 109635;2347.0 71.0 109651;6220.0 65.0 109660;6598.0 134.0 109667;5251.0 205.0 109673;1585.0 64.0 109675;7740.0 273.0 109683;5253.0 220.0 109689;3726.0 155.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 881;109697 880;109698 912;109699 866;109700 852;109701 870;109702 855;109703 854;109704 834;109706 893;109707 859;109708 874;109709 903;109710 848;109635 895;109651 900;109660 829;109667 857;109673 882;109675 861;109683 891;109689 818;109690 886
data,1241750100,1555366.0;57340.0;1563309.0;72887.0;1459578.0;54556.0;1569051.0;83728.0;1.26467857029;1.01388833059;1.44746666217,3034.0 112.0 109696;2117.0 52.0 109697;2869.0 98.0 109698;6961.0 346.0 109699;2934.0 117.0 109700;2325.0 90.0 109701;1310.0 26.0 109702;15201.0 941.0 109703;4856.0 263.0 109704;1578.0 50.0 109706;507.0 14.0 109707;1151.0 54.0 109708;298.0 12.0 109709;186.0 7.0 109710;40667.0 2013.0 109635;2375.0 71.0 109651;6256.0 65.0 109660;6623.0 134.0 109667;5297.0 207.0 109673;1602.0 64.0 109675;7801.0 277.0 109683;5275.0 220.0 109689;3774.0 158.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 883;109697 855;109698 864;109699 837;109700 864;109701 804;109702 844;109703 895;109704 960;109706 848;109707 828;109708 895;109709 916;109710 875;109635 902;109651 849;109660 875;109667 887;109673 858;109675 846;109683 899;109689 845;109690 871
data,1241750400,1556215.0;57371.0;1564180.0;72914.0;1460444.0;54583.0;1569899.0;83763.0;1.26444916075;1.01379389154;1.44729708607,3073.0 114.0 109696;2137.0 52.0 109697;2964.0 100.0 109698;7019.0 349.0 109699;2957.0 118.0 109700;2345.0 90.0 109701;1338.0 26.0 109702;15240.0 942.0 109703;4889.0 263.0 109704;1604.0 51.0 109706;523.0 14.0 109707;1184.0 56.0 109708;334.0 13.0 109709;250.0 11.0 109710;40724.0 2013.0 109635;2391.0 71.0 109651;6285.0 65.0 109660;6642.0 135.0 109667;5347.0 213.0 109673;1627.0 65.0 109675;7855.0 278.0 109683;5293.0 220.0 109689;3847.0 159.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 843;109697 900;109698 883;109699 897;109700 858;109701 899;109702 872;109703 894;109704 885;109706 821;109707 894;109708 848;109709 859;109710 872;109635 872;109651 884;109660 859;109667 832;109673 855;109675 881;109683 876;109689 848;109690 868
data,1241750700,1557132.0;57402.0;1565062.0;72944.0;1461324.0;54618.0;1570728.0;83792.0;1.26431832751;1.01388262741;1.44710477453,3129.0 116.0 109696;2159.0 52.0 109697;3049.0 104.0 109698;7067.0 349.0 109699;2986.0 118.0 109700;2363.0 91.0 109701;1354.0 26.0 109702;15277.0 943.0 109703;4936.0 265.0 109704;1639.0 54.0 109706;539.0 14.0 109707;1212.0 56.0 109708;376.0 16.0 109709;308.0 12.0 109710;40790.0 2016.0 109635;2410.0 72.0 109651;6306.0 66.0 109660;6674.0 137.0 109667;5427.0 214.0 109673;1645.0 66.0 109675;7913.0 281.0 109683;5301.0 221.0 109689;3890.0 159.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 829;109697 888;109698 849;109699 863;109700 886;109701 852;109702 866;109703 866;109704 914;109706 849;109707 920;109708 871;109709 916;109710 825;109635 928;109651 829;109660 859;109667 844;109673 903;109675 830;109683 845;109689 879;109690 889
data,1241751000,1558003.0;57426.0;1565907.0;72976.0;1462188.0;54647.0;1571625.0;83825.0;1.26436892185;1.01396469281;1.44705272866,3165.0 116.0 109696;2169.0 52.0 109697;3147.0 107.0 109698;7101.0 350.0 109699;3020.0 120.0 109700;2376.0 91.0 109701;1369.0 28.0 109702;15327.0 947.0 109703;5000.0 271.0 109704;1695.0 55.0 109706;553.0 15.0 109707;1243.0 57.0 109708;407.0 16.0 109709;363.0 13.0 109710;40842.0 2017.0 109635;2433.0 73.0 109651;6314.0 66.0 109660;6706.0 139.0 109667;5476.0 214.0 109673;1665.0 66.0 109675;7962.0 283.0 109683;5340.0 224.0 109689;3922.0 160.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 875;109697 863;109698 882;109699 885;109700 918;109701 823;109702 903;109703 895;109704 846;109706 909;109707 882;109708 814;109709 848;109710 859;109635 809;109651 865;109660 900;109667 908;109673 886;109675 877;109683 838;109689 865;109690 850
data,1241751300,1558852.0;57450.0;1566813.0;72998.0;1463039.0;54666.0;1572519.0;83859.0;1.26417921816;1.01385592913;1.44700032676,3196.0 116.0 109696;2186.0 52.0 109697;3213.0 108.0 109698;7142.0 351.0 109699;3041.0 120.0 109700;2393.0 91.0 109701;1390.0 28.0 109702;15394.0 949.0 109703;5095.0 275.0 109704;1751.0 57.0 109706;573.0 15.0 109707;1278.0 58.0 109708;442.0 16.0 109709;407.0 13.0 109710;40894.0 2018.0 109635;2460.0 74.0 109651;6336.0 67.0 109660;6734.0 139.0 109667;5520.0 216.0 109673;1687.0 69.0 109675;8027.0 284.0 109683;5379.0 224.0 109689;3963.0 162.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 862;109697 845;109698 872;109699 797;109700 869;109701 872;109702 895;109703 906;109704 909;109706 888;109707 905;109708 878;109709 869;109710 859;109635 822;109651 878;109660 877;109667 827;109673 827;109675 897;109683 854;109689 924;109690 868
data,1241751600,1559735.0;57474.0;1567680.0;73029.0;1463907.0;54692.0;1573412.0;83902.0;1.26420449477;1.01388736683;1.44713567299,3227.0 116.0 109696;2203.0 52.0 109697;3281.0 111.0 109698;7175.0 351.0 109699;3055.0 120.0 109700;2405.0 91.0 109701;1410.0 28.0 109702;15470.0 954.0 109703;5204.0 282.0 109704;1797.0 58.0 109706;591.0 16.0 109707;1298.0 58.0 109708;475.0 17.0 109709;431.0 13.0 109710;40950.0 2020.0 109635;2483.0 75.0 109651;6358.0 68.0 109660;6752.0 139.0 109667;5583.0 219.0 109673;1711.0 69.0 109675;8083.0 287.0 109683;5427.0 226.0 109689;3999.0 163.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 843;109697 888;109698 872;109699 875;109700 855;109701 840;109702 863;109703 894;109704 881;109706 901;109707 824;109708 888;109709 904;109710 848;109635 870;109651 917;109660 809;109667 848;109673 899;109675 843;109683 901;109689 844;109690 893
data,1241751900,1560591.0;57497.0;1568563.0;73056.0;1464788.0;54720.0;1574191.0;83930.0;1.26414775021;1.01394693794;1.44711721763,3242.0 116.0 109696;2216.0 52.0 109697;3370.0 115.0 109698;7208.0 351.0 109699;3078.0 121.0 109700;2427.0 92.0 109701;1428.0 28.0 109702;15538.0 956.0 109703;5313.0 285.0 109704;1833.0 58.0 109706;608.0 17.0 109707;1324.0 59.0 109708;513.0 19.0 109709;460.0 14.0 109710;41025.0 2023.0 109635;2513.0 76.0 109651;6374.0 68.0 109660;6775.0 139.0 109667;5634.0 221.0 109673;1739.0 71.0 109675;8130.0 287.0 109683;5470.0 228.0 109689;4033.0 164.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 910;109697 864;109698 844;109699 927;109700 794;109701 895;109702 922;109703 863;109704 801;109706 925;109707 857;109708 838;109709 825;109710 863;109635 929;109651 902;109660 844;109667 879;109673 869;109675 832;109683 890;109689 887;109690 840
data,1241752200,1561438.0;57525.0;1569395.0;73091.0;1465667.0;54750.0;1575077.0;83963.0;1.26415333918;1.01395091364;1.446952501,3261.0 117.0 109696;2233.0 53.0 109697;3451.0 116.0 109698;7238.0 352.0 109699;3110.0 125.0 109700;2437.0 92.0 109701;1441.0 28.0 109702;15605.0 960.0 109703;5426.0 289.0 109704;1864.0 62.0 109706;625.0 17.0 109707;1343.0 59.0 109708;541.0 20.0 109709;492.0 17.0 109710;41076.0 2025.0 109635;2534.0 77.0 109651;6397.0 69.0 109660;6801.0 140.0 109667;5682.0 224.0 109673;1779.0 72.0 109675;8169.0 288.0 109683;5504.0 229.0 109689;4074.0 164.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 833;109697 843;109698 841;109699 869;109700 897;109701 843;109702 897;109703 889;109704 886;109706 867;109707 883;109708 895;109709 844;109710 841;109635 860;109651 857;109660 856;109667 868;109673 886;109675 879;109683 907;109689 877;109690 882
