data,1241350800,414546.0;14856.0;417355.0;18067.0;389715.0;13713.0;419036.0;20045.0;1.20795640787;0.98187497711;1.33482878469,1631.0 47.0 109568;967.0 23.0 109569;17061.0 981.0 109571;6232.0 84.0 109536;5011.0 164.0 109541;15333.0 594.0 109542;7487.0 257.0 109551;5118.0 148.0 109553;9629.0 384.0 109476;18991.0 769.0 109524;3490.0 86.0 109557;3329.0 103.0 109560;4289.0 148.0 109561;2471.0 57.0 109562;2798.0 67.0 109563;2552.0 76.0 109564;1901.0 43.0 109565;1671.0 32.0 109566;2327.0 66.0 109567,109536.0 16129;109568.0 16129;109571.0 16129;109476.0 16129;109541.0 16129;109542.0 16129;109569.0 16129;109551.0 16129;109553.0 16129;109524.0 16129;109557.0 16129;109560.0 16129;109561.0 16129;109562.0 16129;109563.0 16129;109564.0 16129;109565.0 16129;109566.0 16129;109567.0 16129,109568 847;109569 847;109571 854;109536 839;109541 886;109542 848;109551 857;109553 826;109476 792;109524 823;109557 851;109560 862;109561 831;109562 877;109563 840;109564 851;109565 878;109566 803;109567 917
data,1241351100,414751.0;14862.0;417592.0;18074.0;389904.0;13720.0;419248.0;20051.0;1.20784802274;0.981988960783;1.33467406767,6246.0 85.0 109536;1647.0 48.0 109568;17072.0 981.0 109571;9638.0 384.0 109476;5021.0 164.0 109541;15347.0 597.0 109542;979.0 23.0 109569;7493.0 257.0 109551;5137.0 148.0 109553;19004.0 769.0 109524;3498.0 86.0 109557;3339.0 103.0 109560;4300.0 148.0 109561;2482.0 57.0 109562;2822.0 69.0 109563;2565.0 76.0 109564;1918.0 43.0 109565;1682.0 32.0 109566;2335.0 66.0 109567,109536.0 3871;109568.0 3871;109571.0 3871;109476.0 3871;109541.0 3871;109542.0 3871;109569.0 3871;109551.0 3871;109553.0 3871;109524.0 3871;109557.0 3871;109560.0 3871;109561.0 3871;109562.0 3871;109563.0 3871;109564.0 3871;109565.0 3871;109566.0 3871;109567.0 3871,109536 190;109568 201;109571 189;109476 190;109541 183;109542 199;109569 226;109551 208;109553 231;109524 193;109557 223;109560 192;109561 215;109562 195;109563 215;109564 207;109565 213;109566 201;109567 200
data,1241351700,415758.0;14889.0;418605.0;18106.0;390962.0;13745.0;420286.0;20094.0;1.20779489415;0.981714670916;1.33504701181,1705.0 49.0 109568;1025.0 25.0 109569;17104.0 981.0 109571;9698.0 386.0 109476;6305.0 85.0 109536;15438.0 600.0 109542;7553.0 260.0 109551;5177.0 150.0 109553;19074.0 773.0 109524;3538.0 86.0 109557;2892.0 71.0 109563;3390.0 104.0 109560;4357.0 150.0 109561;2517.0 57.0 109562;5064.0 166.0 109541;2628.0 78.0 109564;1957.0 43.0 109565;1723.0 35.0 109566;2393.0 69.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1045;109569 1046;109571 998;109476 1097;109536 1011;109542 1073;109551 1013;109553 1049;109524 1090;109557 1069;109563 1071;109560 1043;109561 1093;109562 1054;109541 1074;109564 1010;109565 998;109566 1107;109567 1059
data,1241352300,416787.0;14928.0;419626.0;18134.0;392058.0;13782.0;421347.0;20157.0;1.20654565554;0.981464201422;1.33566802,6335.0 85.0 109536;1068.0 25.0 109569;17129.0 981.0 109571;9797.0 395.0 109476;15542.0 604.0 109542;1748.0 49.0 109568;7608.0 262.0 109551;5231.0 150.0 109553;5119.0 167.0 109541;19126.0 774.0 109524;3577.0 86.0 109557;3433.0 106.0 109560;4418.0 151.0 109561;2556.0 61.0 109562;2956.0 72.0 109563;2672.0 79.0 109564;2006.0 44.0 109565;1789.0 36.0 109566;2449.0 69.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1055;109569 1022;109571 1026;109476 1030;109542 1050;109568 1008;109551 1070;109553 1088;109541 1057;109524 1023;109557 1059;109560 1054;109561 1079;109562 1037;109563 1123;109564 1089;109565 1067;109566 1036;109567 1027
data,1241352900,417873.0;14950.0;420651.0;18159.0;393090.0;13812.0;422354.0;20206.0;1.20662722851;0.982127094385;1.33723229145,6364.0 85.0 109536;1783.0 49.0 109568;17152.0 982.0 109571;9936.0 396.0 109476;5160.0 168.0 109541;15689.0 610.0 109542;1098.0 25.0 109569;7656.0 263.0 109551;5271.0 151.0 109553;19209.0 777.0 109524;3596.0 86.0 109557;3487.0 109.0 109560;4460.0 154.0 109561;2636.0 65.0 109562;3016.0 72.0 109563;2713.0 80.0 109564;2037.0 44.0 109565;1833.0 36.0 109566;2488.0 69.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1010;109568 1034;109571 1012;109476 1086;109541 1015;109542 1061;109569 1064;109551 1031;109553 1033;109524 1034;109557 1058;109560 1100;109561 1037;109562 1115;109563 1098;109564 1110;109565 1046;109566 1020;109567 1036
data,1241353500,418958.0;14983.0;421696.0;18187.0;394113.0;13840.0;423395.0;20266.0;1.20596108388;0.981944716706;1.33842494271,6398.0 85.0 109536;1126.0 26.0 109569;17180.0 983.0 109571;10077.0 403.0 109476;5220.0 171.0 109541;15790.0 612.0 109542;1808.0 50.0 109568;7734.0 265.0 109551;5305.0 151.0 109553;19284.0 779.0 109524;3620.0 86.0 109557;3547.0 111.0 109560;4528.0 155.0 109561;2747.0 68.0 109562;3063.0 72.0 109563;2757.0 81.0 109564;2070.0 45.0 109565;1866.0 37.0 109566;2509.0 69.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1020;109569 1072;109571 1056;109476 1101;109541 1098;109542 1041;109568 1090;109551 1076;109553 989;109524 1075;109557 1026;109560 1052;109561 1053;109562 1077;109563 1057;109564 1041;109565 994;109566 1033;109567 1049
data,1241354100,420019.0;15018.0;422760.0;18213.0;395125.0;13866.0;424422.0;20325.0;1.2048817741;0.981462077459;1.33933587954,1844.0 50.0 109568;1154.0 26.0 109569;17218.0 983.0 109571;10211.0 405.0 109476;5287.0 173.0 109541;15879.0 612.0 109542;7781.0 265.0 109551;5327.0 151.0 109553;19378.0 782.0 109524;3651.0 88.0 109557;6427.0 85.0 109536;3671.0 120.0 109560;4595.0 157.0 109561;2835.0 69.0 109562;3095.0 73.0 109563;2791.0 81.0 109564;2104.0 46.0 109565;1913.0 39.0 109566;2532.0 70.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1114;109571 1017;109476 1006;109541 1112;109542 1010;109551 1031;109553 1075;109524 1042;109557 1027;109536 1090;109560 1097;109561 1010;109562 1016;109563 1061;109564 1075;109565 1012;109566 1065;109567 1083
data,1241354700,421048.0;15042.0;423809.0;18251.0;396150.0;13897.0;425467.0;20379.0;1.20543143962;0.981945584716;1.34073520335,6444.0 85.0 109536;1181.0 27.0 109569;17244.0 985.0 109571;10340.0 409.0 109476;5336.0 173.0 109541;15957.0 617.0 109542;1868.0 50.0 109568;7875.0 272.0 109551;5341.0 151.0 109553;19454.0 784.0 109524;3676.0 89.0 109557;3798.0 123.0 109560;4691.0 162.0 109561;2903.0 72.0 109562;3128.0 73.0 109563;2824.0 81.0 109564;2140.0 48.0 109565;1974.0 41.0 109566;2568.0 71.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1071;109569 1070;109571 1055;109476 1017;109541 1005;109542 1042;109568 1048;109551 1085;109553 1092;109524 1063;109557 1020;109560 1028;109561 1092;109562 1061;109563 1071;109564 1020;109565 1084;109566 1079;109567 997
data,1241355300,422109.0;15065.0;424875.0;18284.0;397162.0;13928.0;426541.0;20440.0;1.20577287863;0.982599514348;1.34268947538,6458.0 85.0 109536;1206.0 27.0 109569;17296.0 988.0 109571;10422.0 409.0 109476;16105.0 623.0 109542;1883.0 50.0 109568;8017.0 277.0 109551;5365.0 152.0 109553;19518.0 786.0 109524;3711.0 90.0 109557;3146.0 74.0 109563;3951.0 128.0 109560;4758.0 165.0 109561;2971.0 74.0 109562;2601.0 73.0 109567;2848.0 81.0 109564;2167.0 48.0 109565;2018.0 42.0 109566;5367.0 174.0 109541,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1069;109569 1070;109571 1074;109476 1023;109542 1045;109568 1018;109551 1043;109553 1157;109524 1068;109557 1050;109563 1020;109560 1074;109561 1025;109562 960;109567 1091;109564 1042;109565 1035;109566 1111;109541 1025
data,1241355600,423167.0;15087.0;425943.0;18315.0;398174.0;13960.0;427618.0;20490.0;1.20604729754;0.983380115846;1.34398642674,1912.0 50.0 109568;1234.0 30.0 109569;17366.0 992.0 109571;10513.0 413.0 109476;6477.0 85.0 109536;16239.0 626.0 109542;8114.0 280.0 109551;5392.0 153.0 109553;5408.0 174.0 109541;19577.0 788.0 109524;3744.0 92.0 109557;4075.0 128.0 109560;4808.0 165.0 109561;3024.0 75.0 109562;3173.0 75.0 109563;2881.0 81.0 109564;2194.0 49.0 109565;2096.0 47.0 109566;2649.0 74.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1048;109569 1023;109571 1080;109476 1110;109536 1032;109542 1041;109551 1073;109553 1093;109541 1048;109524 1047;109557 1043;109560 1037;109561 1024;109562 1076;109563 1031;109564 1011;109565 1018;109566 1075;109567 1090
data,1241356200,424260.0;15111.0;426950.0;18345.0;399208.0;13987.0;428702.0;20561.0;1.20636736563;0.983703510199;1.34656587888,1932.0 50.0 109568;1280.0 30.0 109569;17460.0 995.0 109571;10599.0 418.0 109476;5434.0 175.0 109541;16366.0 631.0 109542;8237.0 286.0 109551;5434.0 156.0 109553;19650.0 790.0 109524;3775.0 92.0 109557;6491.0 85.0 109536;4137.0 128.0 109560;4848.0 166.0 109561;3078.0 76.0 109562;3196.0 75.0 109563;2896.0 81.0 109564;2222.0 50.0 109565;2170.0 49.0 109566;2678.0 74.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109569 1108;109571 1108;109476 976;109541 1051;109542 1043;109551 1024;109553 1082;109524 1112;109557 1091;109536 1020;109560 1062;109561 979;109562 1066;109563 1071;109564 1059;109565 1079;109566 1032;109567 1038
