data,1241866500,1822085.0;65950.0;1831220.0;83045.0;1714842.0;62795.0;1837052.0;95682.0;1.25292997537;1.01170707258;1.4390060767,3550.0 94.0 109728;9070.0 215.0 109697;12166.0 235.0 109667;6097.0 247.0 109734;2979.0 77.0 109735;8096.0 354.0 109711;3725.0 152.0 109746;7116.0 340.0 109742;6348.0 285.0 109743;2046.0 56.0 109745;751.0 5.0 109714;1446.0 39.0 109747;4632.0 216.0 109748;3420.0 134.0 109749;5524.0 168.0 109720;23263.0 1172.0 109721;3832.0 96.0 109722;3275.0 50.0 109723;3010.0 72.0 109726,109728.0 4623;109697.0 4623;109667.0 4623;109734.0 4623;109735.0 4623;109711.0 4623;109714.0 4623;109742.0 4623;109743.0 4623;109745.0 4623;109746.0 4623;109747.0 4623;109748.0 4623;109749.0 4623;109720.0 4623;109721.0 4623;109722.0 4623;109723.0 4623;109726.0 4623,109728 267;109697 252;109667 242;109734 231;109735 240;109711 215;109746 264;109742 252;109743 220;109745 223;109714 254;109747 231;109748 239;109749 282;109720 236;109721 255;109722 255;109723 247;109726 218
data,1241867100,1822881.0;65973.0;1832003.0;83066.0;1715625.0;62819.0;1837910.0;95705.0;1.25282151277;1.01172093702;1.43880676745,3581.0 94.0 109728;9129.0 217.0 109697;12189.0 235.0 109667;6143.0 249.0 109734;3047.0 79.0 109735;791.0 6.0 109714;7149.0 341.0 109742;8136.0 354.0 109711;3304.0 51.0 109723;2104.0 59.0 109745;3769.0 153.0 109746;1489.0 39.0 109747;4675.0 217.0 109748;3453.0 134.0 109749;5567.0 172.0 109720;23314.0 1175.0 109721;3862.0 96.0 109722;6377.0 285.0 109743;3050.0 72.0 109726,109728.0 15377;109697.0 15377;109667.0 15377;109734.0 15377;109735.0 15377;109711.0 15377;109714.0 15377;109742.0 15377;109743.0 15377;109745.0 15377;109746.0 15377;109747.0 15377;109748.0 15377;109749.0 15377;109720.0 15377;109721.0 15377;109722.0 15377;109723.0 15377;109726.0 15377,109728 782;109697 812;109667 756;109734 802;109735 829;109714 786;109742 832;109711 775;109723 810;109745 816;109746 890;109747 844;109748 847;109749 790;109720 788;109721 831;109722 787;109743 800;109726 800
data,1241867700,1823949.0;65995.0;1833066.0;83089.0;1716728.0;62843.0;1838999.0;95751.0;1.25275771947;1.0117124075;1.43900890927,3635.0 95.0 109728;9182.0 218.0 109697;12239.0 236.0 109667;6213.0 250.0 109734;3099.0 79.0 109735;8201.0 358.0 109711;3807.0 155.0 109746;7198.0 341.0 109742;6419.0 286.0 109743;2183.0 60.0 109745;838.0 6.0 109714;1536.0 40.0 109747;4744.0 220.0 109748;3504.0 136.0 109749;5648.0 172.0 109720;23383.0 1176.0 109721;3913.0 99.0 109722;3355.0 52.0 109723;3095.0 72.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1048;109697 1001;109667 1052;109734 1075;109735 1038;109711 1069;109746 1065;109742 1067;109743 1066;109745 1034;109714 1023;109747 1113;109748 1090;109749 1001;109720 1129;109721 1041;109722 994;109723 1041;109726 1053
data,1241868300,1825004.0;66021.0;1834198.0;83125.0;1717821.0;62873.0;1840029.0;95785.0;1.25275794365;1.01173785134;1.43897933873,3676.0 96.0 109728;9234.0 219.0 109697;12272.0 236.0 109667;6464.0 287.0 109743;6271.0 252.0 109734;3150.0 80.0 109735;3865.0 157.0 109746;7264.0 346.0 109742;8304.0 363.0 109711;2239.0 60.0 109745;879.0 7.0 109714;1607.0 44.0 109747;4832.0 227.0 109748;3587.0 139.0 109749;5711.0 173.0 109720;23472.0 1178.0 109721;3972.0 99.0 109722;3392.0 52.0 109723;3133.0 72.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1060;109667 1029;109743 1102;109734 1042;109735 1033;109746 1036;109742 1037;109711 1064;109745 1036;109714 1102;109747 1053;109748 1067;109749 1071;109720 1044;109721 1076;109722 1026;109723 1064;109726 1051
data,1241869200,1826069.0;66054.0;1835260.0;83157.0;1718921.0;62909.0;1841103.0;95823.0;1.25261981003;1.01175399057;1.43883084525,3708.0 96.0 109728;9286.0 220.0 109697;12294.0 236.0 109667;6322.0 253.0 109734;3184.0 80.0 109735;917.0 7.0 109714;6500.0 289.0 109743;7333.0 349.0 109742;8405.0 365.0 109711;2273.0 60.0 109745;3922.0 158.0 109746;1714.0 49.0 109747;4929.0 229.0 109748;3660.0 142.0 109749;5759.0 174.0 109720;23543.0 1181.0 109721;4018.0 103.0 109722;3443.0 54.0 109723;3176.0 74.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1080;109697 1016;109667 1041;109734 1104;109735 1052;109714 1078;109743 1012;109742 1100;109711 1024;109745 1060;109746 988;109747 1097;109748 1038;109749 1036;109720 1027;109721 1058;109722 1096;109723 1034;109726 1059
data,1241869800,1827123.0;66088.0;1836347.0;83201.0;1719953.0;62940.0;1842096.0;95861.0;1.25261893327;1.01170835049;1.43871532959,3728.0 96.0 109728;9325.0 222.0 109697;12329.0 238.0 109667;6372.0 254.0 109734;3210.0 81.0 109735;8490.0 368.0 109711;3990.0 162.0 109746;7430.0 358.0 109742;6563.0 294.0 109743;2302.0 60.0 109745;946.0 7.0 109714;1830.0 53.0 109747;5014.0 231.0 109748;3766.0 148.0 109749;5796.0 175.0 109720;23595.0 1181.0 109721;4095.0 106.0 109722;3481.0 55.0 109723;3211.0 74.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1006;109667 1065;109734 1139;109735 1059;109711 1091;109746 1061;109742 1029;109743 1040;109745 1045;109714 1063;109747 1096;109748 1057;109749 1038;109720 1026;109721 1028;109722 1093;109723 987;109726 1070
data,1241870400,1828176.0;66120.0;1837418.0;83233.0;1720958.0;62971.0;1843103.0;95913.0;1.25248559646;1.01170868218;1.43884173876,3745.0 96.0 109728;9362.0 222.0 109697;12357.0 239.0 109667;6426.0 259.0 109734;3238.0 81.0 109735;8591.0 372.0 109711;4059.0 165.0 109746;7567.0 362.0 109742;6624.0 294.0 109743;2320.0 60.0 109745;960.0 7.0 109714;1922.0 55.0 109747;5077.0 233.0 109748;3885.0 152.0 109749;5843.0 178.0 109720;23629.0 1181.0 109721;4194.0 109.0 109722;3511.0 56.0 109723;3234.0 74.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1040;109697 985;109667 1000;109734 1030;109735 1068;109711 1016;109746 1024;109742 1013;109743 1086;109745 1062;109714 1066;109747 1108;109748 1052;109749 1099;109720 1075;109721 1033;109722 1087;109723 1115;109726 1041
data,1241871000,1829250.0;66161.0;1838475.0;83271.0;1722012.0;62993.0;1844164.0;95960.0;1.25229617598;1.01140971569;1.43867170529,3766.0 96.0 109728;9387.0 222.0 109697;12383.0 239.0 109667;6533.0 265.0 109734;3258.0 81.0 109735;974.0 7.0 109714;7670.0 365.0 109742;6672.0 296.0 109743;3551.0 57.0 109723;2349.0 62.0 109745;4165.0 172.0 109746;2000.0 59.0 109747;5146.0 238.0 109748;3981.0 153.0 109749;5907.0 179.0 109720;23650.0 1181.0 109721;4254.0 109.0 109722;8699.0 378.0 109711;3256.0 74.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1016;109697 1064;109667 1043;109734 1111;109735 1029;109714 1042;109742 1079;109743 1070;109723 1096;109745 1062;109746 1002;109747 1079;109748 1049;109749 1042;109720 1084;109721 1004;109722 1084;109711 1007;109726 1037
data,1241871300,1830293.0;66197.0;1839573.0;83305.0;1723077.0;63020.0;1845181.0;95997.0;1.25209232321;1.01124415451;1.43847062604,3779.0 96.0 109728;9408.0 222.0 109697;12418.0 241.0 109667;6714.0 296.0 109743;6618.0 266.0 109734;3276.0 81.0 109735;1000.0 7.0 109714;7771.0 367.0 109742;8783.0 379.0 109711;2368.0 62.0 109745;4364.0 183.0 109746;2081.0 59.0 109747;5312.0 249.0 109748;4036.0 154.0 109749;5949.0 180.0 109720;23665.0 1182.0 109721;4306.0 112.0 109722;3577.0 57.0 109723;3274.0 74.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1077;109697 1025;109667 1043;109743 1078;109734 1044;109735 1027;109714 1015;109742 1037;109711 1036;109745 1054;109746 1052;109747 1072;109748 1079;109749 1076;109720 1065;109721 1064;109722 1006;109723 1073;109726 1077
data,1241871900,1831352.0;66229.0;1840651.0;83360.0;1724124.0;63069.0;1846251.0;96055.0;1.25230433601;1.01151208803;1.43864242139,3791.0 97.0 109728;9428.0 222.0 109697;12454.0 243.0 109667;6728.0 273.0 109734;3293.0 81.0 109735;8871.0 382.0 109711;1017.0 8.0 109714;7861.0 372.0 109742;6744.0 298.0 109743;2388.0 62.0 109745;4582.0 192.0 109746;2124.0 60.0 109747;5524.0 269.0 109748;4070.0 155.0 109749;5985.0 180.0 109720;23681.0 1183.0 109721;4348.0 114.0 109722;3596.0 57.0 109723;3292.0 74.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1047;109697 1052;109667 1002;109734 1056;109735 1069;109711 1089;109714 1003;109742 1060;109743 1074;109745 1042;109746 1111;109747 1031;109748 998;109749 1065;109720 1043;109721 1052;109722 1050;109723 1075;109726 1081
data,1241872500,1832432.0;66264.0;1841698.0;83397.0;1725181.0;63103.0;1847309.0;96099.0;1.25222459848;1.01149923619;1.43856517064,3813.0 98.0 109728;9443.0 222.0 109697;12487.0 243.0 109667;6782.0 301.0 109743;6820.0 278.0 109734;3310.0 82.0 109735;4747.0 197.0 109746;7943.0 374.0 109742;8929.0 383.0 109711;2405.0 63.0 109745;1032.0 8.0 109714;2150.0 60.0 109747;5828.0 283.0 109748;4102.0 157.0 109749;6015.0 180.0 109720;23698.0 1184.0 109721;4401.0 115.0 109722;3613.0 57.0 109723;3306.0 74.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1058;109697 1004;109667 1029;109743 1055;109734 1114;109735 1047;109746 1051;109742 1072;109711 1052;109745 1109;109714 1103;109747 1031;109748 1075;109749 1032;109720 1035;109721 1021;109722 1026;109723 1054;109726 1032
