data,1241262000,235459.0;9388.0;237101.0;11451.0;219317.0;8552.0;237634.0;12722.0;1.2113014673;0.977997196584;1.34273103541,2353.0 35.0 109536;2779.0 88.0 109542;14326.0 696.0 109510;1642.0 22.0 109543;2770.0 102.0 109544;7322.0 333.0 109417;1666.0 41.0 109546;2842.0 104.0 109547;1309.0 24.0 109548;871.0 10.0 109550;415.0 7.0 109552;7985.0 333.0 109524;9828.0 515.0 109525;1487.0 31.0 109545;3179.0 89.0 109529;3954.0 137.0 109530;3157.0 97.0 109531;2615.0 43.0 109533;4883.0 215.0 109534,109536.0 8635;109542.0 8635;109510.0 8635;109543.0 8635;109544.0 8635;109417.0 8635;109546.0 8635;109547.0 8635;109548.0 8635;109550.0 8635;109552.0 8635;109524.0 8635;109525.0 8635;109545.0 8635;109529.0 8635;109530.0 8635;109531.0 8635;109533.0 8635;109534.0 8635,109536 434;109542 463;109510 467;109543 444;109544 467;109417 457;109546 464;109547 434;109548 429;109550 497;109552 481;109524 476;109525 457;109545 448;109529 412;109530 448;109531 461;109533 458;109534 438
data,1241262300,236088.0;9399.0;237689.0;11464.0;219923.0;8569.0;238210.0;12743.0;1.21148867134;0.978704883128;1.34370507517,2374.0 36.0 109536;2801.0 89.0 109542;14359.0 696.0 109510;1674.0 23.0 109543;2792.0 102.0 109544;7344.0 334.0 109417;1708.0 42.0 109546;2874.0 105.0 109547;1340.0 24.0 109548;909.0 10.0 109550;455.0 9.0 109552;8014.0 334.0 109524;9845.0 515.0 109525;1512.0 31.0 109545;3212.0 89.0 109529;4000.0 138.0 109530;3206.0 99.0 109531;2642.0 43.0 109533;4910.0 216.0 109534,109536.0 11365;109542.0 11365;109510.0 11365;109543.0 11365;109544.0 11365;109417.0 11365;109546.0 11365;109547.0 11365;109548.0 11365;109550.0 11365;109552.0 11365;109524.0 11365;109525.0 11365;109545.0 11365;109529.0 11365;109530.0 11365;109531.0 11365;109533.0 11365;109534.0 11365,109536 598;109542 565;109510 616;109543 580;109544 586;109417 586;109546 574;109547 568;109548 619;109550 611;109552 594;109524 624;109525 587;109545 559;109529 600;109530 616;109531 635;109533 619;109534 628
data,1241263200,237177.0;9424.0;238788.0;11492.0;221014.0;8594.0;239240.0;12776.0;1.21121269265;0.978617231809;1.34399732217,2438.0 38.0 109536;14413.0 699.0 109510;2866.0 91.0 109542;1716.0 23.0 109543;2833.0 102.0 109544;7437.0 339.0 109417;1760.0 44.0 109546;2924.0 105.0 109547;1397.0 27.0 109548;954.0 10.0 109550;528.0 10.0 109552;8073.0 335.0 109524;9905.0 518.0 109525;1560.0 32.0 109545;3265.0 90.0 109529;4048.0 138.0 109530;3275.0 99.0 109531;2704.0 45.0 109533;4974.0 218.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,238200.0;9448.0;239881.0;11528.0;222057.0;8620.0;240307.0;12812.0;1.21160202278;0.978688916852;1.34416437467,2511.0 39.0 109536;14483.0 701.0 109510;2923.0 91.0 109542;1748.0 24.0 109543;2857.0 102.0 109544;1606.0 33.0 109545;1825.0 45.0 109546;2965.0 108.0 109547;1447.0 27.0 109548;986.0 10.0 109550;590.0 12.0 109552;8130.0 337.0 109524;9974.0 520.0 109525;7537.0 345.0 109417;3302.0 90.0 109529;4083.0 138.0 109530;3319.0 99.0 109531;2756.0 45.0 109533;5121.0 233.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,239241.0;9466.0;240936.0;11561.0;223135.0;8647.0;241372.0;12856.0;1.21272635049;0.97941526977;1.34613334934,2543.0 40.0 109536;2968.0 93.0 109542;14550.0 702.0 109510;1780.0 24.0 109543;2876.0 102.0 109544;7670.0 350.0 109417;1881.0 46.0 109546;3049.0 112.0 109547;1482.0 27.0 109548;1012.0 10.0 109550;679.0 17.0 109552;8172.0 339.0 109524;10013.0 520.0 109525;1638.0 33.0 109545;3319.0 90.0 109529;4106.0 139.0 109530;3340.0 99.0 109531;2785.0 45.0 109533;5355.0 244.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,240261.0;9498.0;242014.0;11585.0;224221.0;8684.0;242464.0;12896.0;1.2108954951;0.97970346652;1.34542308151,2600.0 41.0 109536;3017.0 94.0 109542;14610.0 704.0 109510;1809.0 24.0 109543;2892.0 102.0 109544;1662.0 33.0 109545;1931.0 49.0 109546;3117.0 112.0 109547;1504.0 27.0 109548;1037.0 11.0 109550;750.0 17.0 109552;8219.0 341.0 109524;10056.0 521.0 109525;7804.0 353.0 109417;3338.0 90.0 109529;4138.0 139.0 109530;3360.0 99.0 109531;2815.0 46.0 109533;5637.0 253.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,241292.0;9523.0;243076.0;11631.0;225248.0;8719.0;243465.0;12936.0;1.21239493537;0.980787388895;1.34627136634,2634.0 41.0 109536;3065.0 95.0 109542;14660.0 706.0 109510;1832.0 24.0 109543;2910.0 103.0 109544;1691.0 34.0 109545;2013.0 53.0 109546;3183.0 116.0 109547;1520.0 27.0 109548;1072.0 13.0 109550;804.0 17.0 109552;8291.0 344.0 109524;10087.0 522.0 109525;7920.0 360.0 109417;3361.0 91.0 109529;4165.0 139.0 109530;3381.0 99.0 109531;2843.0 47.0 109533;5926.0 271.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,242411.0;9556.0;244197.0;11662.0;226314.0;8751.0;244577.0;12989.0;1.21145948591;0.980894829394;1.34721306305,2654.0 41.0 109536;3105.0 97.0 109542;14724.0 708.0 109510;1856.0 24.0 109543;2931.0 104.0 109544;1724.0 34.0 109545;2085.0 53.0 109546;3248.0 119.0 109547;1536.0 27.0 109548;1112.0 14.0 109550;834.0 17.0 109552;8373.0 347.0 109524;10113.0 522.0 109525;8086.0 368.0 109417;3390.0 92.0 109529;4173.0 139.0 109530;3405.0 99.0 109531;2869.0 47.0 109533;6261.0 281.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,243429.0;9588.0;245257.0;11704.0;227381.0;8782.0;245643.0;13032.0;1.21159421526;0.980581172281;1.34694842949,2679.0 41.0 109536;14781.0 711.0 109510;3141.0 98.0 109542;1870.0 24.0 109543;2959.0 106.0 109544;8271.0 376.0 109417;2155.0 56.0 109546;3350.0 125.0 109547;1549.0 27.0 109548;1138.0 16.0 109550;856.0 17.0 109552;8428.0 348.0 109524;10139.0 523.0 109525;1740.0 34.0 109545;3415.0 92.0 109529;4188.0 139.0 109530;3427.0 99.0 109531;2886.0 47.0 109533;6567.0 296.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,244466.0;9619.0;246295.0;11757.0;228393.0;8809.0;246723.0;13079.0;1.21319179558;0.980239869542;1.34726629322,2698.0 41.0 109536;14843.0 714.0 109510;3171.0 101.0 109542;1883.0 24.0 109543;2993.0 110.0 109544;8429.0 386.0 109417;2196.0 57.0 109546;3437.0 130.0 109547;1566.0 27.0 109548;1169.0 16.0 109550;884.0 19.0 109552;8520.0 357.0 109524;10166.0 523.0 109525;1759.0 34.0 109545;3428.0 92.0 109529;4215.0 139.0 109530;3442.0 99.0 109531;2911.0 47.0 109533;6867.0 312.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,245549.0;9653.0;247330.0;11796.0;229462.0;8837.0;247787.0;13129.0;1.21320399013;0.979647746976;1.34781099322,2716.0 41.0 109536;3213.0 103.0 109542;14879.0 714.0 109510;1903.0 24.0 109543;3020.0 110.0 109544;8629.0 396.0 109417;2253.0 60.0 109546;3535.0 136.0 109547;1587.0 27.0 109548;1198.0 17.0 109550;911.0 19.0 109552;8624.0 361.0 109524;10187.0 524.0 109525;1770.0 35.0 109545;3445.0 92.0 109529;4229.0 139.0 109530;3454.0 99.0 109531;2923.0 47.0 109533;7136.0 323.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
