
New Run at  03/24/2015 00:08:34
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241766300,1586276.0;60561.0;1.03942761596
data,1241766900,1587310.0;60574.0;1.03937602461
data,1241767800,1588356.0;60585.0;1.0390697653
data,1241768700,1589307.0;60598.0;1.03901507966
data,1241769300,1590266.0;60610.0;1.03889443303
data,1241770200,1591268.0;60623.0;1.03876716192
data,1241771100,1592287.0;60634.0;1.03879472332
data,1241772000,1593301.0;60653.0;1.03877534633
data,1241772900,1594261.0;60671.0;1.03861383716
data,1241773800,1595247.0;60687.0;1.03854818434
data,1241774700,1596222.0;60710.0;1.03868393052
data,1241775600,1597225.0;60733.0;1.03876831157
data,1241776500,1598196.0;60744.0;1.0386084758
data,1241777100,1599227.0;60761.0;1.03853027564
data,1241778000,1600238.0;60782.0;1.03854688289
data,1241778600,1601247.0;60795.0;1.03834467257
data,1241779200,1602252.0;60810.0;1.03830060507
data,1241779800,1603247.0;60833.0;1.03839717799
data,1241780400,1604248.0;60852.0;1.0383007723
data,1241781000,1605275.0;60871.0;1.03809855257
data,1241781600,1606331.0;60891.0;1.03803159633
data,1241781900,1607402.0;60910.0;1.03767369707
data,1241782500,1608422.0;60931.0;1.03746198693
data,1241782800,1609458.0;60950.0;1.03727160269
data,1241783400,1610513.0;60972.0;1.03723377738
data,1241783700,1611465.0;60990.0;1.03712463176
data,1241784000,1612512.0;61012.0;1.03708550358
data,1241784600,1613563.0;61040.0;1.03695431994
data,1241784900,1614512.0;61056.0;1.03672822075
data,1241785200,1615515.0;61087.0;1.03673006454
data,1241785500,1616548.0;61107.0;1.03653174323
data,1241785800,1617524.0;61131.0;1.03648637741
data,1241786400,1618466.0;61154.0;1.03639585057
data,1241786700,1619450.0;61175.0;1.03612481367
data,1241787000,1620479.0;61202.0;1.03592680604
data,1241787300,1621513.0;61241.0;1.03609104389
data,1241787600,1622507.0;61265.0;1.03594653742
data,1241787900,1623483.0;61296.0;1.03586852396
data,1241788200,1624437.0;61318.0;1.03571692561
data,1241788500,1625437.0;61342.0;1.03555718877
data,1241788800,1626417.0;61365.0;1.03534136685
data,1241789100,1627430.0;61387.0;1.03514757681
data,1241789400,1628380.0;61405.0;1.03488609993
data,1241789400,1629363.0;61429.0;1.03481550613
data,1241789700,1630357.0;61451.0;1.03452134201
data,1241790000,1631353.0;61476.0;1.03419766437
data,1241790300,1632350.0;61504.0;1.03392016883
data,1241790600,1633360.0;61531.0;1.03397262414
data,1241790900,1634326.0;61575.0;1.03427978497
data,1241791200,1635334.0;61601.0;1.03422442944
data,1241791500,1636306.0;61617.0;1.03397006695
data,1241791800,1637268.0;61634.0;1.03383548286
data,1241791800,1638175.0;61659.0;1.03378791352
data,1241792100,1639186.0;61677.0;1.03361800614
data,1241792400,1640165.0;61702.0;1.03351958848
data,1241792700,1641120.0;61729.0;1.0333763965
data,1241793000,1642139.0;61753.0;1.03304653046
data,1241793300,1643176.0;61785.0;1.03303225382
data,1241793600,1644208.0;61811.0;1.032768073
data,1241793600,1645205.0;61842.0;1.03267145238
data,1241793900,1646167.0;61873.0;1.03239927991
data,1241794200,1647192.0;61910.0;1.03236642314
data,1241794500,1648214.0;61928.0;1.03188916527
data,1241794800,1649257.0;61959.0;1.03167433944
data,1241795100,1650298.0;61991.0;1.03155408426
data,1241795400,1651325.0;62032.0;1.03153383263
data,1241795400,1652291.0;62056.0;1.03123837015
data,1241795700,1653270.0;62096.0;1.03134685292
data,1241796000,1654269.0;62123.0;1.03134675931
data,1241796300,1655289.0;62154.0;1.03122049249
data,1241796600,1656278.0;62185.0;1.03120130848
data,1241796900,1657231.0;62209.0;1.03100812258
data,1241797200,1658256.0;62246.0;1.03093915037
data,1241797200,1659229.0;62271.0;1.03077084658
data,1241797500,1660223.0;62293.0;1.03045241478
data,1241797800,1661217.0;62321.0;1.03014383768
data,1241798100,1662218.0;62351.0;1.02989814933
data,1241798400,1663276.0;62382.0;1.02981201416
data,1241798700,1664287.0;62413.0;1.02962970813
data,1241799000,1665282.0;62447.0;1.02940396806
data,1241799000,1666275.0;62486.0;1.02947452427
data,1241799300,1667266.0;62513.0;1.02941670195
data,1241799600,1668254.0;62538.0;1.02921767964
data,1241799900,1669295.0;62566.0;1.02930202095
data,1241800200,1670327.0;62592.0;1.02889424951
data,1241800500,1671304.0;62618.0;1.02875036106
data,1241800800,1672325.0;62644.0;1.02864592509
data,1241800800,1673311.0;62667.0;1.02846812077
data,1241801100,1674232.0;62694.0;1.02827466765
data,1241801400,1675227.0;62712.0;1.0280692352
data,1241801700,1676197.0;62735.0;1.02789636893
data,1241802000,1677194.0;62767.0;1.02770614552
data,1241802300,1678175.0;62792.0;1.02755228991
data,1241802600,1679184.0;62813.0;1.0272504289
data,1241802900,1680207.0;62839.0;1.02716551653
data,1241803200,1681211.0;62867.0;1.02700874844
data,1241803200,1682204.0;62893.0;1.02694448321
data,1241803500,1683154.0;62922.0;1.0267907311
data,1241803800,1684147.0;62959.0;1.02674723309
data,1241804100,1685166.0;62993.0;1.02655240563
data,1241804400,1686125.0;63021.0;1.02644661764
data,1241804700,1687110.0;63052.0;1.02634365127
data,1241805000,1688055.0;63076.0;1.02632570451
data,1241805300,1688968.0;63112.0;1.0261820658
data,1241805300,1689911.0;63144.0;1.02619387721
data,1241805600,1690921.0;63168.0;1.02604659637
data,1241805900,1691865.0;63200.0;1.02583897793
data,1241806200,1692806.0;63238.0;1.02601209396
data,1241806500,1693775.0;63260.0;1.02590168197
data,1241806800,1694711.0;63292.0;1.02584228369
data,1241807100,1695678.0;63311.0;1.02553011593
data,1241807400,1696629.0;63342.0;1.02541222778
data,1241807700,1697626.0;63375.0;1.025447193
data,1241807700,1698533.0;63398.0;1.02540902247
data,1241808000,1699462.0;63420.0;1.02523211659
data,1241808300,1700435.0;63454.0;1.02527725542
data,1241808600,1701360.0;63488.0;1.0252967985
data,1241808900,1702314.0;63510.0;1.02507841828
data,1241809200,1703282.0;63547.0;1.0250676424
data,1241809500,1704267.0;63571.0;1.02497644482
data,1241809800,1705234.0;63603.0;1.02510677477
data,1241810100,1706235.0;63626.0;1.02482696444
data,1241810100,1707181.0;63651.0;1.02474795367
data,1241810400,1708140.0;63686.0;1.02477298518
data,1241810700,1709096.0;63717.0;1.02470341418
data,1241811000,1710089.0;63738.0;1.02456504186
data,1241811300,1711020.0;63762.0;1.02454535916
data,1241811600,1711939.0;63786.0;1.02441143962
data,1241811900,1712845.0;63809.0;1.02431091687
data,1241812200,1713744.0;63841.0;1.02422883009
data,1241812200,1714671.0;63864.0;1.02410491332
data,1241812500,1715550.0;63888.0;1.02381369077
data,1241812800,1716387.0;63910.0;1.02383628563
data,1241813100,1717276.0;63937.0;1.02389361681
data,1241813400,1718185.0;63962.0;1.02368831966
data,1241813700,1719174.0;63994.0;1.02362974524
data,1241814000,1720093.0;64022.0;1.02339338861
data,1241814300,1720993.0;64040.0;1.02310634365
data,1241814300,1721926.0;64070.0;1.02316238418
data,1241814600,1722813.0;64098.0;1.02321704525
data,1241814900,1723718.0;64115.0;1.02300828907
data,1241815200,1724625.0;64140.0;1.02277520391
data,1241815500,1725498.0;64165.0;1.02281589548
data,1241815800,1726400.0;64183.0;1.0227251586
data,1241816100,1727353.0;64205.0;1.02244685989
data,1241816400,1728238.0;64226.0;1.02229318141
data,1241816700,1729142.0;64252.0;1.02218311969
data,1241817000,1730047.0;64279.0;1.02218569475
data,1241817300,1730963.0;64307.0;1.02202194816
data,1241817600,1731815.0;64327.0;1.02208663993
data,1241817900,1732731.0;64347.0;1.02201230154
data,1241818200,1733621.0;64370.0;1.02181135974
data,1241818500,1734527.0;64385.0;1.02166049446
data,1241818800,1735383.0;64403.0;1.02167746256
data,1241819100,1736262.0;64417.0;1.02151820595
data,1241819400,1737174.0;64434.0;1.02111334528
data,1241819700,1738052.0;64458.0;1.02114232047
data,1241820000,1738919.0;64478.0;1.02100119743
data,1241820300,1739726.0;64503.0;1.02111231995
data,1241820600,1740597.0;64523.0;1.02103151904
data,1241820900,1741449.0;64543.0;1.02083923879
data,1241821200,1742321.0;64566.0;1.02062489355
data,1241821500,1743159.0;64593.0;1.02053606528
data,1241821800,1744068.0;64620.0;1.02053380073
data,1241822100,1744949.0;64645.0;1.02057636195
data,1241822400,1745827.0;64670.0;1.02060858521
data,1241822700,1746681.0;64688.0;1.02040019101
data,1241823300,1747560.0;64706.0;1.02031629794
data,1241823600,1748395.0;64730.0;1.02018697611
data,1241823900,1749312.0;64755.0;1.02006898747
data,1241824200,1750170.0;64770.0;1.01981426066
data,1241824500,1751013.0;64787.0;1.01953091157
data,1241824800,1751905.0;64807.0;1.01934694138
data,1241825100,1752773.0;64825.0;1.01908973233
data,1241825700,1753664.0;64845.0;1.01886808681
data,1241826000,1754541.0;64864.0;1.01870591357
data,1241826300,1755436.0;64892.0;1.01856900944
data,1241826600,1756285.0;64917.0;1.01854134876
data,1241826900,1757180.0;64938.0;1.01818773186
data,1241827500,1758031.0;64962.0;1.01816948408
data,1241827800,1758889.0;64979.0;1.01797496335
data,1241828100,1759786.0;65001.0;1.01777345719
data,1241828400,1760639.0;65032.0;1.01785660191
data,1241828700,1761470.0;65050.0;1.01756871973
data,1241829300,1762311.0;65074.0;1.01753894462
data,1241829600,1763135.0;65091.0;1.01731645032
data,1241829900,1763965.0;65111.0;1.01731297194
data,1241830200,1764830.0;65134.0;1.01733937921
data,1241830500,1765710.0;65149.0;1.01708177301
data,1241831100,1766555.0;65165.0;1.0169839539
data,1241831400,1767431.0;65172.0;1.01645296394
data,1241831700,1768303.0;65195.0;1.01625612371
data,1241832000,1769154.0;65212.0;1.01604762085
data,1241832300,1769972.0;65233.0;1.01584785665
data,1241832900,1770797.0;65256.0;1.01578253188
data,1241833200,1771725.0;65286.0;1.0156858434
data,1241833500,1772624.0;65304.0;1.01545028059
data,1241833800,1773431.0;65326.0;1.01541765094
data,1241834100,1774304.0;65349.0;1.01531975355
data,1241834700,1775169.0;65369.0;1.01515820686
data,1241835000,1776026.0;65391.0;1.01500346186
data,1241835300,1776921.0;65411.0;1.01486390375
data,1241835600,1777758.0;65434.0;1.01467296224
data,1241835900,1778556.0;65441.0;1.01437023882
data,1241836500,1779434.0;65459.0;1.0142387491
data,1241836800,1780299.0;65487.0;1.01412501029
data,1241837100,1781151.0;65503.0;1.0139416567
data,1241837400,1782054.0;65523.0;1.01355935377
data,1241838000,1782930.0;65546.0;1.01349270881
data,1241838300,1783788.0;65562.0;1.0132526392
data,1241838600,1784663.0;65574.0;1.01291947969
data,1241839200,1785572.0;65596.0;1.01268969741
data,1241839500,1786470.0;65625.0;1.01245861533
data,1241839800,1787318.0;65636.0;1.0121192717
data,1241840400,1788217.0;65663.0;1.01201692397
data,1241840700,1789095.0;65685.0;1.01203008301
data,1241841300,1789986.0;65699.0;1.01184041888
data,1241841600,1790815.0;65721.0;1.01171172135
data,1241842200,1791687.0;65738.0;1.01147120976
data,1241842500,1792510.0;65756.0;1.01125696494
data,1241843100,1793336.0;65781.0;1.01137146383
data,1241843400,1794225.0;65796.0;1.01117979502
data,1241844000,1795115.0;65822.0;1.0112753086
data,1241844300,1795955.0;65844.0;1.01116334231
data,1241844900,1796807.0;65865.0;1.01107324515
data,1241845500,1797661.0;65882.0;1.01087026772
data,1241846100,1798510.0;65908.0;1.0108184264
data,1241846700,1799351.0;65920.0;1.01054728771
data,1241847300,1800154.0;65936.0;1.01032558926
data,1241847900,1801003.0;65951.0;1.0101463204
data,1241848500,1801919.0;65966.0;1.00983034396
data,1241849100,1802779.0;65981.0;1.00966445765
data,1241849700,1803657.0;65998.0;1.00946014837
data,1241850600,1804506.0;66013.0;1.00935154701
data,1241851200,1805413.0;66030.0;1.00920921031
data,1241852100,1806290.0;66040.0;1.00902493263
data,1241852100,1806441.0;66042.0;1.00893475104
