
New Run at  03/23/2015 05:56:25
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241853000,1245499.0;48378.0;1.07106718343
data,1241853600,1245773.0;48385.0;1.07117712234
data,1241854500,1246064.0;48392.0;1.07130557364
data,1241855400,1246345.0;48401.0;1.07148036688
data,1241856300,1246614.0;48405.0;1.0714997198
data,1241857500,1246928.0;48408.0;1.07157511137
data,1241858400,1247225.0;48417.0;1.07186753639
data,1241859300,1247475.0;48423.0;1.07214225184
data,1241860500,1247757.0;48428.0;1.07231364289
data,1241861400,1248032.0;48433.0;1.07249964414
data,1241862600,1248308.0;48439.0;1.07260471479
data,1241863500,1248591.0;48443.0;1.07268470505
data,1241864400,1248869.0;48450.0;1.0728613781
data,1241865300,1249149.0;48455.0;1.07276581899
data,1241866200,1249453.0;48462.0;1.0729275087
data,1241867100,1249741.0;48472.0;1.0729597742
data,1241867700,1250029.0;48477.0;1.07287740697
data,1241868300,1250324.0;48490.0;1.07322914649
data,1241869200,1250620.0;48499.0;1.07328585601
data,1241869800,1250900.0;48511.0;1.07350880674
data,1241870400,1251182.0;48518.0;1.07348603898
data,1241871000,1251467.0;48524.0;1.07352309662
data,1241871300,1251747.0;48533.0;1.07352699457
data,1241871900,1252033.0;48538.0;1.0734511436
data,1241872500,1252290.0;48546.0;1.07343087086
data,1241872800,1252591.0;48555.0;1.07329126772
data,1241873400,1252882.0;48565.0;1.07339859875
data,1241873700,1253146.0;48570.0;1.073175502
data,1241874300,1253411.0;48579.0;1.07327388011
data,1241874600,1253683.0;48586.0;1.0732198223
data,1241875200,1253955.0;48605.0;1.07333785386
data,1241875500,1254258.0;48615.0;1.07344288229
data,1241876100,1254565.0;48622.0;1.07353127469
data,1241876400,1254824.0;48633.0;1.07348291548
data,1241876700,1255120.0;48650.0;1.07370785981
data,1241877300,1255375.0;48659.0;1.0736757589
data,1241877600,1255662.0;48667.0;1.07360007978
data,1241877900,1255951.0;48673.0;1.07352503929
data,1241878200,1256234.0;48683.0;1.07349944
data,1241878800,1256495.0;48691.0;1.07367664579
data,1241879100,1256790.0;48701.0;1.0735938226
data,1241879400,1257077.0;48708.0;1.07351791835
data,1241879700,1257315.0;48718.0;1.07357335511
data,1241880000,1257582.0;48727.0;1.07355760563
data,1241880600,1257858.0;48733.0;1.07351601517
data,1241880900,1258135.0;48741.0;1.07357003948
data,1241881200,1258371.0;48749.0;1.07362894222
data,1241881500,1258630.0;48753.0;1.07357816657
data,1241881800,1258875.0;48762.0;1.07346731047
data,1241882400,1259104.0;48769.0;1.07355833951
data,1241882700,1259343.0;48779.0;1.07349096131
data,1241883000,1259577.0;48785.0;1.07328806638
data,1241883300,1259805.0;48794.0;1.07333635259
data,1241883600,1260053.0;48797.0;1.07329819563
data,1241883900,1260300.0;48806.0;1.07340777628
data,1241884500,1260553.0;48814.0;1.07339549594
data,1241884800,1260773.0;48824.0;1.07355318813
data,1241885100,1261012.0;48833.0;1.07360260784
data,1241885400,1261280.0;48845.0;1.07369266201
data,1241885700,1261540.0;48855.0;1.07366233868
data,1241886000,1261768.0;48863.0;1.07372499439
data,1241886600,1262027.0;48873.0;1.07377929853
data,1241886900,1262963.0;48918.0;1.07390660082
data,1241887200,1263902.0;48950.0;1.07385135631
data,1241887500,1264826.0;48983.0;1.07378356089
data,1241887800,1265742.0;49025.0;1.07383472424
data,1241888400,1266711.0;49065.0;1.0738793748
data,1241888700,1267639.0;49109.0;1.07401538756
data,1241889000,1268632.0;49148.0;1.07397443707
data,1241889300,1269559.0;49181.0;1.07404557566
data,1241889600,1270478.0;49221.0;1.07416907802
data,1241890200,1271416.0;49266.0;1.07428011599
data,1241890500,1272336.0;49309.0;1.07439524617
data,1241890800,1273245.0;49346.0;1.07429820105
data,1241891100,1274139.0;49380.0;1.07419923229
data,1241891400,1275004.0;49419.0;1.07434392658
data,1241892000,1275949.0;49456.0;1.07434606578
data,1241892300,1276843.0;49488.0;1.07421494533
data,1241892600,1277790.0;49528.0;1.07445549404
data,1241892900,1278696.0;49566.0;1.07452163256
data,1241893500,1279609.0;49605.0;1.07473386022
data,1241893800,1280524.0;49650.0;1.07483354915
data,1241894100,1281451.0;49689.0;1.07508107091
data,1241894400,1282163.0;49716.0;1.07511595611
data,1241895000,1282855.0;49745.0;1.07516850063
data,1241895300,1283579.0;49779.0;1.07531739081
data,1241895600,1284411.0;49810.0;1.07543418335
data,1241895900,1285194.0;49836.0;1.07540817024
data,1241896500,1286092.0;49877.0;1.07579493712
data,1241896800,1286977.0;49920.0;1.07612213851
data,1241897100,1287886.0;49957.0;1.07629219538
data,1241897700,1288613.0;49986.0;1.07643534089
data,1241898000,1289467.0;50024.0;1.07653368292
