
New Run at  03/23/2015 04:58:23
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241593200,822703.0;33622.0;1.10414388777
data,1241593800,823618.0;33645.0;1.10377716685
data,1241594400,824482.0;33657.0;1.10326632165
data,1241595300,825487.0;33678.0;1.1031196104
data,1241595900,826541.0;33699.0;1.10273363635
data,1241596800,827556.0;33722.0;1.10285348524
data,1241597700,828615.0;33739.0;1.1026022904
data,1241598300,829710.0;33770.0;1.10254902921
data,1241599200,830704.0;33785.0;1.10233037327
data,1241600100,831773.0;33805.0;1.10238165146
data,1241601000,832837.0;33823.0;1.10218792897
data,1241601600,833903.0;33838.0;1.10173238427
data,1241602500,834949.0;33858.0;1.10149191583
data,1241603100,835970.0;33874.0;1.10114609014
data,1241604000,836994.0;33895.0;1.100659261
data,1241604600,838063.0;33919.0;1.10035949101
data,1241605500,839095.0;33946.0;1.10015566869
data,1241606100,840091.0;33972.0;1.10015982399
data,1241606700,841124.0;33998.0;1.09996486111
data,1241607300,842182.0;34024.0;1.09993413258
data,1241607600,843248.0;34052.0;1.09996559835
data,1241608200,844256.0;34083.0;1.0999700918
data,1241608800,845341.0;34108.0;1.09978163803
data,1241609100,846369.0;34142.0;1.09978041851
data,1241609700,847430.0;34171.0;1.09968954511
data,1241610000,848472.0;34202.0;1.09947966012
data,1241610600,849443.0;34233.0;1.09931616521
data,1241610900,850417.0;34258.0;1.09900367436
data,1241611200,851358.0;34285.0;1.09859373797
data,1241611500,852391.0;34319.0;1.09864895598
data,1241611800,853383.0;34350.0;1.09834292617
data,1241612400,854395.0;34378.0;1.09807690646
data,1241612700,855385.0;34403.0;1.09781580501
data,1241613000,856402.0;34431.0;1.09750442827
data,1241613300,857381.0;34464.0;1.09737740527
data,1241613600,858399.0;34506.0;1.09731617798
data,1241613900,859403.0;34537.0;1.09688734944
data,1241614200,860413.0;34573.0;1.09702635521
data,1241614500,861402.0;34604.0;1.09675695181
data,1241614800,862379.0;34638.0;1.09642504623
data,1241615100,863394.0;34677.0;1.09651331183
data,1241615400,864435.0;34704.0;1.09602543228
data,1241615700,865462.0;34742.0;1.09565619003
data,1241616000,866435.0;34774.0;1.09535628973
data,1241616300,867406.0;34813.0;1.09508069241
data,1241616300,868460.0;34858.0;1.09518856012
data,1241616600,869450.0;34890.0;1.09480553319
data,1241616900,870413.0;34918.0;1.09426265767
data,1241617200,871439.0;34951.0;1.09408132508
data,1241617500,872447.0;34994.0;1.09389266012
data,1241617800,873433.0;35029.0;1.09369171594
data,1241618100,874398.0;35070.0;1.09360759389
data,1241618100,875348.0;35107.0;1.09337596722
data,1241618400,876377.0;35149.0;1.0933501121
data,1241618700,877356.0;35182.0;1.09302551996
data,1241619000,878340.0;35213.0;1.09266191321
data,1241619300,879364.0;35254.0;1.09248499168
data,1241619600,880310.0;35295.0;1.09243228139
data,1241619600,881318.0;35335.0;1.09227803385
data,1241619900,882323.0;35383.0;1.09239798988
data,1241620200,883307.0;35424.0;1.09245954319
data,1241620500,884303.0;35455.0;1.09220895041
data,1241620800,885333.0;35497.0;1.09225073593
data,1241620800,886306.0;35534.0;1.09212477089
data,1241621100,887286.0;35572.0;1.09175980484
data,1241621400,888354.0;35614.0;1.09158542422
data,1241621700,889360.0;35653.0;1.09126169932
data,1241622000,890308.0;35685.0;1.09098635773
data,1241622000,891332.0;35720.0;1.09055595945
data,1241622300,892268.0;35764.0;1.0906821098
data,1241622600,893258.0;35791.0;1.09042481063
data,1241622900,894222.0;35838.0;1.09037210528
data,1241623200,895233.0;35876.0;1.09024875086
data,1241623200,896237.0;35921.0;1.09014253436
data,1241623500,897260.0;35965.0;1.09020114375
data,1241623800,898233.0;36006.0;1.08977383724
data,1241624100,899297.0;36038.0;1.08929165111
data,1241624400,900311.0;36080.0;1.08900250794
data,1241624400,901296.0;36108.0;1.08849740198
data,1241624700,902259.0;36150.0;1.08859253176
data,1241625000,903237.0;36188.0;1.08833016858
data,1241625300,904204.0;36230.0;1.08813829771
data,1241625300,905254.0;36265.0;1.087467489
data,1241625600,906270.0;36306.0;1.08727550912
data,1241625900,907264.0;36348.0;1.0871847532
data,1241626200,908283.0;36391.0;1.08701728013
data,1241626500,909280.0;36426.0;1.08697289165
data,1241626500,910295.0;36465.0;1.08690581587
data,1241626800,911251.0;36498.0;1.08677721008
data,1241627100,912271.0;36535.0;1.08648006007
data,1241627400,913193.0;36568.0;1.08628000337
data,1241627700,914174.0;36607.0;1.08598570384
data,1241628000,915152.0;36633.0;1.08522647553
data,1241628000,916139.0;36674.0;1.085044645
data,1241628300,917057.0;36704.0;1.08476842223
data,1241628600,917975.0;36737.0;1.08455850317
data,1241628900,918927.0;36773.0;1.08442041789
data,1241629200,919888.0;36804.0;1.08428272299
data,1241629200,920778.0;36841.0;1.08390454121
data,1241629500,921753.0;36877.0;1.08363081819
data,1241629800,922711.0;36920.0;1.08347163853
data,1241630100,923671.0;36961.0;1.08321633893
data,1241630400,924642.0;36997.0;1.08295234141
data,1241630400,925621.0;37031.0;1.08271644035
data,1241630700,926547.0;37072.0;1.08256241923
data,1241631000,927464.0;37107.0;1.082521217
data,1241631300,928387.0;37133.0;1.08199098911
data,1241631600,929346.0;37165.0;1.08172934922
data,1241631600,930263.0;37203.0;1.08129435268
data,1241631900,931218.0;37233.0;1.08090751613
data,1241632200,932179.0;37273.0;1.08101879236
data,1241632500,933144.0;37320.0;1.08099506608
data,1241632800,934073.0;37352.0;1.0805422681
data,1241632800,934968.0;37388.0;1.08045612765
data,1241633100,935948.0;37418.0;1.0799966819
data,1241633400,936902.0;37457.0;1.0799557069
data,1241633700,937848.0;37487.0;1.07959411975
data,1241634000,938818.0;37523.0;1.07919168856
data,1241634000,939780.0;37561.0;1.07912610598
data,1241634300,940735.0;37595.0;1.07877923272
data,1241634600,941671.0;37640.0;1.07895260466
data,1241634900,942638.0;37681.0;1.07897468515
data,1241635200,943529.0;37713.0;1.07881370926
data,1241635500,944481.0;37744.0;1.07858853138
data,1241635500,944858.0;37753.0;1.07860539145
data,1241635800,945687.0;37787.0;1.07857915834
data,1241636100,946637.0;37835.0;1.07873455074
data,1241636400,947592.0;37868.0;1.07839826875
data,1241636700,948504.0;37920.0;1.07874838706
data,1241636700,949433.0;37960.0;1.07864993107
data,1241637000,950333.0;38008.0;1.07909939432
data,1241637300,951212.0;38050.0;1.07937704061
data,1241637600,952187.0;38097.0;1.07925751608
data,1241637900,953088.0;38137.0;1.07925990843
data,1241637900,954043.0;38175.0;1.0794537224
data,1241638200,954925.0;38217.0;1.07958498556
data,1241638500,955851.0;38252.0;1.07956631
data,1241638800,956759.0;38308.0;1.07985071065
data,1241639100,957645.0;38365.0;1.08046131099
data,1241639100,958564.0;38406.0;1.08035341389
data,1241639400,959518.0;38461.0;1.0808127955
data,1241639700,960426.0;38507.0;1.08106080129
data,1241640000,961372.0;38557.0;1.08128824622
data,1241640000,962233.0;38590.0;1.08118088229
data,1241640300,963111.0;38627.0;1.08104833707
data,1241640600,963964.0;38669.0;1.0811843021
data,1241640900,964822.0;38709.0;1.08114919396
data,1241640900,965695.0;38744.0;1.08084208679
data,1241641200,966721.0;38792.0;1.08090971624
data,1241641500,967682.0;38834.0;1.08096903018
data,1241641800,968638.0;38872.0;1.08092430219
data,1241642100,969619.0;38927.0;1.0813944177
data,1241642100,970589.0;38974.0;1.08128351569
data,1241642400,971523.0;39022.0;1.08159577422
data,1241642700,972542.0;39075.0;1.08198348672
data,1241643000,973475.0;39116.0;1.08211408834
data,1241643000,974388.0;39164.0;1.08231158071
data,1241643300,975291.0;39197.0;1.08215778752
data,1241643600,976216.0;39233.0;1.08205475277
data,1241643900,977130.0;39277.0;1.08237658208
data,1241644200,978088.0;39324.0;1.08238857929
data,1241644200,979001.0;39354.0;1.08231166865
data,1241644500,979896.0;39390.0;1.08235587929
data,1241644800,980798.0;39423.0;1.08253262909
data,1241645100,981695.0;39453.0;1.08245042234
data,1241645400,982588.0;39495.0;1.0825242552
data,1241645400,983491.0;39536.0;1.0827110261
data,1241645700,984402.0;39571.0;1.08279426367
data,1241646000,985334.0;39613.0;1.08295876375
data,1241646300,986212.0;39653.0;1.08308299468
data,1241646600,987023.0;39682.0;1.08306442107
data,1241646900,987921.0;39727.0;1.08348147913
data,1241647200,988764.0;39753.0;1.08309950095
data,1241647200,989572.0;39793.0;1.08318993107
data,1241647500,990458.0;39825.0;1.08316151217
data,1241647800,991315.0;39870.0;1.08372394719
data,1241648100,992249.0;39906.0;1.08368638695
data,1241648400,993138.0;39945.0;1.08386495653
data,1241648700,993980.0;39983.0;1.08397675008
data,1241649000,994891.0;40028.0;1.08418743439
data,1241649300,995775.0;40054.0;1.08400863386
data,1241649600,996647.0;40087.0;1.08392580114
data,1241649900,997504.0;40121.0;1.08412020194
data,1241650200,998369.0;40161.0;1.08436791532
data,1241650200,999246.0;40200.0;1.08459062425
data,1241650500,1000113.0;40224.0;1.08441778645
data,1241650800,1001002.0;40261.0;1.08457418444
data,1241651100,1001887.0;40291.0;1.08456587826
data,1241651400,1002737.0;40326.0;1.08470530498
data,1241651700,1003617.0;40364.0;1.08502807518
data,1241652000,1004484.0;40398.0;1.08503421853
data,1241652300,1005355.0;40437.0;1.0852212243
data,1241652600,1006165.0;40477.0;1.08550145633
data,1241652900,1007031.0;40507.0;1.08525678807
data,1241653200,1007875.0;40543.0;1.08536825417
data,1241653500,1008773.0;40574.0;1.08521475466
data,1241653800,1009608.0;40614.0;1.08530957179
data,1241654100,1010285.0;40646.0;1.08544667842
data,1241654400,1011168.0;40677.0;1.08535443037
data,1241654400,1011981.0;40703.0;1.08517621703
data,1241654700,1012865.0;40749.0;1.08560123949
data,1241655000,1013707.0;40787.0;1.08549687074
data,1241655300,1014549.0;40824.0;1.08552051554
data,1241655600,1015404.0;40857.0;1.08555047272
data,1241655900,1016307.0;40898.0;1.0857651428
data,1241656200,1017201.0;40928.0;1.08566697355
data,1241656500,1018101.0;40958.0;1.08524942529
data,1241656800,1018983.0;41001.0;1.08572169648
data,1241657100,1019867.0;41034.0;1.08542212719
data,1241657400,1020736.0;41073.0;1.08566806144
data,1241657700,1021654.0;41109.0;1.08555981988
data,1241658000,1022529.0;41151.0;1.0858134834
data,1241658000,1023389.0;41179.0;1.08567662874
data,1241658300,1024281.0;41218.0;1.08583018169
data,1241658600,1025174.0;41247.0;1.08569417677
data,1241658900,1025986.0;41278.0;1.08584741732
data,1241659200,1026862.0;41308.0;1.08588728094
data,1241659500,1027726.0;41346.0;1.08604542102
data,1241659800,1028615.0;41385.0;1.08612626128
data,1241660100,1029482.0;41422.0;1.08615683872
data,1241660400,1030346.0;41453.0;1.08616190959
data,1241660700,1031226.0;41494.0;1.08635020762
data,1241661000,1032119.0;41540.0;1.08663112971
data,1241661300,1033044.0;41569.0;1.08617774225
data,1241661600,1033908.0;41616.0;1.08659227103
data,1241661600,1034775.0;41650.0;1.08665556222
data,1241661900,1035648.0;41695.0;1.08705837723
data,1241662200,1036516.0;41717.0;1.08665042667
data,1241662500,1037416.0;41754.0;1.08650448352
data,1241662800,1038317.0;41782.0;1.08628478659
data,1241663100,1039192.0;41817.0;1.08659395589
data,1241663400,1040111.0;41856.0;1.08667036561
data,1241663700,1040915.0;41897.0;1.08674366552
data,1241664000,1041792.0;41941.0;1.08692442044
data,1241664300,1042635.0;41967.0;1.08662620155
data,1241664600,1043499.0;41998.0;1.08651536209
data,1241664900,1044376.0;42034.0;1.08652869054
data,1241665200,1045242.0;42066.0;1.08653931297
data,1241665500,1046174.0;42100.0;1.08671382051
data,1241665800,1047022.0;42135.0;1.08668510294
data,1241666100,1047931.0;42173.0;1.08663583991
data,1241666400,1048779.0;42218.0;1.0869998109
data,1241666700,1049676.0;42262.0;1.08711047289
data,1241667000,1050549.0;42290.0;1.08672839752
data,1241667300,1051399.0;42323.0;1.08682882193
data,1241667900,1052276.0;42359.0;1.08687056509
data,1241668200,1053215.0;42387.0;1.08663578481
data,1241668500,1054112.0;42424.0;1.08669165596
data,1241668800,1054937.0;42455.0;1.08657373101
data,1241669400,1055797.0;42490.0;1.08647390661
data,1241669700,1056688.0;42530.0;1.0865994705
data,1241670000,1057571.0;42566.0;1.086779925
