
New Run at  03/23/2015 18:09:07
, Time, exp3Access; exp3Clicks; exp3CTRRatio 

New Run at  03/23/2015 18:09:46
, Time, exp3Access; exp3Clicks; exp3CTRRatio 
data,1241161800,1029.0;30.0;1.03950939982
data,1241162700,2007.0;57.0;1.13156892054
data,1241163600,2988.0;83.0;0.955619412516
data,1241164800,4010.0;107.0;0.983081647733
data,1241165700,5036.0;137.0;1.04788622692
data,1241166900,6050.0;161.0;1.00886666316
data,1241167800,7111.0;197.0;1.06543904044
data,1241169000,8096.0;225.0;1.07671833628
data,1241169900,9131.0;252.0;1.11185224728
data,1241171100,10094.0;275.0;1.0681971359
data,1241172000,11063.0;301.0;1.04544815895
data,1241172900,12088.0;347.0;1.08135543748
data,1241173500,13088.0;380.0;1.07368747344
data,1241174400,14054.0;410.0;1.0485806587
data,1241175000,15076.0;468.0;1.1062764887
data,1241175600,16034.0;505.0;1.09104769213
data,1241176200,17037.0;555.0;1.11594728763
data,1241176800,18041.0;596.0;1.1108694785
data,1241177400,19026.0;644.0;1.13380239575
data,1241177700,20026.0;683.0;1.09986629659
data,1241178300,20962.0;721.0;1.09428103945
data,1241178600,21890.0;766.0;1.10976823159
data,1241179200,22876.0;813.0;1.11463693068
data,1241179500,23899.0;864.0;1.12155927351
data,1241179800,24921.0;920.0;1.12312174765
data,1241180400,25954.0;978.0;1.14033173943
data,1241180700,26942.0;1025.0;1.13734259862
data,1241181000,27966.0;1057.0;1.12069037171
data,1241181300,28926.0;1111.0;1.13506685405
data,1241181600,29898.0;1163.0;1.15049420745
data,1241182200,30892.0;1205.0;1.13149092884
data,1241182500,31895.0;1269.0;1.15569292771
data,1241182800,32894.0;1309.0;1.15337584335
data,1241183100,33862.0;1373.0;1.17361591496
data,1241183400,34895.0;1443.0;1.17966301608
data,1241183700,35887.0;1491.0;1.17009075771
data,1241184000,36907.0;1541.0;1.16218370107
data,1241184300,37984.0;1595.0;1.16876478786
data,1241184600,38965.0;1648.0;1.1736611406
data,1241184900,39962.0;1696.0;1.17656444447
data,1241185200,40997.0;1756.0;1.17518721615
data,1241185500,42017.0;1820.0;1.17680188387
data,1241185500,43036.0;1883.0;1.1856224444
data,1241185800,44074.0;1936.0;1.18316102404
data,1241186100,45104.0;1987.0;1.1771253995
data,1241186400,46129.0;2051.0;1.18930114153
data,1241186700,47115.0;2121.0;1.19969370864
data,1241187000,48108.0;2180.0;1.20310676508
data,1241187300,49114.0;2246.0;1.20571649588
data,1241187600,50111.0;2296.0;1.20945261688
data,1241187900,51099.0;2357.0;1.20885586404
data,1241188200,52094.0;2418.0;1.22356870152
data,1241188200,53158.0;2488.0;1.22738629357
data,1241188500,54188.0;2549.0;1.23280217731
data,1241188800,55176.0;2609.0;1.24395188733
data,1241189100,56227.0;2670.0;1.23864514734
data,1241189400,57261.0;2734.0;1.24282376849
data,1241189700,58268.0;2802.0;1.24551521482
data,1241190000,59325.0;2869.0;1.25077358165
data,1241190000,60340.0;2922.0;1.24807937971
data,1241190300,61349.0;2989.0;1.25343496082
data,1241190600,62309.0;3028.0;1.24866203155
data,1241190900,63368.0;3090.0;1.25137913301
data,1241191200,64380.0;3154.0;1.24952833466
data,1241191500,65396.0;3211.0;1.24762751755
data,1241191800,66405.0;3268.0;1.24892152353
data,1241191800,67387.0;3321.0;1.24968082487
data,1241192100,68427.0;3386.0;1.25102791611
data,1241192400,69484.0;3446.0;1.25244334371
data,1241192700,70473.0;3499.0;1.25403195744
data,1241193000,71473.0;3560.0;1.25671439495
data,1241193300,72513.0;3630.0;1.26127995346
data,1241193600,73528.0;3696.0;1.26725296855
data,1241193600,74529.0;3747.0;1.26208656964
data,1241193900,75526.0;3805.0;1.26263719416
data,1241194200,76524.0;3863.0;1.26512427046
data,1241194500,77546.0;3907.0;1.26238405643
data,1241194800,78525.0;3965.0;1.26417207583
data,1241195100,79490.0;4024.0;1.26410834214
data,1241195400,80494.0;4089.0;1.26695236651
data,1241195400,81521.0;4157.0;1.27192809915
data,1241195700,82546.0;4229.0;1.27895621672
data,1241196000,83530.0;4276.0;1.27471296261
data,1241196300,84531.0;4333.0;1.27704443227
data,1241196600,85520.0;4387.0;1.27924620502
data,1241196900,86512.0;4444.0;1.2797461227
data,1241197200,87408.0;4503.0;1.27910802637
data,1241197500,88320.0;4567.0;1.28089703756
data,1241197500,89355.0;4635.0;1.28273241874
data,1241197800,90310.0;4700.0;1.28011670023
data,1241198100,91318.0;4754.0;1.27730959279
data,1241198400,92312.0;4814.0;1.27295400095
data,1241198700,93288.0;4867.0;1.27526539203
data,1241199000,94206.0;4919.0;1.27520442707
data,1241199300,95165.0;4983.0;1.27662651959
data,1241199600,96118.0;5038.0;1.27728354763
data,1241199600,97088.0;5104.0;1.27680072537
data,1241199900,98012.0;5163.0;1.27806514805
data,1241200200,98950.0;5220.0;1.27830312339
data,1241200500,99895.0;5278.0;1.27948058838
data,1241200800,100867.0;5337.0;1.27983436682
data,1241201100,101771.0;5383.0;1.27432148193
data,1241201400,102714.0;5426.0;1.26785600649
data,1241201700,103694.0;5481.0;1.26719551722
data,1241201700,104577.0;5537.0;1.27008127176
data,1241202000,105470.0;5591.0;1.26814604243
data,1241202300,106451.0;5660.0;1.26903808848
data,1241202600,107407.0;5714.0;1.2680250368
data,1241202900,108320.0;5782.0;1.2675151525
data,1241203200,109286.0;5834.0;1.26840221144
data,1241203500,110219.0;5880.0;1.26337502953
data,1241203800,111025.0;5938.0;1.26710563862
data,1241203800,111828.0;5969.0;1.26420273631
data,1241204100,112660.0;6014.0;1.26285157636
data,1241204400,113514.0;6061.0;1.26144301493
data,1241204700,114425.0;6123.0;1.26163918274
data,1241205000,115362.0;6182.0;1.26403081531
