
New Run at  02/06/2015 02:53:01
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241506500,1.18526483694;1.18526483694;1.18526483694;1.18526483694;1.18526483694;1.18526483694;1.18526483694;1.18526483694;1.18526483694;1.162312426;1.05562257525;1.07936636447;1.01949252751;0.97666152967;0.984074346552;1.13147181237;0.978905797476;1.02131662611;1.10995254554
