
New Run at  02/04/2015 18:57:23
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241247300,1.08239286195;1.08239286195;1.08239286195;1.08239286195;1.08239286195;1.08239286195;1.08239286195;1.08239286195;1.08239286195;1.09751506441;1.30538335381;1.21836820328;0.715714727077;1.30531910265;1.31474571611;1.21903277166;1.22067701415;1.2181141785;1.21750114489
