
New Run at  02/06/2015 06:38:11
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241506500,1.17576325507;1.17576325507;1.17576325507;1.17576325507;1.17576325507;1.17576325507;1.17576325507;1.17576325507;1.17576325507;1.18624170786;0.980641228331;1.08886115433;1.14677068377;1.04521072468;1.18379282676;1.04247462521;1.00091029929;1.11747187449;1.04139585368
