
New Run at  02/05/2015 05:55:11
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241765700,1.2098018787;1.2098018787;1.2098018787;1.2098018787;1.2098018787;1.2098018787;1.2098018787;1.2098018787;1.2098018787;1.19736579767;1.04730723932;1.06534317837;0.955799830064;0.945928223133;0.987297995818;1.15431545679;1.02596942909;0.995373414354;0.814423575693
