
New Run at  02/05/2015 21:31:46
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241247300,1.07623724133;1.07623724133;1.07623724133;1.07623724133;1.07623724133;1.07623724133;1.07623724133;1.07623724133;1.07623724133;1.09958994267;1.3048275762;1.21208922226;1.04968873686;1.00320985659;1.23065874962;1.21151674305;0.990813911742;1.39356746436;1.16809606682
