
New Run at  02/04/2015 18:56:43
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241247300,1.05432560572;1.05432560572;1.05432560572;1.05432560572;1.05432560572;1.05432560572;1.05432560572;1.05432560572;1.05432560572;1.0758288257;1.09937327962;1.0345767267;0.894927529675;0.937605263046;1.19356784499;1.18323116287;1.00826881831;1.23252937923;1.30740310044
