
New Run at  02/06/2015 08:34:51
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241765700,1.2134941961;1.2134941961;1.2134941961;1.2134941961;1.2134941961;1.2134941961;1.2134941961;1.2134941961;1.2134941961;1.20351256383;1.08224395268;0.965663360294;0.970188960846;1.19050441126;0.820551667516;1.09942075503;1.17521121264;0.922786222243;1.08419438274
