
New Run at  02/05/2015 10:21:33
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241679300,1.14727624381;1.14727624381;1.14727624381;1.14727624381;1.14727624381;1.14727624381;1.14727624381;1.14727624381;1.14727624381;1.23305883076;1.06786809662;1.19566189005;0.944859125645;1.09621665441;1.18691244752;1.02583007711;1.0419432927;1.03930887795;1.17319431177
