
New Run at  02/06/2015 23:07:38
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1242024900,1.12628137674;1.12628137674;1.12628137674;1.12628137674;1.12628137674;1.12628137674;1.12628137674;1.12628137674;1.12628137674;1.21854328453;1.02748468805;1.10760959784;1.30223479921;0.984006536185;1.04532284983;1.08537100842;0.908188849821;1.0025100212;1.0940797086
