
New Run at  02/06/2015 09:44:42
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241592900,1.1104376439;1.1104376439;1.1104376439;1.1104376439;1.1104376439;1.1104376439;1.1104376439;1.1104376439;1.1104376439;1.21067493302;0.974462872815;1.14485769942;1.22638017853;0.999901277875;1.12776744272;1.03241547296;1.01111273525;1.01399638183;1.01875232249
