
New Run at  02/06/2015 13:19:30
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1242024900,1.12751444787;1.12751444787;1.12751444787;1.12751444787;1.12751444787;1.12751444787;1.12751444787;1.12751444787;1.12751444787;1.18829239945;1.09034023289;0.982054515866;1.04875834108;1.21745171078;0.933327013493;1.10193951754;1.13926559923;1.02328057349;1.08830241585
