
New Run at  02/05/2015 00:17:18
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241506500,1.17709142805;1.17709142805;1.17709142805;1.17709142805;1.17709142805;1.17709142805;1.17709142805;1.17709142805;1.17709142805;1.14952196927;1.05467526454;1.00299305961;0.860738845856;0.977288264871;0.982608440433;1.03390268553;1.01064469747;1.0853253558;0.923725715529
