
New Run at  02/05/2015 02:10:55
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241592900,1.11450849932;1.11450849932;1.11450849932;1.11450849932;1.11450849932;1.11450849932;1.11450849932;1.11450849932;1.11450849932;1.17348609153;1.054760764;1.0236192346;0.905965225663;0.998422877896;0.942614142137;1.11578479174;1.02303754374;1.0859073757;0.804037809426
