
New Run at  02/05/2015 04:02:34
, Time,  exp3CTRRatio_1; exp3CTRRatio_2; exp3CTRRatio_3; exp3CTRRatio_4; exp3CTRRatio_5; exp3CTRRatio_6; exp3CTRRatio_7; exp3CTRRatio_8; exp3CTRRatio_9; ucb1CTRRatio; greedyCTRRatio 
data,1241679300,1.13276626076;1.13276626076;1.13276626076;1.13276626076;1.13276626076;1.13276626076;1.13276626076;1.13276626076;1.13276626076;1.18463563397;1.06046731645;1.06565713084;0.939165078418;0.953668269932;0.970853670386;1.09643236332;1.00794912654;1.01109918005;0.782227116544
